
New Run at  02/05/2015 23:32:39
, Time,  exp3CTRRatio_1; exp3CTRRatio_2; exp3CTRRatio_3; exp3CTRRatio_4; exp3CTRRatio_5; exp3CTRRatio_6; exp3CTRRatio_7; exp3CTRRatio_8; exp3CTRRatio_9; ucb1CTRRatio; greedyCTRRatio 
data,1241333700,1.07316927942;1.07316927942;1.07316927942;1.07316927942;1.07316927942;1.07316927942;1.07316927942;1.07316927942;1.07316927942;1.11065464871;1.18877404518;1.14108176072;1.11090627738;1.10525104644;0.958918084263;1.24501468429;1.11416559572;1.18300026947;1.1996208184
