data,1241842800,1793312.0;64776.0;786128.0;30233.0;1685852.0;62463.0;1800115.0;92619.0;1.06470601427;1.0257584935;1.42443148694,6177.0 138.0 109697;2088.0 121.0 109711;498.0 11.0 109714;3448.0 109.0 109720;4347.0 298.0 109721;2423.0 88.0 109722;3301.0 66.0 109723;1634.0 60.0 109725;2412.0 50.0 109726;2991.0 85.0 109728;1339.0 51.0 109732;1107.0 50.0 109734;1981.0 47.0 109735;1774.0 83.0 109737;894.0 46.0 109742;1351.0 72.0 109743;1085.0 18.0 109744;1176.0 35.0 109745;1152.0 62.0 109746;1209.0 31.0 109747;1382.0 79.0 109748;612.0 40.0 109749;10545.0 230.0 109667,109697.0 16553;109711.0 16553;109714.0 16553;109720.0 16553;109721.0 16553;109722.0 16553;109723.0 16553;109725.0 16553;109726.0 16553;109728.0 16553;109732.0 16553;109734.0 16553;109735.0 16553;109737.0 16553;109742.0 16553;109743.0 16553;109744.0 16553;109745.0 16553;109746.0 16553;109747.0 16553;109748.0 16553;109749.0 16553;109667.0 16553,109697 746;109711 695;109714 741;109720 752;109721 714;109722 766;109723 742;109725 760;109726 696;109728 682;109732 722;109734 752;109735 728;109737 692;109742 726;109743 731;109744 709;109745 685;109746 709;109747 684;109748 763;109749 692;109667 666
data,1241843100,1793457.0;64779.0;786279.0;30238.0;1686011.0;62467.0;1800253.0;92623.0;1.06471436865;1.02576286971;1.42443300859,6186.0 138.0 109697;2095.0 121.0 109711;507.0 11.0 109714;3462.0 110.0 109720;4353.0 298.0 109721;2428.0 88.0 109722;3308.0 66.0 109723;1637.0 60.0 109725;2427.0 51.0 109726;2996.0 85.0 109728;1343.0 52.0 109732;1115.0 51.0 109734;1988.0 47.0 109735;1779.0 83.0 109737;900.0 47.0 109742;1360.0 72.0 109743;1089.0 18.0 109744;1180.0 35.0 109745;1156.0 62.0 109746;1215.0 31.0 109747;1385.0 79.0 109748;617.0 40.0 109749;10551.0 230.0 109667,109697.0 3447;109711.0 3447;109714.0 3447;109720.0 3447;109721.0 3447;109722.0 3447;109723.0 3447;109725.0 3447;109726.0 3447;109728.0 3447;109732.0 3447;109734.0 3447;109735.0 3447;109737.0 3447;109742.0 3447;109743.0 3447;109744.0 3447;109745.0 3447;109746.0 3447;109747.0 3447;109748.0 3447;109749.0 3447;109667.0 3447,109697 166;109711 135;109714 125;109720 169;109721 141;109722 152;109723 158;109725 140;109726 160;109728 166;109732 135;109734 143;109735 144;109737 157;109742 130;109743 155;109744 164;109745 177;109746 133;109747 151;109748 143;109749 154;109667 149
data,1241843400,1794361.0;64809.0;786946.0;30262.0;1686862.0;62488.0;1801145.0;92664.0;1.06469985701;1.02563201975;1.42441607947,6216.0 138.0 109697;2122.0 121.0 109711;552.0 13.0 109714;3491.0 110.0 109720;4380.0 299.0 109721;2457.0 89.0 109722;3339.0 66.0 109723;1671.0 64.0 109725;2451.0 52.0 109726;3024.0 88.0 109728;1370.0 52.0 109732;1148.0 53.0 109734;2018.0 49.0 109735;1799.0 84.0 109737;924.0 48.0 109742;1390.0 72.0 109743;1117.0 19.0 109744;1216.0 36.0 109745;1183.0 63.0 109746;1242.0 32.0 109747;1413.0 80.0 109748;644.0 40.0 109749;10577.0 231.0 109667,109697.0 20000;109711.0 20000;109714.0 20000;109720.0 20000;109721.0 20000;109722.0 20000;109723.0 20000;109725.0 20000;109726.0 20000;109728.0 20000;109732.0 20000;109734.0 20000;109735.0 20000;109737.0 20000;109742.0 20000;109743.0 20000;109744.0 20000;109745.0 20000;109746.0 20000;109747.0 20000;109748.0 20000;109749.0 20000;109667.0 20000,109697 845;109711 900;109714 881;109720 880;109721 872;109722 835;109723 927;109725 896;109726 869;109728 836;109732 896;109734 854;109735 835;109737 883;109742 892;109743 909;109744 819;109745 835;109746 873;109747 841;109748 844;109749 906;109667 872
data,1241844000,1795183.0;64840.0;787179.0;30268.0;1687713.0;62526.0;1802066.0;92702.0;1.06457422341;1.02571751462;1.42424312542,6226.0 138.0 109697;2131.0 121.0 109711;563.0 13.0 109714;3504.0 110.0 109720;4390.0 300.0 109721;2467.0 89.0 109722;3352.0 66.0 109723;1681.0 64.0 109725;2458.0 52.0 109726;3036.0 88.0 109728;1377.0 52.0 109732;1157.0 53.0 109734;2025.0 49.0 109735;1811.0 84.0 109737;937.0 50.0 109742;1405.0 73.0 109743;1127.0 19.0 109744;1228.0 36.0 109745;1189.0 63.0 109746;1250.0 32.0 109747;1426.0 81.0 109748;654.0 41.0 109749;10583.0 231.0 109667,109697.0 20000;109711.0 20000;109714.0 20000;109720.0 20000;109721.0 20000;109722.0 20000;109723.0 20000;109725.0 20000;109726.0 20000;109728.0 20000;109732.0 20000;109734.0 20000;109735.0 20000;109737.0 20000;109742.0 20000;109743.0 20000;109744.0 20000;109745.0 20000;109746.0 20000;109747.0 20000;109748.0 20000;109749.0 20000;109667.0 20000,109697 874;109711 855;109714 874;109720 864;109721 833;109722 872;109723 844;109725 900;109726 831;109728 845;109732 830;109734 877;109735 887;109737 920;109742 922;109743 922;109744 851;109745 825;109746 868;109747 930;109748 824;109749 897;109667 855
data,1241844300,1796035.0;64872.0;787465.0;30280.0;1688633.0;62550.0;1802975.0;92746.0;1.0645893544;1.02553278812;1.42417379889,6243.0 138.0 109697;2147.0 123.0 109711;585.0 15.0 109714;3515.0 110.0 109720;4404.0 300.0 109721;2483.0 90.0 109722;3360.0 66.0 109723;1693.0 64.0 109725;2470.0 52.0 109726;3044.0 88.0 109728;1392.0 53.0 109732;1167.0 53.0 109734;2029.0 49.0 109735;1820.0 84.0 109737;946.0 51.0 109742;1418.0 76.0 109743;1140.0 19.0 109744;1237.0 36.0 109745;1204.0 65.0 109746;1264.0 32.0 109747;1440.0 81.0 109748;665.0 41.0 109749;10597.0 231.0 109667,109697.0 20000;109711.0 20000;109714.0 20000;109720.0 20000;109721.0 20000;109722.0 20000;109723.0 20000;109725.0 20000;109726.0 20000;109728.0 20000;109732.0 20000;109734.0 20000;109735.0 20000;109737.0 20000;109742.0 20000;109743.0 20000;109744.0 20000;109745.0 20000;109746.0 20000;109747.0 20000;109748.0 20000;109749.0 20000;109667.0 20000,109697 879;109711 903;109714 848;109720 889;109721 875;109722 878;109723 854;109725 879;109726 812;109728 891;109732 871;109734 902;109735 802;109737 886;109742 924;109743 887;109744 844;109745 900;109746 818;109747 865;109748 821;109749 919;109667 853
data,1241844900,1796853.0;64903.0;787704.0;30287.0;1689481.0;62570.0;1803853.0;92803.0;1.06448852502;1.02532281316;1.42432353392,6254.0 138.0 109697;2155.0 123.0 109711;600.0 15.0 109714;3529.0 110.0 109720;4411.0 301.0 109721;2496.0 90.0 109722;3373.0 67.0 109723;1703.0 64.0 109725;2477.0 52.0 109726;3052.0 88.0 109728;1404.0 53.0 109732;1182.0 53.0 109734;2041.0 49.0 109735;1828.0 84.0 109737;951.0 51.0 109742;1427.0 78.0 109743;1147.0 19.0 109744;1247.0 37.0 109745;1213.0 66.0 109746;1278.0 32.0 109747;1447.0 81.0 109748;678.0 42.0 109749;10609.0 231.0 109667,109697.0 20000;109711.0 20000;109714.0 20000;109720.0 20000;109721.0 20000;109722.0 20000;109723.0 20000;109725.0 20000;109726.0 20000;109728.0 20000;109732.0 20000;109734.0 20000;109735.0 20000;109737.0 20000;109742.0 20000;109743.0 20000;109744.0 20000;109745.0 20000;109746.0 20000;109747.0 20000;109748.0 20000;109749.0 20000;109667.0 20000,109697 864;109711 918;109714 833;109720 863;109721 860;109722 807;109723 858;109725 918;109726 828;109728 874;109732 821;109734 891;109735 881;109737 878;109742 878;109743 889;109744 892;109745 911;109746 913;109747 885;109748 863;109749 836;109667 839
data,1241845500,1797721.0;64934.0;787954.0;30296.0;1690325.0;62596.0;1804733.0;92843.0;1.06447278521;1.02524226661;1.42425036877,6263.0 139.0 109697;2166.0 123.0 109711;605.0 15.0 109714;3541.0 110.0 109720;4418.0 301.0 109721;2509.0 91.0 109722;3379.0 67.0 109723;1713.0 65.0 109725;2491.0 52.0 109726;3062.0 88.0 109728;1417.0 53.0 109732;1194.0 55.0 109734;2050.0 50.0 109735;1840.0 84.0 109737;963.0 51.0 109742;1441.0 79.0 109743;1160.0 19.0 109744;1262.0 37.0 109745;1220.0 66.0 109746;1288.0 32.0 109747;1461.0 81.0 109748;690.0 43.0 109749;10619.0 232.0 109667,109697.0 20000;109711.0 20000;109714.0 20000;109720.0 20000;109721.0 20000;109722.0 20000;109723.0 20000;109725.0 20000;109726.0 20000;109728.0 20000;109732.0 20000;109734.0 20000;109735.0 20000;109737.0 20000;109742.0 20000;109743.0 20000;109744.0 20000;109745.0 20000;109746.0 20000;109747.0 20000;109748.0 20000;109749.0 20000;109667.0 20000,109697 864;109711 853;109714 896;109720 881;109721 879;109722 884;109723 843;109725 825;109726 854;109728 898;109732 869;109734 867;109735 832;109737 887;109742 881;109743 829;109744 867;109745 867;109746 901;109747 889;109748 823;109749 935;109667 876
data,1241846100,1798552.0;64963.0;788240.0;30304.0;1691209.0;62618.0;1805623.0;92884.0;1.06438418688;1.02508254247;1.42419926696,6276.0 139.0 109697;2181.0 124.0 109711;613.0 15.0 109714;3554.0 110.0 109720;4438.0 301.0 109721;2517.0 92.0 109722;3394.0 67.0 109723;1723.0 65.0 109725;2502.0 53.0 109726;3072.0 88.0 109728;1430.0 54.0 109732;1206.0 55.0 109734;2057.0 50.0 109735;1853.0 84.0 109737;980.0 52.0 109742;1457.0 80.0 109743;1170.0 19.0 109744;1270.0 37.0 109745;1239.0 66.0 109746;1299.0 32.0 109747;1477.0 82.0 109748;703.0 44.0 109749;10627.0 232.0 109667,109697.0 20000;109711.0 20000;109714.0 20000;109720.0 20000;109721.0 20000;109722.0 20000;109723.0 20000;109725.0 20000;109726.0 20000;109728.0 20000;109732.0 20000;109734.0 20000;109735.0 20000;109737.0 20000;109742.0 20000;109743.0 20000;109744.0 20000;109745.0 20000;109746.0 20000;109747.0 20000;109748.0 20000;109749.0 20000;109667.0 20000,109697 837;109711 888;109714 895;109720 860;109721 941;109722 854;109723 852;109725 885;109726 841;109728 874;109732 932;109734 849;109735 862;109737 896;109742 838;109743 893;109744 889;109745 851;109746 835;109747 875;109748 855;109749 865;109667 833
data,1241846700,1799410.0;64991.0;788459.0;30312.0;1692083.0;62649.0;1806502.0;92933.0;1.06441843516;1.02510745351;1.42432278095,6283.0 139.0 109697;2193.0 124.0 109711;621.0 15.0 109714;3563.0 110.0 109720;4446.0 301.0 109721;2529.0 92.0 109722;3403.0 67.0 109723;1733.0 65.0 109725;2510.0 53.0 109726;3087.0 89.0 109728;1443.0 55.0 109732;1222.0 56.0 109734;2066.0 51.0 109735;1861.0 84.0 109737;991.0 52.0 109742;1470.0 81.0 109743;1176.0 20.0 109744;1276.0 37.0 109745;1245.0 66.0 109746;1308.0 34.0 109747;1486.0 82.0 109748;711.0 44.0 109749;10634.0 232.0 109667,109697.0 20000;109711.0 20000;109714.0 20000;109720.0 20000;109721.0 20000;109722.0 20000;109723.0 20000;109725.0 20000;109726.0 20000;109728.0 20000;109732.0 20000;109734.0 20000;109735.0 20000;109737.0 20000;109742.0 20000;109743.0 20000;109744.0 20000;109745.0 20000;109746.0 20000;109747.0 20000;109748.0 20000;109749.0 20000;109667.0 20000,109697 905;109711 877;109714 852;109720 919;109721 874;109722 860;109723 897;109725 876;109726 909;109728 894;109732 864;109734 855;109735 862;109737 870;109742 861;109743 834;109744 873;109745 850;109746 832;109747 841;109748 858;109749 896;109667 841
data,1241847300,1800274.0;65018.0;788727.0;30328.0;1692987.0;62680.0;1807381.0;92971.0;1.06468728265;1.02513336257;1.42430432478,6294.0 139.0 109697;2209.0 125.0 109711;634.0 16.0 109714;3572.0 111.0 109720;4462.0 303.0 109721;2537.0 93.0 109722;3419.0 67.0 109723;1751.0 66.0 109725;2522.0 53.0 109726;3099.0 89.0 109728;1456.0 55.0 109732;1232.0 57.0 109734;2075.0 52.0 109735;1873.0 86.0 109737;998.0 53.0 109742;1478.0 81.0 109743;1186.0 20.0 109744;1289.0 38.0 109745;1253.0 66.0 109746;1323.0 35.0 109747;1492.0 83.0 109748;724.0 45.0 109749;10647.0 232.0 109667,109697.0 20000;109711.0 20000;109714.0 20000;109720.0 20000;109721.0 20000;109722.0 20000;109723.0 20000;109725.0 20000;109726.0 20000;109728.0 20000;109732.0 20000;109734.0 20000;109735.0 20000;109737.0 20000;109742.0 20000;109743.0 20000;109744.0 20000;109745.0 20000;109746.0 20000;109747.0 20000;109748.0 20000;109749.0 20000;109667.0 20000,109697 836;109711 845;109714 869;109720 835;109721 856;109722 853;109723 875;109725 826;109726 830;109728 910;109732 923;109734 842;109735 874;109737 901;109742 865;109743 912;109744 837;109745 876;109746 878;109747 881;109748 965;109749 878;109667 833
data,1241847900,1801149.0;65042.0;789004.0;30340.0;1693884.0;62704.0;1808208.0;93003.0;1.06485904882;1.02510259889;1.42430935149,6304.0 139.0 109697;2221.0 127.0 109711;649.0 17.0 109714;3586.0 111.0 109720;4472.0 303.0 109721;2547.0 93.0 109722;3431.0 67.0 109723;1759.0 66.0 109725;2531.0 53.0 109726;3112.0 90.0 109728;1466.0 55.0 109732;1249.0 60.0 109734;2095.0 52.0 109735;1882.0 88.0 109737;1008.0 53.0 109742;1489.0 81.0 109743;1200.0 21.0 109744;1304.0 38.0 109745;1262.0 67.0 109746;1336.0 35.0 109747;1508.0 84.0 109748;736.0 45.0 109749;10655.0 232.0 109667,109697.0 20000;109711.0 20000;109714.0 20000;109720.0 20000;109721.0 20000;109722.0 20000;109723.0 20000;109725.0 20000;109726.0 20000;109728.0 20000;109732.0 20000;109734.0 20000;109735.0 20000;109737.0 20000;109742.0 20000;109743.0 20000;109744.0 20000;109745.0 20000;109746.0 20000;109747.0 20000;109748.0 20000;109749.0 20000;109667.0 20000,109697 859;109711 858;109714 916;109720 835;109721 906;109722 836;109723 864;109725 844;109726 813;109728 886;109732 887;109734 860;109735 932;109737 847;109742 887;109743 856;109744 812;109745 856;109746 918;109747 894;109748 896;109749 875;109667 863
