data,1241350800,416544.0;14766.0;177647.0;6466.0;390291.0;13787.0;418625.0;20183.0;1.02677631379;0.996504485685;1.36006159947,1695.0 83.0 109568;1257.0 25.0 109569;597.0 37.0 109571;4905.0 66.0 109536;2535.0 72.0 109541;5180.0 149.0 109542;2601.0 100.0 109551;2606.0 79.0 109553;2949.0 105.0 109476;7013.0 297.0 109524;2794.0 72.0 109557;2304.0 70.0 109560;1840.0 54.0 109561;1848.0 48.0 109562;2481.0 69.0 109563;2080.0 70.0 109564;1673.0 49.0 109565;1530.0 29.0 109566;1695.0 61.0 109567,109536.0 16129;109568.0 16129;109571.0 16129;109476.0 16129;109541.0 16129;109542.0 16129;109569.0 16129;109551.0 16129;109553.0 16129;109524.0 16129;109557.0 16129;109560.0 16129;109561.0 16129;109562.0 16129;109563.0 16129;109564.0 16129;109565.0 16129;109566.0 16129;109567.0 16129,109568 847;109569 847;109571 854;109536 839;109541 886;109542 848;109551 857;109553 826;109476 792;109524 823;109557 851;109560 862;109561 831;109562 877;109563 840;109564 851;109565 878;109566 803;109567 917
data,1241351100,416745.0;14770.0;177813.0;6472.0;390515.0;13791.0;418842.0;20189.0;1.02698689552;0.99643263031;1.36004878244,4911.0 66.0 109536;1706.0 83.0 109568;607.0 37.0 109571;2955.0 105.0 109476;2544.0 72.0 109541;5183.0 150.0 109542;1265.0 25.0 109569;2614.0 100.0 109551;2619.0 80.0 109553;7019.0 297.0 109524;2811.0 73.0 109557;2313.0 70.0 109560;1846.0 54.0 109561;1851.0 48.0 109562;2488.0 69.0 109563;2094.0 70.0 109564;1685.0 51.0 109565;1537.0 30.0 109566;1701.0 61.0 109567,109536.0 3871;109568.0 3871;109571.0 3871;109476.0 3871;109541.0 3871;109542.0 3871;109569.0 3871;109551.0 3871;109553.0 3871;109524.0 3871;109557.0 3871;109560.0 3871;109561.0 3871;109562.0 3871;109563.0 3871;109564.0 3871;109565.0 3871;109566.0 3871;109567.0 3871,109536 190;109568 201;109571 189;109476 190;109541 183;109542 199;109569 226;109551 208;109553 231;109524 193;109557 223;109560 192;109561 215;109562 195;109563 215;109564 207;109565 213;109566 201;109567 200
data,1241351700,417766.0;14800.0;178400.0;6481.0;391570.0;13811.0;419880.0;20221.0;1.02545958293;0.995605049734;1.35940485666,1727.0 84.0 109568;1301.0 25.0 109569;634.0 39.0 109571;2979.0 105.0 109476;4933.0 66.0 109536;5211.0 150.0 109542;2639.0 100.0 109551;2648.0 81.0 109553;7052.0 297.0 109524;2842.0 74.0 109557;2532.0 71.0 109563;2337.0 70.0 109560;1880.0 55.0 109561;1888.0 48.0 109562;2577.0 72.0 109541;2121.0 70.0 109564;1733.0 51.0 109565;1575.0 30.0 109566;1727.0 62.0 109567,109536.0 20000;109568.0 20000;109571.0 20000;109476.0 20000;109541.0 20000;109542.0 20000;109569.0 20000;109551.0 20000;109553.0 20000;109524.0 20000;109557.0 20000;109560.0 20000;109561.0 20000;109562.0 20000;109563.0 20000;109564.0 20000;109565.0 20000;109566.0 20000;109567.0 20000,109568 1045;109569 1046;109571 998;109476 1097;109536 1011;109542 1073;109551 1013;109553 1049;109524 1090;109557 1069;109563 1071;109560 1043;109561 1093;109562 1054;109541 1074;109564 1010;109565 998;109566 1107;109567 1059
data,1241352300,418900.0;14830.0;178698.0;6492.0;392603.0;13851.0;420910.0;20280.0;1.0261905916;0.996544564623;1.36096800701,4952.0 66.0 109536;1318.0 26.0 109569;658.0 42.0 109571;2985.0 106.0 109476;5230.0 151.0 109542;1746.0 84.0 109568;2656.0 103.0 109551;2668.0 81.0 109553;2596.0 73.0 109541;7068.0 297.0 109524;2856.0 74.0 109557;2351.0 70.0 109560;1893.0 55.0 109561;1898.0 48.0 109562;2546.0 71.0 109563;2137.0 70.0 109564;1745.0 52.0 109565;1589.0 30.0 109566;1742.0 62.0 109567,109536.0 20000;109568.0 20000;109571.0 20000;109476.0 20000;109541.0 20000;109542.0 20000;109569.0 20000;109551.0 20000;109553.0 20000;109524.0 20000;109557.0 20000;109560.0 20000;109561.0 20000;109562.0 20000;109563.0 20000;109564.0 20000;109565.0 20000;109566.0 20000;109567.0 20000,109536 1055;109569 1022;109571 1026;109476 1030;109542 1050;109568 1008;109551 1070;109553 1088;109541 1057;109524 1023;109557 1059;109560 1054;109561 1079;109562 1037;109563 1123;109564 1089;109565 1067;109566 1036;109567 1027
data,1241352900,419950.0;14854.0;179013.0;6503.0;393709.0;13880.0;421930.0;20331.0;1.02703051916;0.996708792605;1.36229919741,4967.0 66.0 109536;1759.0 85.0 109568;673.0 46.0 109571;2997.0 106.0 109476;2614.0 73.0 109541;5250.0 151.0 109542;1336.0 26.0 109569;2673.0 104.0 109551;2693.0 81.0 109553;7083.0 297.0 109524;2876.0 75.0 109557;2366.0 70.0 109560;1908.0 55.0 109561;1912.0 48.0 109562;2560.0 71.0 109563;2162.0 72.0 109564;1756.0 53.0 109565;1610.0 31.0 109566;1754.0 62.0 109567,109536.0 20000;109568.0 20000;109571.0 20000;109476.0 20000;109541.0 20000;109542.0 20000;109569.0 20000;109551.0 20000;109553.0 20000;109524.0 20000;109557.0 20000;109560.0 20000;109561.0 20000;109562.0 20000;109563.0 20000;109564.0 20000;109565.0 20000;109566.0 20000;109567.0 20000,109536 1010;109568 1034;109571 1012;109476 1086;109541 1015;109542 1061;109569 1064;109551 1031;109553 1033;109524 1034;109557 1058;109560 1100;109561 1037;109562 1115;109563 1098;109564 1110;109565 1046;109566 1020;109567 1036
data,1241353500,420990.0;14887.0;179330.0;6509.0;394800.0;13911.0;423007.0;20389.0;1.02642191166;0.996427713905;1.36305369124,4983.0 66.0 109536;1347.0 26.0 109569;682.0 46.0 109571;3016.0 106.0 109476;2632.0 73.0 109541;5267.0 151.0 109542;1781.0 85.0 109568;2689.0 105.0 109551;2710.0 81.0 109553;7106.0 297.0 109524;2894.0 75.0 109557;2388.0 71.0 109560;1924.0 56.0 109561;1934.0 48.0 109562;2573.0 72.0 109563;2174.0 73.0 109564;1774.0 53.0 109565;1622.0 31.0 109566;1770.0 63.0 109567,109536.0 20000;109568.0 20000;109571.0 20000;109476.0 20000;109541.0 20000;109542.0 20000;109569.0 20000;109551.0 20000;109553.0 20000;109524.0 20000;109557.0 20000;109560.0 20000;109561.0 20000;109562.0 20000;109563.0 20000;109564.0 20000;109565.0 20000;109566.0 20000;109567.0 20000,109536 1020;109569 1072;109571 1056;109476 1101;109541 1098;109542 1041;109568 1090;109551 1076;109553 989;109524 1075;109557 1026;109560 1052;109561 1053;109562 1077;109563 1057;109564 1041;109565 994;109566 1033;109567 1049
data,1241354100,422032.0;14922.0;179622.0;6515.0;395881.0;13932.0;424043.0;20445.0;1.02582490498;0.995330135837;1.36362690934,1795.0 85.0 109568;1367.0 27.0 109569;690.0 46.0 109571;3031.0 107.0 109476;2652.0 73.0 109541;5284.0 151.0 109542;2705.0 105.0 109551;2733.0 81.0 109553;7118.0 297.0 109524;2908.0 76.0 109557;4996.0 66.0 109536;2406.0 71.0 109560;1939.0 57.0 109561;1949.0 48.0 109562;2588.0 72.0 109563;2190.0 73.0 109564;1787.0 55.0 109565;1641.0 31.0 109566;1779.0 63.0 109567,109536.0 20000;109568.0 20000;109571.0 20000;109476.0 20000;109541.0 20000;109542.0 20000;109569.0 20000;109551.0 20000;109553.0 20000;109524.0 20000;109557.0 20000;109560.0 20000;109561.0 20000;109562.0 20000;109563.0 20000;109564.0 20000;109565.0 20000;109566.0 20000;109567.0 20000,109568 1057;109569 1114;109571 1017;109476 1006;109541 1112;109542 1010;109551 1031;109553 1075;109524 1042;109557 1027;109536 1090;109560 1097;109561 1010;109562 1016;109563 1061;109564 1075;109565 1012;109566 1065;109567 1083
data,1241354700,423034.0;14949.0;179926.0;6526.0;396915.0;13961.0;425131.0;20499.0;1.02639913239;0.995364499387;1.36449840719,5014.0 66.0 109536;1386.0 28.0 109569;699.0 47.0 109571;3047.0 107.0 109476;2664.0 73.0 109541;5301.0 152.0 109542;1811.0 86.0 109568;2720.0 107.0 109551;2742.0 81.0 109553;7131.0 297.0 109524;2922.0 76.0 109557;2434.0 72.0 109560;1951.0 57.0 109561;1968.0 49.0 109562;2604.0 72.0 109563;2206.0 73.0 109564;1802.0 55.0 109565;1669.0 31.0 109566;1791.0 66.0 109567,109536.0 20000;109568.0 20000;109571.0 20000;109476.0 20000;109541.0 20000;109542.0 20000;109569.0 20000;109551.0 20000;109553.0 20000;109524.0 20000;109557.0 20000;109560.0 20000;109561.0 20000;109562.0 20000;109563.0 20000;109564.0 20000;109565.0 20000;109566.0 20000;109567.0 20000,109536 1071;109569 1070;109571 1055;109476 1017;109541 1005;109542 1042;109568 1048;109551 1085;109553 1092;109524 1063;109557 1020;109560 1028;109561 1092;109562 1061;109563 1071;109564 1020;109565 1084;109566 1079;109567 997
data,1241355300,424057.0;14992.0;180223.0;6537.0;397927.0;13981.0;426225.0;20542.0;1.02596591639;0.993801140989;1.36322790835,5030.0 67.0 109536;1405.0 28.0 109569;720.0 48.0 109571;3064.0 108.0 109476;5320.0 155.0 109542;1823.0 86.0 109568;2730.0 107.0 109551;2758.0 81.0 109553;7141.0 298.0 109524;2941.0 77.0 109557;2619.0 72.0 109563;2451.0 72.0 109560;1966.0 58.0 109561;1983.0 49.0 109562;1808.0 66.0 109567;2221.0 73.0 109564;1809.0 56.0 109565;1692.0 31.0 109566;2678.0 74.0 109541,109536.0 20000;109568.0 20000;109571.0 20000;109476.0 20000;109541.0 20000;109542.0 20000;109569.0 20000;109551.0 20000;109553.0 20000;109524.0 20000;109557.0 20000;109560.0 20000;109561.0 20000;109562.0 20000;109563.0 20000;109564.0 20000;109565.0 20000;109566.0 20000;109567.0 20000,109536 1069;109569 1070;109571 1074;109476 1023;109542 1045;109568 1018;109551 1043;109553 1157;109524 1068;109557 1050;109563 1020;109560 1074;109561 1025;109562 960;109567 1091;109564 1042;109565 1035;109566 1111;109541 1025
data,1241355600,425154.0;15032.0;180522.0;6550.0;398958.0;14008.0;427276.0;20597.0;1.02622045262;0.993066787305;1.36340528162,1846.0 87.0 109568;1412.0 30.0 109569;737.0 50.0 109571;3078.0 108.0 109476;5044.0 67.0 109536;5335.0 155.0 109542;2745.0 107.0 109551;2768.0 82.0 109553;2693.0 75.0 109541;7156.0 299.0 109524;2955.0 77.0 109557;2469.0 72.0 109560;1985.0 60.0 109561;1999.0 50.0 109562;2637.0 72.0 109563;2248.0 73.0 109564;1825.0 58.0 109565;1704.0 31.0 109566;1822.0 66.0 109567,109536.0 20000;109568.0 20000;109571.0 20000;109476.0 20000;109541.0 20000;109542.0 20000;109569.0 20000;109551.0 20000;109553.0 20000;109524.0 20000;109557.0 20000;109560.0 20000;109561.0 20000;109562.0 20000;109563.0 20000;109564.0 20000;109565.0 20000;109566.0 20000;109567.0 20000,109568 1048;109569 1023;109571 1080;109476 1110;109536 1032;109542 1041;109551 1073;109553 1093;109541 1048;109524 1047;109557 1043;109560 1037;109561 1024;109562 1076;109563 1031;109564 1011;109565 1018;109566 1075;109567 1090
data,1241356200,426181.0;15052.0;180839.0;6561.0;400006.0;14035.0;428398.0;20667.0;1.02725393936;0.993449477576;1.36593451557,1863.0 87.0 109568;1429.0 30.0 109569;756.0 54.0 109571;3089.0 108.0 109476;2718.0 76.0 109541;5355.0 155.0 109542;2763.0 108.0 109551;2783.0 84.0 109553;7172.0 299.0 109524;2973.0 77.0 109557;5053.0 67.0 109536;2494.0 73.0 109560;2002.0 60.0 109561;2014.0 50.0 109562;2652.0 74.0 109563;2260.0 73.0 109564;1845.0 58.0 109565;1715.0 31.0 109566;1839.0 66.0 109567,109536.0 20000;109568.0 20000;109571.0 20000;109476.0 20000;109541.0 20000;109542.0 20000;109569.0 20000;109551.0 20000;109553.0 20000;109524.0 20000;109557.0 20000;109560.0 20000;109561.0 20000;109562.0 20000;109563.0 20000;109564.0 20000;109565.0 20000;109566.0 20000;109567.0 20000,109568 999;109569 1108;109571 1108;109476 976;109541 1051;109542 1043;109551 1024;109553 1082;109524 1112;109557 1091;109536 1020;109560 1062;109561 979;109562 1066;109563 1071;109564 1059;109565 1079;109566 1032;109567 1038
