data,1241247300,219952.0;9130.0;220408.0;11011.0;203299.0;8354.0;218957.0;12286.0;1.20352896468;0.989957080735;1.35178870937,,,
data,1241248200,220890.0;9152.0;221389.0;11031.0;204264.0;8374.0;219887.0;12319.0;1.20259360407;0.989466666389;1.3521844737,1632.0 13.0 109536;2335.0 83.0 109542;10634.0 492.0 109510;1237.0 22.0 109543;3510.0 148.0 109544;3984.0 186.0 109417;1317.0 41.0 109546;2495.0 102.0 109547;836.0 14.0 109548;523.0 7.0 109550;103.0 3.0 109552;7328.0 344.0 109524;9849.0 548.0 109525;1049.0 21.0 109545;2753.0 75.0 109529;3919.0 156.0 109530;1983.0 57.0 109531;1965.0 35.0 109533;5138.0 258.0 109534,109536.0 18008;109542.0 18008;109510.0 18008;109543.0 18008;109544.0 18008;109417.0 18008;109546.0 18008;109547.0 18008;109548.0 18008;109550.0 18008;109552.0 18008;109524.0 18008;109525.0 18008;109545.0 18008;109529.0 18008;109530.0 18008;109531.0 18008;109533.0 18008;109534.0 18008,109536 951;109542 942;109510 954;109543 975;109544 1019;109417 902;109546 948;109547 912;109548 968;109550 914;109552 945;109524 957;109525 890;109545 957;109529 954;109530 953;109531 979;109533 974;109534 914
data,1241249100,221979.0;9183.0;222477.0;11046.0;205298.0;8404.0;220898.0;12347.0;1.20018232191;0.989529239126;1.35112948235,1689.0 14.0 109536;2379.0 86.0 109542;10736.0 494.0 109510;1276.0 23.0 109543;3551.0 149.0 109544;4051.0 187.0 109417;1383.0 41.0 109546;2555.0 102.0 109547;886.0 14.0 109548;562.0 7.0 109550;167.0 4.0 109552;7381.0 344.0 109524;9899.0 548.0 109525;1094.0 21.0 109545;2835.0 76.0 109529;3993.0 160.0 109530;2013.0 57.0 109531;2027.0 35.0 109533;5201.0 258.0 109534,109536.0 20000;109542.0 20000;109510.0 20000;109543.0 20000;109544.0 20000;109417.0 20000;109546.0 20000;109547.0 20000;109548.0 20000;109550.0 20000;109552.0 20000;109524.0 20000;109525.0 20000;109545.0 20000;109529.0 20000;109530.0 20000;109531.0 20000;109533.0 20000;109534.0 20000,109536 1083;109542 1084;109510 1079;109543 1024;109544 1066;109417 1008;109546 1052;109547 1077;109548 1011;109550 1087;109552 1075;109524 1034;109525 1041;109545 1051;109529 1033;109530 1098;109531 1027;109533 980;109534 1090
data,1241249700,223043.0;9200.0;223580.0;11075.0;206369.0;8424.0;221989.0;12378.0;1.20091302063;0.989634139944;1.3518228841,1732.0 14.0 109536;10836.0 498.0 109510;2474.0 93.0 109542;1304.0 23.0 109543;3598.0 151.0 109544;4124.0 190.0 109417;1476.0 43.0 109546;2608.0 102.0 109547;936.0 14.0 109548;601.0 8.0 109550;233.0 8.0 109552;7423.0 346.0 109524;9942.0 549.0 109525;1135.0 21.0 109545;2911.0 77.0 109529;4069.0 160.0 109530;2047.0 57.0 109531;2087.0 36.0 109533;5245.0 259.0 109534,109536.0 20000;109542.0 20000;109510.0 20000;109543.0 20000;109544.0 20000;109417.0 20000;109546.0 20000;109547.0 20000;109548.0 20000;109550.0 20000;109552.0 20000;109524.0 20000;109525.0 20000;109545.0 20000;109529.0 20000;109530.0 20000;109531.0 20000;109533.0 20000;109534.0 20000,109536 1045;109510 1043;109542 1069;109543 989;109544 1076;109417 1118;109546 1088;109547 1085;109548 1051;109550 1069;109552 1027;109524 1021;109525 993;109545 1018;109529 1023;109530 1029;109531 1103;109533 1086;109534 1067
data,1241250900,224065.0;9224.0;224663.0;11094.0;207405.0;8452.0;223058.0;12418.0;1.19953061411;0.989908367331;1.35234836517,1758.0 14.0 109536;10948.0 500.0 109510;2626.0 98.0 109542;1349.0 24.0 109543;3648.0 152.0 109544;1168.0 21.0 109545;1549.0 43.0 109546;2647.0 104.0 109547;972.0 15.0 109548;629.0 8.0 109550;326.0 9.0 109552;7475.0 348.0 109524;9985.0 550.0 109525;4173.0 190.0 109417;2964.0 77.0 109529;4124.0 161.0 109530;2093.0 59.0 109531;2145.0 36.0 109533;5285.0 259.0 109534,109536.0 20000;109542.0 20000;109510.0 20000;109543.0 20000;109544.0 20000;109417.0 20000;109546.0 20000;109547.0 20000;109548.0 20000;109550.0 20000;109552.0 20000;109524.0 20000;109525.0 20000;109545.0 20000;109529.0 20000;109530.0 20000;109531.0 20000;109533.0 20000;109534.0 20000,109536 1095;109510 1020;109542 1027;109543 1046;109544 1019;109545 1048;109546 1090;109547 1012;109548 1054;109550 1034;109552 1038;109524 1086;109525 1119;109417 1082;109529 1052;109530 1036;109531 1039;109533 1072;109534 1031
data,1241251800,225128.0;9250.0;225692.0;11117.0;208427.0;8470.0;224084.0;12452.0;1.19883446802;0.989047645044;1.35243388749,1784.0 14.0 109536;11072.0 503.0 109510;2810.0 102.0 109542;1396.0 24.0 109543;3702.0 153.0 109544;4233.0 194.0 109417;1591.0 44.0 109546;2689.0 104.0 109547;1001.0 16.0 109548;656.0 10.0 109550;398.0 10.0 109552;7533.0 349.0 109524;10028.0 551.0 109525;1187.0 21.0 109545;3003.0 77.0 109529;4169.0 161.0 109530;2129.0 60.0 109531;2186.0 37.0 109533;5326.0 261.0 109534,109536.0 20000;109542.0 20000;109510.0 20000;109543.0 20000;109544.0 20000;109417.0 20000;109546.0 20000;109547.0 20000;109548.0 20000;109550.0 20000;109552.0 20000;109524.0 20000;109525.0 20000;109545.0 20000;109529.0 20000;109530.0 20000;109531.0 20000;109533.0 20000;109534.0 20000,109536 1003;109510 1089;109542 1044;109543 1095;109544 1018;109417 991;109546 1053;109547 1047;109548 1056;109550 1020;109552 1055;109524 1060;109525 1022;109545 1121;109529 1073;109530 1078;109531 1079;109533 1045;109534 1051
data,1241252700,226227.0;9279.0;226746.0;11143.0;209500.0;8491.0;225168.0;12489.0;1.19813500746;0.988139079159;1.35227262663,1804.0 14.0 109536;11166.0 505.0 109510;2992.0 110.0 109542;1431.0 24.0 109543;3753.0 155.0 109544;1211.0 21.0 109545;1627.0 44.0 109546;2740.0 107.0 109547;1041.0 16.0 109548;678.0 10.0 109550;455.0 11.0 109552;7596.0 351.0 109524;10090.0 554.0 109525;4326.0 196.0 109417;3048.0 77.0 109529;4215.0 162.0 109530;2160.0 60.0 109531;2227.0 38.0 109533;5387.0 262.0 109534,109536.0 20000;109542.0 20000;109510.0 20000;109543.0 20000;109544.0 20000;109417.0 20000;109546.0 20000;109547.0 20000;109548.0 20000;109550.0 20000;109552.0 20000;109524.0 20000;109525.0 20000;109545.0 20000;109529.0 20000;109530.0 20000;109531.0 20000;109533.0 20000;109534.0 20000,109536 1034;109510 1016;109542 1027;109543 1048;109544 1074;109545 1089;109546 1061;109547 1031;109548 1004;109550 1052;109552 1004;109524 1116;109525 1070;109417 1050;109529 1073;109530 1066;109531 1059;109533 1056;109534 1070
data,1241253600,227256.0;9296.0;227766.0;11168.0;210495.0;8513.0;226211.0;12511.0;1.19868688496;0.988689887974;1.35206492855,1828.0 16.0 109536;3193.0 115.0 109542;11235.0 506.0 109510;1448.0 24.0 109543;3799.0 155.0 109544;4426.0 199.0 109417;1662.0 44.0 109546;2787.0 107.0 109547;1064.0 16.0 109548;706.0 10.0 109550;494.0 11.0 109552;7672.0 353.0 109524;10166.0 559.0 109525;1233.0 21.0 109545;3075.0 78.0 109529;4243.0 162.0 109530;2194.0 61.0 109531;2266.0 39.0 109533;5476.0 266.0 109534,109536.0 20000;109542.0 20000;109510.0 20000;109543.0 20000;109544.0 20000;109417.0 20000;109546.0 20000;109547.0 20000;109548.0 20000;109550.0 20000;109552.0 20000;109524.0 20000;109525.0 20000;109545.0 20000;109529.0 20000;109530.0 20000;109531.0 20000;109533.0 20000;109534.0 20000,109536 1076;109542 1071;109510 1070;109543 1106;109544 1054;109417 1009;109546 1092;109547 1110;109548 1034;109550 1036;109552 988;109524 1027;109525 1056;109545 1014;109529 1051;109530 1042;109531 1057;109533 1029;109534 1078
data,1241254800,228292.0;9317.0;228800.0;11190.0;211566.0;8538.0;227301.0;12540.0;1.1983637512;0.988837374293;1.35179484971,1856.0 18.0 109536;3380.0 118.0 109542;11304.0 507.0 109510;1468.0 24.0 109543;3842.0 155.0 109544;1263.0 23.0 109545;1687.0 44.0 109546;2834.0 107.0 109547;1086.0 16.0 109548;736.0 11.0 109550;536.0 11.0 109552;7718.0 353.0 109524;10296.0 565.0 109525;4533.0 202.0 109417;3099.0 79.0 109529;4278.0 162.0 109530;2218.0 61.0 109531;2305.0 39.0 109533;5562.0 269.0 109534,109536.0 20000;109542.0 20000;109510.0 20000;109543.0 20000;109544.0 20000;109417.0 20000;109546.0 20000;109547.0 20000;109548.0 20000;109550.0 20000;109552.0 20000;109524.0 20000;109525.0 20000;109545.0 20000;109529.0 20000;109530.0 20000;109531.0 20000;109533.0 20000;109534.0 20000,109536 1055;109542 1071;109510 1104;109543 1048;109544 1010;109545 1039;109546 1026;109547 1058;109548 1031;109550 1049;109552 1093;109524 1070;109525 1081;109417 1097;109529 1013;109530 1013;109531 1014;109533 1093;109534 1035
data,1241255700,229364.0;9338.0;229900.0;11214.0;212629.0;8553.0;228343.0;12570.0;1.19809971482;0.988023694043;1.35213159011,1914.0 19.0 109536;11383.0 510.0 109510;3553.0 120.0 109542;1494.0 24.0 109543;3885.0 156.0 109544;1290.0 23.0 109545;1718.0 45.0 109546;2868.0 109.0 109547;1106.0 16.0 109548;769.0 11.0 109550;574.0 12.0 109552;7767.0 353.0 109524;10494.0 572.0 109525;4631.0 203.0 109417;3123.0 79.0 109529;4305.0 163.0 109530;2238.0 61.0 109531;2342.0 41.0 109533;5647.0 271.0 109534,109536.0 20000;109542.0 20000;109510.0 20000;109543.0 20000;109544.0 20000;109417.0 20000;109546.0 20000;109547.0 20000;109548.0 20000;109550.0 20000;109552.0 20000;109524.0 20000;109525.0 20000;109545.0 20000;109529.0 20000;109530.0 20000;109531.0 20000;109533.0 20000;109534.0 20000,109536 1070;109510 1074;109542 1094;109543 1001;109544 1103;109545 1100;109546 1042;109547 1072;109548 1019;109550 1072;109552 1074;109524 1084;109525 1067;109417 1057;109529 999;109530 1034;109531 1003;109533 1032;109534 1003
data,1241256900,230435.0;9350.0;230984.0;11247.0;213655.0;8574.0;229414.0;12596.0;1.20002869148;0.989024957397;1.35316129554,1949.0 19.0 109536;11464.0 513.0 109510;3715.0 127.0 109542;1507.0 24.0 109543;3921.0 157.0 109544;1308.0 23.0 109545;1756.0 46.0 109546;2940.0 113.0 109547;1137.0 18.0 109548;792.0 11.0 109550;600.0 12.0 109552;7797.0 354.0 109524;10711.0 582.0 109525;4724.0 205.0 109417;3155.0 79.0 109529;4325.0 163.0 109530;2269.0 61.0 109531;2378.0 41.0 109533;5737.0 273.0 109534,109536.0 20000;109542.0 20000;109510.0 20000;109543.0 20000;109544.0 20000;109417.0 20000;109546.0 20000;109547.0 20000;109548.0 20000;109550.0 20000;109552.0 20000;109524.0 20000;109525.0 20000;109545.0 20000;109529.0 20000;109530.0 20000;109531.0 20000;109533.0 20000;109534.0 20000,109536 1031;109510 1041;109542 1059;109543 1103;109544 1042;109545 1028;109546 1009;109547 1052;109548 1064;109550 1080;109552 1016;109524 1050;109525 1096;109417 1072;109529 1067;109530 1067;109531 1011;109533 1070;109534 1042
data,1241257800,231438.0;9379.0;232046.0;11268.0;214729.0;8603.0;230445.0;12618.0;1.19825950772;0.988638122482;1.35114315451,1983.0 20.0 109536;11554.0 516.0 109510;3920.0 133.0 109542;1527.0 24.0 109543;3945.0 157.0 109544;4813.0 208.0 109417;1783.0 46.0 109546;2990.0 113.0 109547;1164.0 18.0 109548;816.0 11.0 109550;632.0 12.0 109552;7825.0 354.0 109524;10925.0 585.0 109525;1327.0 23.0 109545;3175.0 80.0 109529;4361.0 164.0 109530;2292.0 63.0 109531;2410.0 41.0 109533;5805.0 274.0 109534,109536.0 20000;109542.0 20000;109510.0 20000;109543.0 20000;109544.0 20000;109417.0 20000;109546.0 20000;109547.0 20000;109548.0 20000;109550.0 20000;109552.0 20000;109524.0 20000;109525.0 20000;109545.0 20000;109529.0 20000;109530.0 20000;109531.0 20000;109533.0 20000;109534.0 20000,109536 1044;109510 1045;109542 1068;109543 1085;109544 1009;109417 1069;109546 1042;109547 1049;109548 1007;109550 1149;109552 1015;109524 1037;109525 1065;109545 1066;109529 1029;109530 1105;109531 985;109533 1082;109534 1049
