data,1241736600,1514895.0;55892.0;1524694.0;71793.0;1420179.0;52939.0;1522938.0;81764.0;1.27623982321;1.0103353038;1.45516683516,2040.0 78.0 109696;1270.0 37.0 109697;1453.0 58.0 109698;1720.0 91.0 109699;1128.0 56.0 109700;1355.0 47.0 109701;454.0 11.0 109702;8938.0 666.0 109703;862.0 54.0 109704;556.0 21.0 109705;103.0 3.0 109706;27135.0 1251.0 109635;1693.0 61.0 109651;6041.0 81.0 109660;5997.0 140.0 109667;3385.0 154.0 109673;68.0 4.0 109675;4230.0 142.0 109683;3515.0 148.0 109689;4419.0 190.0 109690;18261.0 1503.0 109692;1692.0 37.0 109693,109696.0 1157;109697.0 1157;109698.0 1157;109699.0 1157;109700.0 1157;109701.0 1157;109702.0 1157;109703.0 1157;109704.0 1157;109705.0 1157;109706.0 1157;109635.0 1157;109651.0 1157;109660.0 1157;109667.0 1157;109673.0 1157;109675.0 1157;109683.0 1157;109689.0 1157;109690.0 1157;109692.0 1157;109693.0 1157,109696 51;109697 52;109698 57;109699 56;109700 50;109701 51;109702 62;109703 45;109704 65;109705 64;109706 48;109635 47;109651 51;109660 48;109667 46;109673 52;109675 52;109683 40;109689 51;109690 67;109692 43;109693 59
data,1241739900,1524917.0;56252.0;1534729.0;72177.0;1430141.0;53271.0;1532733.0;82292.0;1.2748977811;1.00976480619;1.45545689357,2300.0 83.0 109696;1538.0 42.0 109697;1731.0 65.0 109698;2316.0 117.0 109699;1314.0 60.0 109700;1617.0 51.0 109701;664.0 13.0 109702;9185.0 674.0 109703;3186.0 184.0 109704;980.0 36.0 109705;736.0 29.0 109706;27419.0 1262.0 109635;2045.0 72.0 109651;6276.0 87.0 109660;6360.0 152.0 109667;3654.0 161.0 109673;857.0 36.0 109675;4467.0 148.0 109683;3897.0 161.0 109689;4900.0 209.0 109690;18827.0 1529.0 109692;2081.0 46.0 109693,109696.0 20000;109697.0 20000;109698.0 20000;109699.0 20000;109700.0 20000;109701.0 20000;109702.0 20000;109703.0 20000;109704.0 20000;109705.0 20000;109706.0 20000;109635.0 20000;109651.0 20000;109660.0 20000;109667.0 20000;109673.0 20000;109675.0 20000;109683.0 20000;109689.0 20000;109690.0 20000;109692.0 20000;109693.0 20000,109696 962;109697 881;109698 955;109699 907;109700 900;109701 858;109702 901;109703 961;109704 920;109705 958;109706 894;109635 842;109651 890;109660 908;109667 884;109673 896;109675 942;109683 917;109689 886;109690 941;109692 899;109693 898
data,1241740200,1525846.0;56287.0;1535675.0;72221.0;1431045.0;53306.0;1533633.0;82330.0;1.27487259261;1.00977684035;1.45525557557,2315.0 83.0 109696;1552.0 42.0 109697;1745.0 66.0 109698;2393.0 121.0 109699;1324.0 61.0 109700;1628.0 51.0 109701;675.0 14.0 109702;9204.0 675.0 109703;3571.0 204.0 109704;1006.0 36.0 109705;768.0 30.0 109706;27473.0 1265.0 109635;2057.0 72.0 109651;6297.0 88.0 109660;6377.0 152.0 109667;3671.0 163.0 109673;917.0 40.0 109675;4484.0 148.0 109683;3920.0 162.0 109689;4933.0 210.0 109690;18886.0 1532.0 109692;2100.0 46.0 109693,109696.0 20000;109697.0 20000;109698.0 20000;109699.0 20000;109700.0 20000;109701.0 20000;109702.0 20000;109703.0 20000;109704.0 20000;109705.0 20000;109706.0 20000;109635.0 20000;109651.0 20000;109660.0 20000;109667.0 20000;109673.0 20000;109675.0 20000;109683.0 20000;109689.0 20000;109690.0 20000;109692.0 20000;109693.0 20000,109696 904;109697 894;109698 930;109699 914;109700 900;109701 929;109702 891;109703 920;109704 934;109705 874;109706 937;109635 900;109651 886;109660 938;109667 861;109673 925;109675 930;109683 919;109689 888;109690 938;109692 889;109693 899
data,1241740500,1526765.0;56323.0;1536589.0;72265.0;1431897.0;53328.0;1534471.0;82375.0;1.27484299968;1.00955488256;1.45520158435,2327.0 83.0 109696;1564.0 42.0 109697;1760.0 68.0 109698;2464.0 123.0 109699;1339.0 61.0 109700;1635.0 51.0 109701;682.0 14.0 109702;9225.0 676.0 109703;3916.0 219.0 109704;1021.0 36.0 109705;803.0 31.0 109706;27514.0 1266.0 109635;2069.0 73.0 109651;6311.0 89.0 109660;6390.0 152.0 109667;3691.0 163.0 109673;1012.0 47.0 109675;4503.0 148.0 109683;3947.0 164.0 109689;4968.0 211.0 109690;18954.0 1541.0 109692;2115.0 47.0 109693,109696.0 20000;109697.0 20000;109698.0 20000;109699.0 20000;109700.0 20000;109701.0 20000;109702.0 20000;109703.0 20000;109704.0 20000;109705.0 20000;109706.0 20000;109635.0 20000;109651.0 20000;109660.0 20000;109667.0 20000;109673.0 20000;109675.0 20000;109683.0 20000;109689.0 20000;109690.0 20000;109692.0 20000;109693.0 20000,109696 931;109697 910;109698 948;109699 913;109700 916;109701 932;109702 923;109703 887;109704 885;109705 923;109706 910;109635 932;109651 878;109660 878;109667 897;109673 901;109675 958;109683 970;109689 883;109690 881;109692 850;109693 894
data,1241740800,1527712.0;56352.0;1537482.0;72299.0;1432778.0;53349.0;1535420.0;82417.0;1.27483625573;1.00943773248;1.45519691183,2340.0 83.0 109696;1575.0 42.0 109697;1773.0 68.0 109698;2502.0 123.0 109699;1346.0 61.0 109700;1647.0 51.0 109701;690.0 14.0 109702;9244.0 676.0 109703;4189.0 228.0 109704;1034.0 36.0 109705;842.0 33.0 109706;27555.0 1269.0 109635;2088.0 73.0 109651;6323.0 90.0 109660;6406.0 152.0 109667;3707.0 163.0 109673;1124.0 54.0 109675;4513.0 149.0 109683;3985.0 167.0 109689;4992.0 212.0 109690;19096.0 1548.0 109692;2132.0 47.0 109693,109696.0 20000;109697.0 20000;109698.0 20000;109699.0 20000;109700.0 20000;109701.0 20000;109702.0 20000;109703.0 20000;109704.0 20000;109705.0 20000;109706.0 20000;109635.0 20000;109651.0 20000;109660.0 20000;109667.0 20000;109673.0 20000;109675.0 20000;109683.0 20000;109689.0 20000;109690.0 20000;109692.0 20000;109693.0 20000,109696 921;109697 912;109698 926;109699 929;109700 887;109701 824;109702 892;109703 940;109704 869;109705 940;109706 949;109635 917;109651 925;109660 873;109667 862;109673 919;109675 915;109683 947;109689 888;109690 932;109692 946;109693 887
data,1241741100,1528661.0;56383.0;1538359.0;72343.0;1433675.0;53379.0;1536367.0;82471.0;1.27497545421;1.00944515324;1.45535618611,2348.0 83.0 109696;1584.0 42.0 109697;1792.0 68.0 109698;2530.0 123.0 109699;1361.0 63.0 109700;1661.0 51.0 109701;703.0 14.0 109702;9261.0 677.0 109703;4448.0 247.0 109704;1047.0 36.0 109705;877.0 35.0 109706;27596.0 1270.0 109635;2105.0 73.0 109651;6337.0 90.0 109660;6418.0 154.0 109667;3716.0 163.0 109673;1196.0 55.0 109675;4526.0 149.0 109683;4037.0 170.0 109689;5026.0 213.0 109690;19266.0 1560.0 109692;2145.0 47.0 109693,109696.0 20000;109697.0 20000;109698.0 20000;109699.0 20000;109700.0 20000;109701.0 20000;109702.0 20000;109703.0 20000;109704.0 20000;109705.0 20000;109706.0 20000;109635.0 20000;109651.0 20000;109660.0 20000;109667.0 20000;109673.0 20000;109675.0 20000;109683.0 20000;109689.0 20000;109690.0 20000;109692.0 20000;109693.0 20000,109696 935;109697 889;109698 909;109699 910;109700 946;109701 900;109702 908;109703 962;109704 910;109705 855;109706 912;109635 928;109651 909;109660 875;109667 907;109673 908;109675 819;109683 929;109689 906;109690 922;109692 928;109693 933
data,1241741400,1529600.0;56421.0;1539249.0;72375.0;1434574.0;53407.0;1537285.0;82528.0;1.27472584816;1.00928152485;1.45540554935,2365.0 84.0 109696;1592.0 42.0 109697;1802.0 68.0 109698;2557.0 124.0 109699;1367.0 63.0 109700;1676.0 51.0 109701;719.0 14.0 109702;9291.0 681.0 109703;4737.0 255.0 109704;1062.0 37.0 109705;912.0 36.0 109706;27623.0 1270.0 109635;2119.0 74.0 109651;6350.0 90.0 109660;6435.0 155.0 109667;3734.0 164.0 109673;1266.0 58.0 109675;4546.0 150.0 109683;4079.0 171.0 109689;5049.0 213.0 109690;19428.0 1568.0 109692;2161.0 47.0 109693,109696.0 20000;109697.0 20000;109698.0 20000;109699.0 20000;109700.0 20000;109701.0 20000;109702.0 20000;109703.0 20000;109704.0 20000;109705.0 20000;109706.0 20000;109635.0 20000;109651.0 20000;109660.0 20000;109667.0 20000;109673.0 20000;109675.0 20000;109683.0 20000;109689.0 20000;109690.0 20000;109692.0 20000;109693.0 20000,109696 912;109697 913;109698 914;109699 964;109700 909;109701 885;109702 949;109703 891;109704 898;109705 871;109706 890;109635 892;109651 926;109660 876;109667 929;109673 858;109675 932;109683 993;109689 900;109690 891;109692 903;109693 904
data,1241741700,1530452.0;56447.0;1540206.0;72411.0;1435506.0;53430.0;1538195.0;82575.0;1.27469001001;1.00915763436;1.4555128198,2382.0 84.0 109696;1609.0 42.0 109697;1815.0 68.0 109698;2588.0 125.0 109699;1380.0 64.0 109700;1693.0 51.0 109701;734.0 14.0 109702;9335.0 684.0 109703;5039.0 272.0 109704;1079.0 37.0 109705;944.0 37.0 109706;27641.0 1270.0 109635;2129.0 74.0 109651;6360.0 90.0 109660;6443.0 155.0 109667;3755.0 164.0 109673;1340.0 60.0 109675;4562.0 151.0 109683;4127.0 172.0 109689;5067.0 213.0 109690;19635.0 1577.0 109692;2170.0 47.0 109693,109696.0 20000;109697.0 20000;109698.0 20000;109699.0 20000;109700.0 20000;109701.0 20000;109702.0 20000;109703.0 20000;109704.0 20000;109705.0 20000;109706.0 20000;109635.0 20000;109651.0 20000;109660.0 20000;109667.0 20000;109673.0 20000;109675.0 20000;109683.0 20000;109689.0 20000;109690.0 20000;109692.0 20000;109693.0 20000,109696 890;109697 889;109698 945;109699 863;109700 923;109701 919;109702 955;109703 929;109704 905;109705 881;109706 877;109635 905;109651 915;109660 906;109667 863;109673 927;109675 939;109683 915;109689 905;109690 910;109692 938;109693 901
data,1241742000,1531323.0;56476.0;1541125.0;72457.0;1436463.0;53450.0;1539147.0;82625.0;1.27480969895;1.00891862999;1.4555738621,2392.0 86.0 109696;1621.0 43.0 109697;1828.0 68.0 109698;2603.0 125.0 109699;1391.0 64.0 109700;1707.0 52.0 109701;750.0 14.0 109702;9400.0 691.0 109703;5311.0 282.0 109704;1090.0 38.0 109705;979.0 40.0 109706;27657.0 1270.0 109635;2144.0 76.0 109651;6369.0 90.0 109660;6457.0 155.0 109667;3770.0 164.0 109673;1415.0 64.0 109675;4570.0 151.0 109683;4171.0 174.0 109689;5092.0 214.0 109690;19847.0 1589.0 109692;2182.0 47.0 109693,109696.0 20000;109697.0 20000;109698.0 20000;109699.0 20000;109700.0 20000;109701.0 20000;109702.0 20000;109703.0 20000;109704.0 20000;109705.0 20000;109706.0 20000;109635.0 20000;109651.0 20000;109660.0 20000;109667.0 20000;109673.0 20000;109675.0 20000;109683.0 20000;109689.0 20000;109690.0 20000;109692.0 20000;109693.0 20000,109696 919;109697 937;109698 951;109699 863;109700 862;109701 944;109702 899;109703 895;109704 946;109705 915;109706 894;109635 901;109651 896;109660 922;109667 898;109673 890;109675 878;109683 885;109689 941;109690 918;109692 949;109693 897
data,1241742300,1532200.0;56502.0;1542016.0;72487.0;1437376.0;53486.0;1540065.0;82661.0;1.27474372647;1.00907017061;1.4555034562,2409.0 87.0 109696;1636.0 43.0 109697;1837.0 68.0 109698;2617.0 125.0 109699;1403.0 64.0 109700;1716.0 53.0 109701;768.0 15.0 109702;9510.0 698.0 109703;5548.0 288.0 109704;1100.0 38.0 109705;1013.0 40.0 109706;27675.0 1274.0 109635;2154.0 77.0 109651;6384.0 90.0 109660;6468.0 155.0 109667;3786.0 164.0 109673;1496.0 68.0 109675;4577.0 151.0 109683;4203.0 174.0 109689;5110.0 215.0 109690;20037.0 1593.0 109692;2190.0 47.0 109693,109696.0 20000;109697.0 20000;109698.0 20000;109699.0 20000;109700.0 20000;109701.0 20000;109702.0 20000;109703.0 20000;109704.0 20000;109705.0 20000;109706.0 20000;109635.0 20000;109651.0 20000;109660.0 20000;109667.0 20000;109673.0 20000;109675.0 20000;109683.0 20000;109689.0 20000;109690.0 20000;109692.0 20000;109693.0 20000,109696 913;109697 880;109698 933;109699 918;109700 902;109701 924;109702 904;109703 951;109704 926;109705 900;109706 915;109635 893;109651 911;109660 950;109667 942;109673 911;109675 879;109683 870;109689 888;109690 953;109692 879;109693 858
data,1241742600,1533113.0;56539.0;1542968.0;72535.0;1438245.0;53510.0;1540953.0;82698.0;1.27472569333;1.00885353811;1.45523006017,2423.0 87.0 109696;1645.0 43.0 109697;1846.0 68.0 109698;2637.0 127.0 109699;1414.0 64.0 109700;1731.0 53.0 109701;783.0 15.0 109702;9656.0 708.0 109703;5777.0 304.0 109704;1111.0 38.0 109705;1047.0 42.0 109706;27718.0 1276.0 109635;2167.0 77.0 109651;6392.0 90.0 109660;6483.0 155.0 109667;3800.0 164.0 109673;1573.0 71.0 109675;4591.0 152.0 109683;4236.0 177.0 109689;5123.0 215.0 109690;20230.0 1602.0 109692;2206.0 47.0 109693,109696.0 20000;109697.0 20000;109698.0 20000;109699.0 20000;109700.0 20000;109701.0 20000;109702.0 20000;109703.0 20000;109704.0 20000;109705.0 20000;109706.0 20000;109635.0 20000;109651.0 20000;109660.0 20000;109667.0 20000;109673.0 20000;109675.0 20000;109683.0 20000;109689.0 20000;109690.0 20000;109692.0 20000;109693.0 20000,109696 930;109697 910;109698 942;109699 854;109700 891;109701 935;109702 962;109703 894;109704 921;109705 919;109706 906;109635 856;109651 851;109660 880;109667 876;109673 953;109675 891;109683 937;109689 923;109690 958;109692 882;109693 929
