data,1241584500,1079091.0;39637.0;1085446.0;49727.0;1016614.0;37732.0;1084401.0;55547.0;1.24721501457;1.0104411706;1.39453042125,7287.0 218.0 109601;5233.0 74.0 109613;7983.0 448.0 109616;4003.0 151.0 109624;4272.0 179.0 109625;2600.0 58.0 109627;2927.0 80.0 109628;3491.0 149.0 109629;10644.0 578.0 109631;9070.0 507.0 109632;1498.0 26.0 109633;1519.0 24.0 109634;9330.0 516.0 109635;867.0 23.0 109636;1589.0 54.0 109637;9659.0 561.0 109638;3066.0 147.0 109641;876.0 37.0 109644;2674.0 126.0 109646;86.0 2.0 109647;1310.0 53.0 109650;346.0 12.0 109652;167.0 4.0 109653,109601.0 11277;109613.0 11277;109616.0 11277;109624.0 11277;109625.0 11277;109627.0 11277;109628.0 11277;109629.0 11277;109631.0 11277;109632.0 11277;109633.0 11277;109634.0 11277;109635.0 11277;109636.0 11277;109637.0 11277;109638.0 11277;109641.0 11277;109644.0 11277;109646.0 11277;109647.0 11277;109650.0 11277;109652.0 11277;109653.0 11277,109601 485;109613 477;109616 488;109624 518;109625 482;109627 466;109628 520;109629 512;109631 474;109632 530;109633 476;109634 484;109635 495;109636 503;109637 512;109638 497;109641 457;109644 491;109646 498;109647 481;109650 483;109652 462;109653 486
data,1241584800,1079499.0;39650.0;1085829.0;49742.0;1016992.0;37744.0;1084787.0;55560.0;1.24721366175;1.01043746267;1.39443032134,7303.0 218.0 109601;5248.0 75.0 109613;8000.0 449.0 109616;4014.0 151.0 109624;4284.0 179.0 109625;2618.0 58.0 109627;2941.0 81.0 109628;3502.0 149.0 109629;10660.0 578.0 109631;9089.0 507.0 109632;1512.0 26.0 109633;1533.0 24.0 109634;9352.0 519.0 109635;879.0 23.0 109636;1610.0 56.0 109637;9677.0 562.0 109638;3081.0 147.0 109641;894.0 37.0 109644;2693.0 127.0 109646;103.0 3.0 109647;1325.0 53.0 109650;378.0 16.0 109652;184.0 4.0 109653,109601.0 8723;109613.0 8723;109616.0 8723;109624.0 8723;109625.0 8723;109627.0 8723;109628.0 8723;109629.0 8723;109631.0 8723;109632.0 8723;109633.0 8723;109634.0 8723;109635.0 8723;109636.0 8723;109637.0 8723;109638.0 8723;109641.0 8723;109644.0 8723;109646.0 8723;109647.0 8723;109650.0 8723;109652.0 8723;109653.0 8723,109601 380;109613 394;109616 389;109624 359;109625 382;109627 386;109628 381;109629 372;109631 374;109632 382;109633 398;109634 370;109635 362;109636 353;109637 380;109638 390;109641 393;109644 362;109646 394;109647 371;109650 363;109652 390;109653 398
data,1241585100,1080367.0;39679.0;1086701.0;49786.0;1017870.0;37765.0;1085670.0;55593.0;1.24740580209;1.0102009353;1.39422499794,7332.0 218.0 109601;5299.0 76.0 109613;8058.0 454.0 109616;4037.0 153.0 109624;4309.0 180.0 109625;2657.0 59.0 109627;2969.0 81.0 109628;3550.0 155.0 109629;10713.0 584.0 109631;9117.0 507.0 109632;1543.0 27.0 109633;1559.0 25.0 109634;9426.0 524.0 109635;909.0 25.0 109636;1654.0 57.0 109637;9722.0 565.0 109638;3105.0 147.0 109641;923.0 38.0 109644;2714.0 127.0 109646;132.0 3.0 109647;1378.0 56.0 109650;433.0 18.0 109652;213.0 7.0 109653,109601.0 20000;109613.0 20000;109616.0 20000;109624.0 20000;109625.0 20000;109627.0 20000;109628.0 20000;109629.0 20000;109631.0 20000;109632.0 20000;109633.0 20000;109634.0 20000;109635.0 20000;109636.0 20000;109637.0 20000;109638.0 20000;109641.0 20000;109644.0 20000;109646.0 20000;109647.0 20000;109650.0 20000;109652.0 20000;109653.0 20000,109601 867;109613 881;109616 859;109624 887;109625 856;109627 859;109628 857;109629 940;109631 885;109632 880;109633 876;109634 848;109635 902;109636 884;109637 817;109638 851;109641 865;109644 867;109646 822;109647 918;109650 873;109652 855;109653 851
data,1241585700,1081230.0;39708.0;1087548.0;49811.0;1018761.0;37789.0;1086552.0;55621.0;1.24714485843;1.01002741614;1.39388951459,7360.0 219.0 109601;5315.0 76.0 109613;8095.0 454.0 109616;4087.0 156.0 109624;4339.0 181.0 109625;2689.0 59.0 109627;2992.0 82.0 109628;3614.0 157.0 109629;10783.0 586.0 109631;9131.0 507.0 109632;1559.0 27.0 109633;1581.0 26.0 109634;9502.0 526.0 109635;938.0 26.0 109636;1693.0 58.0 109637;9791.0 569.0 109638;3115.0 148.0 109641;951.0 40.0 109644;2741.0 128.0 109646;156.0 4.0 109647;1431.0 57.0 109650;486.0 18.0 109652;250.0 7.0 109653,109601.0 20000;109613.0 20000;109616.0 20000;109624.0 20000;109625.0 20000;109627.0 20000;109628.0 20000;109629.0 20000;109631.0 20000;109632.0 20000;109633.0 20000;109634.0 20000;109635.0 20000;109636.0 20000;109637.0 20000;109638.0 20000;109641.0 20000;109644.0 20000;109646.0 20000;109647.0 20000;109650.0 20000;109652.0 20000;109653.0 20000,109601 828;109613 876;109616 845;109624 874;109625 881;109627 881;109628 906;109629 858;109631 927;109632 867;109633 845;109634 878;109635 887;109636 900;109637 914;109638 853;109641 855;109644 865;109646 833;109647 810;109650 887;109652 837;109653 893
data,1241586000,1082136.0;39734.0;1088459.0;49846.0;1019598.0;37819.0;1087406.0;55642.0;1.24720486481;1.01018432199;1.39357569936,7381.0 219.0 109601;5330.0 76.0 109613;8126.0 455.0 109616;4137.0 159.0 109624;4363.0 181.0 109625;2716.0 60.0 109627;3019.0 82.0 109628;3662.0 159.0 109629;10864.0 591.0 109631;9150.0 508.0 109632;1588.0 27.0 109633;1619.0 27.0 109634;9590.0 531.0 109635;982.0 27.0 109636;1759.0 62.0 109637;9867.0 573.0 109638;3128.0 148.0 109641;974.0 40.0 109644;2772.0 128.0 109646;181.0 4.0 109647;1459.0 58.0 109650;547.0 22.0 109652;296.0 9.0 109653,109601.0 20000;109613.0 20000;109616.0 20000;109624.0 20000;109625.0 20000;109627.0 20000;109628.0 20000;109629.0 20000;109631.0 20000;109632.0 20000;109633.0 20000;109634.0 20000;109635.0 20000;109636.0 20000;109637.0 20000;109638.0 20000;109641.0 20000;109644.0 20000;109646.0 20000;109647.0 20000;109650.0 20000;109652.0 20000;109653.0 20000,109601 891;109613 887;109616 861;109624 880;109625 833;109627 887;109628 849;109629 873;109631 952;109632 830;109633 916;109634 871;109635 857;109636 829;109637 896;109638 885;109641 818;109644 849;109646 833;109647 871;109650 867;109652 901;109653 864
data,1241586600,1083028.0;39756.0;1089360.0;49880.0;1020472.0;37848.0;1088334.0;55668.0;1.24736060343;1.01036628311;1.39341481751,7395.0 219.0 109601;5350.0 76.0 109613;8169.0 455.0 109616;4185.0 161.0 109624;4409.0 184.0 109625;2737.0 60.0 109627;3057.0 83.0 109628;3711.0 161.0 109629;10957.0 595.0 109631;9167.0 509.0 109632;1599.0 27.0 109633;1650.0 28.0 109634;9681.0 534.0 109635;1011.0 29.0 109636;1816.0 66.0 109637;9948.0 575.0 109638;3155.0 149.0 109641;1001.0 42.0 109644;2788.0 128.0 109646;197.0 7.0 109647;1502.0 60.0 109650;593.0 22.0 109652;333.0 10.0 109653,109601.0 20000;109613.0 20000;109616.0 20000;109624.0 20000;109625.0 20000;109627.0 20000;109628.0 20000;109629.0 20000;109631.0 20000;109632.0 20000;109633.0 20000;109634.0 20000;109635.0 20000;109636.0 20000;109637.0 20000;109638.0 20000;109641.0 20000;109644.0 20000;109646.0 20000;109647.0 20000;109650.0 20000;109652.0 20000;109653.0 20000,109601 858;109613 852;109616 830;109624 799;109625 889;109627 913;109628 891;109629 896;109631 855;109632 860;109633 828;109634 850;109635 908;109636 909;109637 850;109638 866;109641 899;109644 891;109646 909;109647 919;109650 881;109652 852;109653 795
data,1241587200,1083909.0;39783.0;1090239.0;49925.0;1021353.0;37863.0;1089153.0;55699.0;1.24764678722;1.01003039942;1.39332939219,7409.0 219.0 109601;5367.0 76.0 109613;8186.0 456.0 109616;4221.0 162.0 109624;4450.0 185.0 109625;2755.0 60.0 109627;3070.0 83.0 109628;3769.0 164.0 109629;11072.0 603.0 109631;9186.0 509.0 109632;1617.0 27.0 109633;1686.0 29.0 109634;9753.0 539.0 109635;1047.0 30.0 109636;1867.0 67.0 109637;10036.0 584.0 109638;3178.0 150.0 109641;1031.0 44.0 109644;2807.0 128.0 109646;243.0 12.0 109647;1537.0 62.0 109650;639.0 25.0 109652;364.0 11.0 109653,109601.0 20000;109613.0 20000;109616.0 20000;109624.0 20000;109625.0 20000;109627.0 20000;109628.0 20000;109629.0 20000;109631.0 20000;109632.0 20000;109633.0 20000;109634.0 20000;109635.0 20000;109636.0 20000;109637.0 20000;109638.0 20000;109641.0 20000;109644.0 20000;109646.0 20000;109647.0 20000;109650.0 20000;109652.0 20000;109653.0 20000,109601 877;109613 922;109616 855;109624 908;109625 894;109627 892;109628 885;109629 872;109631 859;109632 886;109633 854;109634 888;109635 809;109636 854;109637 848;109638 825;109641 848;109644 863;109646 915;109647 829;109650 859;109652 869;109653 889
data,1241587500,1084756.0;39808.0;1091083.0;49957.0;1022224.0;37892.0;1090060.0;55742.0;1.24767152509;1.01009717789;1.39345788007,7424.0 219.0 109601;5387.0 76.0 109613;8223.0 457.0 109616;4266.0 163.0 109624;4470.0 185.0 109625;2768.0 60.0 109627;3082.0 83.0 109628;3820.0 165.0 109629;11170.0 609.0 109631;9201.0 509.0 109632;1624.0 27.0 109633;1702.0 29.0 109634;9871.0 551.0 109635;1072.0 31.0 109636;1901.0 67.0 109637;10133.0 587.0 109638;3199.0 151.0 109641;1066.0 46.0 109644;2820.0 128.0 109646;306.0 13.0 109647;1557.0 62.0 109650;671.0 26.0 109652;401.0 13.0 109653,109601.0 20000;109613.0 20000;109616.0 20000;109624.0 20000;109625.0 20000;109627.0 20000;109628.0 20000;109629.0 20000;109631.0 20000;109632.0 20000;109633.0 20000;109634.0 20000;109635.0 20000;109636.0 20000;109637.0 20000;109638.0 20000;109641.0 20000;109644.0 20000;109646.0 20000;109647.0 20000;109650.0 20000;109652.0 20000;109653.0 20000,109601 857;109613 850;109616 894;109624 844;109625 901;109627 860;109628 823;109629 860;109631 856;109632 892;109633 925;109634 917;109635 893;109636 828;109637 884;109638 872;109641 895;109644 887;109646 819;109647 870;109650 885;109652 829;109653 859
data,1241588100,1085607.0;39838.0;1091938.0;49992.0;1023104.0;37914.0;1090964.0;55773.0;1.24760653075;1.00984549141;1.39312053367,7435.0 219.0 109601;5396.0 76.0 109613;8243.0 457.0 109616;4287.0 163.0 109624;4492.0 187.0 109625;2780.0 60.0 109627;3092.0 83.0 109628;3857.0 165.0 109629;11278.0 616.0 109631;9226.0 509.0 109632;1639.0 28.0 109633;1720.0 29.0 109634;10011.0 555.0 109635;1094.0 32.0 109636;1933.0 68.0 109637;10246.0 594.0 109638;3223.0 153.0 109641;1106.0 47.0 109644;2833.0 128.0 109646;350.0 18.0 109647;1587.0 63.0 109650;721.0 27.0 109652;440.0 15.0 109653,109601.0 20000;109613.0 20000;109616.0 20000;109624.0 20000;109625.0 20000;109627.0 20000;109628.0 20000;109629.0 20000;109631.0 20000;109632.0 20000;109633.0 20000;109634.0 20000;109635.0 20000;109636.0 20000;109637.0 20000;109638.0 20000;109641.0 20000;109644.0 20000;109646.0 20000;109647.0 20000;109650.0 20000;109652.0 20000;109653.0 20000,109601 881;109613 860;109616 922;109624 864;109625 884;109627 874;109628 864;109629 838;109631 842;109632 867;109633 883;109634 877;109635 902;109636 892;109637 812;109638 861;109641 841;109644 910;109646 866;109647 843;109650 857;109652 872;109653 888
data,1241588700,1086421.0;39865.0;1092753.0;50014.0;1023947.0;37938.0;1091884.0;55805.0;1.2473144844;1.00972553098;1.39284565484,7446.0 219.0 109601;5411.0 76.0 109613;8255.0 458.0 109616;4328.0 167.0 109624;4523.0 188.0 109625;2795.0 60.0 109627;3106.0 83.0 109628;3881.0 166.0 109629;11402.0 620.0 109631;9240.0 509.0 109632;1651.0 28.0 109633;1729.0 29.0 109634;10129.0 558.0 109635;1116.0 32.0 109636;1960.0 68.0 109637;10348.0 598.0 109638;3243.0 153.0 109641;1135.0 47.0 109644;2846.0 129.0 109646;417.0 18.0 109647;1613.0 64.0 109650;748.0 28.0 109652;482.0 16.0 109653,109601.0 20000;109613.0 20000;109616.0 20000;109624.0 20000;109625.0 20000;109627.0 20000;109628.0 20000;109629.0 20000;109631.0 20000;109632.0 20000;109633.0 20000;109634.0 20000;109635.0 20000;109636.0 20000;109637.0 20000;109638.0 20000;109641.0 20000;109644.0 20000;109646.0 20000;109647.0 20000;109650.0 20000;109652.0 20000;109653.0 20000,109601 848;109613 928;109616 841;109624 881;109625 879;109627 871;109628 887;109629 892;109631 861;109632 817;109633 857;109634 842;109635 913;109636 871;109637 869;109638 844;109641 868;109644 906;109646 877;109647 880;109650 885;109652 854;109653 829
data,1241589300,1087317.0;39897.0;1093646.0;50048.0;1024805.0;37958.0;1092764.0;55834.0;1.24717068936;1.00943421991;1.39247786565,7454.0 220.0 109601;5422.0 76.0 109613;8285.0 458.0 109616;4383.0 170.0 109624;4554.0 189.0 109625;2800.0 60.0 109627;3118.0 84.0 109628;3909.0 166.0 109629;11558.0 627.0 109631;9250.0 509.0 109632;1669.0 29.0 109633;1749.0 30.0 109634;10273.0 564.0 109635;1144.0 33.0 109636;1980.0 69.0 109637;10463.0 602.0 109638;3262.0 154.0 109641;1159.0 47.0 109644;2857.0 129.0 109646;455.0 18.0 109647;1666.0 69.0 109650;773.0 28.0 109652;514.0 17.0 109653,109601.0 20000;109613.0 20000;109616.0 20000;109624.0 20000;109625.0 20000;109627.0 20000;109628.0 20000;109629.0 20000;109631.0 20000;109632.0 20000;109633.0 20000;109634.0 20000;109635.0 20000;109636.0 20000;109637.0 20000;109638.0 20000;109641.0 20000;109644.0 20000;109646.0 20000;109647.0 20000;109650.0 20000;109652.0 20000;109653.0 20000,109601 929;109613 851;109616 882;109624 878;109625 863;109627 865;109628 891;109629 889;109631 863;109632 814;109633 851;109634 852;109635 901;109636 861;109637 824;109638 906;109641 917;109644 857;109646 889;109647 848;109650 893;109652 804;109653 872
