data,1241262000,236474.0;9377.0;237515.0;11585.0;219944.0;8631.0;237257.0;12913.0;1.23005484938;0.989620035171;1.37254817908,1948.0 25.0 109536;2915.0 103.0 109542;10664.0 480.0 109510;1954.0 45.0 109543;5398.0 227.0 109544;7026.0 309.0 109417;1729.0 39.0 109546;2455.0 77.0 109547;1249.0 26.0 109548;763.0 11.0 109550;1022.0 23.0 109552;5878.0 232.0 109524;7832.0 396.0 109525;1412.0 23.0 109545;2989.0 70.0 109529;4274.0 133.0 109530;3520.0 113.0 109531;2656.0 57.0 109533;4682.0 196.0 109534,109536.0 8635;109542.0 8635;109510.0 8635;109543.0 8635;109544.0 8635;109417.0 8635;109546.0 8635;109547.0 8635;109548.0 8635;109550.0 8635;109552.0 8635;109524.0 8635;109525.0 8635;109545.0 8635;109529.0 8635;109530.0 8635;109531.0 8635;109533.0 8635;109534.0 8635,109536 434;109542 463;109510 467;109543 444;109544 467;109417 457;109546 464;109547 434;109548 429;109550 497;109552 481;109524 476;109525 457;109545 448;109529 412;109530 448;109531 461;109533 458;109534 438
data,1241262300,237066.0;9398.0;238143.0;11599.0;220560.0;8643.0;237876.0;12928.0;1.22861711068;0.988488431776;1.37092768769,1986.0 26.0 109536;2953.0 105.0 109542;10702.0 483.0 109510;1983.0 46.0 109543;5427.0 228.0 109544;7055.0 309.0 109417;1774.0 39.0 109546;2485.0 78.0 109547;1294.0 26.0 109548;792.0 11.0 109550;1042.0 23.0 109552;5910.0 233.0 109524;7867.0 398.0 109525;1445.0 23.0 109545;3018.0 70.0 109529;4316.0 133.0 109530;3543.0 113.0 109531;2692.0 58.0 109533;4710.0 197.0 109534,109536.0 11365;109542.0 11365;109510.0 11365;109543.0 11365;109544.0 11365;109417.0 11365;109546.0 11365;109547.0 11365;109548.0 11365;109550.0 11365;109552.0 11365;109524.0 11365;109525.0 11365;109545.0 11365;109529.0 11365;109530.0 11365;109531.0 11365;109533.0 11365;109534.0 11365,109536 598;109542 565;109510 616;109543 580;109544 586;109417 586;109546 574;109547 568;109548 619;109550 611;109552 594;109524 624;109525 587;109545 559;109529 600;109530 616;109531 635;109533 619;109534 628
data,1241263200,238102.0;9423.0;239200.0;11623.0;221614.0;8675.0;238927.0;12967.0;1.22780928913;0.989113531338;1.37134943854,2048.0 28.0 109536;10793.0 486.0 109510;3053.0 110.0 109542;2030.0 46.0 109543;5488.0 230.0 109544;7093.0 309.0 109417;1828.0 42.0 109546;2537.0 79.0 109547;1331.0 26.0 109548;849.0 12.0 109550;1084.0 23.0 109552;5955.0 233.0 109524;7939.0 399.0 109525;1490.0 23.0 109545;3068.0 72.0 109529;4379.0 134.0 109530;3582.0 114.0 109531;2746.0 59.0 109533;4758.0 198.0 109534,109536.0 20000;109542.0 20000;109510.0 20000;109543.0 20000;109544.0 20000;109417.0 20000;109546.0 20000;109547.0 20000;109548.0 20000;109550.0 20000;109552.0 20000;109524.0 20000;109525.0 20000;109545.0 20000;109529.0 20000;109530.0 20000;109531.0 20000;109533.0 20000;109534.0 20000,109536 1056;109510 1055;109542 1033;109543 982;109544 1051;109417 1038;109546 1017;109547 1013;109548 1039;109550 1087;109552 1068;109524 1022;109525 1069;109545 1081;109529 1059;109530 1116;109531 1098;109533 1076;109534 1040
data,1241263800,239213.0;9443.0;240279.0;11656.0;222672.0;8700.0;239945.0;13004.0;1.22887726872;0.989756655224;1.37290360147,2104.0 28.0 109536;10894.0 488.0 109510;3176.0 116.0 109542;2072.0 47.0 109543;5566.0 234.0 109544;1524.0 24.0 109545;1900.0 45.0 109546;2599.0 82.0 109547;1367.0 27.0 109548;899.0 15.0 109550;1121.0 24.0 109552;5999.0 234.0 109524;8001.0 400.0 109525;7142.0 310.0 109417;3114.0 73.0 109529;4411.0 134.0 109530;3636.0 115.0 109531;2817.0 62.0 109533;4788.0 198.0 109534,109536.0 20000;109542.0 20000;109510.0 20000;109543.0 20000;109544.0 20000;109417.0 20000;109546.0 20000;109547.0 20000;109548.0 20000;109550.0 20000;109552.0 20000;109524.0 20000;109525.0 20000;109545.0 20000;109529.0 20000;109530.0 20000;109531.0 20000;109533.0 20000;109534.0 20000,109536 1061;109510 1107;109542 999;109543 1057;109544 1001;109545 1075;109546 1015;109547 1093;109548 1070;109550 1080;109552 1008;109524 1037;109525 1067;109417 1021;109529 1068;109530 1035;109531 1063;109533 1094;109534 1049
data,1241264400,240323.0;9463.0;241326.0;11689.0;223714.0;8734.0;241023.0;13053.0;1.23009808049;0.991485851453;1.37536619887,2160.0 29.0 109536;3315.0 120.0 109542;11007.0 495.0 109510;2113.0 49.0 109543;5639.0 236.0 109544;7178.0 311.0 109417;1986.0 49.0 109546;2655.0 82.0 109547;1400.0 28.0 109548;961.0 17.0 109550;1148.0 24.0 109552;6034.0 234.0 109524;8081.0 404.0 109525;1547.0 24.0 109545;3148.0 74.0 109529;4446.0 135.0 109530;3666.0 115.0 109531;2872.0 62.0 109533;4821.0 201.0 109534,109536.0 20000;109542.0 20000;109510.0 20000;109543.0 20000;109544.0 20000;109417.0 20000;109546.0 20000;109547.0 20000;109548.0 20000;109550.0 20000;109552.0 20000;109524.0 20000;109525.0 20000;109545.0 20000;109529.0 20000;109530.0 20000;109531.0 20000;109533.0 20000;109534.0 20000,109536 1043;109542 1109;109510 1050;109543 1077;109544 1048;109417 1061;109546 1050;109547 1068;109548 1042;109550 1016;109552 1057;109524 1111;109525 1047;109545 1026;109529 1024;109530 998;109531 1017;109533 1089;109534 1067
data,1241265000,241321.0;9486.0;242391.0;11724.0;224775.0;8757.0;242082.0;13091.0;1.23047080943;0.991104252049;1.37569551104,2205.0 30.0 109536;3473.0 130.0 109542;11127.0 497.0 109510;2167.0 50.0 109543;5699.0 236.0 109544;1569.0 25.0 109545;2068.0 49.0 109546;2704.0 83.0 109547;1436.0 28.0 109548;1028.0 21.0 109550;1176.0 27.0 109552;6073.0 236.0 109524;8143.0 405.0 109525;7233.0 317.0 109417;3185.0 74.0 109529;4471.0 135.0 109530;3709.0 117.0 109531;2904.0 62.0 109533;4872.0 202.0 109534,109536.0 20000;109542.0 20000;109510.0 20000;109543.0 20000;109544.0 20000;109417.0 20000;109546.0 20000;109547.0 20000;109548.0 20000;109550.0 20000;109552.0 20000;109524.0 20000;109525.0 20000;109545.0 20000;109529.0 20000;109530.0 20000;109531.0 20000;109533.0 20000;109534.0 20000,109536 1032;109542 983;109510 1096;109543 1054;109544 1025;109545 1048;109546 1064;109547 1083;109548 1074;109550 998;109552 1111;109524 1088;109525 1061;109417 1087;109529 1014;109530 1080;109531 1059;109533 993;109534 1050
data,1241265600,242337.0;9507.0;243446.0;11763.0;225832.0;8780.0;243116.0;13133.0;1.23166241038;0.991026502011;1.37697684072,2233.0 30.0 109536;3661.0 139.0 109542;11218.0 500.0 109510;2211.0 51.0 109543;5756.0 240.0 109544;1592.0 25.0 109545;2119.0 49.0 109546;2771.0 88.0 109547;1464.0 29.0 109548;1103.0 22.0 109550;1217.0 27.0 109552;6104.0 236.0 109524;8211.0 407.0 109525;7329.0 323.0 109417;3217.0 75.0 109529;4494.0 135.0 109530;3744.0 119.0 109531;2942.0 65.0 109533;4911.0 203.0 109534,109536.0 20000;109542.0 20000;109510.0 20000;109543.0 20000;109544.0 20000;109417.0 20000;109546.0 20000;109547.0 20000;109548.0 20000;109550.0 20000;109552.0 20000;109524.0 20000;109525.0 20000;109545.0 20000;109529.0 20000;109530.0 20000;109531.0 20000;109533.0 20000;109534.0 20000,109536 1075;109542 1017;109510 1022;109543 1110;109544 1073;109545 1042;109546 1087;109547 1017;109548 992;109550 1119;109552 1074;109524 1002;109525 1106;109417 1048;109529 1040;109530 1066;109531 1052;109533 1027;109534 1031
data,1241266200,243384.0;9537.0;244472.0;11794.0;226896.0;8805.0;244124.0;13158.0;1.23115360124;0.990336446746;1.37549699692,2254.0 30.0 109536;3882.0 148.0 109542;11308.0 504.0 109510;2241.0 51.0 109543;5811.0 241.0 109544;1615.0 25.0 109545;2142.0 49.0 109546;2853.0 91.0 109547;1491.0 29.0 109548;1165.0 23.0 109550;1243.0 29.0 109552;6129.0 237.0 109524;8248.0 407.0 109525;7463.0 330.0 109417;3243.0 75.0 109529;4513.0 135.0 109530;3778.0 120.0 109531;2982.0 65.0 109533;4962.0 205.0 109534,109536.0 20000;109542.0 20000;109510.0 20000;109543.0 20000;109544.0 20000;109417.0 20000;109546.0 20000;109547.0 20000;109548.0 20000;109550.0 20000;109552.0 20000;109524.0 20000;109525.0 20000;109545.0 20000;109529.0 20000;109530.0 20000;109531.0 20000;109533.0 20000;109534.0 20000,109536 1086;109542 1034;109510 1070;109543 988;109544 1047;109545 1028;109546 1018;109547 1071;109548 1080;109550 1083;109552 1059;109524 1056;109525 1036;109417 1082;109529 1043;109530 1025;109531 1103;109533 1053;109534 1038
data,1241266800,244448.0;9561.0;245512.0;11834.0;228009.0;8841.0;245211.0;13198.0;1.23237253491;0.991362691559;1.37610428041,2264.0 30.0 109536;11384.0 506.0 109510;4098.0 160.0 109542;2261.0 51.0 109543;5865.0 244.0 109544;7693.0 343.0 109417;2176.0 50.0 109546;2916.0 93.0 109547;1501.0 29.0 109548;1219.0 23.0 109550;1276.0 30.0 109552;6153.0 237.0 109524;8297.0 409.0 109525;1631.0 25.0 109545;3258.0 75.0 109529;4528.0 136.0 109530;3817.0 121.0 109531;3017.0 65.0 109533;5009.0 207.0 109534,109536.0 20000;109542.0 20000;109510.0 20000;109543.0 20000;109544.0 20000;109417.0 20000;109546.0 20000;109547.0 20000;109548.0 20000;109550.0 20000;109552.0 20000;109524.0 20000;109525.0 20000;109545.0 20000;109529.0 20000;109530.0 20000;109531.0 20000;109533.0 20000;109534.0 20000,109536 1034;109510 1069;109542 1081;109543 1008;109544 1027;109417 1080;109546 1101;109547 1063;109548 994;109550 1079;109552 1080;109524 1063;109525 1037;109545 1013;109529 1050;109530 1054;109531 1008;109533 1076;109534 1083
data,1241267400,245533.0;9590.0;246513.0;11869.0;229051.0;8889.0;246274.0;13241.0;1.23272318968;0.993600901929;1.37655473401,2284.0 30.0 109536;11432.0 506.0 109510;4335.0 168.0 109542;2279.0 51.0 109543;5935.0 246.0 109544;7898.0 353.0 109417;2198.0 50.0 109546;2971.0 95.0 109547;1524.0 29.0 109548;1247.0 25.0 109550;1330.0 35.0 109552;6171.0 237.0 109524;8329.0 410.0 109525;1646.0 25.0 109545;3288.0 76.0 109529;4549.0 136.0 109530;3846.0 121.0 109531;3034.0 65.0 109533;5068.0 211.0 109534,109536.0 20000;109542.0 20000;109510.0 20000;109543.0 20000;109544.0 20000;109417.0 20000;109546.0 20000;109547.0 20000;109548.0 20000;109550.0 20000;109552.0 20000;109524.0 20000;109525.0 20000;109545.0 20000;109529.0 20000;109530.0 20000;109531.0 20000;109533.0 20000;109534.0 20000,109536 1040;109510 1075;109542 1018;109543 1070;109544 1091;109417 1018;109546 1016;109547 1083;109548 1047;109550 1000;109552 1077;109524 1110;109525 1010;109545 1003;109529 1098;109530 1098;109531 1013;109533 1099;109534 1034
data,1241267700,246517.0;9614.0;247567.0;11912.0;230068.0;8917.0;247284.0;13278.0;1.23377136666;0.993814446694;1.37682709272,2302.0 31.0 109536;4557.0 176.0 109542;11496.0 510.0 109510;2306.0 51.0 109543;5998.0 248.0 109544;8160.0 364.0 109417;2213.0 50.0 109546;3022.0 96.0 109547;1541.0 29.0 109548;1276.0 25.0 109550;1390.0 38.0 109552;6201.0 239.0 109524;8359.0 411.0 109525;1660.0 26.0 109545;3311.0 77.0 109529;4564.0 138.0 109530;3872.0 122.0 109531;3051.0 65.0 109533;5139.0 216.0 109534,109536.0 20000;109542.0 20000;109510.0 20000;109543.0 20000;109544.0 20000;109417.0 20000;109546.0 20000;109547.0 20000;109548.0 20000;109550.0 20000;109552.0 20000;109524.0 20000;109525.0 20000;109545.0 20000;109529.0 20000;109530.0 20000;109531.0 20000;109533.0 20000;109534.0 20000,109536 1032;109542 1084;109510 1054;109543 1080;109544 1058;109417 1063;109546 1068;109547 1043;109548 1059;109550 1065;109552 1059;109524 1087;109525 1076;109545 1043;109529 1052;109530 1033;109531 1046;109533 1052;109534 946
