data,1241866500,1823265.0;65756.0;1833354.0;83778.0;1714257.0;62422.0;1831438.0;95042.0;1.2670625836;1.00966233686;1.43892366149,3388.0 83.0 109728;8373.0 162.0 109697;12996.0 283.0 109667;6505.0 240.0 109734;2128.0 46.0 109735;8849.0 398.0 109711;4117.0 185.0 109746;11655.0 645.0 109742;3409.0 143.0 109743;2512.0 60.0 109745;923.0 16.0 109714;1734.0 40.0 109747;5091.0 249.0 109748;1195.0 34.0 109749;5378.0 150.0 109720;25986.0 1435.0 109721;5333.0 178.0 109722;3435.0 58.0 109723;3167.0 75.0 109726,109728.0 4623;109697.0 4623;109667.0 4623;109734.0 4623;109735.0 4623;109711.0 4623;109714.0 4623;109742.0 4623;109743.0 4623;109745.0 4623;109746.0 4623;109747.0 4623;109748.0 4623;109749.0 4623;109720.0 4623;109721.0 4623;109722.0 4623;109723.0 4623;109726.0 4623,109728 267;109697 252;109667 242;109734 231;109735 240;109711 215;109746 264;109742 252;109743 220;109745 223;109714 254;109747 231;109748 239;109749 282;109720 236;109721 255;109722 255;109723 247;109726 218
data,1241867100,1824080.0;65786.0;1834125.0;83802.0;1715074.0;62442.0;1832250.0;95063.0;1.26688109037;1.00949539603;1.43859049381,3430.0 84.0 109728;8421.0 164.0 109697;13038.0 284.0 109667;6541.0 241.0 109734;2162.0 47.0 109735;960.0 17.0 109714;11698.0 647.0 109742;8901.0 400.0 109711;3473.0 58.0 109723;2535.0 60.0 109745;4175.0 188.0 109746;1763.0 40.0 109747;5120.0 249.0 109748;1226.0 36.0 109749;5433.0 151.0 109720;26041.0 1439.0 109721;5370.0 179.0 109722;3462.0 145.0 109743;3196.0 75.0 109726,109728.0 15377;109697.0 15377;109667.0 15377;109734.0 15377;109735.0 15377;109711.0 15377;109714.0 15377;109742.0 15377;109743.0 15377;109745.0 15377;109746.0 15377;109747.0 15377;109748.0 15377;109749.0 15377;109720.0 15377;109721.0 15377;109722.0 15377;109723.0 15377;109726.0 15377,109728 782;109697 812;109667 756;109734 802;109735 829;109714 786;109742 832;109711 775;109723 810;109745 816;109746 890;109747 844;109748 847;109749 790;109720 788;109721 831;109722 787;109743 800;109726 800
data,1241867700,1825150.0;65811.0;1835231.0;83841.0;1716185.0;62467.0;1833314.0;95091.0;1.26696840816;1.00945420229;1.43847603998,3477.0 84.0 109728;8478.0 165.0 109697;13084.0 284.0 109667;6597.0 244.0 109734;2211.0 49.0 109735;8996.0 404.0 109711;4286.0 198.0 109746;11791.0 652.0 109742;3520.0 148.0 109743;2580.0 60.0 109745;1013.0 18.0 109714;1799.0 40.0 109747;5156.0 250.0 109748;1278.0 37.0 109749;5490.0 152.0 109720;26117.0 1441.0 109721;5417.0 180.0 109722;3519.0 59.0 109723;3242.0 78.0 109726,109728.0 20000;109697.0 20000;109667.0 20000;109734.0 20000;109735.0 20000;109711.0 20000;109714.0 20000;109742.0 20000;109743.0 20000;109745.0 20000;109746.0 20000;109747.0 20000;109748.0 20000;109749.0 20000;109720.0 20000;109721.0 20000;109722.0 20000;109723.0 20000;109726.0 20000,109728 1048;109697 1001;109667 1052;109734 1075;109735 1038;109711 1069;109746 1065;109742 1067;109743 1066;109745 1034;109714 1023;109747 1113;109748 1090;109749 1001;109720 1129;109721 1041;109722 994;109723 1041;109726 1053
data,1241868300,1826204.0;65831.0;1836285.0;83880.0;1717201.0;62492.0;1834360.0;95132.0;1.26717668193;1.00953674001;1.4386690244,3516.0 85.0 109728;8519.0 165.0 109697;13117.0 284.0 109667;3588.0 151.0 109743;6634.0 244.0 109734;2252.0 50.0 109735;4468.0 207.0 109746;11881.0 656.0 109742;9084.0 409.0 109711;2607.0 62.0 109745;1058.0 18.0 109714;1827.0 41.0 109747;5186.0 251.0 109748;1336.0 38.0 109749;5522.0 153.0 109720;26189.0 1448.0 109721;5462.0 182.0 109722;3565.0 59.0 109723;3294.0 79.0 109726,109728.0 20000;109697.0 20000;109667.0 20000;109734.0 20000;109735.0 20000;109711.0 20000;109714.0 20000;109742.0 20000;109743.0 20000;109745.0 20000;109746.0 20000;109747.0 20000;109748.0 20000;109749.0 20000;109720.0 20000;109721.0 20000;109722.0 20000;109723.0 20000;109726.0 20000,109728 1007;109697 1060;109667 1029;109743 1102;109734 1042;109735 1033;109746 1036;109742 1037;109711 1064;109745 1036;109714 1102;109747 1053;109748 1067;109749 1071;109720 1044;109721 1076;109722 1026;109723 1064;109726 1051
data,1241869200,1827235.0;65863.0;1837324.0;83916.0;1718292.0;62518.0;1835378.0;95158.0;1.26710301151;1.0093946647;1.43837683707,3549.0 88.0 109728;8542.0 165.0 109697;13133.0 284.0 109667;6670.0 244.0 109734;2283.0 50.0 109735;1075.0 19.0 109714;3692.0 162.0 109743;11994.0 660.0 109742;9151.0 410.0 109711;2636.0 63.0 109745;4637.0 212.0 109746;1852.0 41.0 109747;5219.0 252.0 109748;1393.0 40.0 109749;5558.0 153.0 109720;26341.0 1454.0 109721;5512.0 183.0 109722;3585.0 59.0 109723;3322.0 79.0 109726,109728.0 20000;109697.0 20000;109667.0 20000;109734.0 20000;109735.0 20000;109711.0 20000;109714.0 20000;109742.0 20000;109743.0 20000;109745.0 20000;109746.0 20000;109747.0 20000;109748.0 20000;109749.0 20000;109720.0 20000;109721.0 20000;109722.0 20000;109723.0 20000;109726.0 20000,109728 1080;109697 1016;109667 1041;109734 1104;109735 1052;109714 1078;109743 1012;109742 1100;109711 1024;109745 1060;109746 988;109747 1097;109748 1038;109749 1036;109720 1027;109721 1058;109722 1096;109723 1034;109726 1059
data,1241869800,1828306.0;65906.0;1838369.0;83953.0;1719387.0;62556.0;1836400.0;95197.0;1.26685661197;1.0092976514;1.4380696105,3583.0 88.0 109728;8558.0 165.0 109697;13161.0 285.0 109667;6704.0 244.0 109734;2320.0 51.0 109735;9238.0 415.0 109711;4824.0 222.0 109746;12069.0 662.0 109742;3900.0 174.0 109743;2659.0 63.0 109745;1101.0 19.0 109714;1873.0 41.0 109747;5245.0 253.0 109748;1424.0 40.0 109749;5584.0 153.0 109720;26445.0 1456.0 109721;5554.0 185.0 109722;3600.0 60.0 109723;3347.0 79.0 109726,109728.0 20000;109697.0 20000;109667.0 20000;109734.0 20000;109735.0 20000;109711.0 20000;109714.0 20000;109742.0 20000;109743.0 20000;109745.0 20000;109746.0 20000;109747.0 20000;109748.0 20000;109749.0 20000;109720.0 20000;109721.0 20000;109722.0 20000;109723.0 20000;109726.0 20000,109728 1007;109697 1006;109667 1065;109734 1139;109735 1059;109711 1091;109746 1061;109742 1029;109743 1040;109745 1045;109714 1063;109747 1096;109748 1057;109749 1038;109720 1026;109721 1028;109722 1093;109723 987;109726 1070
data,1241870400,1829399.0;65953.0;1839473.0;84002.0;1720379.0;62594.0;1837403.0;95231.0;1.26668926793;1.00921211468;1.4376322478,3612.0 88.0 109728;8577.0 165.0 109697;13182.0 285.0 109667;6728.0 245.0 109734;2347.0 52.0 109735;9300.0 418.0 109711;5004.0 231.0 109746;12169.0 668.0 109742;4179.0 189.0 109743;2676.0 63.0 109745;1116.0 19.0 109714;1896.0 43.0 109747;5291.0 256.0 109748;1458.0 41.0 109749;5607.0 153.0 109720;26527.0 1459.0 109721;5620.0 189.0 109722;3629.0 60.0 109723;3375.0 80.0 109726,109728.0 20000;109697.0 20000;109667.0 20000;109734.0 20000;109735.0 20000;109711.0 20000;109714.0 20000;109742.0 20000;109743.0 20000;109745.0 20000;109746.0 20000;109747.0 20000;109748.0 20000;109749.0 20000;109720.0 20000;109721.0 20000;109722.0 20000;109723.0 20000;109726.0 20000,109728 1040;109697 985;109667 1000;109734 1030;109735 1068;109711 1016;109746 1024;109742 1013;109743 1086;109745 1062;109714 1066;109747 1108;109748 1052;109749 1099;109720 1075;109721 1033;109722 1087;109723 1115;109726 1041
data,1241871000,1830501.0;65989.0;1840522.0;84043.0;1721447.0;62622.0;1838441.0;95276.0;1.26665679422;1.00909417929;1.43758072866,3622.0 88.0 109728;8594.0 165.0 109697;13203.0 285.0 109667;6755.0 248.0 109734;2363.0 52.0 109735;1134.0 19.0 109714;12252.0 669.0 109742;4467.0 204.0 109743;3648.0 60.0 109723;2708.0 66.0 109745;5209.0 242.0 109746;1919.0 43.0 109747;5331.0 257.0 109748;1484.0 42.0 109749;5620.0 153.0 109720;26585.0 1459.0 109721;5671.0 191.0 109722;9388.0 422.0 109711;3389.0 80.0 109726,109728.0 20000;109697.0 20000;109667.0 20000;109734.0 20000;109735.0 20000;109711.0 20000;109714.0 20000;109742.0 20000;109743.0 20000;109745.0 20000;109746.0 20000;109747.0 20000;109748.0 20000;109749.0 20000;109720.0 20000;109721.0 20000;109722.0 20000;109723.0 20000;109726.0 20000,109728 1016;109697 1064;109667 1043;109734 1111;109735 1029;109714 1042;109742 1079;109743 1070;109723 1096;109745 1062;109746 1002;109747 1079;109748 1049;109749 1042;109720 1084;109721 1004;109722 1084;109711 1007;109726 1037
data,1241871300,1831551.0;66028.0;1841602.0;84077.0;1722480.0;62649.0;1839474.0;95316.0;1.2664040847;1.00890628816;1.4373516389,3637.0 88.0 109728;8613.0 165.0 109697;13224.0 285.0 109667;4752.0 210.0 109743;6787.0 248.0 109734;2391.0 53.0 109735;1154.0 19.0 109714;12314.0 671.0 109742;9453.0 424.0 109711;2743.0 68.0 109745;5468.0 256.0 109746;1932.0 43.0 109747;5374.0 259.0 109748;1503.0 42.0 109749;5638.0 153.0 109720;26649.0 1463.0 109721;5719.0 191.0 109722;3663.0 60.0 109723;3408.0 81.0 109726,109728.0 20000;109697.0 20000;109667.0 20000;109734.0 20000;109735.0 20000;109711.0 20000;109714.0 20000;109742.0 20000;109743.0 20000;109745.0 20000;109746.0 20000;109747.0 20000;109748.0 20000;109749.0 20000;109720.0 20000;109721.0 20000;109722.0 20000;109723.0 20000;109726.0 20000,109728 1077;109697 1025;109667 1043;109743 1078;109734 1044;109735 1027;109714 1015;109742 1037;109711 1036;109745 1054;109746 1052;109747 1072;109748 1079;109749 1076;109720 1065;109721 1064;109722 1006;109723 1073;109726 1077
data,1241871900,1832608.0;66068.0;1842680.0;84125.0;1723465.0;62674.0;1840599.0;95368.0;1.26634947036;1.00870311741;1.43721556252,3653.0 88.0 109728;8635.0 166.0 109697;13244.0 285.0 109667;6808.0 248.0 109734;2413.0 53.0 109735;9506.0 428.0 109711;1171.0 19.0 109714;12359.0 673.0 109742;4993.0 221.0 109743;2783.0 69.0 109745;5789.0 274.0 109746;1957.0 45.0 109747;5439.0 265.0 109748;1522.0 43.0 109749;5659.0 153.0 109720;26703.0 1465.0 109721;5758.0 191.0 109722;3682.0 60.0 109723;3426.0 81.0 109726,109728.0 20000;109697.0 20000;109667.0 20000;109734.0 20000;109735.0 20000;109711.0 20000;109714.0 20000;109742.0 20000;109743.0 20000;109745.0 20000;109746.0 20000;109747.0 20000;109748.0 20000;109749.0 20000;109720.0 20000;109721.0 20000;109722.0 20000;109723.0 20000;109726.0 20000,109728 1047;109697 1052;109667 1002;109734 1056;109735 1069;109711 1089;109714 1003;109742 1060;109743 1074;109745 1042;109746 1111;109747 1031;109748 998;109749 1065;109720 1043;109721 1052;109722 1050;109723 1075;109726 1081
data,1241872500,1833686.0;66101.0;1843734.0;84167.0;1724559.0;62710.0;1841661.0;95410.0;1.26636973482;1.00873173342;1.43714683906,3672.0 88.0 109728;8655.0 167.0 109697;13257.0 285.0 109667;5217.0 231.0 109743;6839.0 250.0 109734;2435.0 54.0 109735;6088.0 287.0 109746;12402.0 673.0 109742;9581.0 430.0 109711;2824.0 71.0 109745;1195.0 20.0 109714;1979.0 46.0 109747;5527.0 269.0 109748;1545.0 44.0 109749;5677.0 154.0 109720;26731.0 1465.0 109721;5790.0 193.0 109722;3697.0 60.0 109723;3443.0 82.0 109726,109728.0 20000;109697.0 20000;109667.0 20000;109734.0 20000;109735.0 20000;109711.0 20000;109714.0 20000;109742.0 20000;109743.0 20000;109745.0 20000;109746.0 20000;109747.0 20000;109748.0 20000;109749.0 20000;109720.0 20000;109721.0 20000;109722.0 20000;109723.0 20000;109726.0 20000,109728 1058;109697 1004;109667 1029;109743 1055;109734 1114;109735 1047;109746 1051;109742 1072;109711 1052;109745 1109;109714 1103;109747 1031;109748 1075;109749 1032;109720 1035;109721 1021;109722 1026;109723 1054;109726 1032
