data,1241490600,809586.0;28696.0;814327.0;34612.0;762778.0;27274.0;813605.0;38894.0;1.19913888477;1.00877033691;1.34868530864,6309.0 300.0 109594;4421.0 201.0 109596;14778.0 825.0 109597;6618.0 346.0 109598;3877.0 171.0 109599;2292.0 60.0 109600;1683.0 48.0 109601;9255.0 559.0 109602;4068.0 213.0 109603;20232.0 679.0 109476;16928.0 1171.0 109605;1523.0 40.0 109606;2667.0 123.0 109608;2109.0 100.0 109609;906.0 32.0 109610;241.0 12.0 109611;117.0 8.0 109612;674.0 9.0 109613;764.0 40.0 109614;2197.0 118.0 109615;2432.0 157.0 109617;58.0 2.0 109618;16905.0 625.0 109517,109594.0 1314;109596.0 1314;109597.0 1314;109598.0 1314;109599.0 1314;109600.0 1314;109601.0 1314;109602.0 1314;109603.0 1314;109476.0 1314;109605.0 1314;109606.0 1314;109608.0 1314;109609.0 1314;109610.0 1314;109611.0 1314;109612.0 1314;109613.0 1314;109614.0 1314;109615.0 1314;109617.0 1314;109618.0 1314;109517.0 1314,109594 64;109596 42;109597 61;109598 75;109599 58;109600 49;109601 58;109602 55;109603 69;109476 35;109605 44;109606 58;109608 52;109609 63;109610 73;109611 66;109612 67;109613 41;109614 68;109615 59;109617 52;109618 49;109517 56
data,1241493900,818928.0;29109.0;823989.0;35125.0;772316.0;27676.0;823062.0;39439.0;1.19926001274;1.00815364349;1.34806793169,6700.0 321.0 109594;4625.0 209.0 109596;15212.0 851.0 109597;6986.0 361.0 109598;4152.0 182.0 109599;2463.0 63.0 109600;1903.0 56.0 109601;10544.0 651.0 109602;4679.0 249.0 109603;20391.0 680.0 109476;17463.0 1204.0 109605;1760.0 45.0 109606;2843.0 125.0 109608;2585.0 129.0 109609;1117.0 37.0 109610;547.0 24.0 109611;384.0 22.0 109612;835.0 9.0 109613;2576.0 171.0 109614;2539.0 133.0 109615;3074.0 195.0 109617;248.0 6.0 109618;17090.0 629.0 109517,109594.0 20000;109596.0 20000;109597.0 20000;109598.0 20000;109599.0 20000;109600.0 20000;109601.0 20000;109602.0 20000;109603.0 20000;109476.0 20000;109605.0 20000;109606.0 20000;109608.0 20000;109609.0 20000;109610.0 20000;109611.0 20000;109612.0 20000;109613.0 20000;109614.0 20000;109615.0 20000;109617.0 20000;109618.0 20000;109517.0 20000,109594 851;109596 887;109597 861;109598 865;109599 886;109600 882;109601 864;109602 901;109603 906;109476 878;109605 829;109606 833;109608 882;109609 848;109610 836;109611 881;109612 879;109613 845;109614 860;109615 952;109617 881;109618 842;109517 851
data,1241494200,819853.0;29158.0;824837.0;35168.0;773161.0;27708.0;823887.0;39488.0;1.19883053253;1.00765879169;1.34764575094,6730.0 323.0 109594;4639.0 210.0 109596;15274.0 856.0 109597;6994.0 361.0 109598;4164.0 182.0 109599;2478.0 63.0 109600;1915.0 56.0 109601;10711.0 661.0 109602;4718.0 250.0 109603;20403.0 681.0 109476;17511.0 1206.0 109605;1769.0 45.0 109606;2855.0 126.0 109608;2659.0 137.0 109609;1130.0 37.0 109610;561.0 24.0 109611;407.0 23.0 109612;844.0 10.0 109613;2743.0 174.0 109614;2563.0 135.0 109615;3137.0 200.0 109617;257.0 6.0 109618;17102.0 629.0 109517,109594.0 20000;109596.0 20000;109597.0 20000;109598.0 20000;109599.0 20000;109600.0 20000;109601.0 20000;109602.0 20000;109603.0 20000;109476.0 20000;109605.0 20000;109606.0 20000;109608.0 20000;109609.0 20000;109610.0 20000;109611.0 20000;109612.0 20000;109613.0 20000;109614.0 20000;109615.0 20000;109617.0 20000;109618.0 20000;109517.0 20000,109594 835;109596 880;109597 881;109598 833;109599 874;109600 861;109601 852;109602 860;109603 866;109476 884;109605 886;109606 871;109608 879;109609 860;109610 838;109611 894;109612 911;109613 887;109614 867;109615 861;109617 847;109618 919;109517 854
data,1241494500,820704.0;29189.0;825760.0;35211.0;774056.0;27739.0;824812.0;39541.0;1.19892454437;1.00759441777;1.34790725639,6776.0 327.0 109594;4657.0 210.0 109596;15335.0 859.0 109597;7009.0 361.0 109598;4181.0 183.0 109599;2489.0 63.0 109600;1933.0 57.0 109601;10917.0 674.0 109602;4732.0 250.0 109603;20420.0 682.0 109476;17572.0 1210.0 109605;1776.0 45.0 109606;2864.0 126.0 109608;2747.0 138.0 109609;1143.0 37.0 109610;573.0 25.0 109611;429.0 23.0 109612;859.0 10.0 109613;2904.0 185.0 109614;2579.0 135.0 109615;3205.0 203.0 109617;269.0 6.0 109618;17118.0 629.0 109517,109594.0 20000;109596.0 20000;109597.0 20000;109598.0 20000;109599.0 20000;109600.0 20000;109601.0 20000;109602.0 20000;109603.0 20000;109476.0 20000;109605.0 20000;109606.0 20000;109608.0 20000;109609.0 20000;109610.0 20000;109611.0 20000;109612.0 20000;109613.0 20000;109614.0 20000;109615.0 20000;109617.0 20000;109618.0 20000;109517.0 20000,109594 870;109596 864;109597 843;109598 857;109599 833;109600 829;109601 866;109602 845;109603 879;109476 894;109605 880;109606 872;109608 882;109609 869;109610 860;109611 892;109612 853;109613 895;109614 919;109615 878;109617 907;109618 883;109517 830
data,1241494800,821562.0;29229.0;826669.0;35259.0;774928.0;27780.0;825681.0;39585.0;1.19884966193;1.00762114897;1.34754955342,6843.0 332.0 109594;4674.0 211.0 109596;15403.0 861.0 109597;7021.0 361.0 109598;4195.0 184.0 109599;2501.0 63.0 109600;1951.0 58.0 109601;11082.0 680.0 109602;4747.0 250.0 109603;20434.0 682.0 109476;17635.0 1212.0 109605;1786.0 45.0 109606;2877.0 127.0 109608;2789.0 141.0 109609;1155.0 37.0 109610;587.0 25.0 109611;450.0 25.0 109612;869.0 11.0 109613;3092.0 197.0 109614;2592.0 135.0 109615;3305.0 213.0 109617;281.0 7.0 109618;17127.0 629.0 109517,109594.0 20000;109596.0 20000;109597.0 20000;109598.0 20000;109599.0 20000;109600.0 20000;109601.0 20000;109602.0 20000;109603.0 20000;109476.0 20000;109605.0 20000;109606.0 20000;109608.0 20000;109609.0 20000;109610.0 20000;109611.0 20000;109612.0 20000;109613.0 20000;109614.0 20000;109615.0 20000;109617.0 20000;109618.0 20000;109517.0 20000,109594 904;109596 859;109597 900;109598 832;109599 862;109600 859;109601 905;109602 838;109603 825;109476 844;109605 913;109606 848;109608 872;109609 811;109610 884;109611 892;109612 890;109613 848;109614 886;109615 876;109617 903;109618 828;109517 921
data,1241495100,822440.0;29267.0;827536.0;35305.0;775804.0;27811.0;826581.0;39644.0;1.19887895544;1.00737369795;1.34777707836,6900.0 335.0 109594;4686.0 211.0 109596;15442.0 861.0 109597;7036.0 362.0 109598;4212.0 184.0 109599;2509.0 64.0 109600;1969.0 58.0 109601;11219.0 688.0 109602;4761.0 251.0 109603;20446.0 682.0 109476;17662.0 1213.0 109605;1797.0 46.0 109606;2883.0 127.0 109608;2831.0 142.0 109609;1171.0 37.0 109610;605.0 25.0 109611;467.0 25.0 109612;874.0 11.0 109613;3334.0 216.0 109614;2603.0 137.0 109615;3422.0 220.0 109617;292.0 8.0 109618;17142.0 629.0 109517,109594.0 20000;109596.0 20000;109597.0 20000;109598.0 20000;109599.0 20000;109600.0 20000;109601.0 20000;109602.0 20000;109603.0 20000;109476.0 20000;109605.0 20000;109606.0 20000;109608.0 20000;109609.0 20000;109610.0 20000;109611.0 20000;109612.0 20000;109613.0 20000;109614.0 20000;109615.0 20000;109617.0 20000;109618.0 20000;109517.0 20000,109594 847;109596 886;109597 865;109598 940;109599 895;109600 911;109601 878;109602 908;109603 848;109476 853;109605 815;109606 843;109608 904;109609 864;109610 835;109611 893;109612 913;109613 797;109614 885;109615 813;109617 910;109618 860;109517 837
data,1241495400,823319.0;29303.0;828384.0;35361.0;776721.0;27849.0;827447.0;39692.0;1.19935814551;1.00739690151;1.34777951049,6951.0 339.0 109594;4703.0 213.0 109596;15514.0 871.0 109597;7053.0 362.0 109598;4221.0 185.0 109599;2520.0 66.0 109600;1980.0 58.0 109601;11343.0 698.0 109602;4780.0 253.0 109603;20458.0 682.0 109476;17691.0 1214.0 109605;1801.0 46.0 109606;2888.0 127.0 109608;2868.0 143.0 109609;1183.0 37.0 109610;614.0 25.0 109611;481.0 25.0 109612;887.0 12.0 109613;3558.0 233.0 109614;2608.0 137.0 109615;3555.0 225.0 109617;303.0 8.0 109618;17151.0 629.0 109517,109594.0 20000;109596.0 20000;109597.0 20000;109598.0 20000;109599.0 20000;109600.0 20000;109601.0 20000;109602.0 20000;109603.0 20000;109476.0 20000;109605.0 20000;109606.0 20000;109608.0 20000;109609.0 20000;109610.0 20000;109611.0 20000;109612.0 20000;109613.0 20000;109614.0 20000;109615.0 20000;109617.0 20000;109618.0 20000;109517.0 20000,109594 856;109596 889;109597 871;109598 904;109599 811;109600 856;109601 932;109602 865;109603 821;109476 872;109605 901;109606 863;109608 864;109609 905;109610 871;109611 841;109612 842;109613 861;109614 864;109615 911;109617 893;109618 857;109517 850
data,1241496000,824219.0;29339.0;829292.0;35403.0;777600.0;27895.0;828350.0;39737.0;1.19930571667;1.00778392896;1.34765434034,7015.0 343.0 109594;4717.0 213.0 109596;15616.0 877.0 109597;7062.0 362.0 109598;4230.0 186.0 109599;2537.0 66.0 109600;1996.0 58.0 109601;11507.0 709.0 109602;4793.0 254.0 109603;20468.0 682.0 109476;17718.0 1214.0 109605;1816.0 47.0 109606;2908.0 127.0 109608;2894.0 144.0 109609;1193.0 37.0 109610;624.0 25.0 109611;488.0 25.0 109612;898.0 12.0 109613;3775.0 243.0 109614;2615.0 137.0 109615;3665.0 232.0 109617;316.0 8.0 109618;17168.0 629.0 109517,109594.0 20000;109596.0 20000;109597.0 20000;109598.0 20000;109599.0 20000;109600.0 20000;109601.0 20000;109602.0 20000;109603.0 20000;109476.0 20000;109605.0 20000;109606.0 20000;109608.0 20000;109609.0 20000;109610.0 20000;109611.0 20000;109612.0 20000;109613.0 20000;109614.0 20000;109615.0 20000;109617.0 20000;109618.0 20000;109517.0 20000,109594 855;109596 927;109597 906;109598 885;109599 827;109600 883;109601 854;109602 849;109603 845;109476 863;109605 841;109606 841;109608 873;109609 818;109610 902;109611 883;109612 853;109613 901;109614 939;109615 852;109617 935;109618 792;109517 876
data,1241496300,825113.0;29381.0;830183.0;35448.0;778498.0;27925.0;829244.0;39786.0;1.19912582866;1.00735497841;1.34739458272,7107.0 350.0 109594;4731.0 215.0 109596;15730.0 883.0 109597;7071.0 363.0 109598;4246.0 187.0 109599;2548.0 66.0 109600;2006.0 58.0 109601;11649.0 713.0 109602;4810.0 255.0 109603;20478.0 682.0 109476;17734.0 1214.0 109605;1834.0 48.0 109606;2920.0 127.0 109608;2913.0 144.0 109609;1203.0 37.0 109610;637.0 25.0 109611;505.0 28.0 109612;908.0 12.0 109613;3965.0 253.0 109614;2636.0 139.0 109615;3768.0 238.0 109617;328.0 9.0 109618;17183.0 629.0 109517,109594.0 20000;109596.0 20000;109597.0 20000;109598.0 20000;109599.0 20000;109600.0 20000;109601.0 20000;109602.0 20000;109603.0 20000;109476.0 20000;109605.0 20000;109606.0 20000;109608.0 20000;109609.0 20000;109610.0 20000;109611.0 20000;109612.0 20000;109613.0 20000;109614.0 20000;109615.0 20000;109617.0 20000;109618.0 20000;109517.0 20000,109594 897;109596 870;109597 895;109598 918;109599 901;109600 903;109601 879;109602 872;109603 847;109476 879;109605 843;109606 873;109608 853;109609 898;109610 817;109611 824;109612 852;109613 900;109614 862;109615 863;109617 885;109618 822;109517 847
data,1241496600,825999.0;29420.0;831081.0;35501.0;779332.0;27961.0;830130.0;39841.0;1.19931726586;1.00731904151;1.34747580136,7215.0 358.0 109594;4746.0 215.0 109596;15834.0 891.0 109597;7082.0 363.0 109598;4262.0 187.0 109599;2560.0 66.0 109600;2013.0 59.0 109601;11778.0 722.0 109602;4831.0 255.0 109603;20488.0 682.0 109476;17756.0 1215.0 109605;1842.0 48.0 109606;2937.0 127.0 109608;2928.0 144.0 109609;1222.0 39.0 109610;653.0 25.0 109611;522.0 29.0 109612;917.0 12.0 109613;4178.0 268.0 109614;2645.0 140.0 109615;3863.0 244.0 109617;340.0 9.0 109618;17196.0 630.0 109517,109594.0 20000;109596.0 20000;109597.0 20000;109598.0 20000;109599.0 20000;109600.0 20000;109601.0 20000;109602.0 20000;109603.0 20000;109476.0 20000;109605.0 20000;109606.0 20000;109608.0 20000;109609.0 20000;109610.0 20000;109611.0 20000;109612.0 20000;109613.0 20000;109614.0 20000;109615.0 20000;109617.0 20000;109618.0 20000;109517.0 20000,109594 933;109596 855;109597 858;109598 842;109599 871;109600 902;109601 902;109602 870;109603 853;109476 898;109605 884;109606 863;109608 868;109609 889;109610 874;109611 868;109612 851;109613 814;109614 866;109615 852;109617 852;109618 901;109517 834
data,1241497200,826851.0;29454.0;831940.0;35548.0;780185.0;27997.0;830968.0;39886.0;1.19951625926;1.00738823505;1.347470167,7322.0 365.0 109594;4751.0 215.0 109596;15910.0 894.0 109597;7093.0 363.0 109598;4275.0 187.0 109599;2575.0 67.0 109600;2024.0 61.0 109601;11963.0 737.0 109602;4852.0 256.0 109603;20498.0 682.0 109476;17773.0 1216.0 109605;1856.0 48.0 109606;2954.0 127.0 109608;2946.0 145.0 109609;1229.0 39.0 109610;662.0 25.0 109611;541.0 30.0 109612;926.0 12.0 109613;4377.0 281.0 109614;2657.0 140.0 109615;3933.0 246.0 109617;348.0 9.0 109618;17202.0 630.0 109517,109594.0 20000;109596.0 20000;109597.0 20000;109598.0 20000;109599.0 20000;109600.0 20000;109601.0 20000;109602.0 20000;109603.0 20000;109476.0 20000;109605.0 20000;109606.0 20000;109608.0 20000;109609.0 20000;109610.0 20000;109611.0 20000;109612.0 20000;109613.0 20000;109614.0 20000;109615.0 20000;109617.0 20000;109618.0 20000;109517.0 20000,109594 843;109596 819;109597 889;109598 905;109599 897;109600 873;109601 918;109602 878;109603 882;109476 829;109605 876;109606 824;109608 871;109609 883;109610 882;109611 874;109612 933;109613 852;109614 846;109615 870;109617 840;109618 892;109517 824
data,1241497500,827695.0;29490.0;832742.0;35596.0;781045.0;28032.0;831850.0;39935.0;1.19973765001;1.00733421894;1.34742383966,7406.0 369.0 109594;4762.0 216.0 109596;15979.0 898.0 109597;7104.0 363.0 109598;4284.0 188.0 109599;2584.0 67.0 109600;2035.0 61.0 109601;12166.0 751.0 109602;4868.0 256.0 109603;20506.0 683.0 109476;17789.0 1217.0 109605;1864.0 48.0 109606;2965.0 127.0 109608;2973.0 148.0 109609;1242.0 39.0 109610;672.0 25.0 109611;562.0 31.0 109612;937.0 12.0 109613;4554.0 295.0 109614;2672.0 141.0 109615;3969.0 249.0 109617;364.0 9.0 109618;17212.0 630.0 109517,109594.0 20000;109596.0 20000;109597.0 20000;109598.0 20000;109599.0 20000;109600.0 20000;109601.0 20000;109602.0 20000;109603.0 20000;109476.0 20000;109605.0 20000;109606.0 20000;109608.0 20000;109609.0 20000;109610.0 20000;109611.0 20000;109612.0 20000;109613.0 20000;109614.0 20000;109615.0 20000;109617.0 20000;109618.0 20000;109517.0 20000,109594 865;109596 881;109597 835;109598 891;109599 860;109600 868;109601 876;109602 837;109603 855;109476 867;109605 867;109606 943;109608 873;109609 865;109610 863;109611 863;109612 877;109613 871;109614 877;109615 889;109617 861;109618 870;109517 846
data,1241497800,828536.0;29523.0;833629.0;35639.0;781950.0;28070.0;832745.0;39980.0;1.19978545336;1.00742871486;1.34735380388,7484.0 374.0 109594;4774.0 216.0 109596;16099.0 906.0 109597;7111.0 363.0 109598;4296.0 188.0 109599;2600.0 67.0 109600;2052.0 61.0 109601;12330.0 761.0 109602;4883.0 256.0 109603;20512.0 683.0 109476;17807.0 1217.0 109605;1872.0 48.0 109606;2974.0 128.0 109608;2996.0 150.0 109609;1252.0 39.0 109610;686.0 25.0 109611;587.0 32.0 109612;945.0 12.0 109613;4771.0 305.0 109614;2687.0 142.0 109615;4043.0 254.0 109617;373.0 9.0 109618;17222.0 630.0 109517,109594.0 20000;109596.0 20000;109597.0 20000;109598.0 20000;109599.0 20000;109600.0 20000;109601.0 20000;109602.0 20000;109603.0 20000;109476.0 20000;109605.0 20000;109606.0 20000;109608.0 20000;109609.0 20000;109610.0 20000;109611.0 20000;109612.0 20000;109613.0 20000;109614.0 20000;109615.0 20000;109617.0 20000;109618.0 20000;109517.0 20000,109594 840;109596 870;109597 853;109598 895;109599 943;109600 897;109601 872;109602 823;109603 878;109476 849;109605 919;109606 849;109608 859;109609 864;109610 874;109611 836;109612 847;109613 806;109614 925;109615 904;109617 854;109618 883;109517 860
