data,1241842200,1337220.0;60161.0;1395886.0;50621.0;1407286.0;75240.0;1377425.0;48862.0,12512.0 281.0 109697 0.0000 0.0000 0.0000 0.0000 0.0000;3992.0 210.0 109711 0.0000 0.0000 0.0000 0.0000 0.0000;579.0 12.0 109714 0.0000 0.0000 0.0000 0.0000 0.0000;6734.0 271.0 109720 0.0000 0.0000 0.0000 0.0000 0.0000;11639.0 787.0 109721 0.0000 0.0000 0.0000 0.0000 0.0000;6150.0 258.0 109722 0.0000 0.0000 0.0000 0.0000 0.0000;4794.0 68.0 109723 0.0000 0.0000 0.0000 0.0000 0.0000;4012.0 96.0 109725 0.0000 0.0000 0.0000 0.0000 0.0000;3517.0 73.0 109726 0.0000 0.0000 0.0000 0.0000 0.0000;4087.0 90.0 109728 0.0000 0.0000 0.0000 0.0000 0.0000;5048.0 381.0 109732 0.0000 0.0000 0.0000 0.0000 0.0000;2197.0 140.0 109734 0.0000 0.0000 0.0000 0.0000 0.0000;2979.0 61.0 109735 0.0000 0.0000 0.0000 0.0000 0.0000;2519.0 138.0 109737 0.0000 0.0000 0.0000 0.0000 0.0000;2381.0 152.0 109742 0.0000 0.0000 0.0000 0.0000 0.0000;2185.0 98.0 109743 0.0000 0.0000 0.0000 0.0000 0.0000;1482.0 28.0 109744 0.0000 0.0000 0.0000 0.0000 0.0000;1480.0 35.0 109745 0.0000 0.0000 0.0000 0.0000 0.0000;3245.0 231.0 109746 0.0000 0.0000 0.0000 0.0000 0.0000;1210.0 30.0 109747 0.0000 0.0000 0.0000 0.0000 0.0000;2889.0 223.0 109748 0.0000 0.0000 0.0000 0.0000 0.0000;1028.0 58.0 109749 0.0000 0.0000 0.0000 0.0000 0.0000;19424.0 404.0 109667 0.0000 0.0000 0.0000 0.0000 0.0000,109697.0 10956;109711.0 10956;109714.0 10956;109720.0 10956;109721.0 10956;109722.0 10956;109723.0 10956;109725.0 10956;109726.0 10956;109728.0 10956;109732.0 10956;109734.0 10956;109735.0 10956;109737.0 10956;109742.0 10956;109743.0 10956;109744.0 10956;109745.0 10956;109746.0 10956;109747.0 10956;109748.0 10956;109749.0 10956;109667.0 10956,109697 469;109711 549;109714 455;109720 497;109721 485;109722 487;109723 479;109725 459;109726 462;109728 475;109732 482;109734 506;109735 466;109737 490;109742 467;109743 479;109744 467;109745 484;109746 466;109747 459;109748 462;109749 480;109667 431
data,1241842500,1337608.0;60170.0;1396246.0;50630.0;1407686.0;75256.0;1377845.0;48870.0,12512.0 281.0 109697 0.0000 0.0000 0.0000 0.0000 0.0000;3992.0 210.0 109711 0.0000 0.0000 0.0000 0.0000 0.0000;579.0 12.0 109714 0.0000 0.0000 0.0000 0.0000 0.0000;6814.0 273.0 109720 0.0645 0.0017 -0.0207 0.0655 0.0182;11657.0 790.0 109721 0.2590 0.2738 0.2851 -0.0814 -0.0158;6165.0 259.0 109722 0.0025 0.2548 0.0025 -0.0375 -0.0058;4865.0 69.0 109723 0.0521 -0.0069 -0.0120 0.0238 -0.0019;4053.0 97.0 109725 0.0334 -0.0104 0.0185 0.0351 -0.0076;3630.0 74.0 109726 -0.0175 -0.0082 0.0083 0.0463 -0.0029;4137.0 90.0 109728 0.0000 0.0000 0.0000 0.0000 0.0000;5048.0 381.0 109732 0.0000 0.0000 0.0000 0.0000 0.0000;2197.0 140.0 109734 0.0000 0.0000 0.0000 0.0000 0.0000;2979.0 61.0 109735 0.0000 0.0000 0.0000 0.0000 0.0000;2519.0 138.0 109737 0.0000 0.0000 0.0000 0.0000 0.0000;2381.0 152.0 109742 0.0000 0.0000 0.0000 0.0000 0.0000;2185.0 98.0 109743 0.0000 0.0000 0.0000 0.0000 0.0000;1482.0 28.0 109744 0.0000 0.0000 0.0000 0.0000 0.0000;1480.0 35.0 109745 0.0000 0.0000 0.0000 0.0000 0.0000;3245.0 231.0 109746 0.0000 0.0000 0.0000 0.0000 0.0000;1210.0 30.0 109747 0.0000 0.0000 0.0000 0.0000 0.0000;2889.0 223.0 109748 0.0000 0.0000 0.0000 0.0000 0.0000;1028.0 58.0 109749 0.0000 0.0000 0.0000 0.0000 0.0000;19424.0 404.0 109667 0.0000 0.0000 0.0000 0.0000 0.0000,109697.0 9044;109711.0 9044;109714.0 9044;109720.0 9044;109721.0 9044;109722.0 9044;109723.0 9044;109725.0 9044;109726.0 9044;109728.0 9044;109732.0 9044;109734.0 9044;109735.0 9044;109737.0 9044;109742.0 9044;109743.0 9044;109744.0 9044;109745.0 9044;109746.0 9044;109747.0 9044;109748.0 9044;109749.0 9044;109667.0 9044,109697 383;109711 375;109714 411;109720 392;109721 381;109722 386;109723 395;109725 356;109726 388;109728 378;109732 406;109734 400;109735 420;109737 367;109742 389;109743 423;109744 403;109745 403;109746 410;109747 385;109748 409;109749 402;109667 382
data,1241843100,1338501.0;60202.0;1397127.0;50651.0;1408539.0;75284.0;1378696.0;48887.0,12547.0 282.0 109697 0.0012 -0.0122 0.0497 0.0375 -0.0055;4021.0 212.0 109711 0.0993 0.2153 -0.0064 -0.0977 -0.0385;603.0 13.0 109714 -0.0213 -0.0096 0.1315 0.0466 -0.0066;6817.0 273.0 109720 0.0645 0.0017 -0.0207 0.0655 0.0182;11674.0 791.0 109721 0.0033 0.3021 0.1983 -0.0609 -0.0069;6165.0 259.0 109722 0.0025 0.2548 0.0025 -0.0375 -0.0058;4865.0 69.0 109723 0.0521 -0.0069 -0.0120 0.0238 -0.0019;4053.0 97.0 109725 0.0334 -0.0104 0.0185 0.0351 -0.0076;3630.0 74.0 109726 -0.0175 -0.0082 0.0083 0.0463 -0.0029;4145.0 91.0 109728 -0.0207 -0.0138 0.0231 0.0717 -0.0034;5152.0 382.0 109732 0.0138 -0.0039 0.0208 0.0026 -0.0066;2237.0 144.0 109734 0.1040 0.1555 -0.0393 0.2447 0.2556;3031.0 62.0 109735 -0.0256 0.0779 -0.0062 0.0452 -0.0128;2539.0 140.0 109737 -0.0076 -0.0061 0.2050 0.0732 -0.0239;2420.0 154.0 109742 -0.0859 0.2560 -0.0160 0.2149 -0.0029;2363.0 99.0 109743 0.0060 -0.0007 0.0879 -0.0297 0.2369;1554.0 29.0 109744 -0.0433 -0.0029 0.0100 0.1559 -0.0018;1538.0 38.0 109745 0.0945 0.0392 0.0339 0.0466 -0.0069;3313.0 234.0 109746 0.0307 0.0371 0.1377 0.0052 -0.0173;1258.0 32.0 109747 0.0598 0.0959 0.0373 -0.0052 -0.0030;2920.0 226.0 109748 -0.0440 -0.0106 0.3237 0.0759 -0.0200;1054.0 59.0 109749 0.0950 -0.0135 0.0494 -0.0294 -0.0033;19465.0 406.0 109667 -0.0096 0.1807 -0.0065 0.2375 0.0027,109697.0 20000;109711.0 20000;109714.0 20000;109720.0 20000;109721.0 20000;109722.0 20000;109723.0 20000;109725.0 20000;109726.0 20000;109728.0 20000;109732.0 20000;109734.0 20000;109735.0 20000;109737.0 20000;109742.0 20000;109743.0 20000;109744.0 20000;109745.0 20000;109746.0 20000;109747.0 20000;109748.0 20000;109749.0 20000;109667.0 20000,109697 916;109711 844;109714 830;109720 934;109721 873;109722 903;109723 905;109725 899;109726 873;109728 860;109732 849;109734 891;109735 851;109737 858;109742 845;109743 893;109744 863;109745 873;109746 830;109747 850;109748 891;109749 858;109667 811
data,1241843400,1339399.0;60233.0;1397962.0;50687.0;1409423.0;75321.0;1379556.0;48902.0,12581.0 283.0 109697 -0.0146 0.0352 0.0503 0.0437 -0.0085;4032.0 213.0 109711 0.1188 0.1971 -0.0108 -0.1015 -0.0561;610.0 13.0 109714 -0.0213 -0.0096 0.1315 0.0466 -0.0066;6836.0 275.0 109720 -0.0111 0.1495 -0.0189 0.1069 0.0180;11706.0 796.0 109721 -0.0202 0.2166 0.2493 0.0835 -0.0112;6214.0 261.0 109722 -0.0222 0.1305 0.0365 -0.0125 -0.0044;4865.0 69.0 109723 0.0521 -0.0069 -0.0120 0.0238 -0.0019;4154.0 97.0 109725 0.0334 -0.0104 0.0185 0.0351 -0.0076;3630.0 74.0 109726 -0.0175 -0.0082 0.0083 0.0463 -0.0029;4145.0 91.0 109728 -0.0207 -0.0138 0.0231 0.0717 -0.0034;5152.0 382.0 109732 0.0138 -0.0039 0.0208 0.0026 -0.0066;2276.0 149.0 109734 -0.0415 0.2973 -0.0988 0.2327 0.2149;3031.0 62.0 109735 -0.0256 0.0779 -0.0062 0.0452 -0.0128;2569.0 141.0 109737 0.0090 -0.0030 0.2481 -0.0042 -0.0316;2452.0 156.0 109742 -0.0514 0.1886 -0.0115 0.1389 0.0427;2374.0 100.0 109743 0.0125 0.0039 0.0971 0.0193 0.0007;1676.0 30.0 109744 0.0058 -0.0153 0.0154 0.0162 0.0004;1600.0 39.0 109745 0.0101 0.0410 0.0393 0.0514 -0.0098;3313.0 234.0 109746 0.0307 0.0371 0.1377 0.0052 -0.0173;1465.0 33.0 109747 0.0017 0.1033 -0.0024 0.0351 -0.0027;2965.0 230.0 109748 -0.2514 -0.0278 0.1747 0.3119 -0.1102;1076.0 62.0 109749 0.2107 -0.0185 0.0297 0.0007 0.1129;19540.0 407.0 109667 -0.0108 0.1346 -0.0121 0.0988 0.0031,109697.0 20000;109711.0 20000;109714.0 20000;109720.0 20000;109721.0 20000;109722.0 20000;109723.0 20000;109725.0 20000;109726.0 20000;109728.0 20000;109732.0 20000;109734.0 20000;109735.0 20000;109737.0 20000;109742.0 20000;109743.0 20000;109744.0 20000;109745.0 20000;109746.0 20000;109747.0 20000;109748.0 20000;109749.0 20000;109667.0 20000,109697 857;109711 881;109714 894;109720 868;109721 877;109722 849;109723 914;109725 891;109726 862;109728 831;109732 889;109734 843;109735 860;109737 881;109742 901;109743 911;109744 814;109745 832;109746 881;109747 846;109748 844;109749 882;109667 892
data,1241844000,1340283.0;60276.0;1398848.0;50714.0;1410264.0;75354.0;1380435.0;48920.0,12589.0 284.0 109697 -0.0411 0.0229 0.0265 0.1338 -0.0094;4095.0 215.0 109711 0.0614 0.1869 -0.0099 -0.0680 -0.0349;753.0 15.0 109714 0.0058 0.1196 0.0105 0.0145 0.0052;6866.0 277.0 109720 -0.0256 0.0853 -0.0310 0.1449 0.0177;11746.0 798.0 109721 -0.0137 0.1113 0.1486 0.1327 -0.0091;6267.0 268.0 109722 0.0549 0.1191 0.0195 0.1620 -0.0176;4865.0 69.0 109723 0.0521 -0.0069 -0.0120 0.0238 -0.0019;4208.0 99.0 109725 0.0339 -0.0265 0.0260 0.0820 0.0027;3630.0 74.0 109726 -0.0175 -0.0082 0.0083 0.0463 -0.0029;4145.0 91.0 109728 -0.0207 -0.0138 0.0231 0.0717 -0.0034;5160.0 382.0 109732 0.0138 -0.0039 0.0208 0.0026 -0.0066;2325.0 155.0 109734 -0.0011 0.0828 -0.1315 0.2526 0.2014;3114.0 62.0 109735 -0.0256 0.0779 -0.0062 0.0452 -0.0128;2638.0 142.0 109737 0.0061 -0.0207 0.0530 0.0918 -0.0120;2492.0 161.0 109742 -0.0987 0.2122 -0.0175 0.2094 0.0403;2400.0 103.0 109743 0.0222 0.0019 0.1874 0.0020 -0.0001;1676.0 30.0 109744 0.0058 -0.0153 0.0154 0.0162 0.0004;1606.0 40.0 109745 -0.0007 0.0486 0.1333 0.0419 -0.0080;3345.0 236.0 109746 0.0144 0.0224 0.0746 0.0747 -0.0244;1465.0 33.0 109747 0.0017 0.1033 -0.0024 0.0351 -0.0027;2969.0 231.0 109748 -0.1747 -0.0081 0.1716 0.1914 -0.0765;1156.0 64.0 109749 0.1104 -0.0167 0.0897 0.0372 0.1120;19636.0 411.0 109667 -0.0346 -0.0017 0.1404 0.1711 0.0013,109697.0 20000;109711.0 20000;109714.0 20000;109720.0 20000;109721.0 20000;109722.0 20000;109723.0 20000;109725.0 20000;109726.0 20000;109728.0 20000;109732.0 20000;109734.0 20000;109735.0 20000;109737.0 20000;109742.0 20000;109743.0 20000;109744.0 20000;109745.0 20000;109746.0 20000;109747.0 20000;109748.0 20000;109749.0 20000;109667.0 20000,109697 839;109711 881;109714 867;109720 869;109721 822;109722 857;109723 840;109725 901;109726 825;109728 865;109732 834;109734 884;109735 879;109737 923;109742 925;109743 919;109744 870;109745 828;109746 874;109747 914;109748 823;109749 910;109667 851
data,1241844600,1341094.0;60301.0;1399722.0;50744.0;1411162.0;75391.0;1381233.0;48936.0,12615.0 285.0 109697 0.0151 0.0241 0.0295 0.0865 -0.0542;4111.0 216.0 109711 0.0621 0.1590 -0.0071 -0.0686 -0.0538;760.0 15.0 109714 0.0058 0.1196 0.0105 0.0145 0.0052;6871.0 277.0 109720 -0.0256 0.0853 -0.0310 0.1449 0.0177;11781.0 800.0 109721 -0.0429 0.1159 0.1484 0.1253 -0.0118;6301.0 270.0 109722 0.0544 0.1239 0.0182 0.1555 -0.0199;5002.0 70.0 109723 0.0140 0.0198 -0.0074 0.0113 -0.0010;4224.0 100.0 109725 0.0432 -0.0321 0.0247 0.0895 0.0025;3687.0 74.0 109726 -0.0175 -0.0082 0.0083 0.0463 -0.0029;4152.0 91.0 109728 -0.0207 -0.0138 0.0231 0.0717 -0.0034;5187.0 383.0 109732 0.0089 -0.0039 0.0178 0.0033 0.0363;2368.0 158.0 109734 -0.0008 0.0845 -0.1137 0.2466 0.2014;3203.0 63.0 109735 -0.0367 0.0519 -0.0148 0.0826 0.0016;2639.0 143.0 109737 -0.0099 -0.0029 0.0474 0.1266 -0.0099;2515.0 163.0 109742 -0.1045 0.0727 -0.0132 0.2293 0.0411;2483.0 105.0 109743 0.0390 -0.0030 0.0587 0.0188 0.0007;1676.0 30.0 109744 0.0058 -0.0153 0.0154 0.0162 0.0004;1681.0 42.0 109745 -0.0014 0.0516 0.0507 0.0405 0.0715;3351.0 237.0 109746 -0.0139 0.0092 0.0805 0.1460 -0.0326;1465.0 33.0 109747 0.0017 0.1033 -0.0024 0.0351 -0.0027;3041.0 232.0 109748 -0.1440 -0.0102 0.1674 0.1370 -0.0792;1200.0 66.0 109749 0.0064 0.1492 0.0834 0.0543 0.1125;19644.0 412.0 109667 -0.0159 -0.0034 0.0384 0.1674 0.0018,109697.0 20000;109711.0 20000;109714.0 20000;109720.0 20000;109721.0 20000;109722.0 20000;109723.0 20000;109725.0 20000;109726.0 20000;109728.0 20000;109732.0 20000;109734.0 20000;109735.0 20000;109737.0 20000;109742.0 20000;109743.0 20000;109744.0 20000;109745.0 20000;109746.0 20000;109747.0 20000;109748.0 20000;109749.0 20000;109667.0 20000,109697 908;109711 896;109714 847;109720 869;109721 887;109722 881;109723 878;109725 879;109726 826;109728 870;109732 867;109734 903;109735 798;109737 886;109742 920;109743 876;109744 832;109745 898;109746 821;109747 876;109748 829;109749 918;109667 835
data,1241844900,1342029.0;60330.0;1400610.0;50776.0;1412018.0;75427.0;1382108.0;48953.0,12672.0 286.0 109697 0.0337 0.0202 0.0000 0.0970 -0.0541;4128.0 217.0 109711 0.0524 0.1644 0.0500 -0.0760 -0.0534;828.0 16.0 109714 -0.0272 0.1131 0.0100 0.0520 0.0051;6902.0 279.0 109720 -0.0254 0.0843 0.0215 0.1460 0.0172;11819.0 801.0 109721 -0.0386 0.0935 0.1453 0.1262 -0.0116;6324.0 271.0 109722 0.0462 0.0953 0.0226 0.1419 -0.0157;5014.0 70.0 109723 0.0140 0.0198 -0.0074 0.0113 -0.0010;4339.0 101.0 109725 0.0136 -0.0109 0.0544 0.0681 0.0032;3888.0 74.0 109726 -0.0175 -0.0082 0.0083 0.0463 -0.0029;4272.0 92.0 109728 -0.0199 -0.0204 0.0239 0.0841 -0.0008;5187.0 383.0 109732 0.0089 -0.0039 0.0178 0.0033 0.0363;2410.0 162.0 109734 -0.0039 0.0920 -0.0848 0.2328 0.1848;3229.0 64.0 109735 -0.0460 0.0533 0.0251 0.0851 0.0014;2656.0 146.0 109737 -0.0362 0.0000 0.0370 0.2048 -0.0355;2541.0 166.0 109742 -0.1071 0.0858 -0.0261 0.2226 0.0400;2483.0 105.0 109743 0.0390 -0.0030 0.0587 0.0188 0.0007;1676.0 30.0 109744 0.0058 -0.0153 0.0154 0.0162 0.0004;1682.0 42.0 109745 -0.0014 0.0516 0.0507 0.0405 0.0715;3387.0 239.0 109746 -0.0036 0.0221 0.1026 0.0719 -0.0441;1480.0 35.0 109747 -0.0173 0.0954 -0.0070 0.1158 -0.0054;3097.0 235.0 109748 -0.0378 -0.0201 0.0984 0.1364 -0.0697;1218.0 67.0 109749 0.0258 0.0272 0.0705 0.0613 0.1116;19660.0 413.0 109667 -0.0090 0.0002 0.0468 0.1333 0.0023,109697.0 20000;109711.0 20000;109714.0 20000;109720.0 20000;109721.0 20000;109722.0 20000;109723.0 20000;109725.0 20000;109726.0 20000;109728.0 20000;109732.0 20000;109734.0 20000;109735.0 20000;109737.0 20000;109742.0 20000;109743.0 20000;109744.0 20000;109745.0 20000;109746.0 20000;109747.0 20000;109748.0 20000;109749.0 20000;109667.0 20000,109697 846;109711 913;109714 842;109720 901;109721 844;109722 789;109723 856;109725 920;109726 813;109728 887;109732 836;109734 880;109735 875;109737 878;109742 875;109743 892;109744 899;109745 919;109746 903;109747 879;109748 855;109749 844;109667 854
data,1241845500,1342877.0;60372.0;1401483.0;50808.0;1412880.0;75462.0;1382957.0;48967.0,12688.0 287.0 109697 0.0303 0.0211 -0.0003 0.0990 -0.0516;4157.0 218.0 109711 0.0390 0.1454 0.0527 -0.0645 -0.0489;832.0 16.0 109714 -0.0272 0.1131 0.0100 0.0520 0.0051;6974.0 283.0 109720 -0.0083 0.0566 0.0059 0.1666 0.0165;11850.0 803.0 109721 -0.0435 0.0856 0.1256 0.1165 -0.0116;6386.0 274.0 109722 0.0140 0.0891 0.0199 0.1515 -0.0354;5028.0 71.0 109723 0.0091 0.0381 -0.0067 0.0129 -0.0014;4339.0 101.0 109725 0.0136 -0.0109 0.0544 0.0681 0.0032;4038.0 75.0 109726 -0.0131 -0.0085 0.0059 0.0476 0.0016;4325.0 94.0 109728 -0.0136 0.0592 0.0157 0.0420 0.0010;5187.0 383.0 109732 0.0089 -0.0039 0.0178 0.0033 0.0363;2454.0 165.0 109734 0.0069 0.0945 -0.0674 0.2011 0.1865;3261.0 66.0 109735 -0.0157 0.0196 0.0162 0.1158 0.0006;2787.0 156.0 109737 -0.0590 -0.0249 0.0399 0.2114 0.0260;2612.0 172.0 109742 -0.0309 0.0648 0.0098 0.2277 0.0395;2505.0 105.0 109743 0.0390 -0.0030 0.0587 0.0188 0.0007;1707.0 31.0 109744 0.0053 -0.0144 0.0283 0.0146 0.0003;1701.0 44.0 109745 0.0079 0.0996 0.0508 0.0276 0.0444;3425.0 240.0 109746 -0.0328 0.0291 0.1099 0.0745 -0.0584;1491.0 36.0 109747 -0.0199 0.0661 -0.0085 0.1371 -0.0060;3103.0 235.0 109748 -0.0378 -0.0201 0.0984 0.1364 -0.0697;1230.0 68.0 109749 0.0270 0.0279 0.0810 0.0552 0.1106;19660.0 413.0 109667 -0.0090 0.0002 0.0468 0.1333 0.0023,109697.0 20000;109711.0 20000;109714.0 20000;109720.0 20000;109721.0 20000;109722.0 20000;109723.0 20000;109725.0 20000;109726.0 20000;109728.0 20000;109732.0 20000;109734.0 20000;109735.0 20000;109737.0 20000;109742.0 20000;109743.0 20000;109744.0 20000;109745.0 20000;109746.0 20000;109747.0 20000;109748.0 20000;109749.0 20000;109667.0 20000,109697 872;109711 847;109714 899;109720 867;109721 890;109722 908;109723 826;109725 835;109726 849;109728 906;109732 867;109734 869;109735 849;109737 889;109742 877;109743 847;109744 856;109745 863;109746 890;109747 886;109748 824;109749 925;109667 859
data,1241846100,1343741.0;60411.0;1402366.0;50828.0;1413730.0;75506.0;1383804.0;48991.0,12699.0 287.0 109697 0.0303 0.0211 -0.0003 0.0990 -0.0516;4214.0 219.0 109711 0.0347 0.1376 0.0442 -0.0560 0.0155;849.0 17.0 109714 -0.0240 0.0993 0.0102 0.0456 0.0053;7045.0 284.0 109720 -0.0383 0.0691 0.0091 0.1626 0.0169;11911.0 811.0 109721 -0.0525 0.0945 0.1421 0.1188 -0.0198;6443.0 278.0 109722 0.0081 0.0778 0.0271 0.1775 -0.0071;5030.0 71.0 109723 0.0091 0.0381 -0.0067 0.0129 -0.0014;4384.0 102.0 109725 0.0088 -0.0106 0.0374 0.0728 0.0032;4038.0 75.0 109726 -0.0131 -0.0085 0.0059 0.0476 0.0016;4325.0 94.0 109728 -0.0136 0.0592 0.0157 0.0420 0.0010;5199.0 383.0 109732 0.0089 -0.0039 0.0178 0.0033 0.0363;2539.0 171.0 109734 -0.0168 0.1304 -0.0661 0.2071 0.1526;3300.0 69.0 109735 0.0120 0.0148 0.0183 0.1205 0.0001;2823.0 161.0 109737 -0.0595 -0.0226 0.0300 0.2199 0.0258;2638.0 173.0 109742 -0.0293 0.0809 0.0323 0.1800 0.0404;2550.0 106.0 109743 0.0171 -0.0069 0.0604 0.0308 0.0009;1770.0 31.0 109744 0.0053 -0.0144 0.0283 0.0146 0.0003;1744.0 45.0 109745 0.0066 0.0994 0.0512 0.0256 0.0286;3518.0 241.0 109746 -0.0302 0.0279 0.1060 0.0772 -0.0771;1517.0 39.0 109747 -0.0293 0.0574 -0.0084 0.1557 -0.0067;3129.0 236.0 109748 -0.0292 -0.0189 0.0902 0.1381 -0.0362;1252.0 69.0 109749 0.0334 0.0255 0.0612 0.0590 0.1094;19687.0 413.0 109667 -0.0090 0.0002 0.0468 0.1333 0.0023,109697.0 20000;109711.0 20000;109714.0 20000;109720.0 20000;109721.0 20000;109722.0 20000;109723.0 20000;109725.0 20000;109726.0 20000;109728.0 20000;109732.0 20000;109734.0 20000;109735.0 20000;109737.0 20000;109742.0 20000;109743.0 20000;109744.0 20000;109745.0 20000;109746.0 20000;109747.0 20000;109748.0 20000;109749.0 20000;109667.0 20000,109697 838;109711 880;109714 892;109720 854;109721 934;109722 854;109723 870;109725 883;109726 866;109728 872;109732 921;109734 850;109735 847;109737 890;109742 847;109743 868;109744 885;109745 848;109746 852;109747 876;109748 862;109749 876;109667 835
data,1241846700,1344603.0;60439.0;1403222.0;50853.0;1414600.0;75550.0;1384669.0;49004.0,12729.0 289.0 109697 0.0191 0.0236 -0.0041 0.1324 -0.0642;4252.0 223.0 109711 0.0030 0.1350 0.0516 0.0656 0.0146;849.0 17.0 109714 -0.0240 0.0993 0.0102 0.0456 0.0053;7057.0 285.0 109720 -0.0146 0.0468 0.0117 0.1273 0.0172;11937.0 812.0 109721 -0.0431 0.1008 0.1415 0.0837 -0.0188;6466.0 279.0 109722 0.0074 0.0764 0.0252 0.1620 -0.0067;5068.0 71.0 109723 0.0091 0.0381 -0.0067 0.0129 -0.0014;4384.0 102.0 109725 0.0088 -0.0106 0.0374 0.0728 0.0032;4038.0 75.0 109726 -0.0131 -0.0085 0.0059 0.0476 0.0016;4325.0 94.0 109728 -0.0136 0.0592 0.0157 0.0420 0.0010;5220.0 383.0 109732 0.0089 -0.0039 0.0178 0.0033 0.0363;2615.0 176.0 109734 0.0690 0.1268 -0.0372 0.1130 0.0512;3318.0 70.0 109735 0.0171 0.0260 0.0193 0.0987 0.0004;2837.0 162.0 109737 -0.0520 -0.0301 0.0320 0.2143 0.0256;2687.0 178.0 109742 -0.0413 0.0858 0.0796 0.1738 0.0404;2550.0 106.0 109743 0.0171 -0.0069 0.0604 0.0308 0.0009;1914.0 31.0 109744 0.0053 -0.0144 0.0283 0.0146 0.0003;1744.0 45.0 109745 0.0066 0.0994 0.0512 0.0256 0.0286;3752.0 241.0 109746 -0.0302 0.0279 0.1060 0.0772 -0.0771;1540.0 40.0 109747 -0.0344 0.0867 -0.0078 0.1572 -0.0070;3194.0 241.0 109748 -0.0351 -0.0236 0.0952 0.1600 -0.0385;1252.0 69.0 109749 0.0334 0.0255 0.0612 0.0590 0.1094;19738.0 414.0 109667 -0.0092 -0.0014 0.0061 0.1451 0.0022,109697.0 20000;109711.0 20000;109714.0 20000;109720.0 20000;109721.0 20000;109722.0 20000;109723.0 20000;109725.0 20000;109726.0 20000;109728.0 20000;109732.0 20000;109734.0 20000;109735.0 20000;109737.0 20000;109742.0 20000;109743.0 20000;109744.0 20000;109745.0 20000;109746.0 20000;109747.0 20000;109748.0 20000;109749.0 20000;109667.0 20000,109697 899;109711 879;109714 855;109720 915;109721 870;109722 850;109723 892;109725 870;109726 893;109728 894;109732 872;109734 860;109735 865;109737 871;109742 851;109743 844;109744 885;109745 844;109746 831;109747 840;109748 870;109749 892;109667 858
data,1241847300,1345444.0;60467.0;1404075.0;50872.0;1415515.0;75593.0;1385556.0;49018.0,12813.0 290.0 109697 0.0233 0.0259 0.0002 0.0926 -0.0476;4264.0 224.0 109711 0.0014 0.1358 0.0626 0.0646 0.0142;849.0 17.0 109714 -0.0240 0.0993 0.0102 0.0456 0.0053;7057.0 285.0 109720 -0.0146 0.0468 0.0117 0.1273 0.0172;11969.0 814.0 109721 -0.0188 0.0976 0.1378 0.0893 -0.0280;6487.0 280.0 109722 0.0064 0.0595 0.0246 0.1593 -0.0066;5173.0 71.0 109723 0.0091 0.0381 -0.0067 0.0129 -0.0014;4406.0 103.0 109725 0.0156 -0.0097 0.0357 0.0613 0.0033;4038.0 75.0 109726 -0.0131 -0.0085 0.0059 0.0476 0.0016;4325.0 94.0 109728 -0.0136 0.0592 0.0157 0.0420 0.0010;5245.0 384.0 109732 0.0209 -0.0104 0.0103 0.0100 0.0359;2655.0 180.0 109734 0.0702 0.1248 -0.0414 0.1168 0.0484;3318.0 70.0 109735 0.0171 0.0260 0.0193 0.0987 0.0004;2874.0 166.0 109737 -0.0385 -0.0109 0.0360 0.2022 0.0256;2730.0 182.0 109742 -0.0529 0.1019 0.0768 0.1700 0.0399;2550.0 106.0 109743 0.0171 -0.0069 0.0604 0.0308 0.0009;2068.0 32.0 109744 -0.0068 0.0076 0.0284 0.0131 -0.0004;1744.0 45.0 109745 0.0066 0.0994 0.0512 0.0256 0.0286;3942.0 242.0 109746 -0.0272 0.0235 0.0859 0.0812 -0.0016;1548.0 41.0 109747 -0.0326 0.0739 -0.0069 0.1489 -0.0066;3223.0 244.0 109748 -0.0299 -0.0209 0.1006 0.1433 -0.0361;1252.0 69.0 109749 0.0334 0.0255 0.0612 0.0590 0.1094;19777.0 417.0 109667 0.0065 -0.0014 0.0070 0.1355 0.0019,109697.0 20000;109711.0 20000;109714.0 20000;109720.0 20000;109721.0 20000;109722.0 20000;109723.0 20000;109725.0 20000;109726.0 20000;109728.0 20000;109732.0 20000;109734.0 20000;109735.0 20000;109737.0 20000;109742.0 20000;109743.0 20000;109744.0 20000;109745.0 20000;109746.0 20000;109747.0 20000;109748.0 20000;109749.0 20000;109667.0 20000,109697 850;109711 847;109714 871;109720 834;109721 863;109722 850;109723 898;109725 812;109726 827;109728 907;109732 929;109734 843;109735 887;109737 909;109742 870;109743 912;109744 839;109745 884;109746 856;109747 862;109748 960;109749 868;109667 822
