data,1241736300,1069367.0;50147.0;1117930.0;41506.0;1126128.0;62060.0;1099341.0;41801.0,2443.0 90.0 109696 0.0000 0.0000 0.0000 0.0000 0.0000;1926.0 50.0 109697 0.0000 0.0000 0.0000 0.0000 0.0000;2402.0 123.0 109698 0.0000 0.0000 0.0000 0.0000 0.0000;3983.0 277.0 109699 0.0000 0.0000 0.0000 0.0000 0.0000;2400.0 118.0 109700 0.0000 0.0000 0.0000 0.0000 0.0000;1182.0 32.0 109701 0.0000 0.0000 0.0000 0.0000 0.0000;1461.0 24.0 109702 0.0000 0.0000 0.0000 0.0000 0.0000;3651.0 280.0 109703 0.0000 0.0000 0.0000 0.0000 0.0000;2713.0 251.0 109704 0.0000 0.0000 0.0000 0.0000 0.0000;788.0 22.0 109705 0.0000 0.0000 0.0000 0.0000 0.0000;601.0 16.0 109706 0.0000 0.0000 0.0000 0.0000 0.0000;21992.0 991.0 109635 0.0000 0.0000 0.0000 0.0000 0.0000;2287.0 73.0 109651 0.0000 0.0000 0.0000 0.0000 0.0000;11488.0 110.0 109660 0.0000 0.0000 0.0000 0.0000 0.0000;9496.0 211.0 109667 0.0000 0.0000 0.0000 0.0000 0.0000;3593.0 133.0 109673 0.0000 0.0000 0.0000 0.0000 0.0000;876.0 51.0 109675 0.0000 0.0000 0.0000 0.0000 0.0000;7154.0 266.0 109683 0.0000 0.0000 0.0000 0.0000 0.0000;4491.0 162.0 109689 0.0000 0.0000 0.0000 0.0000 0.0000;3364.0 154.0 109690 0.0000 0.0000 0.0000 0.0000 0.0000;15370.0 1730.0 109692 0.0000 0.0000 0.0000 0.0000 0.0000;2687.0 58.0 109693 0.0000 0.0000 0.0000 0.0000 0.0000,109696.0 15560;109697.0 15560;109698.0 15560;109699.0 15560;109700.0 15560;109701.0 15560;109702.0 15560;109703.0 15560;109704.0 15560;109705.0 15560;109706.0 15560;109635.0 15560;109651.0 15560;109660.0 15560;109667.0 15560;109673.0 15560;109675.0 15560;109683.0 15560;109689.0 15560;109690.0 15560;109692.0 15560;109693.0 15560,109696 715;109697 661;109698 673;109699 694;109700 740;109701 688;109702 742;109703 699;109704 718;109705 686;109706 709;109635 738;109651 699;109660 722;109667 703;109673 726;109675 739;109683 705;109689 714;109690 690;109692 716;109693 683
data,1241736600,1069566.0;50158.0;1118151.0;41518.0;1126310.0;62072.0;1099523.0;41802.0,2443.0 90.0 109696 0.0000 0.0000 0.0000 0.0000 0.0000;1926.0 50.0 109697 0.0000 0.0000 0.0000 0.0000 0.0000;2402.0 123.0 109698 0.0000 0.0000 0.0000 0.0000 0.0000;3983.0 277.0 109699 0.0000 0.0000 0.0000 0.0000 0.0000;2416.0 120.0 109700 -0.0361 0.0435 0.0771 0.3349 -0.0025;1217.0 33.0 109701 -0.0406 0.0172 -0.0046 0.1528 -0.0019;1513.0 25.0 109702 0.0274 -0.0112 0.0328 -0.0229 -0.0009;3684.0 284.0 109703 -0.0845 0.3123 0.3826 -0.0546 -0.0399;2733.0 251.0 109704 0.0000 0.0000 0.0000 0.0000 0.0000;800.0 23.0 109705 -0.0216 0.4601 -0.0173 0.0300 0.0010;601.0 16.0 109706 0.0000 0.0000 0.0000 0.0000 0.0000;21992.0 991.0 109635 0.0000 0.0000 0.0000 0.0000 0.0000;2287.0 73.0 109651 0.0000 0.0000 0.0000 0.0000 0.0000;11488.0 110.0 109660 0.0000 0.0000 0.0000 0.0000 0.0000;9496.0 211.0 109667 0.0000 0.0000 0.0000 0.0000 0.0000;3593.0 133.0 109673 0.0000 0.0000 0.0000 0.0000 0.0000;876.0 51.0 109675 0.0000 0.0000 0.0000 0.0000 0.0000;7163.0 267.0 109683 0.0701 0.2172 -0.0061 0.0059 -0.0145;4513.0 163.0 109689 -0.0576 -0.0286 -0.0262 0.2411 0.0022;3364.0 154.0 109690 0.0000 0.0000 0.0000 0.0000 0.0000;15370.0 1730.0 109692 0.0000 0.0000 0.0000 0.0000 0.0000;2687.0 58.0 109693 0.0000 0.0000 0.0000 0.0000 0.0000,109696.0 4440;109697.0 4440;109698.0 4440;109699.0 4440;109700.0 4440;109701.0 4440;109702.0 4440;109703.0 4440;109704.0 4440;109705.0 4440;109706.0 4440;109635.0 4440;109651.0 4440;109660.0 4440;109667.0 4440;109673.0 4440;109675.0 4440;109683.0 4440;109689.0 4440;109690.0 4440;109692.0 4440;109693.0 4440,109696 226;109697 194;109698 192;109699 217;109700 209;109701 206;109702 180;109703 173;109704 226;109705 221;109706 210;109635 199;109651 218;109660 182;109667 179;109673 205;109675 224;109683 190;109689 217;109690 205;109692 173;109693 194
data,1241736900,1070466.0;50177.0;1119068.0;41549.0;1127227.0;62111.0;1100422.0;41814.0,2550.0 91.0 109696 0.0201 0.0388 -0.0062 0.0045 -0.0044;2014.0 52.0 109697 0.1783 -0.0550 -0.0299 0.1010 0.0301;2478.0 124.0 109698 -0.0042 0.0089 0.0648 -0.0202 -0.0030;4085.0 278.0 109699 -0.0064 -0.0248 -0.0046 0.0412 -0.0039;2426.0 121.0 109700 0.0209 0.0920 0.0748 0.1491 -0.0020;1217.0 33.0 109701 -0.0406 0.0172 -0.0046 0.1528 -0.0019;1513.0 25.0 109702 0.0274 -0.0112 0.0328 -0.0229 -0.0009;3684.0 284.0 109703 -0.0845 0.3123 0.3826 -0.0546 -0.0399;2753.0 252.0 109704 -0.0562 -0.0502 -0.0005 0.1444 -0.0017;853.0 24.0 109705 -0.0239 0.0736 0.0188 -0.0465 -0.0011;626.0 17.0 109706 0.1976 0.0303 0.0150 -0.0371 -0.0084;22007.0 993.0 109635 0.0360 -0.0605 -0.0423 0.3833 0.0323;2339.0 74.0 109651 0.0085 -0.0045 0.0570 0.0007 -0.0002;11618.0 111.0 109660 0.0409 -0.0156 -0.0031 -0.0085 -0.0022;9535.0 212.0 109667 0.0776 0.0188 -0.0123 0.0125 -0.0015;3657.0 133.0 109673 0.0000 0.0000 0.0000 0.0000 0.0000;876.0 51.0 109675 0.0000 0.0000 0.0000 0.0000 0.0000;7164.0 267.0 109683 0.0701 0.2172 -0.0061 0.0059 -0.0145;4513.0 163.0 109689 -0.0576 -0.0286 -0.0262 0.2411 0.0022;3402.0 156.0 109690 -0.0155 0.0772 -0.0443 0.1037 -0.0110;15390.0 1731.0 109692 -0.0902 -0.0878 -0.0203 0.3341 -0.0035;2747.0 60.0 109693 0.0317 0.1174 0.0022 -0.0083 -0.0072,109696.0 20000;109697.0 20000;109698.0 20000;109699.0 20000;109700.0 20000;109701.0 20000;109702.0 20000;109703.0 20000;109704.0 20000;109705.0 20000;109706.0 20000;109635.0 20000;109651.0 20000;109660.0 20000;109667.0 20000;109673.0 20000;109675.0 20000;109683.0 20000;109689.0 20000;109690.0 20000;109692.0 20000;109693.0 20000,109696 880;109697 883;109698 936;109699 919;109700 904;109701 911;109702 925;109703 917;109704 926;109705 893;109706 907;109635 921;109651 963;109660 899;109667 857;109673 914;109675 884;109683 916;109689 873;109690 955;109692 907;109693 910
data,1241736900,1071360.0;50202.0;1119965.0;41585.0;1128119.0;62154.0;1101289.0;41820.0,2594.0 91.0 109696 0.0201 0.0388 -0.0062 0.0045 -0.0044;2050.0 54.0 109697 0.0217 -0.0299 -0.0170 0.1262 0.0313;2478.0 124.0 109698 -0.0042 0.0089 0.0648 -0.0202 -0.0030;4085.0 278.0 109699 -0.0064 -0.0248 -0.0046 0.0412 -0.0039;2509.0 124.0 109700 0.0048 0.0909 0.0219 0.1363 -0.0007;1291.0 34.0 109701 -0.0178 0.0230 -0.0157 0.0402 -0.0042;1603.0 25.0 109702 0.0274 -0.0112 0.0328 -0.0229 -0.0009;3709.0 286.0 109703 -0.1103 0.3147 0.1987 -0.0339 -0.0362;2760.0 252.0 109704 -0.0562 -0.0502 -0.0005 0.1444 -0.0017;911.0 25.0 109705 -0.0337 0.0770 0.0310 -0.0551 -0.0022;686.0 18.0 109706 0.0832 -0.0099 0.0148 -0.0044 -0.0113;22091.0 995.0 109635 0.0809 -0.0353 -0.0775 0.0698 0.0491;2339.0 74.0 109651 0.0085 -0.0045 0.0570 0.0007 -0.0002;11618.0 111.0 109660 0.0409 -0.0156 -0.0031 -0.0085 -0.0022;9566.0 212.0 109667 0.0776 0.0188 -0.0123 0.0125 -0.0015;3675.0 134.0 109673 -0.0144 0.0131 0.0510 -0.0109 0.0002;939.0 53.0 109675 0.0450 -0.0221 -0.0315 0.0689 0.0102;7234.0 270.0 109683 0.0867 0.1782 0.0105 0.0386 -0.0200;4558.0 164.0 109689 -0.0624 -0.0390 -0.0130 0.1812 0.0020;3441.0 159.0 109690 -0.0054 0.0853 0.1073 0.0514 -0.0228;15452.0 1734.0 109692 -0.0778 -0.0492 0.0559 0.1193 0.0500;2752.0 60.0 109693 0.0317 0.1174 0.0022 -0.0083 -0.0072,109696.0 20000;109697.0 20000;109698.0 20000;109699.0 20000;109700.0 20000;109701.0 20000;109702.0 20000;109703.0 20000;109704.0 20000;109705.0 20000;109706.0 20000;109635.0 20000;109651.0 20000;109660.0 20000;109667.0 20000;109673.0 20000;109675.0 20000;109683.0 20000;109689.0 20000;109690.0 20000;109692.0 20000;109693.0 20000,109696 926;109697 911;109698 940;109699 969;109700 878;109701 917;109702 891;109703 895;109704 915;109705 913;109706 945;109635 925;109651 930;109660 867;109667 883;109673 920;109675 842;109683 902;109689 886;109690 923;109692 916;109693 906
data,1241737200,1072286.0;50225.0;1120881.0;41612.0;1129009.0;62204.0;1102187.0;41828.0,2714.0 91.0 109696 0.0201 0.0388 -0.0062 0.0045 -0.0044;2135.0 55.0 109697 -0.0185 -0.0091 -0.0132 0.1158 0.0314;2478.0 124.0 109698 -0.0042 0.0089 0.0648 -0.0202 -0.0030;4085.0 278.0 109699 -0.0064 -0.0248 -0.0046 0.0412 -0.0039;2544.0 124.0 109700 0.0048 0.0909 0.0219 0.1363 -0.0007;1291.0 34.0 109701 -0.0178 0.0230 -0.0157 0.0402 -0.0042;1628.0 26.0 109702 0.0002 -0.0097 0.0217 0.0418 -0.0017;3777.0 288.0 109703 -0.0862 0.2871 0.1877 -0.0500 -0.0337;2805.0 256.0 109704 -0.1122 -0.0578 0.0812 0.1501 -0.0033;945.0 25.0 109705 -0.0337 0.0770 0.0310 -0.0551 -0.0022;699.0 19.0 109706 0.0708 -0.0092 0.0532 0.0079 -0.0112;22098.0 995.0 109635 0.0809 -0.0353 -0.0775 0.0698 0.0491;2383.0 75.0 109651 0.0113 -0.0021 0.0460 0.0265 0.0002;11618.0 111.0 109660 0.0409 -0.0156 -0.0031 -0.0085 -0.0022;9577.0 213.0 109667 0.0012 0.1675 -0.0039 0.0240 -0.0002;3675.0 134.0 109673 -0.0144 0.0131 0.0510 -0.0109 0.0002;979.0 57.0 109675 0.0098 -0.0561 0.0230 0.1505 0.0048;7255.0 271.0 109683 0.0646 0.0970 0.0120 0.0597 -0.0154;4733.0 169.0 109689 0.0246 -0.0302 -0.0327 0.0560 -0.0141;3457.0 159.0 109690 -0.0054 0.0853 0.1073 0.0514 -0.0228;15478.0 1735.0 109692 -0.1081 0.1342 0.0548 0.1318 0.0480;2913.0 61.0 109693 0.0209 0.1169 0.0048 0.0039 -0.0126,109696.0 20000;109697.0 20000;109698.0 20000;109699.0 20000;109700.0 20000;109701.0 20000;109702.0 20000;109703.0 20000;109704.0 20000;109705.0 20000;109706.0 20000;109635.0 20000;109651.0 20000;109660.0 20000;109667.0 20000;109673.0 20000;109675.0 20000;109683.0 20000;109689.0 20000;109690.0 20000;109692.0 20000;109693.0 20000,109696 963;109697 900;109698 928;109699 891;109700 884;109701 943;109702 871;109703 973;109704 923;109705 905;109706 909;109635 909;109651 911;109660 898;109667 877;109673 915;109675 934;109683 914;109689 929;109690 863;109692 883;109693 877
data,1241737500,1073179.0;50254.0;1121786.0;41652.0;1129961.0;62253.0;1103106.0;41842.0,2773.0 92.0 109696 0.0123 0.0143 -0.0040 0.0057 -0.0004;2138.0 55.0 109697 -0.0185 -0.0091 -0.0132 0.1158 0.0314;2501.0 124.0 109698 -0.0042 0.0089 0.0648 -0.0202 -0.0030;4085.0 278.0 109699 -0.0064 -0.0248 -0.0046 0.0412 -0.0039;2604.0 127.0 109700 -0.0788 0.0153 0.0145 0.2116 0.0012;1311.0 35.0 109701 0.0244 0.0104 -0.0256 0.0403 -0.0016;1628.0 26.0 109702 0.0002 -0.0097 0.0217 0.0418 -0.0017;3836.0 289.0 109703 -0.0356 0.2606 0.0715 -0.0441 -0.0114;2830.0 258.0 109704 -0.1003 -0.0671 0.0581 0.1414 -0.0029;966.0 26.0 109705 0.0093 0.0675 0.0242 -0.0248 -0.0042;799.0 21.0 109706 0.0564 -0.0047 0.0267 -0.0011 0.0243;22188.0 996.0 109635 0.0359 -0.0442 -0.0361 0.0678 0.0497;2424.0 78.0 109651 -0.0096 0.0780 0.0116 0.0934 -0.0010;11688.0 111.0 109660 0.0409 -0.0156 -0.0031 -0.0085 -0.0022;9697.0 216.0 109667 0.0018 0.0608 0.0209 0.0428 -0.0022;3675.0 134.0 109673 -0.0144 0.0131 0.0510 -0.0109 0.0002;1016.0 59.0 109675 0.0283 -0.0533 0.0466 0.1012 0.0121;7296.0 273.0 109683 0.0372 0.0802 0.0150 0.0982 -0.0188;4733.0 169.0 109689 0.0246 -0.0302 -0.0327 0.0560 -0.0141;3514.0 161.0 109690 -0.0025 0.0816 0.0645 0.0582 -0.0245;15536.0 1740.0 109692 -0.0555 -0.0296 0.0297 0.1694 0.0471;2922.0 61.0 109693 0.0209 0.1169 0.0048 0.0039 -0.0126,109696.0 20000;109697.0 20000;109698.0 20000;109699.0 20000;109700.0 20000;109701.0 20000;109702.0 20000;109703.0 20000;109704.0 20000;109705.0 20000;109706.0 20000;109635.0 20000;109651.0 20000;109660.0 20000;109667.0 20000;109673.0 20000;109675.0 20000;109683.0 20000;109689.0 20000;109690.0 20000;109692.0 20000;109693.0 20000,109696 911;109697 896;109698 953;109699 870;109700 875;109701 899;109702 891;109703 897;109704 962;109705 942;109706 900;109635 863;109651 880;109660 919;109667 942;109673 868;109675 925;109683 953;109689 885;109690 906;109692 937;109693 926
data,1241737800,1074087.0;50275.0;1122668.0;41687.0;1130892.0;62306.0;1103962.0;41852.0,2773.0 92.0 109696 0.0123 0.0143 -0.0040 0.0057 -0.0004;2163.0 57.0 109697 -0.0174 0.0382 -0.0107 0.0980 0.0312;2666.0 125.0 109698 -0.0053 -0.0002 0.0165 0.0067 -0.0014;4085.0 278.0 109699 -0.0064 -0.0248 -0.0046 0.0412 -0.0039;2616.0 128.0 109700 -0.0285 0.0263 0.0285 0.0930 -0.0068;1349.0 36.0 109701 0.0302 0.0107 0.0031 0.0380 -0.0049;1684.0 26.0 109702 0.0002 -0.0097 0.0217 0.0418 -0.0017;3839.0 289.0 109703 -0.0356 0.2606 0.0715 -0.0441 -0.0114;2876.0 261.0 109704 -0.1073 0.1109 0.0839 0.1107 -0.0015;1004.0 27.0 109705 0.0019 0.0606 0.0208 0.0183 0.0038;799.0 21.0 109706 0.0564 -0.0047 0.0267 -0.0011 0.0243;22238.0 996.0 109635 0.0359 -0.0442 -0.0361 0.0678 0.0497;2457.0 78.0 109651 -0.0096 0.0780 0.0116 0.0934 -0.0010;11796.0 111.0 109660 0.0409 -0.0156 -0.0031 -0.0085 -0.0022;9697.0 216.0 109667 0.0018 0.0608 0.0209 0.0428 -0.0022;3733.0 139.0 109673 -0.0315 -0.0557 0.0502 0.1342 -0.0005;1067.0 60.0 109675 0.0201 -0.0466 0.0258 0.0992 0.0076;7377.0 274.0 109683 0.0441 0.0823 0.0217 0.0279 -0.0259;4734.0 169.0 109689 0.0246 -0.0302 -0.0327 0.0560 -0.0141;3516.0 161.0 109690 -0.0025 0.0816 0.0645 0.0582 -0.0245;15588.0 1744.0 109692 -0.0556 -0.0172 0.0588 0.1443 0.0474;3011.0 62.0 109693 -0.0217 0.1230 0.0063 0.0369 -0.0113,109696.0 20000;109697.0 20000;109698.0 20000;109699.0 20000;109700.0 20000;109701.0 20000;109702.0 20000;109703.0 20000;109704.0 20000;109705.0 20000;109706.0 20000;109635.0 20000;109651.0 20000;109660.0 20000;109667.0 20000;109673.0 20000;109675.0 20000;109683.0 20000;109689.0 20000;109690.0 20000;109692.0 20000;109693.0 20000,109696 948;109697 899;109698 923;109699 924;109700 836;109701 940;109702 940;109703 891;109704 938;109705 920;109706 921;109635 939;109651 883;109660 856;109667 902;109673 867;109675 897;109683 906;109689 940;109690 932;109692 909;109693 889
data,1241738100,1075069.0;50304.0;1123581.0;41714.0;1131813.0;62354.0;1104906.0;41863.0,2773.0 92.0 109696 0.0123 0.0143 -0.0040 0.0057 -0.0004;2163.0 57.0 109697 -0.0174 0.0382 -0.0107 0.0980 0.0312;2704.0 125.0 109698 -0.0053 -0.0002 0.0165 0.0067 -0.0014;4085.0 278.0 109699 -0.0064 -0.0248 -0.0046 0.0412 -0.0039;2628.0 128.0 109700 -0.0285 0.0263 0.0285 0.0930 -0.0068;1407.0 37.0 109701 0.0164 -0.0100 0.0098 0.0414 -0.0064;1738.0 27.0 109702 0.0013 -0.0089 0.0142 0.0418 -0.0000;3850.0 290.0 109703 -0.0371 0.2734 0.0711 -0.0547 0.2112;2911.0 262.0 109704 -0.1047 0.1034 0.0552 0.1185 -0.0016;1004.0 27.0 109705 0.0019 0.0606 0.0208 0.0183 0.0038;819.0 22.0 109706 0.0459 -0.0008 0.0618 -0.0155 0.0243;22327.0 996.0 109635 0.0359 -0.0442 -0.0361 0.0678 0.0497;2499.0 79.0 109651 -0.0082 0.0210 0.0143 0.0838 -0.0002;11978.0 111.0 109660 0.0409 -0.0156 -0.0031 -0.0085 -0.0022;9697.0 216.0 109667 0.0018 0.0608 0.0209 0.0428 -0.0022;3818.0 147.0 109673 -0.0445 -0.0759 0.0476 0.1343 -0.0051;1106.0 62.0 109675 0.0314 -0.0619 0.0267 0.0947 0.0042;7377.0 274.0 109683 0.0441 0.0823 0.0217 0.0279 -0.0259;4766.0 170.0 109689 0.0252 -0.0266 -0.0340 0.0571 -0.0151;3681.0 164.0 109690 -0.0031 0.0830 0.0312 0.0501 -0.0242;15668.0 1752.0 109692 -0.0576 -0.0116 0.0507 0.1592 0.0471;3051.0 63.0 109693 -0.0190 0.1189 0.0066 0.0276 -0.0113,109696.0 20000;109697.0 20000;109698.0 20000;109699.0 20000;109700.0 20000;109701.0 20000;109702.0 20000;109703.0 20000;109704.0 20000;109705.0 20000;109706.0 20000;109635.0 20000;109651.0 20000;109660.0 20000;109667.0 20000;109673.0 20000;109675.0 20000;109683.0 20000;109689.0 20000;109690.0 20000;109692.0 20000;109693.0 20000,109696 896;109697 925;109698 913;109699 932;109700 902;109701 954;109702 924;109703 838;109704 941;109705 878;109706 913;109635 952;109651 838;109660 944;109667 911;109673 925;109675 926;109683 898;109689 888;109690 922;109692 915;109693 865
data,1241738400,1075998.0;50338.0;1124497.0;41763.0;1132721.0;62411.0;1105836.0;41875.0,2846.0 95.0 109696 0.0044 0.0176 0.0756 -0.0119 -0.0007;2290.0 59.0 109697 0.0082 0.0074 -0.0120 0.0487 0.0317;2708.0 126.0 109698 -0.0098 -0.0058 0.0153 0.0272 -0.0023;4157.0 282.0 109699 0.0183 0.1624 0.0320 0.0126 -0.0030;2667.0 129.0 109700 -0.0180 0.0307 0.0256 0.0925 -0.0073;1413.0 38.0 109701 0.0119 0.0687 0.0104 0.0390 -0.0070;1756.0 27.0 109702 0.0013 -0.0089 0.0142 0.0418 -0.0000;3938.0 296.0 109703 0.0189 0.2113 0.0592 -0.0162 0.1983;2938.0 263.0 109704 -0.0925 0.1082 0.0592 0.0927 -0.0005;1004.0 27.0 109705 0.0019 0.0606 0.0208 0.0183 0.0038;852.0 25.0 109706 0.0441 -0.0027 0.0709 0.0026 0.0236;22329.0 997.0 109635 0.0359 -0.0440 -0.0353 0.0660 0.0068;2502.0 79.0 109651 -0.0082 0.0210 0.0143 0.0838 -0.0002;12185.0 112.0 109660 0.0114 -0.0021 -0.0032 0.0020 -0.0002;9731.0 216.0 109667 0.0018 0.0608 0.0209 0.0428 -0.0022;3859.0 149.0 109673 -0.0528 -0.0062 0.0345 0.1340 -0.0076;1159.0 63.0 109675 0.0437 -0.0645 0.0253 0.0880 -0.0033;7378.0 274.0 109683 0.0441 0.0823 0.0217 0.0279 -0.0259;4790.0 172.0 109689 0.0260 -0.0157 0.0329 0.0450 -0.0177;3681.0 164.0 109690 -0.0031 0.0830 0.0312 0.0501 -0.0242;15745.0 1757.0 109692 -0.0380 -0.0053 0.0520 0.1461 0.0475;3051.0 63.0 109693 -0.0190 0.1189 0.0066 0.0276 -0.0113,109696.0 20000;109697.0 20000;109698.0 20000;109699.0 20000;109700.0 20000;109701.0 20000;109702.0 20000;109703.0 20000;109704.0 20000;109705.0 20000;109706.0 20000;109635.0 20000;109651.0 20000;109660.0 20000;109667.0 20000;109673.0 20000;109675.0 20000;109683.0 20000;109689.0 20000;109690.0 20000;109692.0 20000;109693.0 20000,109696 905;109697 927;109698 932;109699 870;109700 892;109701 909;109702 950;109703 865;109704 898;109705 904;109706 932;109635 905;109651 893;109660 930;109667 869;109673 905;109675 914;109683 876;109689 920;109690 958;109692 903;109693 943
data,1241738700,1076902.0;50375.0;1125364.0;41793.0;1133608.0;62465.0;1106703.0;41886.0,2869.0 96.0 109696 0.0018 0.0173 0.0427 -0.0040 -0.0005;2290.0 59.0 109697 0.0082 0.0074 -0.0120 0.0487 0.0317;2708.0 126.0 109698 -0.0098 -0.0058 0.0153 0.0272 -0.0023;4239.0 283.0 109699 0.0173 0.0339 0.0344 0.0197 -0.0025;2733.0 129.0 109700 -0.0180 0.0307 0.0256 0.0925 -0.0073;1413.0 38.0 109701 0.0119 0.0687 0.0104 0.0390 -0.0070;1918.0 27.0 109702 0.0013 -0.0089 0.0142 0.0418 -0.0000;4105.0 314.0 109703 -0.0392 0.1832 0.0457 0.1443 0.2079;2973.0 265.0 109704 -0.0316 0.0838 0.0526 0.0928 -0.0014;1004.0 27.0 109705 0.0019 0.0606 0.0208 0.0183 0.0038;895.0 26.0 109706 0.0497 -0.0010 0.0645 -0.0066 0.0238;22365.0 997.0 109635 0.0359 -0.0440 -0.0353 0.0660 0.0068;2539.0 80.0 109651 -0.0113 0.0078 0.0152 0.0959 -0.0003;12185.0 112.0 109660 0.0114 -0.0021 -0.0032 0.0020 -0.0002;9734.0 217.0 109667 -0.0053 0.0733 0.0201 0.0434 -0.0037;3922.0 149.0 109673 -0.0528 -0.0062 0.0345 0.1340 -0.0076;1193.0 64.0 109675 0.0424 -0.0692 0.0283 0.0871 -0.0024;7430.0 277.0 109683 0.0254 0.1946 0.0242 0.0184 -0.0296;4805.0 173.0 109689 0.0340 -0.0188 0.0373 0.0428 -0.0192;3709.0 166.0 109690 0.0373 0.0879 0.0270 0.0389 -0.0257;15803.0 1762.0 109692 0.0201 -0.0113 0.0461 0.1385 0.0471;3051.0 63.0 109693 -0.0190 0.1189 0.0066 0.0276 -0.0113,109696.0 20000;109697.0 20000;109698.0 20000;109699.0 20000;109700.0 20000;109701.0 20000;109702.0 20000;109703.0 20000;109704.0 20000;109705.0 20000;109706.0 20000;109635.0 20000;109651.0 20000;109660.0 20000;109667.0 20000;109673.0 20000;109675.0 20000;109683.0 20000;109689.0 20000;109690.0 20000;109692.0 20000;109693.0 20000,109696 904;109697 921;109698 996;109699 904;109700 892;109701 883;109702 921;109703 910;109704 954;109705 907;109706 913;109635 921;109651 898;109660 867;109667 843;109673 941;109675 912;109683 909;109689 892;109690 946;109692 898;109693 868
data,1241739000,1077738.0;50428.0;1126353.0;41834.0;1134490.0;62514.0;1107652.0;41899.0,2887.0 96.0 109696 0.0018 0.0173 0.0427 -0.0040 -0.0005;2290.0 59.0 109697 0.0082 0.0074 -0.0120 0.0487 0.0317;2708.0 126.0 109698 -0.0098 -0.0058 0.0153 0.0272 -0.0023;4239.0 283.0 109699 0.0173 0.0339 0.0344 0.0197 -0.0025;2851.0 130.0 109700 -0.0091 -0.0085 0.0234 0.0897 -0.0036;1414.0 38.0 109701 0.0119 0.0687 0.0104 0.0390 -0.0070;1931.0 28.0 109702 0.0017 -0.0100 0.0018 0.0461 -0.0000;4237.0 329.0 109703 -0.0528 0.1502 0.0471 0.1536 0.1974;3001.0 266.0 109704 -0.0232 0.0821 0.0520 0.0916 -0.0018;1004.0 27.0 109705 0.0019 0.0606 0.0208 0.0183 0.0038;915.0 29.0 109706 0.0497 -0.0004 0.0877 -0.0138 0.0235;22383.0 998.0 109635 0.0303 0.0048 -0.0334 0.0652 0.0068;2582.0 81.0 109651 -0.0087 0.0283 0.0164 0.0675 -0.0005;12185.0 112.0 109660 0.0114 -0.0021 -0.0032 0.0020 -0.0002;9747.0 217.0 109667 -0.0053 0.0733 0.0201 0.0434 -0.0037;3926.0 150.0 109673 -0.0552 0.0055 0.0419 0.1195 -0.0072;1239.0 65.0 109675 0.0284 -0.0604 0.0313 0.0812 -0.0012;7449.0 278.0 109683 0.0449 0.1110 0.0202 0.0217 -0.0389;4868.0 174.0 109689 0.0432 -0.0081 0.0257 0.0428 -0.0207;3749.0 167.0 109690 0.0320 0.0878 0.0267 0.0448 -0.0291;16063.0 1787.0 109692 -0.0089 0.0070 0.1085 0.1202 0.0480;3051.0 63.0 109693 -0.0190 0.1189 0.0066 0.0276 -0.0113,109696.0 20000;109697.0 20000;109698.0 20000;109699.0 20000;109700.0 20000;109701.0 20000;109702.0 20000;109703.0 20000;109704.0 20000;109705.0 20000;109706.0 20000;109635.0 20000;109651.0 20000;109660.0 20000;109667.0 20000;109673.0 20000;109675.0 20000;109683.0 20000;109689.0 20000;109690.0 20000;109692.0 20000;109693.0 20000,109696 903;109697 950;109698 903;109699 914;109700 881;109701 902;109702 904;109703 922;109704 925;109705 886;109706 963;109635 906;109651 931;109660 949;109667 902;109673 938;109675 850;109683 884;109689 865;109690 907;109692 906;109693 909
