data,1241262000,145939.0;5605.0;146000.0;6720.0;136653.0;5448.0;135051.0;7078.0;1.1984286046;1.0380390168;1.36460985423,435.0 5.0 109536;871.0 20.0 109542;4293.0 174.0 109510;353.0 2.0 109543;2601.0 94.0 109544;6183.0 242.0 109417;1183.0 29.0 109546;2979.0 106.0 109547;1217.0 27.0 109548;406.0 6.0 109550;742.0 19.0 109552;7044.0 286.0 109524;14377.0 801.0 109525;1594.0 38.0 109545;1842.0 57.0 109529;3682.0 123.0 109530;3217.0 103.0 109531;2360.0 43.0 109533;3924.0 155.0 109534,109536.0 8635;109542.0 8635;109510.0 8635;109543.0 8635;109544.0 8635;109417.0 8635;109546.0 8635;109547.0 8635;109548.0 8635;109550.0 8635;109552.0 8635;109524.0 8635;109525.0 8635;109545.0 8635;109529.0 8635;109530.0 8635;109531.0 8635;109533.0 8635;109534.0 8635,109536 434;109542 463;109510 467;109543 444;109544 467;109417 457;109546 464;109547 434;109548 429;109550 497;109552 481;109524 476;109525 457;109545 448;109529 412;109530 448;109531 461;109533 458;109534 438
data,1241262300,146561.0;5615.0;146602.0;6732.0;137262.0;5459.0;135669.0;7096.0;1.19859612999;1.03808145054;1.36521685646,478.0 5.0 109536;889.0 20.0 109542;4322.0 174.0 109510;381.0 2.0 109543;2638.0 95.0 109544;6215.0 243.0 109417;1225.0 31.0 109546;3006.0 106.0 109547;1246.0 27.0 109548;429.0 6.0 109550;778.0 20.0 109552;7081.0 287.0 109524;14421.0 804.0 109525;1623.0 39.0 109545;1869.0 57.0 109529;3704.0 123.0 109530;3248.0 104.0 109531;2393.0 43.0 109533;3959.0 156.0 109534,109536.0 11365;109542.0 11365;109510.0 11365;109543.0 11365;109544.0 11365;109417.0 11365;109546.0 11365;109547.0 11365;109548.0 11365;109550.0 11365;109552.0 11365;109524.0 11365;109525.0 11365;109545.0 11365;109529.0 11365;109530.0 11365;109531.0 11365;109533.0 11365;109534.0 11365,109536 598;109542 565;109510 616;109543 580;109544 586;109417 586;109546 574;109547 568;109548 619;109550 611;109552 594;109524 624;109525 587;109545 559;109529 600;109530 616;109531 635;109533 619;109534 628
data,1241263200,147592.0;5633.0;147596.0;6763.0;138355.0;5490.0;136705.0;7116.0;1.20057104845;1.03968206529;1.3638751194,503.0 5.0 109536;4367.0 176.0 109510;929.0 21.0 109542;424.0 3.0 109543;2697.0 97.0 109544;6279.0 244.0 109417;1273.0 33.0 109546;3038.0 106.0 109547;1289.0 28.0 109548;488.0 8.0 109550;823.0 21.0 109552;7122.0 287.0 109524;14524.0 809.0 109525;1670.0 39.0 109545;1916.0 57.0 109529;3763.0 127.0 109530;3290.0 105.0 109531;2453.0 46.0 109533;4051.0 161.0 109534,109536.0 20000;109542.0 20000;109510.0 20000;109543.0 20000;109544.0 20000;109417.0 20000;109546.0 20000;109547.0 20000;109548.0 20000;109550.0 20000;109552.0 20000;109524.0 20000;109525.0 20000;109545.0 20000;109529.0 20000;109530.0 20000;109531.0 20000;109533.0 20000;109534.0 20000,109536 1056;109510 1055;109542 1033;109543 982;109544 1051;109417 1038;109546 1017;109547 1013;109548 1039;109550 1087;109552 1068;109524 1022;109525 1069;109545 1081;109529 1059;109530 1116;109531 1098;109533 1076;109534 1040
data,1241263800,148624.0;5669.0;148674.0;6799.0;139405.0;5516.0;137784.0;7146.0;1.19892634567;1.03735736644;1.35971131573,566.0 7.0 109536;4402.0 176.0 109510;964.0 21.0 109542;486.0 6.0 109543;2735.0 97.0 109544;1711.0 39.0 109545;1373.0 39.0 109546;3078.0 107.0 109547;1335.0 29.0 109548;533.0 9.0 109550;864.0 22.0 109552;7170.0 289.0 109524;14632.0 812.0 109525;6309.0 245.0 109417;1950.0 57.0 109529;3875.0 134.0 109530;3335.0 108.0 109531;2501.0 47.0 109533;4158.0 165.0 109534,109536.0 20000;109542.0 20000;109510.0 20000;109543.0 20000;109544.0 20000;109417.0 20000;109546.0 20000;109547.0 20000;109548.0 20000;109550.0 20000;109552.0 20000;109524.0 20000;109525.0 20000;109545.0 20000;109529.0 20000;109530.0 20000;109531.0 20000;109533.0 20000;109534.0 20000,109536 1061;109510 1107;109542 999;109543 1057;109544 1001;109545 1075;109546 1015;109547 1093;109548 1070;109550 1080;109552 1008;109524 1037;109525 1067;109417 1021;109529 1068;109530 1035;109531 1063;109533 1094;109534 1049
data,1241264400,149665.0;5703.0;149750.0;6824.0;140417.0;5533.0;138841.0;7194.0;1.19588402788;1.03408885743;1.35978291101,620.0 10.0 109536;1004.0 22.0 109542;4444.0 178.0 109510;535.0 7.0 109543;2773.0 97.0 109544;6349.0 245.0 109417;1493.0 43.0 109546;3118.0 108.0 109547;1365.0 29.0 109548;577.0 9.0 109550;910.0 23.0 109552;7237.0 291.0 109524;14732.0 815.0 109525;1742.0 39.0 109545;1976.0 57.0 109529;4008.0 138.0 109530;3387.0 108.0 109531;2542.0 47.0 109533;4241.0 168.0 109534,109536.0 20000;109542.0 20000;109510.0 20000;109543.0 20000;109544.0 20000;109417.0 20000;109546.0 20000;109547.0 20000;109548.0 20000;109550.0 20000;109552.0 20000;109524.0 20000;109525.0 20000;109545.0 20000;109529.0 20000;109530.0 20000;109531.0 20000;109533.0 20000;109534.0 20000,109536 1043;109542 1109;109510 1050;109543 1077;109544 1048;109417 1061;109546 1050;109547 1068;109548 1042;109550 1016;109552 1057;109524 1111;109525 1047;109545 1026;109529 1024;109530 998;109531 1017;109533 1089;109534 1067
data,1241265000,150754.0;5737.0;150784.0;6858.0;141454.0;5556.0;139911.0;7228.0;1.19516045522;1.03212191279;1.35753263111,665.0 10.0 109536;1035.0 24.0 109542;4488.0 178.0 109510;595.0 9.0 109543;2817.0 99.0 109544;1769.0 39.0 109545;1633.0 50.0 109546;3141.0 108.0 109547;1384.0 29.0 109548;606.0 9.0 109550;950.0 24.0 109552;7310.0 296.0 109524;14830.0 819.0 109525;6387.0 245.0 109417;1992.0 57.0 109529;4151.0 143.0 109530;3429.0 109.0 109531;2578.0 47.0 109533;4327.0 173.0 109534,109536.0 20000;109542.0 20000;109510.0 20000;109543.0 20000;109544.0 20000;109417.0 20000;109546.0 20000;109547.0 20000;109548.0 20000;109550.0 20000;109552.0 20000;109524.0 20000;109525.0 20000;109545.0 20000;109529.0 20000;109530.0 20000;109531.0 20000;109533.0 20000;109534.0 20000,109536 1032;109542 983;109510 1096;109543 1054;109544 1025;109545 1048;109546 1064;109547 1083;109548 1074;109550 998;109552 1111;109524 1088;109525 1061;109417 1087;109529 1014;109530 1080;109531 1059;109533 993;109534 1050
data,1241265600,151811.0;5769.0;151803.0;6886.0;142495.0;5592.0;140931.0;7274.0;1.19368398186;1.03269063623;1.35821794846,697.0 11.0 109536;1095.0 27.0 109542;4521.0 179.0 109510;665.0 10.0 109543;2867.0 102.0 109544;1787.0 39.0 109545;1789.0 54.0 109546;3175.0 109.0 109547;1404.0 29.0 109548;628.0 9.0 109550;1007.0 27.0 109552;7368.0 297.0 109524;14928.0 824.0 109525;6410.0 246.0 109417;2005.0 58.0 109529;4252.0 143.0 109530;3459.0 109.0 109531;2596.0 47.0 109533;4453.0 176.0 109534,109536.0 20000;109542.0 20000;109510.0 20000;109543.0 20000;109544.0 20000;109417.0 20000;109546.0 20000;109547.0 20000;109548.0 20000;109550.0 20000;109552.0 20000;109524.0 20000;109525.0 20000;109545.0 20000;109529.0 20000;109530.0 20000;109531.0 20000;109533.0 20000;109534.0 20000,109536 1075;109542 1017;109510 1022;109543 1110;109544 1073;109545 1042;109546 1087;109547 1017;109548 992;109550 1119;109552 1074;109524 1002;109525 1106;109417 1048;109529 1040;109530 1066;109531 1052;109533 1027;109534 1031
data,1241266200,152874.0;5797.0;152844.0;6917.0;143487.0;5623.0;141972.0;7325.0;1.1934375813;1.03344140298;1.3606150092,740.0 12.0 109536;1155.0 28.0 109542;4595.0 184.0 109510;700.0 10.0 109543;2929.0 104.0 109544;1804.0 39.0 109545;1917.0 56.0 109546;3212.0 111.0 109547;1426.0 30.0 109548;646.0 9.0 109550;1060.0 29.0 109552;7447.0 299.0 109524;15074.0 831.0 109525;6434.0 246.0 109417;2028.0 58.0 109529;4327.0 146.0 109530;3492.0 110.0 109531;2617.0 48.0 109533;4544.0 177.0 109534,109536.0 20000;109542.0 20000;109510.0 20000;109543.0 20000;109544.0 20000;109417.0 20000;109546.0 20000;109547.0 20000;109548.0 20000;109550.0 20000;109552.0 20000;109524.0 20000;109525.0 20000;109545.0 20000;109529.0 20000;109530.0 20000;109531.0 20000;109533.0 20000;109534.0 20000,109536 1086;109542 1034;109510 1070;109543 988;109544 1047;109545 1028;109546 1018;109547 1071;109548 1080;109550 1083;109552 1059;109524 1056;109525 1036;109417 1082;109529 1043;109530 1025;109531 1103;109533 1053;109534 1038
data,1241266800,153973.0;5824.0;153913.0;6953.0;144543.0;5651.0;143054.0;7374.0;1.19431842244;1.03359749552;1.36278182463,773.0 12.0 109536;4654.0 187.0 109510;1229.0 31.0 109542;733.0 11.0 109543;2986.0 104.0 109544;6465.0 247.0 109417;2031.0 59.0 109546;3269.0 113.0 109547;1445.0 30.0 109548;668.0 9.0 109550;1121.0 32.0 109552;7495.0 301.0 109524;15212.0 835.0 109525;1825.0 41.0 109545;2043.0 58.0 109529;4454.0 152.0 109530;3520.0 112.0 109531;2646.0 48.0 109533;4647.0 181.0 109534,109536.0 20000;109542.0 20000;109510.0 20000;109543.0 20000;109544.0 20000;109417.0 20000;109546.0 20000;109547.0 20000;109548.0 20000;109550.0 20000;109552.0 20000;109524.0 20000;109525.0 20000;109545.0 20000;109529.0 20000;109530.0 20000;109531.0 20000;109533.0 20000;109534.0 20000,109536 1034;109510 1069;109542 1081;109543 1008;109544 1027;109417 1080;109546 1101;109547 1063;109548 994;109550 1079;109552 1080;109524 1063;109525 1037;109545 1013;109529 1050;109530 1054;109531 1008;109533 1076;109534 1083
data,1241267400,155012.0;5869.0;154944.0;6998.0;145541.0;5680.0;144133.0;7424.0;1.1928899642;1.03077574636;1.36042858042,796.0 12.0 109536;4744.0 192.0 109510;1309.0 38.0 109542;766.0 12.0 109543;3024.0 105.0 109544;6494.0 248.0 109417;2092.0 60.0 109546;3320.0 116.0 109547;1458.0 30.0 109548;675.0 9.0 109550;1198.0 35.0 109552;7566.0 306.0 109524;15390.0 847.0 109525;1852.0 42.0 109545;2060.0 58.0 109529;4549.0 153.0 109530;3551.0 112.0 109531;2672.0 48.0 109533;4731.0 185.0 109534,109536.0 20000;109542.0 20000;109510.0 20000;109543.0 20000;109544.0 20000;109417.0 20000;109546.0 20000;109547.0 20000;109548.0 20000;109550.0 20000;109552.0 20000;109524.0 20000;109525.0 20000;109545.0 20000;109529.0 20000;109530.0 20000;109531.0 20000;109533.0 20000;109534.0 20000,109536 1040;109510 1075;109542 1018;109543 1070;109544 1091;109417 1018;109546 1016;109547 1083;109548 1047;109550 1000;109552 1077;109524 1110;109525 1010;109545 1003;109529 1098;109530 1098;109531 1013;109533 1099;109534 1034
data,1241267700,156039.0;5905.0;156024.0;7029.0;146570.0;5714.0;145176.0;7472.0;1.19046160227;1.03016882865;1.36005131113,810.0 12.0 109536;1471.0 45.0 109542;4827.0 196.0 109510;798.0 13.0 109543;3053.0 105.0 109544;6521.0 249.0 109417;2147.0 61.0 109546;3365.0 117.0 109547;1475.0 30.0 109548;697.0 10.0 109550;1256.0 36.0 109552;7643.0 308.0 109524;15596.0 851.0 109525;1870.0 42.0 109545;2082.0 59.0 109529;4629.0 158.0 109530;3575.0 112.0 109531;2699.0 48.0 109533;4813.0 187.0 109534,109536.0 20000;109542.0 20000;109510.0 20000;109543.0 20000;109544.0 20000;109417.0 20000;109546.0 20000;109547.0 20000;109548.0 20000;109550.0 20000;109552.0 20000;109524.0 20000;109525.0 20000;109545.0 20000;109529.0 20000;109530.0 20000;109531.0 20000;109533.0 20000;109534.0 20000,109536 1032;109542 1084;109510 1054;109543 1080;109544 1058;109417 1063;109546 1068;109547 1043;109548 1059;109550 1065;109552 1059;109524 1087;109525 1076;109545 1043;109529 1052;109530 1033;109531 1046;109533 1052;109534 946
