
New Run at  02/11/2015 01:51:31
, Time, randomAccesses; randomClicks; exp3Access; exp3Clicks; ucb1Accesses; ucb1Clicks; greedyAccesses; greedyClicks; exp3CTRRatio; ucb1CTRRatio; greedyCTRRatio, Article Access; Clicks; ID; Theta, ID; epochArticles, ID ;epochSelectedArticles 
data,1241679900,601616.0;21677.0;625721.0;29152.0;553954.0;20638.0;569514.0;30206.0;1.29302768841;1.03398468369;1.47200407995,40.0 2.0 109680;36.0 1.0 109666;36.0 0.0 109667;27.0 1.0 109668;26604.0 1690.0 109670;30.0 0.0 109660;4121.0 182.0 109674;8557.0 537.0 109676;1341.0 30.0 109678;1044.0 30.0 109679;1582.0 26.0 109648;38.0 0.0 109681;899.0 26.0 109682;1011.0 36.0 109635;2754.0 95.0 109652;2755.0 94.0 109656;392.0 8.0 109683;31.0 1.0 109628;36.0 2.0 109661;43.0 0.0 109663,109648.0 14595;109666.0 14595;109635.0 14595;109668.0 14595;109670.0 14595;109628.0 14595;109674.0 14595;109676.0 14595;109678.0 14595;109679.0 14595;109680.0 14595;109681.0 14595;109682.0 14595;109683.0 14595;109652.0 14595;109656.0 14595;109667.0 14595;109660.0 14595;109661.0 14595;109663.0 14595,109680 783;109666 751;109667 741;109668 696;109670 734;109660 728;109674 757;109676 744;109678 737;109679 746;109648 738;109681 686;109682 698;109635 710;109652 747;109656 657;109683 747;109628 755;109661 713;109663 727
data,1241680500,602660.0;21696.0;626682.0;29198.0;554933.0;20664.0;570509.0;30245.0;1.29419160547;1.03434766079;1.47259656783,53.0 2.0 109680;52.0 1.0 109666;50.0 0.0 109667;43.0 2.0 109668;27201.0 1729.0 109670;41.0 1.0 109628;4152.0 183.0 109674;8624.0 539.0 109676;1353.0 30.0 109678;1061.0 30.0 109679;1600.0 26.0 109648;55.0 0.0 109681;914.0 26.0 109682;406.0 8.0 109683;2776.0 96.0 109652;1029.0 36.0 109635;2781.0 96.0 109656;43.0 0.0 109660;52.0 2.0 109661;52.0 0.0 109663,109648.0 20000;109666.0 20000;109635.0 20000;109668.0 20000;109670.0 20000;109628.0 20000;109674.0 20000;109676.0 20000;109678.0 20000;109679.0 20000;109680.0 20000;109681.0 20000;109682.0 20000;109683.0 20000;109652.0 20000;109656.0 20000;109667.0 20000;109660.0 20000;109661.0 20000;109663.0 20000,109680 982;109666 1038;109667 989;109668 987;109670 973;109628 993;109674 999;109676 973;109678 1022;109679 987;109648 1044;109681 957;109682 960;109683 1014;109652 1019;109635 1047;109656 982;109660 978;109661 967;109663 1089
data,1241681400,603707.0;21724.0;627689.0;29239.0;555920.0;20681.0;571497.0;30275.0;1.29450703461;1.03382172275;1.47216542674,70.0 3.0 109680;66.0 1.0 109666;69.0 0.0 109667;63.0 2.0 109668;27858.0 1766.0 109670;64.0 1.0 109628;4173.0 183.0 109674;8681.0 540.0 109676;1365.0 30.0 109678;1074.0 31.0 109679;1619.0 26.0 109648;68.0 0.0 109681;922.0 26.0 109682;1041.0 36.0 109635;2791.0 96.0 109652;2806.0 96.0 109656;427.0 9.0 109683;54.0 0.0 109660;71.0 2.0 109661;63.0 0.0 109663,109648.0 20000;109666.0 20000;109635.0 20000;109668.0 20000;109670.0 20000;109628.0 20000;109674.0 20000;109676.0 20000;109678.0 20000;109679.0 20000;109680.0 20000;109681.0 20000;109682.0 20000;109683.0 20000;109652.0 20000;109656.0 20000;109667.0 20000;109660.0 20000;109661.0 20000;109663.0 20000,109680 1002;109666 985;109667 982;109668 965;109670 1033;109628 1063;109674 1053;109676 1010;109678 974;109679 977;109648 1019;109681 1026;109682 943;109635 981;109652 965;109656 1024;109683 1015;109660 1043;109661 946;109663 994
data,1241682000,604694.0;21753.0;628704.0;29280.0;556967.0;20704.0;572428.0;30311.0;1.29461712787;1.03333536816;1.47195961653,1640.0 26.0 109648;80.0 1.0 109666;1067.0 37.0 109635;78.0 2.0 109668;28533.0 1800.0 109670;79.0 1.0 109628;4188.0 184.0 109674;8716.0 541.0 109676;1382.0 30.0 109678;1090.0 31.0 109679;90.0 3.0 109680;84.0 0.0 109681;933.0 26.0 109682;84.0 0.0 109667;2808.0 97.0 109652;2833.0 96.0 109656;440.0 10.0 109683;66.0 0.0 109660;85.0 2.0 109661;84.0 2.0 109663,109648.0 20000;109666.0 20000;109635.0 20000;109668.0 20000;109670.0 20000;109628.0 20000;109674.0 20000;109676.0 20000;109678.0 20000;109679.0 20000;109680.0 20000;109681.0 20000;109682.0 20000;109683.0 20000;109652.0 20000;109656.0 20000;109667.0 20000;109660.0 20000;109661.0 20000;109663.0 20000,109648 1049;109666 970;109635 1049;109668 985;109670 1023;109628 1002;109674 966;109676 949;109678 996;109679 979;109680 929;109681 1027;109682 1008;109667 1023;109652 1019;109656 1032;109683 1012;109660 962;109661 1000;109663 1020
data,1241682900,605690.0;21783.0;629732.0;29327.0;557967.0;20725.0;573391.0;30347.0;1.29492491958;1.03280596401;1.4716265171,1655.0 27.0 109648;94.0 1.0 109666;1078.0 37.0 109635;91.0 3.0 109668;29214.0 1836.0 109670;85.0 1.0 109660;4206.0 184.0 109674;8770.0 544.0 109676;1398.0 30.0 109678;1112.0 32.0 109679;104.0 3.0 109680;103.0 1.0 109681;951.0 26.0 109682;100.0 1.0 109667;2824.0 97.0 109652;2851.0 96.0 109656;454.0 10.0 109683;97.0 2.0 109628;102.0 3.0 109661;99.0 2.0 109663,109648.0 20000;109666.0 20000;109635.0 20000;109668.0 20000;109670.0 20000;109628.0 20000;109674.0 20000;109676.0 20000;109678.0 20000;109679.0 20000;109680.0 20000;109681.0 20000;109682.0 20000;109683.0 20000;109652.0 20000;109656.0 20000;109667.0 20000;109660.0 20000;109661.0 20000;109663.0 20000,109648 998;109666 1003;109635 999;109668 973;109670 1030;109660 968;109674 978;109676 935;109678 1005;109679 1053;109680 1012;109681 1024;109682 953;109667 1007;109652 1019;109656 1044;109683 927;109628 1040;109661 1025;109663 1007
data,1241683500,606679.0;21798.0;630760.0;29363.0;558941.0;20756.0;574435.0;30383.0;1.29562283763;1.03352267296;1.47208224373,1671.0 27.0 109648;111.0 2.0 109666;1097.0 38.0 109635;115.0 3.0 109668;29904.0 1863.0 109670;100.0 1.0 109660;4220.0 184.0 109674;8822.0 545.0 109676;1416.0 30.0 109678;1124.0 33.0 109679;116.0 3.0 109680;116.0 2.0 109681;974.0 27.0 109682;112.0 1.0 109667;2836.0 97.0 109652;2872.0 97.0 109656;467.0 10.0 109683;110.0 2.0 109628;112.0 5.0 109661;121.0 2.0 109663,109648.0 20000;109666.0 20000;109635.0 20000;109668.0 20000;109670.0 20000;109628.0 20000;109674.0 20000;109676.0 20000;109678.0 20000;109679.0 20000;109680.0 20000;109681.0 20000;109682.0 20000;109683.0 20000;109652.0 20000;109656.0 20000;109667.0 20000;109660.0 20000;109661.0 20000;109663.0 20000,109648 990;109666 953;109635 1070;109668 992;109670 1007;109660 971;109674 992;109676 1066;109678 1043;109679 1001;109680 1025;109681 962;109682 1033;109667 1019;109652 896;109656 1023;109683 960;109628 1022;109661 992;109663 983
