data,1241511900,380414.0;13405.0;378825.0;16238.0;350684.0;12799.0;345143.0;17801.0;1.21642007352;1.03573764306;1.46364247297,2262.0 76.0 109601;4977.0 266.0 109603;25838.0 836.0 109476;1499.0 25.0 109613;146.0 1.0 109608;1492.0 45.0 109610;881.0 25.0 109611;5167.0 300.0 109612;2130.0 64.0 109517;9881.0 559.0 109614;2317.0 105.0 109615;8074.0 510.0 109617;736.0 18.0 109618;434.0 8.0 109619;5338.0 283.0 109594;2667.0 99.0 109596;149.0 7.0 109605;152.0 4.0 109598;131.0 2.0 109599,109601.0 2133;109603.0 2133;109476.0 2133;109605.0 2133;109608.0 2133;109610.0 2133;109611.0 2133;109612.0 2133;109613.0 2133;109614.0 2133;109517.0 2133;109617.0 2133;109618.0 2133;109619.0 2133;109594.0 2133;109615.0 2133;109596.0 2133;109598.0 2133;109599.0 2133,109601 118;109603 124;109476 119;109613 108;109608 112;109610 114;109611 111;109612 117;109517 99;109614 117;109615 117;109617 111;109618 104;109619 108;109594 103;109596 130;109605 104;109598 108;109599 109
data,1241512500,381319.0;13422.0;379796.0;16266.0;351598.0;12822.0;346073.0;17825.0;1.21675066552;1.03604969566;1.46329885151,2310.0 77.0 109601;5027.0 268.0 109603;25890.0 837.0 109476;194.0 9.0 109605;205.0 2.0 109608;1544.0 45.0 109610;938.0 26.0 109611;5207.0 300.0 109612;1528.0 25.0 109613;9965.0 567.0 109614;2374.0 108.0 109615;8121.0 510.0 109617;795.0 19.0 109618;490.0 10.0 109619;5405.0 288.0 109594;2703.0 99.0 109596;2172.0 64.0 109517;191.0 4.0 109598;183.0 3.0 109599,109601.0 17867;109603.0 17867;109476.0 17867;109605.0 17867;109608.0 17867;109610.0 17867;109611.0 17867;109612.0 17867;109613.0 17867;109614.0 17867;109517.0 17867;109617.0 17867;109618.0 17867;109619.0 17867;109594.0 17867;109615.0 17867;109596.0 17867;109598.0 17867;109599.0 17867,109601 899;109603 965;109476 961;109605 896;109608 903;109610 933;109611 944;109612 935;109613 945;109614 932;109615 984;109617 892;109618 977;109619 926;109594 964;109596 924;109517 994;109598 924;109599 969
data,1241513400,382444.0;13454.0;380842.0;16287.0;352619.0;12842.0;347181.0;17849.0;1.21566156963;1.03524557919;1.46141771783,2353.0 77.0 109601;5092.0 270.0 109603;25954.0 838.0 109476;254.0 13.0 109605;260.0 5.0 109608;2220.0 64.0 109517;988.0 26.0 109611;5241.0 300.0 109612;1562.0 25.0 109613;10093.0 571.0 109614;2447.0 109.0 109615;8171.0 511.0 109617;838.0 21.0 109618;549.0 10.0 109619;5505.0 290.0 109594;2737.0 100.0 109596;1571.0 45.0 109610;232.0 4.0 109598;221.0 3.0 109599,109601.0 20000;109603.0 20000;109476.0 20000;109605.0 20000;109608.0 20000;109610.0 20000;109611.0 20000;109612.0 20000;109613.0 20000;109614.0 20000;109517.0 20000;109617.0 20000;109618.0 20000;109619.0 20000;109594.0 20000;109615.0 20000;109596.0 20000;109598.0 20000;109599.0 20000,109601 1070;109603 1042;109476 1005;109605 968;109608 1092;109517 1080;109611 1067;109612 1083;109613 1025;109614 1034;109615 1092;109617 1017;109618 1075;109619 1049;109594 1068;109596 1046;109610 1036;109598 1077;109599 1074
data,1241514300,383462.0;13479.0;381896.0;16317.0;353690.0;12868.0;348284.0;17883.0;1.21551371565;1.03502998354;1.46073526014,2401.0 78.0 109601;5151.0 270.0 109603;26002.0 839.0 109476;330.0 13.0 109605;338.0 7.0 109608;1597.0 45.0 109610;1017.0 26.0 109611;5272.0 301.0 109612;2249.0 65.0 109517;10244.0 578.0 109614;1587.0 26.0 109613;8213.0 511.0 109617;882.0 21.0 109618;599.0 12.0 109619;5614.0 292.0 109594;2527.0 115.0 109615;2789.0 101.0 109596;254.0 5.0 109598;276.0 7.0 109599,109601.0 20000;109603.0 20000;109476.0 20000;109605.0 20000;109608.0 20000;109610.0 20000;109611.0 20000;109612.0 20000;109613.0 20000;109614.0 20000;109517.0 20000;109617.0 20000;109618.0 20000;109619.0 20000;109594.0 20000;109615.0 20000;109596.0 20000;109598.0 20000;109599.0 20000,109601 1040;109603 1056;109476 1024;109605 985;109608 1061;109610 1065;109611 1087;109612 1100;109517 988;109614 1046;109613 1066;109617 1133;109618 1015;109619 1005;109594 1047;109615 1057;109596 1094;109598 1045;109599 1086
data,1241515200,384544.0;13502.0;382921.0;16346.0;354737.0;12897.0;349353.0;17919.0;1.21576670612;1.03545241841;1.46082175634,2429.0 78.0 109601;5212.0 271.0 109603;26030.0 839.0 109476;427.0 19.0 109605;408.0 7.0 109608;2271.0 65.0 109517;1055.0 29.0 109611;5314.0 302.0 109612;1617.0 26.0 109613;10399.0 583.0 109614;2634.0 120.0 109615;8254.0 515.0 109617;912.0 21.0 109618;640.0 12.0 109619;5694.0 292.0 109594;2834.0 103.0 109596;1621.0 45.0 109610;286.0 6.0 109598;330.0 8.0 109599,109601.0 20000;109603.0 20000;109476.0 20000;109605.0 20000;109608.0 20000;109610.0 20000;109611.0 20000;109612.0 20000;109613.0 20000;109614.0 20000;109517.0 20000;109617.0 20000;109618.0 20000;109619.0 20000;109594.0 20000;109615.0 20000;109596.0 20000;109598.0 20000;109599.0 20000,109601 1013;109603 1066;109476 1047;109605 1047;109608 1054;109517 1067;109611 1041;109612 1049;109613 1008;109614 1001;109615 1152;109617 1071;109618 1020;109619 1049;109594 1066;109596 1057;109610 1065;109598 1027;109599 1100
data,1241515800,385589.0;13526.0;383976.0;16382.0;355813.0;12922.0;350489.0;17952.0;1.21623667258;1.03529276287;1.46013731593,2470.0 80.0 109601;5246.0 271.0 109603;26057.0 839.0 109476;547.0 25.0 109605;442.0 7.0 109608;1641.0 45.0 109610;1113.0 31.0 109611;5365.0 306.0 109612;1646.0 26.0 109613;10580.0 590.0 109614;2295.0 65.0 109517;8320.0 519.0 109617;936.0 22.0 109618;675.0 12.0 109619;5741.0 294.0 109594;2766.0 124.0 109615;2878.0 105.0 109596;306.0 6.0 109598;398.0 10.0 109599,109601.0 20000;109603.0 20000;109476.0 20000;109605.0 20000;109608.0 20000;109610.0 20000;109611.0 20000;109612.0 20000;109613.0 20000;109614.0 20000;109517.0 20000;109617.0 20000;109618.0 20000;109619.0 20000;109594.0 20000;109615.0 20000;109596.0 20000;109598.0 20000;109599.0 20000,109601 1009;109603 1063;109476 1065;109605 1058;109608 1047;109610 1036;109611 1082;109612 1072;109613 1062;109614 1041;109517 1048;109617 1111;109618 1084;109619 995;109594 993;109615 1082;109596 1003;109598 1073;109599 1076
data,1241516700,386583.0;13553.0;385030.0;16409.0;356879.0;12951.0;351571.0;17992.0;1.21561166626;1.03511743512;1.45973396011,2498.0 81.0 109601;5266.0 271.0 109603;26087.0 840.0 109476;705.0 32.0 109605;472.0 7.0 109608;1662.0 45.0 109610;1162.0 31.0 109611;5444.0 310.0 109612;1665.0 26.0 109613;10737.0 593.0 109614;2316.0 65.0 109517;8404.0 520.0 109617;972.0 23.0 109618;700.0 12.0 109619;5789.0 294.0 109594;2894.0 128.0 109615;2920.0 107.0 109596;320.0 6.0 109598;463.0 13.0 109599,109601.0 20000;109603.0 20000;109476.0 20000;109605.0 20000;109608.0 20000;109610.0 20000;109611.0 20000;109612.0 20000;109613.0 20000;109614.0 20000;109517.0 20000;109617.0 20000;109618.0 20000;109619.0 20000;109594.0 20000;109615.0 20000;109596.0 20000;109598.0 20000;109599.0 20000,109601 1046;109603 1097;109476 1044;109605 1066;109608 1105;109610 981;109611 1076;109612 1009;109613 1052;109614 1042;109517 1062;109617 1040;109618 1114;109619 1034;109594 1019;109615 1080;109596 1028;109598 1035;109599 1070
data,1241517300,387574.0;13576.0;386066.0;16450.0;357906.0;12972.0;352662.0;18030.0;1.21643008372;1.03471505199;1.45955298829,2529.0 81.0 109601;5284.0 272.0 109603;26108.0 840.0 109476;897.0 42.0 109605;497.0 7.0 109608;1679.0 46.0 109610;1189.0 31.0 109611;5506.0 312.0 109612;1684.0 27.0 109613;10890.0 601.0 109614;2331.0 65.0 109517;8454.0 524.0 109617;1016.0 23.0 109618;716.0 12.0 109619;5862.0 300.0 109594;3035.0 133.0 109615;2968.0 107.0 109596;348.0 8.0 109598;519.0 14.0 109599,109601.0 20000;109603.0 20000;109476.0 20000;109605.0 20000;109608.0 20000;109610.0 20000;109611.0 20000;109612.0 20000;109613.0 20000;109614.0 20000;109517.0 20000;109617.0 20000;109618.0 20000;109619.0 20000;109594.0 20000;109615.0 20000;109596.0 20000;109598.0 20000;109599.0 20000,109601 1055;109603 1009;109476 996;109605 1086;109608 1071;109610 1091;109611 1062;109612 992;109613 1111;109614 1035;109517 1083;109617 1035;109618 1021;109619 1027;109594 1093;109615 1085;109596 1112;109598 1023;109599 1013
data,1241518200,388589.0;13603.0;387104.0;16485.0;358958.0;12998.0;353700.0;18067.0;1.21651396021;1.03440044908;1.45917301438,2548.0 82.0 109601;5311.0 272.0 109603;26130.0 840.0 109476;1071.0 46.0 109605;516.0 7.0 109608;1712.0 46.0 109610;1205.0 32.0 109611;5605.0 319.0 109612;1705.0 27.0 109613;11014.0 602.0 109614;2360.0 68.0 109517;8505.0 525.0 109617;1033.0 23.0 109618;729.0 12.0 109619;5965.0 306.0 109594;3186.0 140.0 109615;3009.0 110.0 109596;383.0 9.0 109598;563.0 14.0 109599,109601.0 20000;109603.0 20000;109476.0 20000;109605.0 20000;109608.0 20000;109610.0 20000;109611.0 20000;109612.0 20000;109613.0 20000;109614.0 20000;109517.0 20000;109617.0 20000;109618.0 20000;109619.0 20000;109594.0 20000;109615.0 20000;109596.0 20000;109598.0 20000;109599.0 20000,109601 1015;109603 1038;109476 1064;109605 1037;109608 1055;109610 1096;109611 1034;109612 1122;109613 1064;109614 1064;109517 1102;109617 1058;109618 1041;109619 1030;109594 1025;109615 1012;109596 1012;109598 1073;109599 1058
data,1241518800,389613.0;13637.0;388134.0;16523.0;360043.0;13026.0;354767.0;18110.0;1.21624708857;1.03364474469;1.45844425355,2565.0 82.0 109601;5330.0 272.0 109603;26141.0 840.0 109476;1237.0 56.0 109605;534.0 7.0 109608;1733.0 46.0 109610;1229.0 33.0 109611;5755.0 327.0 109612;1727.0 27.0 109613;11107.0 603.0 109614;3329.0 148.0 109615;8568.0 527.0 109617;1051.0 24.0 109618;754.0 12.0 109619;6058.0 309.0 109594;3072.0 113.0 109596;2385.0 68.0 109517;408.0 9.0 109598;597.0 15.0 109599,109601.0 20000;109603.0 20000;109476.0 20000;109605.0 20000;109608.0 20000;109610.0 20000;109611.0 20000;109612.0 20000;109613.0 20000;109614.0 20000;109517.0 20000;109617.0 20000;109618.0 20000;109619.0 20000;109594.0 20000;109615.0 20000;109596.0 20000;109598.0 20000;109599.0 20000,109601 1022;109603 1004;109476 1063;109605 1117;109608 1051;109610 1109;109611 1052;109612 1055;109613 1061;109614 1056;109615 1050;109617 1029;109618 1019;109619 1068;109594 1040;109596 1074;109517 1024;109598 1050;109599 1056
