data,1241334900,398385.0;14525.0;289194.0;11266.0;373256.0;13474.0;400075.0;19747.0;1.06848223439;0.990094350255;1.35377518523,3996.0 193.0 109568;5496.0 80.0 109536;1017.0 89.0 109571;6343.0 257.0 109476;2869.0 102.0 109541;7909.0 322.0 109542;1841.0 41.0 109569;3229.0 128.0 109551;2899.0 87.0 109553;12922.0 574.0 109524;3324.0 102.0 109557;2545.0 66.0 109560;2092.0 86.0 109561;1769.0 44.0 109562;4935.0 149.0 109563;3921.0 133.0 109564;2489.0 77.0 109565;1649.0 41.0 109566;3927.0 137.0 109567,109536.0 5597;109568.0 5597;109571.0 5597;109476.0 5597;109541.0 5597;109542.0 5597;109569.0 5597;109551.0 5597;109553.0 5597;109524.0 5597;109557.0 5597;109560.0 5597;109561.0 5597;109562.0 5597;109563.0 5597;109564.0 5597;109565.0 5597;109566.0 5597;109567.0 5597,109568 296;109536 299;109571 303;109476 271;109541 278;109542 304;109569 294;109551 300;109553 304;109524 308;109557 280;109560 340;109561 298;109562 327;109563 286;109564 259;109565 276;109566 289;109567 285
data,1241335500,399111.0;14541.0;289938.0;11285.0;373986.0;13502.0;400842.0;19770.0;1.0683064434;0.990928186686;1.35373255205,4033.0 194.0 109568;5530.0 80.0 109536;1055.0 89.0 109571;6388.0 259.0 109476;2912.0 103.0 109541;7946.0 324.0 109542;1876.0 41.0 109569;3273.0 128.0 109551;2937.0 88.0 109553;12968.0 576.0 109524;3363.0 103.0 109557;2601.0 68.0 109560;2125.0 87.0 109561;1804.0 44.0 109562;4984.0 152.0 109563;3958.0 133.0 109564;2528.0 79.0 109565;1677.0 41.0 109566;3958.0 138.0 109567,109536.0 14403;109568.0 14403;109571.0 14403;109476.0 14403;109541.0 14403;109542.0 14403;109569.0 14403;109551.0 14403;109553.0 14403;109524.0 14403;109557.0 14403;109560.0 14403;109561.0 14403;109562.0 14403;109563.0 14403;109564.0 14403;109565.0 14403;109566.0 14403;109567.0 14403,109568 767;109536 789;109571 791;109476 747;109541 779;109542 715;109569 753;109551 773;109553 804;109524 720;109557 790;109560 735;109561 743;109562 718;109563 726;109564 759;109565 786;109566 770;109567 738
data,1241336400,400211.0;14561.0;290959.0;11312.0;375071.0;13517.0;401940.0;19799.0;1.06857601142;0.990523188137;1.35387898412,5565.0 81.0 109536;4086.0 195.0 109568;1089.0 89.0 109571;6443.0 259.0 109476;2964.0 107.0 109541;8040.0 327.0 109542;1919.0 42.0 109569;3311.0 128.0 109551;2992.0 90.0 109553;13031.0 577.0 109524;3425.0 104.0 109557;2652.0 69.0 109560;2167.0 87.0 109561;1840.0 44.0 109562;5053.0 153.0 109563;4013.0 136.0 109564;2621.0 85.0 109565;1724.0 43.0 109566;4002.0 138.0 109567,109536.0 20000;109568.0 20000;109571.0 20000;109476.0 20000;109541.0 20000;109542.0 20000;109569.0 20000;109551.0 20000;109553.0 20000;109524.0 20000;109557.0 20000;109560.0 20000;109561.0 20000;109562.0 20000;109563.0 20000;109564.0 20000;109565.0 20000;109566.0 20000;109567.0 20000,109536 1073;109568 1034;109571 1066;109476 997;109541 1003;109542 1087;109569 1085;109551 1039;109553 1141;109524 1010;109557 1060;109560 1078;109561 1057;109562 1046;109563 1072;109564 1037;109565 1057;109566 1030;109567 1028
data,1241337300,401286.0;14582.0;291650.0;11331.0;376148.0;13537.0;403039.0;19857.0;1.06916115943;0.990377092266;1.35582450087,5587.0 81.0 109536;4112.0 196.0 109568;1118.0 93.0 109571;6467.0 259.0 109476;3007.0 108.0 109541;8094.0 328.0 109542;1950.0 43.0 109569;3335.0 128.0 109551;3042.0 92.0 109553;13063.0 577.0 109524;3470.0 107.0 109557;2690.0 69.0 109560;2185.0 87.0 109561;1860.0 44.0 109562;5098.0 154.0 109563;4066.0 137.0 109564;2697.0 88.0 109565;1759.0 44.0 109566;4028.0 138.0 109567,109536.0 20000;109568.0 20000;109571.0 20000;109476.0 20000;109541.0 20000;109542.0 20000;109569.0 20000;109551.0 20000;109553.0 20000;109524.0 20000;109557.0 20000;109560.0 20000;109561.0 20000;109562.0 20000;109563.0 20000;109564.0 20000;109565.0 20000;109566.0 20000;109567.0 20000,109536 1056;109568 1083;109571 1111;109476 987;109541 1050;109542 1047;109569 1069;109551 1059;109553 1021;109524 1023;109557 1069;109560 1052;109561 1076;109562 1019;109563 1076;109564 1056;109565 1060;109566 1010;109567 1076
data,1241338200,402339.0;14606.0;291957.0;11336.0;377193.0;13561.0;404121.0;19897.0;1.06955169589;0.99035050501;1.35624146089,4131.0 196.0 109568;1967.0 43.0 109569;1136.0 93.0 109571;5605.0 81.0 109536;3030.0 109.0 109541;8115.0 330.0 109542;3353.0 128.0 109551;3058.0 92.0 109553;6485.0 261.0 109476;13077.0 577.0 109524;3481.0 107.0 109557;2701.0 69.0 109560;2197.0 87.0 109561;1875.0 44.0 109562;5118.0 154.0 109563;4076.0 137.0 109564;2708.0 88.0 109565;1776.0 44.0 109566;4046.0 138.0 109567,109536.0 20000;109568.0 20000;109571.0 20000;109476.0 20000;109541.0 20000;109542.0 20000;109569.0 20000;109551.0 20000;109553.0 20000;109524.0 20000;109557.0 20000;109560.0 20000;109561.0 20000;109562.0 20000;109563.0 20000;109564.0 20000;109565.0 20000;109566.0 20000;109567.0 20000,109568 1057;109569 1024;109571 1088;109536 994;109541 1090;109542 1093;109551 1033;109553 1054;109476 1113;109524 1028;109557 1058;109560 1072;109561 1088;109562 1039;109563 1029;109564 1080;109565 1043;109566 1002;109567 1015
data,1241339100,403390.0;14620.0;292270.0;11345.0;378242.0;13585.0;405171.0;19942.0;1.07102107299;0.990986291313;1.35802609103,5626.0 81.0 109536;1986.0 43.0 109569;1150.0 94.0 109571;6502.0 262.0 109476;3053.0 110.0 109541;8128.0 330.0 109542;4147.0 196.0 109568;3379.0 131.0 109551;3076.0 92.0 109553;13091.0 577.0 109524;3490.0 107.0 109557;2715.0 70.0 109560;2212.0 87.0 109561;1887.0 44.0 109562;5131.0 154.0 109563;4093.0 137.0 109564;2730.0 89.0 109565;1792.0 44.0 109566;4060.0 139.0 109567,109536.0 20000;109568.0 20000;109571.0 20000;109476.0 20000;109541.0 20000;109542.0 20000;109569.0 20000;109551.0 20000;109553.0 20000;109524.0 20000;109557.0 20000;109560.0 20000;109561.0 20000;109562.0 20000;109563.0 20000;109564.0 20000;109565.0 20000;109566.0 20000;109567.0 20000,109536 1076;109569 1071;109571 1085;109476 1075;109541 1068;109542 1090;109568 1034;109551 1033;109553 1053;109524 1079;109557 1051;109560 1069;109561 1092;109562 1009;109563 1065;109564 1012;109565 1003;109566 988;109567 1047
data,1241340300,404372.0;14636.0;292553.0;11348.0;379342.0;13607.0;406227.0;19988.0;1.07170053219;0.991037596496;1.35943745213,5647.0 81.0 109536;2001.0 43.0 109569;1171.0 94.0 109571;6518.0 262.0 109476;3066.0 110.0 109541;4159.0 196.0 109568;8140.0 330.0 109542;3391.0 132.0 109551;3090.0 92.0 109553;13102.0 577.0 109524;3502.0 107.0 109557;2732.0 70.0 109560;2229.0 87.0 109561;1910.0 45.0 109562;5148.0 154.0 109563;4103.0 137.0 109564;2743.0 90.0 109565;1803.0 44.0 109566;4076.0 139.0 109567,109536.0 20000;109568.0 20000;109571.0 20000;109476.0 20000;109541.0 20000;109542.0 20000;109569.0 20000;109551.0 20000;109553.0 20000;109524.0 20000;109557.0 20000;109560.0 20000;109561.0 20000;109562.0 20000;109563.0 20000;109564.0 20000;109565.0 20000;109566.0 20000;109567.0 20000,109536 1022;109569 1059;109571 1045;109476 995;109541 1056;109568 1100;109542 1025;109551 1067;109553 1031;109524 1027;109557 1070;109560 1074;109561 1113;109562 1008;109563 1034;109564 1090;109565 1022;109566 1078;109567 1084
data,1241341200,405394.0;14655.0;292851.0;11352.0;380406.0;13629.0;407304.0;20035.0;1.07230212092;0.991078664964;1.36069931291,4172.0 196.0 109568;2019.0 44.0 109569;1189.0 94.0 109571;6527.0 262.0 109476;3080.0 110.0 109541;8162.0 330.0 109542;3403.0 132.0 109551;3107.0 92.0 109553;13116.0 578.0 109524;3521.0 107.0 109557;5670.0 81.0 109536;2744.0 70.0 109560;2240.0 87.0 109561;1926.0 46.0 109562;5165.0 154.0 109563;4117.0 137.0 109564;2757.0 90.0 109565;1822.0 45.0 109566;4092.0 139.0 109567,109536.0 20000;109568.0 20000;109571.0 20000;109476.0 20000;109541.0 20000;109542.0 20000;109569.0 20000;109551.0 20000;109553.0 20000;109524.0 20000;109557.0 20000;109560.0 20000;109561.0 20000;109562.0 20000;109563.0 20000;109564.0 20000;109565.0 20000;109566.0 20000;109567.0 20000,109568 1059;109569 1072;109571 1046;109476 976;109541 1057;109542 1106;109551 1070;109553 1106;109524 1063;109557 1017;109536 1076;109560 1079;109561 994;109562 1063;109563 1016;109564 1066;109565 1041;109566 1041;109567 1052
data,1241342400,406444.0;14675.0;293162.0;11361.0;381464.0;13652.0;408385.0;20075.0;1.07332560736;0.991209208486;1.36147094888,4183.0 196.0 109568;2034.0 44.0 109569;1200.0 96.0 109571;6541.0 262.0 109476;3096.0 111.0 109541;8181.0 331.0 109542;2760.0 71.0 109560;3423.0 132.0 109551;3121.0 92.0 109553;13136.0 578.0 109524;3536.0 107.0 109557;5688.0 82.0 109536;2259.0 89.0 109561;1940.0 46.0 109562;5178.0 154.0 109563;4139.0 137.0 109564;2775.0 90.0 109565;1846.0 46.0 109566;4104.0 139.0 109567,109536.0 20000;109568.0 20000;109571.0 20000;109476.0 20000;109541.0 20000;109542.0 20000;109569.0 20000;109551.0 20000;109553.0 20000;109524.0 20000;109557.0 20000;109560.0 20000;109561.0 20000;109562.0 20000;109563.0 20000;109564.0 20000;109565.0 20000;109566.0 20000;109567.0 20000,109568 1069;109569 1049;109571 1070;109476 1000;109541 1066;109542 1066;109560 1065;109551 1045;109553 1024;109524 1048;109557 1055;109536 1083;109561 1089;109562 1021;109563 1082;109564 1021;109565 1065;109566 1060;109567 1022
data,1241343600,407443.0;14690.0;293499.0;11368.0;382511.0;13669.0;409390.0;20124.0;1.07429240194;0.99114656409;1.3633964022,5711.0 82.0 109536;4204.0 198.0 109568;1209.0 96.0 109571;6560.0 264.0 109476;3113.0 111.0 109541;8199.0 332.0 109542;2048.0 44.0 109569;3435.0 133.0 109551;3142.0 92.0 109553;13158.0 579.0 109524;3552.0 107.0 109557;2776.0 71.0 109560;2282.0 89.0 109561;1961.0 46.0 109562;5198.0 154.0 109563;4151.0 137.0 109564;2793.0 90.0 109565;1861.0 46.0 109566;4124.0 139.0 109567,109536.0 20000;109568.0 20000;109571.0 20000;109476.0 20000;109541.0 20000;109542.0 20000;109569.0 20000;109551.0 20000;109553.0 20000;109524.0 20000;109557.0 20000;109560.0 20000;109561.0 20000;109562.0 20000;109563.0 20000;109564.0 20000;109565.0 20000;109566.0 20000;109567.0 20000,109536 1072;109568 1055;109571 1035;109476 1073;109541 1050;109542 1059;109569 1043;109551 1019;109553 1075;109524 1084;109557 1016;109560 1012;109561 1041;109562 1092;109563 1026;109564 1094;109565 1083;109566 1024;109567 1047
data,1241344500,408500.0;14706.0;293812.0;11372.0;383570.0;13690.0;410408.0;20160.0;1.0751395072;0.991416893338;1.36449581879,5732.0 82.0 109536;2062.0 44.0 109569;1226.0 97.0 109571;6575.0 264.0 109476;3134.0 111.0 109541;8220.0 332.0 109542;4224.0 198.0 109568;3451.0 134.0 109551;3153.0 92.0 109553;13176.0 579.0 109524;3559.0 107.0 109557;2792.0 72.0 109560;2297.0 89.0 109561;1973.0 46.0 109562;5218.0 154.0 109563;4166.0 137.0 109564;2808.0 90.0 109565;1882.0 47.0 109566;4142.0 139.0 109567,109536.0 20000;109568.0 20000;109571.0 20000;109476.0 20000;109541.0 20000;109542.0 20000;109569.0 20000;109551.0 20000;109553.0 20000;109524.0 20000;109557.0 20000;109560.0 20000;109561.0 20000;109562.0 20000;109563.0 20000;109564.0 20000;109565.0 20000;109566.0 20000;109567.0 20000,109536 1057;109569 1111;109571 1033;109476 998;109541 1099;109542 1036;109568 1031;109551 1044;109553 1043;109524 1076;109557 1031;109560 1061;109561 1056;109562 1052;109563 1012;109564 1052;109565 1037;109566 1066;109567 1105
