data,1241262000,235982.0;9411.0;177352.0;7552.0;219884.0;8800.0;237720.0;13057.0;1.0677485616;1.00353413033;1.37727538792,2501.0 35.0 109536;3287.0 133.0 109542;4983.0 245.0 109510;4525.0 87.0 109543;4664.0 223.0 109544;2274.0 103.0 109417;3717.0 116.0 109546;3072.0 168.0 109547;4417.0 76.0 109548;4039.0 91.0 109550;2319.0 74.0 109552;9230.0 437.0 109524;6720.0 374.0 109525;1764.0 32.0 109545;4808.0 145.0 109529;5366.0 189.0 109530;6717.0 235.0 109531;2584.0 43.0 109533;4598.0 262.0 109534,109536.0 8635;109542.0 8635;109510.0 8635;109543.0 8635;109544.0 8635;109417.0 8635;109546.0 8635;109547.0 8635;109548.0 8635;109550.0 8635;109552.0 8635;109524.0 8635;109525.0 8635;109545.0 8635;109529.0 8635;109530.0 8635;109531.0 8635;109533.0 8635;109534.0 8635,109536 434;109542 463;109510 467;109543 444;109544 467;109417 457;109546 464;109547 434;109548 429;109550 497;109552 481;109524 476;109525 457;109545 448;109529 412;109530 448;109531 461;109533 458;109534 438
data,1241262300,236559.0;9421.0;177949.0;7565.0;220444.0;8813.0;238329.0;13074.0;1.0674704274;1.00384800258;1.37744434918,2536.0 36.0 109536;3319.0 134.0 109542;5010.0 245.0 109510;4552.0 87.0 109543;4696.0 225.0 109544;2304.0 105.0 109417;3742.0 116.0 109546;3116.0 170.0 109547;4446.0 76.0 109548;4071.0 91.0 109550;2347.0 74.0 109552;9271.0 437.0 109524;6752.0 376.0 109525;1790.0 32.0 109545;4846.0 145.0 109529;5400.0 190.0 109530;6757.0 237.0 109531;2609.0 43.0 109533;4618.0 262.0 109534,109536.0 11365;109542.0 11365;109510.0 11365;109543.0 11365;109544.0 11365;109417.0 11365;109546.0 11365;109547.0 11365;109548.0 11365;109550.0 11365;109552.0 11365;109524.0 11365;109525.0 11365;109545.0 11365;109529.0 11365;109530.0 11365;109531.0 11365;109533.0 11365;109534.0 11365,109536 598;109542 565;109510 616;109543 580;109544 586;109417 586;109546 574;109547 568;109548 619;109550 611;109552 594;109524 624;109525 587;109545 559;109529 600;109530 616;109531 635;109533 619;109534 628
data,1241263200,237582.0;9447.0;179015.0;7589.0;221557.0;8832.0;239354.0;13111.0;1.06614125406;1.00252036386;1.37757339392,2601.0 38.0 109536;5077.0 250.0 109510;3368.0 135.0 109542;4583.0 87.0 109543;4748.0 225.0 109544;2386.0 108.0 109417;3792.0 116.0 109546;3167.0 171.0 109547;4501.0 78.0 109548;4142.0 93.0 109550;2398.0 74.0 109552;9308.0 437.0 109524;6854.0 380.0 109525;1831.0 32.0 109545;4888.0 146.0 109529;5470.0 190.0 109530;6809.0 237.0 109531;2659.0 44.0 109533;4666.0 264.0 109534,109536.0 20000;109542.0 20000;109510.0 20000;109543.0 20000;109544.0 20000;109417.0 20000;109546.0 20000;109547.0 20000;109548.0 20000;109550.0 20000;109552.0 20000;109524.0 20000;109525.0 20000;109545.0 20000;109529.0 20000;109530.0 20000;109531.0 20000;109533.0 20000;109534.0 20000,109536 1056;109510 1055;109542 1033;109543 982;109544 1051;109417 1038;109546 1017;109547 1013;109548 1039;109550 1087;109552 1068;109524 1022;109525 1069;109545 1081;109529 1059;109530 1116;109531 1098;109533 1076;109534 1040
data,1241263800,238697.0;9482.0;180093.0;7625.0;222638.0;8865.0;240443.0;13155.0;1.06583511676;1.00236630145;1.37729104626,2655.0 38.0 109536;5147.0 251.0 109510;3407.0 135.0 109542;4612.0 87.0 109543;4804.0 228.0 109544;1873.0 33.0 109545;3840.0 119.0 109546;3244.0 173.0 109547;4552.0 78.0 109548;4188.0 93.0 109550;2430.0 74.0 109552;9343.0 438.0 109524;6970.0 386.0 109525;2456.0 112.0 109417;4931.0 146.0 109529;5520.0 191.0 109530;6900.0 242.0 109531;2695.0 44.0 109533;4759.0 273.0 109534,109536.0 20000;109542.0 20000;109510.0 20000;109543.0 20000;109544.0 20000;109417.0 20000;109546.0 20000;109547.0 20000;109548.0 20000;109550.0 20000;109552.0 20000;109524.0 20000;109525.0 20000;109545.0 20000;109529.0 20000;109530.0 20000;109531.0 20000;109533.0 20000;109534.0 20000,109536 1061;109510 1107;109542 999;109543 1057;109544 1001;109545 1075;109546 1015;109547 1093;109548 1070;109550 1080;109552 1008;109524 1037;109525 1067;109417 1021;109529 1068;109530 1035;109531 1063;109533 1094;109534 1049
data,1241264400,239744.0;9505.0;180480.0;7635.0;223699.0;8893.0;241499.0;13211.0;1.06702743237;1.00272045739;1.37979949487,2667.0 39.0 109536;3428.0 136.0 109542;5174.0 254.0 109510;4628.0 87.0 109543;4831.0 228.0 109544;2488.0 112.0 109417;3866.0 120.0 109546;3267.0 173.0 109547;4571.0 79.0 109548;4203.0 93.0 109550;2446.0 74.0 109552;9358.0 439.0 109524;6997.0 386.0 109525;1886.0 33.0 109545;4952.0 146.0 109529;5537.0 191.0 109530;6918.0 242.0 109531;2712.0 44.0 109533;4784.0 275.0 109534,109536.0 20000;109542.0 20000;109510.0 20000;109543.0 20000;109544.0 20000;109417.0 20000;109546.0 20000;109547.0 20000;109548.0 20000;109550.0 20000;109552.0 20000;109524.0 20000;109525.0 20000;109545.0 20000;109529.0 20000;109530.0 20000;109531.0 20000;109533.0 20000;109534.0 20000,109536 1043;109542 1109;109510 1050;109543 1077;109544 1048;109417 1061;109546 1050;109547 1068;109548 1042;109550 1016;109552 1057;109524 1111;109525 1047;109545 1026;109529 1024;109530 998;109531 1017;109533 1089;109534 1067
data,1241265000,240840.0;9538.0;180772.0;7646.0;224694.0;8913.0;242518.0;13249.0;1.06800781645;1.00162171486;1.37946416313,2678.0 39.0 109536;3443.0 137.0 109542;5190.0 255.0 109510;4641.0 87.0 109543;4842.0 228.0 109544;1897.0 34.0 109545;3888.0 120.0 109546;3290.0 174.0 109547;4590.0 81.0 109548;4218.0 93.0 109550;2459.0 74.0 109552;9376.0 442.0 109524;7012.0 386.0 109525;2503.0 113.0 109417;4964.0 147.0 109529;5548.0 191.0 109530;6940.0 242.0 109531;2727.0 44.0 109533;4799.0 275.0 109534,109536.0 20000;109542.0 20000;109510.0 20000;109543.0 20000;109544.0 20000;109417.0 20000;109546.0 20000;109547.0 20000;109548.0 20000;109550.0 20000;109552.0 20000;109524.0 20000;109525.0 20000;109545.0 20000;109529.0 20000;109530.0 20000;109531.0 20000;109533.0 20000;109534.0 20000,109536 1032;109542 983;109510 1096;109543 1054;109544 1025;109545 1048;109546 1064;109547 1083;109548 1074;109550 998;109552 1111;109524 1088;109525 1061;109417 1087;109529 1014;109530 1080;109531 1059;109533 993;109534 1050
data,1241265600,241932.0;9571.0;181099.0;7655.0;225750.0;8937.0;243527.0;13289.0;1.06847691209;1.00069101046;1.37937128909,2696.0 40.0 109536;3457.0 137.0 109542;5205.0 256.0 109510;4660.0 87.0 109543;4858.0 228.0 109544;1912.0 34.0 109545;3903.0 121.0 109546;3307.0 175.0 109547;4604.0 81.0 109548;4236.0 94.0 109550;2483.0 75.0 109552;9393.0 442.0 109524;7039.0 388.0 109525;2519.0 113.0 109417;4978.0 147.0 109529;5568.0 192.0 109530;6958.0 242.0 109531;2741.0 44.0 109533;4815.0 275.0 109534,109536.0 20000;109542.0 20000;109510.0 20000;109543.0 20000;109544.0 20000;109417.0 20000;109546.0 20000;109547.0 20000;109548.0 20000;109550.0 20000;109552.0 20000;109524.0 20000;109525.0 20000;109545.0 20000;109529.0 20000;109530.0 20000;109531.0 20000;109533.0 20000;109534.0 20000,109536 1075;109542 1017;109510 1022;109543 1110;109544 1073;109545 1042;109546 1087;109547 1017;109548 992;109550 1119;109552 1074;109524 1002;109525 1106;109417 1048;109529 1040;109530 1066;109531 1052;109533 1027;109534 1031
data,1241266200,242959.0;9603.0;181405.0;7665.0;226834.0;8968.0;244571.0;13310.0;1.06902772461;1.00026140266;1.37688972396,2720.0 40.0 109536;3476.0 137.0 109542;5222.0 256.0 109510;4673.0 88.0 109543;4872.0 228.0 109544;1924.0 34.0 109545;3921.0 121.0 109546;3323.0 177.0 109547;4627.0 81.0 109548;4255.0 94.0 109550;2496.0 76.0 109552;9405.0 442.0 109524;7052.0 389.0 109525;2537.0 115.0 109417;4983.0 147.0 109529;5582.0 193.0 109530;6978.0 243.0 109531;2762.0 45.0 109533;4830.0 275.0 109534,109536.0 20000;109542.0 20000;109510.0 20000;109543.0 20000;109544.0 20000;109417.0 20000;109546.0 20000;109547.0 20000;109548.0 20000;109550.0 20000;109552.0 20000;109524.0 20000;109525.0 20000;109545.0 20000;109529.0 20000;109530.0 20000;109531.0 20000;109533.0 20000;109534.0 20000,109536 1086;109542 1034;109510 1070;109543 988;109544 1047;109545 1028;109546 1018;109547 1071;109548 1080;109550 1083;109552 1059;109524 1056;109525 1036;109417 1082;109529 1043;109530 1025;109531 1103;109533 1053;109534 1038
data,1241266800,243964.0;9628.0;181728.0;7676.0;227902.0;8996.0;245657.0;13352.0;1.07029324102;1.00020949755;1.377231171,2738.0 40.0 109536;5242.0 258.0 109510;3491.0 137.0 109542;4683.0 89.0 109543;4890.0 229.0 109544;2549.0 117.0 109417;3941.0 122.0 109546;3337.0 178.0 109547;4636.0 81.0 109548;4272.0 95.0 109550;2517.0 76.0 109552;9421.0 443.0 109524;7069.0 389.0 109525;1943.0 35.0 109545;5005.0 147.0 109529;5605.0 193.0 109530;6995.0 243.0 109531;2771.0 45.0 109533;4856.0 275.0 109534,109536.0 20000;109542.0 20000;109510.0 20000;109543.0 20000;109544.0 20000;109417.0 20000;109546.0 20000;109547.0 20000;109548.0 20000;109550.0 20000;109552.0 20000;109524.0 20000;109525.0 20000;109545.0 20000;109529.0 20000;109530.0 20000;109531.0 20000;109533.0 20000;109534.0 20000,109536 1034;109510 1069;109542 1081;109543 1008;109544 1027;109417 1080;109546 1101;109547 1063;109548 994;109550 1079;109552 1080;109524 1063;109525 1037;109545 1013;109529 1050;109530 1054;109531 1008;109533 1076;109534 1083
data,1241267400,245065.0;9668.0;182060.0;7690.0;228952.0;9027.0;246670.0;13398.0;1.07067201109;0.999409904533;1.37679185468,2754.0 40.0 109536;5259.0 259.0 109510;3506.0 139.0 109542;4699.0 89.0 109543;4903.0 229.0 109544;2570.0 118.0 109417;3965.0 123.0 109546;3357.0 178.0 109547;4657.0 81.0 109548;4293.0 95.0 109550;2540.0 78.0 109552;9434.0 445.0 109524;7082.0 390.0 109525;1961.0 35.0 109545;5020.0 147.0 109529;5624.0 193.0 109530;7010.0 243.0 109531;2792.0 46.0 109533;4867.0 278.0 109534,109536.0 20000;109542.0 20000;109510.0 20000;109543.0 20000;109544.0 20000;109417.0 20000;109546.0 20000;109547.0 20000;109548.0 20000;109550.0 20000;109552.0 20000;109524.0 20000;109525.0 20000;109545.0 20000;109529.0 20000;109530.0 20000;109531.0 20000;109533.0 20000;109534.0 20000,109536 1040;109510 1075;109542 1018;109543 1070;109544 1091;109417 1018;109546 1016;109547 1083;109548 1047;109550 1000;109552 1077;109524 1110;109525 1010;109545 1003;109529 1098;109530 1098;109531 1013;109533 1099;109534 1034
data,1241267700,246094.0;9706.0;182383.0;7704.0;229988.0;9061.0;247646.0;13439.0;1.07100785825;0.998922262551;1.37593011028,2763.0 41.0 109536;3525.0 139.0 109542;5276.0 259.0 109510;4719.0 90.0 109543;4922.0 229.0 109544;2589.0 120.0 109417;3986.0 124.0 109546;3378.0 180.0 109547;4671.0 81.0 109548;4312.0 96.0 109550;2554.0 79.0 109552;9448.0 445.0 109524;7099.0 391.0 109525;1975.0 36.0 109545;5041.0 147.0 109529;5639.0 193.0 109530;7028.0 244.0 109531;2807.0 46.0 109533;4884.0 280.0 109534,109536.0 20000;109542.0 20000;109510.0 20000;109543.0 20000;109544.0 20000;109417.0 20000;109546.0 20000;109547.0 20000;109548.0 20000;109550.0 20000;109552.0 20000;109524.0 20000;109525.0 20000;109545.0 20000;109529.0 20000;109530.0 20000;109531.0 20000;109533.0 20000;109534.0 20000,109536 1032;109542 1084;109510 1054;109543 1080;109544 1058;109417 1063;109546 1068;109547 1043;109548 1059;109550 1065;109552 1059;109524 1087;109525 1076;109545 1043;109529 1052;109530 1033;109531 1046;109533 1052;109534 946
