data,1241490600,810109.0;28860.0;589145.0;23808.0;762552.0;27532.0;814105.0;39007.0;1.13435201783;1.01348056928;1.34495966003,9601.0 506.0 109594;9693.0 591.0 109596;4955.0 329.0 109597;2330.0 109.0 109598;7597.0 456.0 109599;2896.0 74.0 109600;8924.0 344.0 109601;7681.0 578.0 109602;2630.0 166.0 109603;14318.0 490.0 109476;5781.0 638.0 109605;1830.0 61.0 109606;1465.0 58.0 109608;1567.0 84.0 109609;2432.0 71.0 109610;4184.0 160.0 109611;2374.0 254.0 109612;1743.0 29.0 109613;3028.0 232.0 109614;5737.0 349.0 109615;1941.0 141.0 109617;3975.0 89.0 109618;7180.0 210.0 109517,109594.0 1314;109596.0 1314;109597.0 1314;109598.0 1314;109599.0 1314;109600.0 1314;109601.0 1314;109602.0 1314;109603.0 1314;109476.0 1314;109605.0 1314;109606.0 1314;109608.0 1314;109609.0 1314;109610.0 1314;109611.0 1314;109612.0 1314;109613.0 1314;109614.0 1314;109615.0 1314;109617.0 1314;109618.0 1314;109517.0 1314,109594 64;109596 42;109597 61;109598 75;109599 58;109600 49;109601 58;109602 55;109603 69;109476 35;109605 44;109606 58;109608 52;109609 63;109610 73;109611 66;109612 67;109613 41;109614 68;109615 59;109617 52;109618 49;109517 56
data,1241493900,819750.0;29277.0;596803.0;24170.0;772058.0;27972.0;823662.0;39546.0;1.13396723311;1.01444485705;1.34433772043,9825.0 513.0 109594;10207.0 620.0 109596;5185.0 337.0 109597;2638.0 122.0 109598;7854.0 467.0 109599;3074.0 77.0 109600;9167.0 350.0 109601;8432.0 622.0 109602;3118.0 191.0 109603;14539.0 496.0 109476;6086.0 652.0 109605;2019.0 63.0 109606;1745.0 71.0 109608;2023.0 117.0 109609;2629.0 74.0 109610;4565.0 179.0 109611;2931.0 295.0 109612;1916.0 31.0 109613;3630.0 272.0 109614;6143.0 364.0 109615;2245.0 161.0 109617;4205.0 96.0 109618;7344.0 211.0 109517,109594.0 20000;109596.0 20000;109597.0 20000;109598.0 20000;109599.0 20000;109600.0 20000;109601.0 20000;109602.0 20000;109603.0 20000;109476.0 20000;109605.0 20000;109606.0 20000;109608.0 20000;109609.0 20000;109610.0 20000;109611.0 20000;109612.0 20000;109613.0 20000;109614.0 20000;109615.0 20000;109617.0 20000;109618.0 20000;109517.0 20000,109594 851;109596 887;109597 861;109598 865;109599 886;109600 882;109601 864;109602 901;109603 906;109476 878;109605 829;109606 833;109608 882;109609 848;109610 836;109611 881;109612 879;109613 845;109614 860;109615 952;109617 881;109618 842;109517 851
data,1241494200,820642.0;29325.0;597047.0;24182.0;772896.0;28013.0;824536.0;39596.0;1.1334422981;1.01427163669;1.34387047596,9843.0 514.0 109594;10216.0 620.0 109596;5192.0 337.0 109597;2648.0 122.0 109598;7866.0 467.0 109599;3085.0 77.0 109600;9178.0 350.0 109601;8440.0 624.0 109602;3132.0 192.0 109603;14552.0 496.0 109476;6091.0 652.0 109605;2023.0 63.0 109606;1760.0 72.0 109608;2035.0 117.0 109609;2638.0 74.0 109610;4576.0 180.0 109611;2942.0 295.0 109612;1926.0 32.0 109613;3644.0 272.0 109614;6150.0 365.0 109615;2255.0 161.0 109617;4214.0 97.0 109618;7358.0 214.0 109517,109594.0 20000;109596.0 20000;109597.0 20000;109598.0 20000;109599.0 20000;109600.0 20000;109601.0 20000;109602.0 20000;109603.0 20000;109476.0 20000;109605.0 20000;109606.0 20000;109608.0 20000;109609.0 20000;109610.0 20000;109611.0 20000;109612.0 20000;109613.0 20000;109614.0 20000;109615.0 20000;109617.0 20000;109618.0 20000;109517.0 20000,109594 835;109596 880;109597 881;109598 833;109599 874;109600 861;109601 852;109602 860;109603 866;109476 884;109605 886;109606 871;109608 879;109609 860;109610 838;109611 894;109612 911;109613 887;109614 867;109615 861;109617 847;109618 919;109517 854
data,1241494500,821511.0;29363.0;597322.0;24189.0;773758.0;28051.0;825381.0;39644.0;1.13298030865;1.01427601059;1.34380408824,9857.0 514.0 109594;10233.0 620.0 109596;5204.0 337.0 109597;2660.0 122.0 109598;7878.0 467.0 109599;3099.0 78.0 109600;9191.0 350.0 109601;8458.0 624.0 109602;3138.0 192.0 109603;14561.0 496.0 109476;6102.0 652.0 109605;2036.0 64.0 109606;1775.0 72.0 109608;2047.0 118.0 109609;2653.0 74.0 109610;4585.0 181.0 109611;2951.0 296.0 109612;1935.0 32.0 109613;3657.0 272.0 109614;6163.0 366.0 109615;2263.0 161.0 109617;4221.0 97.0 109618;7372.0 215.0 109517,109594.0 20000;109596.0 20000;109597.0 20000;109598.0 20000;109599.0 20000;109600.0 20000;109601.0 20000;109602.0 20000;109603.0 20000;109476.0 20000;109605.0 20000;109606.0 20000;109608.0 20000;109609.0 20000;109610.0 20000;109611.0 20000;109612.0 20000;109613.0 20000;109614.0 20000;109615.0 20000;109617.0 20000;109618.0 20000;109517.0 20000,109594 870;109596 864;109597 843;109598 857;109599 833;109600 829;109601 866;109602 845;109603 879;109476 894;109605 880;109606 872;109608 882;109609 869;109610 860;109611 892;109612 853;109613 895;109614 919;109615 878;109617 907;109618 883;109517 830
data,1241494800,822337.0;29403.0;597556.0;24198.0;774629.0;28099.0;826283.0;39704.0;1.13255433892;1.01450758842;1.34388972003,9866.0 514.0 109594;10244.0 620.0 109596;5210.0 337.0 109597;2677.0 122.0 109598;7890.0 467.0 109599;3108.0 78.0 109600;9207.0 352.0 109601;8462.0 624.0 109602;3148.0 192.0 109603;14572.0 496.0 109476;6110.0 653.0 109605;2042.0 64.0 109606;1784.0 73.0 109608;2054.0 118.0 109609;2668.0 76.0 109610;4600.0 181.0 109611;2961.0 298.0 109612;1940.0 32.0 109613;3666.0 272.0 109614;6174.0 366.0 109615;2273.0 162.0 109617;4231.0 97.0 109618;7386.0 215.0 109517,109594.0 20000;109596.0 20000;109597.0 20000;109598.0 20000;109599.0 20000;109600.0 20000;109601.0 20000;109602.0 20000;109603.0 20000;109476.0 20000;109605.0 20000;109606.0 20000;109608.0 20000;109609.0 20000;109610.0 20000;109611.0 20000;109612.0 20000;109613.0 20000;109614.0 20000;109615.0 20000;109617.0 20000;109618.0 20000;109517.0 20000,109594 904;109596 859;109597 900;109598 832;109599 862;109600 859;109601 905;109602 838;109603 825;109476 844;109605 913;109606 848;109608 872;109609 811;109610 884;109611 892;109612 890;109613 848;109614 886;109615 876;109617 903;109618 828;109517 921
data,1241495100,823204.0;29435.0;597818.0;24212.0;775495.0;28141.0;827140.0;39750.0;1.13267446483;1.01485490712;1.34400703295,9882.0 514.0 109594;10251.0 621.0 109596;5215.0 337.0 109597;2692.0 123.0 109598;7907.0 467.0 109599;3124.0 78.0 109600;9216.0 352.0 109601;8474.0 624.0 109602;3164.0 192.0 109603;14579.0 496.0 109476;6120.0 653.0 109605;2052.0 64.0 109606;1794.0 74.0 109608;2066.0 119.0 109609;2679.0 79.0 109610;4609.0 181.0 109611;2970.0 299.0 109612;1952.0 32.0 109613;3681.0 276.0 109614;6185.0 366.0 109615;2283.0 164.0 109617;4243.0 97.0 109618;7397.0 215.0 109517,109594.0 20000;109596.0 20000;109597.0 20000;109598.0 20000;109599.0 20000;109600.0 20000;109601.0 20000;109602.0 20000;109603.0 20000;109476.0 20000;109605.0 20000;109606.0 20000;109608.0 20000;109609.0 20000;109610.0 20000;109611.0 20000;109612.0 20000;109613.0 20000;109614.0 20000;109615.0 20000;109617.0 20000;109618.0 20000;109517.0 20000,109594 847;109596 886;109597 865;109598 940;109599 895;109600 911;109601 878;109602 908;109603 848;109476 853;109605 815;109606 843;109608 904;109609 864;109610 835;109611 893;109612 913;109613 797;109614 885;109615 813;109617 910;109618 860;109517 837
data,1241495400,824081.0;29475.0;598090.0;24229.0;776415.0;28191.0;828038.0;39810.0;1.13262211248;1.01515568671;1.34418175803,9889.0 514.0 109594;10265.0 621.0 109596;5227.0 340.0 109597;2703.0 124.0 109598;7920.0 467.0 109599;3133.0 78.0 109600;9231.0 353.0 109601;8492.0 624.0 109602;3172.0 192.0 109603;14592.0 496.0 109476;6129.0 654.0 109605;2060.0 65.0 109606;1807.0 74.0 109608;2076.0 119.0 109609;2693.0 81.0 109610;4621.0 181.0 109611;2980.0 299.0 109612;1963.0 32.0 109613;3697.0 278.0 109614;6194.0 367.0 109615;2299.0 166.0 109617;4256.0 99.0 109618;7408.0 216.0 109517,109594.0 20000;109596.0 20000;109597.0 20000;109598.0 20000;109599.0 20000;109600.0 20000;109601.0 20000;109602.0 20000;109603.0 20000;109476.0 20000;109605.0 20000;109606.0 20000;109608.0 20000;109609.0 20000;109610.0 20000;109611.0 20000;109612.0 20000;109613.0 20000;109614.0 20000;109615.0 20000;109617.0 20000;109618.0 20000;109517.0 20000,109594 856;109596 889;109597 871;109598 904;109599 811;109600 856;109601 932;109602 865;109603 821;109476 872;109605 901;109606 863;109608 864;109609 905;109610 871;109611 841;109612 842;109613 861;109614 864;109615 911;109617 893;109618 857;109517 850
data,1241496000,824923.0;29517.0;598339.0;24237.0;777223.0;28222.0;828947.0;39874.0;1.13206861092;1.01480673475;1.34432488375,9895.0 514.0 109594;10283.0 621.0 109596;5234.0 340.0 109597;2711.0 124.0 109598;7932.0 468.0 109599;3146.0 79.0 109600;9241.0 353.0 109601;8505.0 626.0 109602;3183.0 193.0 109603;14604.0 496.0 109476;6145.0 654.0 109605;2071.0 65.0 109606;1817.0 74.0 109608;2083.0 120.0 109609;2709.0 81.0 109610;4631.0 181.0 109611;2990.0 300.0 109612;1975.0 32.0 109613;3706.0 278.0 109614;6208.0 368.0 109615;2307.0 166.0 109617;4263.0 99.0 109618;7417.0 216.0 109517,109594.0 20000;109596.0 20000;109597.0 20000;109598.0 20000;109599.0 20000;109600.0 20000;109601.0 20000;109602.0 20000;109603.0 20000;109476.0 20000;109605.0 20000;109606.0 20000;109608.0 20000;109609.0 20000;109610.0 20000;109611.0 20000;109612.0 20000;109613.0 20000;109614.0 20000;109615.0 20000;109617.0 20000;109618.0 20000;109517.0 20000,109594 855;109596 927;109597 906;109598 885;109599 827;109600 883;109601 854;109602 849;109603 845;109476 863;109605 841;109606 841;109608 873;109609 818;109610 902;109611 883;109612 853;109613 901;109614 939;109615 852;109617 935;109618 792;109517 876
data,1241496300,825761.0;29549.0;598586.0;24244.0;778029.0;28252.0;829814.0;39923.0;1.13185110667;1.01476386091;1.34447889955,9907.0 514.0 109594;10295.0 622.0 109596;5243.0 340.0 109597;2724.0 124.0 109598;7944.0 468.0 109599;3156.0 80.0 109600;9255.0 353.0 109601;8514.0 626.0 109602;3193.0 193.0 109603;14622.0 496.0 109476;6157.0 656.0 109605;2084.0 66.0 109606;1835.0 74.0 109608;2097.0 120.0 109609;2718.0 81.0 109610;4642.0 182.0 109611;2997.0 301.0 109612;1983.0 32.0 109613;3713.0 278.0 109614;6213.0 368.0 109615;2316.0 166.0 109617;4273.0 99.0 109618;7422.0 216.0 109517,109594.0 20000;109596.0 20000;109597.0 20000;109598.0 20000;109599.0 20000;109600.0 20000;109601.0 20000;109602.0 20000;109603.0 20000;109476.0 20000;109605.0 20000;109606.0 20000;109608.0 20000;109609.0 20000;109610.0 20000;109611.0 20000;109612.0 20000;109613.0 20000;109614.0 20000;109615.0 20000;109617.0 20000;109618.0 20000;109517.0 20000,109594 897;109596 870;109597 895;109598 918;109599 901;109600 903;109601 879;109602 872;109603 847;109476 879;109605 843;109606 873;109608 853;109609 898;109610 817;109611 824;109612 852;109613 900;109614 862;109615 863;109617 885;109618 822;109517 847
data,1241496600,826580.0;29590.0;598853.0;24257.0;778866.0;28298.0;830678.0;39983.0;1.13150580497;1.01492260157;1.3445674581,9922.0 514.0 109594;10301.0 622.0 109596;5250.0 340.0 109597;2735.0 125.0 109598;7954.0 468.0 109599;3178.0 80.0 109600;9267.0 353.0 109601;8523.0 626.0 109602;3200.0 193.0 109603;14640.0 497.0 109476;6175.0 658.0 109605;2096.0 66.0 109606;1846.0 75.0 109608;2111.0 122.0 109609;2727.0 82.0 109610;4652.0 183.0 109611;3010.0 303.0 109612;1997.0 32.0 109613;3725.0 279.0 109614;6226.0 368.0 109615;2323.0 166.0 109617;4283.0 100.0 109618;7429.0 216.0 109517,109594.0 20000;109596.0 20000;109597.0 20000;109598.0 20000;109599.0 20000;109600.0 20000;109601.0 20000;109602.0 20000;109603.0 20000;109476.0 20000;109605.0 20000;109606.0 20000;109608.0 20000;109609.0 20000;109610.0 20000;109611.0 20000;109612.0 20000;109613.0 20000;109614.0 20000;109615.0 20000;109617.0 20000;109618.0 20000;109517.0 20000,109594 933;109596 855;109597 858;109598 842;109599 871;109600 902;109601 902;109602 870;109603 853;109476 898;109605 884;109606 863;109608 868;109609 889;109610 874;109611 868;109612 851;109613 814;109614 866;109615 852;109617 852;109618 901;109517 834
data,1241497200,827475.0;29612.0;599087.0;24271.0;779760.0;28345.0;831534.0;40029.0;1.13210032606;1.01578699692;1.34518454848,9938.0 516.0 109594;10312.0 623.0 109596;5262.0 342.0 109597;2743.0 125.0 109598;7964.0 468.0 109599;3187.0 80.0 109600;9282.0 353.0 109601;8531.0 626.0 109602;3210.0 194.0 109603;14646.0 497.0 109476;6184.0 658.0 109605;2104.0 67.0 109606;1859.0 75.0 109608;2117.0 123.0 109609;2736.0 83.0 109610;4666.0 183.0 109611;3021.0 304.0 109612;2008.0 33.0 109613;3732.0 280.0 109614;6238.0 368.0 109615;2331.0 166.0 109617;4296.0 100.0 109618;7437.0 218.0 109517,109594.0 20000;109596.0 20000;109597.0 20000;109598.0 20000;109599.0 20000;109600.0 20000;109601.0 20000;109602.0 20000;109603.0 20000;109476.0 20000;109605.0 20000;109606.0 20000;109608.0 20000;109609.0 20000;109610.0 20000;109611.0 20000;109612.0 20000;109613.0 20000;109614.0 20000;109615.0 20000;109617.0 20000;109618.0 20000;109517.0 20000,109594 843;109596 819;109597 889;109598 905;109599 897;109600 873;109601 918;109602 878;109603 882;109476 829;109605 876;109606 824;109608 871;109609 883;109610 882;109611 874;109612 933;109613 852;109614 846;109615 870;109617 840;109618 892;109517 824
data,1241497500,828375.0;29650.0;599342.0;24284.0;780614.0;28365.0;832402.0;40087.0;1.13200357224;1.01519328835;1.34546599803,9945.0 517.0 109594;10323.0 624.0 109596;5271.0 343.0 109597;2755.0 125.0 109598;7974.0 469.0 109599;3206.0 80.0 109600;9294.0 354.0 109601;8540.0 626.0 109602;3223.0 195.0 109603;14663.0 497.0 109476;6192.0 659.0 109605;2114.0 67.0 109606;1870.0 75.0 109608;2125.0 124.0 109609;2743.0 83.0 109610;4677.0 183.0 109611;3033.0 304.0 109612;2018.0 33.0 109613;3743.0 280.0 109614;6249.0 371.0 109615;2342.0 168.0 109617;4316.0 100.0 109618;7443.0 218.0 109517,109594.0 20000;109596.0 20000;109597.0 20000;109598.0 20000;109599.0 20000;109600.0 20000;109601.0 20000;109602.0 20000;109603.0 20000;109476.0 20000;109605.0 20000;109606.0 20000;109608.0 20000;109609.0 20000;109610.0 20000;109611.0 20000;109612.0 20000;109613.0 20000;109614.0 20000;109615.0 20000;109617.0 20000;109618.0 20000;109517.0 20000,109594 865;109596 881;109597 835;109598 891;109599 860;109600 868;109601 876;109602 837;109603 855;109476 867;109605 867;109606 943;109608 873;109609 865;109610 863;109611 863;109612 877;109613 871;109614 877;109615 889;109617 861;109618 870;109517 846
data,1241497800,829247.0;29685.0;599617.0;24296.0;781433.0;28398.0;833265.0;40133.0;1.13189905531;1.01517955558;1.34544311465,9965.0 517.0 109594;10336.0 626.0 109596;5275.0 343.0 109597;2762.0 126.0 109598;7983.0 469.0 109599;3221.0 80.0 109600;9316.0 355.0 109601;8549.0 626.0 109602;3239.0 195.0 109603;14675.0 497.0 109476;6204.0 660.0 109605;2128.0 68.0 109606;1887.0 77.0 109608;2134.0 124.0 109609;2756.0 84.0 109610;4684.0 183.0 109611;3043.0 304.0 109612;2033.0 35.0 109613;3754.0 280.0 109614;6259.0 371.0 109615;2356.0 169.0 109617;4326.0 100.0 109618;7449.0 218.0 109517,109594.0 20000;109596.0 20000;109597.0 20000;109598.0 20000;109599.0 20000;109600.0 20000;109601.0 20000;109602.0 20000;109603.0 20000;109476.0 20000;109605.0 20000;109606.0 20000;109608.0 20000;109609.0 20000;109610.0 20000;109611.0 20000;109612.0 20000;109613.0 20000;109614.0 20000;109615.0 20000;109617.0 20000;109618.0 20000;109517.0 20000,109594 840;109596 870;109597 853;109598 895;109599 943;109600 897;109601 872;109602 823;109603 878;109476 849;109605 919;109606 849;109608 859;109609 864;109610 874;109611 836;109612 847;109613 806;109614 925;109615 904;109617 854;109618 883;109517 860
