data,1241350800,415674.0;14863.0;210875.0;7891.0;390384.0;13888.0;420284.0;20296.0;1.04653397183;0.99493356177;1.3505603023,2290.0 114.0 109568;1719.0 43.0 109569;626.0 34.0 109571;5544.0 82.0 109536;2674.0 110.0 109541;6225.0 215.0 109542;2763.0 111.0 109551;2664.0 74.0 109553;3534.0 127.0 109476;8189.0 320.0 109524;3189.0 97.0 109557;2435.0 81.0 109560;2057.0 69.0 109561;1899.0 53.0 109562;3002.0 83.0 109563;2521.0 81.0 109564;2277.0 60.0 109565;1624.0 41.0 109566;2164.0 83.0 109567,109536.0 16129;109568.0 16129;109571.0 16129;109476.0 16129;109541.0 16129;109542.0 16129;109569.0 16129;109551.0 16129;109553.0 16129;109524.0 16129;109557.0 16129;109560.0 16129;109561.0 16129;109562.0 16129;109563.0 16129;109564.0 16129;109565.0 16129;109566.0 16129;109567.0 16129,109568 847;109569 847;109571 854;109536 839;109541 886;109542 848;109551 857;109553 826;109476 792;109524 823;109557 851;109560 862;109561 831;109562 877;109563 840;109564 851;109565 878;109566 803;109567 917
data,1241351100,415868.0;14870.0;211093.0;7896.0;390583.0;13892.0;420484.0;20300.0;1.04611117852;0.994708829732;1.35017822066,5555.0 82.0 109536;2295.0 114.0 109568;638.0 34.0 109571;3547.0 127.0 109476;2683.0 110.0 109541;6235.0 215.0 109542;1730.0 44.0 109569;2775.0 111.0 109551;2675.0 74.0 109553;8203.0 321.0 109524;3202.0 97.0 109557;2444.0 82.0 109560;2069.0 69.0 109561;1915.0 53.0 109562;3012.0 84.0 109563;2534.0 81.0 109564;2293.0 61.0 109565;1634.0 41.0 109566;2175.0 83.0 109567,109536.0 3871;109568.0 3871;109571.0 3871;109476.0 3871;109541.0 3871;109542.0 3871;109569.0 3871;109551.0 3871;109553.0 3871;109524.0 3871;109557.0 3871;109560.0 3871;109561.0 3871;109562.0 3871;109563.0 3871;109564.0 3871;109565.0 3871;109566.0 3871;109567.0 3871,109536 190;109568 201;109571 189;109476 190;109541 183;109542 199;109569 226;109551 208;109553 231;109524 193;109557 223;109560 192;109561 215;109562 195;109563 215;109564 207;109565 213;109566 201;109567 200
data,1241351700,416925.0;14898.0;212006.0;7913.0;391625.0;13915.0;421525.0;20335.0;1.04453496231;0.994357995686;1.35005296559,2338.0 114.0 109568;1781.0 44.0 109569;684.0 36.0 109571;3604.0 128.0 109476;5608.0 83.0 109536;6291.0 217.0 109542;2809.0 111.0 109551;2726.0 75.0 109553;8251.0 323.0 109524;3231.0 97.0 109557;3093.0 87.0 109563;2504.0 82.0 109560;2119.0 70.0 109561;1963.0 53.0 109562;2717.0 110.0 109541;2575.0 82.0 109564;2343.0 62.0 109565;1659.0 41.0 109566;2231.0 85.0 109567,109536.0 20000;109568.0 20000;109571.0 20000;109476.0 20000;109541.0 20000;109542.0 20000;109569.0 20000;109551.0 20000;109553.0 20000;109524.0 20000;109557.0 20000;109560.0 20000;109561.0 20000;109562.0 20000;109563.0 20000;109564.0 20000;109565.0 20000;109566.0 20000;109567.0 20000,109568 1045;109569 1046;109571 998;109476 1097;109536 1011;109542 1073;109551 1013;109553 1049;109524 1090;109557 1069;109563 1071;109560 1043;109561 1093;109562 1054;109541 1074;109564 1010;109565 998;109566 1107;109567 1059
data,1241352300,418003.0;14927.0;212311.0;7926.0;392658.0;13954.0;422527.0;20392.0;1.0454143038;0.99515592795;1.35148808812,5623.0 85.0 109536;1792.0 44.0 109569;701.0 37.0 109571;3622.0 128.0 109476;6315.0 218.0 109542;2356.0 114.0 109568;2827.0 112.0 109551;2746.0 76.0 109553;2733.0 111.0 109541;8267.0 325.0 109524;3249.0 100.0 109557;2516.0 82.0 109560;2133.0 70.0 109561;1978.0 53.0 109562;3103.0 87.0 109563;2594.0 83.0 109564;2359.0 62.0 109565;1674.0 41.0 109566;2244.0 85.0 109567,109536.0 20000;109568.0 20000;109571.0 20000;109476.0 20000;109541.0 20000;109542.0 20000;109569.0 20000;109551.0 20000;109553.0 20000;109524.0 20000;109557.0 20000;109560.0 20000;109561.0 20000;109562.0 20000;109563.0 20000;109564.0 20000;109565.0 20000;109566.0 20000;109567.0 20000,109536 1055;109569 1022;109571 1026;109476 1030;109542 1050;109568 1008;109551 1070;109553 1088;109541 1057;109524 1023;109557 1059;109560 1054;109561 1079;109562 1037;109563 1123;109564 1089;109565 1067;109566 1036;109567 1027
data,1241352900,419070.0;14961.0;212637.0;7937.0;393735.0;13984.0;423529.0;20444.0;1.04554683828;0.994840237455;1.35209955107,5636.0 85.0 109536;2374.0 114.0 109568;715.0 39.0 109571;3643.0 129.0 109476;2744.0 113.0 109541;6326.0 219.0 109542;1815.0 44.0 109569;2844.0 113.0 109551;2763.0 78.0 109553;8285.0 325.0 109524;3265.0 101.0 109557;2529.0 82.0 109560;2147.0 70.0 109561;1995.0 53.0 109562;3125.0 87.0 109563;2613.0 84.0 109564;2385.0 62.0 109565;1692.0 41.0 109566;2262.0 85.0 109567,109536.0 20000;109568.0 20000;109571.0 20000;109476.0 20000;109541.0 20000;109542.0 20000;109569.0 20000;109551.0 20000;109553.0 20000;109524.0 20000;109557.0 20000;109560.0 20000;109561.0 20000;109562.0 20000;109563.0 20000;109564.0 20000;109565.0 20000;109566.0 20000;109567.0 20000,109536 1010;109568 1034;109571 1012;109476 1086;109541 1015;109542 1061;109569 1064;109551 1031;109553 1033;109524 1034;109557 1058;109560 1100;109561 1037;109562 1115;109563 1098;109564 1110;109565 1046;109566 1020;109567 1036
data,1241353500,420122.0;14993.0;212962.0;7949.0;394776.0;14024.0;424601.0;20505.0;1.04591710013;0.995423854563;1.35321138895,5659.0 85.0 109536;1837.0 44.0 109569;732.0 39.0 109571;3661.0 133.0 109476;2759.0 115.0 109541;6345.0 219.0 109542;2392.0 114.0 109568;2858.0 113.0 109551;2776.0 78.0 109553;8298.0 325.0 109524;3285.0 102.0 109557;2541.0 82.0 109560;2162.0 70.0 109561;2003.0 53.0 109562;3143.0 87.0 109563;2635.0 86.0 109564;2404.0 64.0 109565;1710.0 42.0 109566;2283.0 85.0 109567,109536.0 20000;109568.0 20000;109571.0 20000;109476.0 20000;109541.0 20000;109542.0 20000;109569.0 20000;109551.0 20000;109553.0 20000;109524.0 20000;109557.0 20000;109560.0 20000;109561.0 20000;109562.0 20000;109563.0 20000;109564.0 20000;109565.0 20000;109566.0 20000;109567.0 20000,109536 1020;109569 1072;109571 1056;109476 1101;109541 1098;109542 1041;109568 1090;109551 1076;109553 989;109524 1075;109557 1026;109560 1052;109561 1053;109562 1077;109563 1057;109564 1041;109565 994;109566 1033;109567 1049
data,1241354100,421143.0;15023.0;213290.0;7954.0;395909.0;14045.0;425597.0;20560.0;1.04541327752;0.994487407486;1.35424571961,2408.0 115.0 109568;1852.0 44.0 109569;750.0 39.0 109571;3681.0 134.0 109476;2770.0 115.0 109541;6359.0 219.0 109542;2872.0 113.0 109551;2797.0 78.0 109553;8314.0 326.0 109524;3303.0 102.0 109557;5674.0 85.0 109536;2556.0 83.0 109560;2188.0 70.0 109561;2021.0 53.0 109562;3163.0 88.0 109563;2649.0 86.0 109564;2426.0 64.0 109565;1728.0 42.0 109566;2300.0 85.0 109567,109536.0 20000;109568.0 20000;109571.0 20000;109476.0 20000;109541.0 20000;109542.0 20000;109569.0 20000;109551.0 20000;109553.0 20000;109524.0 20000;109557.0 20000;109560.0 20000;109561.0 20000;109562.0 20000;109563.0 20000;109564.0 20000;109565.0 20000;109566.0 20000;109567.0 20000,109568 1057;109569 1114;109571 1017;109476 1006;109541 1112;109542 1010;109551 1031;109553 1075;109524 1042;109557 1027;109536 1090;109560 1097;109561 1010;109562 1016;109563 1061;109564 1075;109565 1012;109566 1065;109567 1083
data,1241354700,422163.0;15054.0;213577.0;7961.0;396920.0;14071.0;426615.0;20605.0;1.04530107659;0.994146152456;1.35445553772,5693.0 85.0 109536;1867.0 44.0 109569;763.0 40.0 109571;3698.0 135.0 109476;2789.0 115.0 109541;6373.0 220.0 109542;2419.0 115.0 109568;2887.0 114.0 109551;2813.0 78.0 109553;8325.0 326.0 109524;3312.0 102.0 109557;2572.0 83.0 109560;2209.0 71.0 109561;2033.0 54.0 109562;3181.0 88.0 109563;2662.0 86.0 109564;2439.0 64.0 109565;1742.0 43.0 109566;2321.0 85.0 109567,109536.0 20000;109568.0 20000;109571.0 20000;109476.0 20000;109541.0 20000;109542.0 20000;109569.0 20000;109551.0 20000;109553.0 20000;109524.0 20000;109557.0 20000;109560.0 20000;109561.0 20000;109562.0 20000;109563.0 20000;109564.0 20000;109565.0 20000;109566.0 20000;109567.0 20000,109536 1071;109569 1070;109571 1055;109476 1017;109541 1005;109542 1042;109568 1048;109551 1085;109553 1092;109524 1063;109557 1020;109560 1028;109561 1092;109562 1061;109563 1071;109564 1020;109565 1084;109566 1079;109567 997
data,1241355300,423228.0;15081.0;213867.0;7967.0;397981.0;14106.0;427672.0;20661.0;1.04543080229;0.994685513002;1.35576610559,5710.0 86.0 109536;1892.0 44.0 109569;774.0 40.0 109571;3717.0 136.0 109476;6389.0 220.0 109542;2432.0 115.0 109568;2894.0 114.0 109551;2833.0 78.0 109553;8338.0 326.0 109524;3331.0 103.0 109557;3192.0 88.0 109563;2591.0 83.0 109560;2216.0 71.0 109561;2050.0 54.0 109562;2338.0 85.0 109567;2675.0 87.0 109564;2457.0 65.0 109565;1761.0 44.0 109566;2798.0 115.0 109541,109536.0 20000;109568.0 20000;109571.0 20000;109476.0 20000;109541.0 20000;109542.0 20000;109569.0 20000;109551.0 20000;109553.0 20000;109524.0 20000;109557.0 20000;109560.0 20000;109561.0 20000;109562.0 20000;109563.0 20000;109564.0 20000;109565.0 20000;109566.0 20000;109567.0 20000,109536 1069;109569 1070;109571 1074;109476 1023;109542 1045;109568 1018;109551 1043;109553 1157;109524 1068;109557 1050;109563 1020;109560 1074;109561 1025;109562 960;109567 1091;109564 1042;109565 1035;109566 1111;109541 1025
data,1241355600,424262.0;15108.0;214192.0;7977.0;398971.0;14140.0;428764.0;20717.0;1.04583580168;0.995256995736;1.3568620971,2452.0 116.0 109568;1906.0 44.0 109569;789.0 41.0 109571;3733.0 137.0 109476;5723.0 86.0 109536;6399.0 220.0 109542;2905.0 114.0 109551;2853.0 80.0 109553;2819.0 115.0 109541;8354.0 326.0 109524;3347.0 105.0 109557;2608.0 84.0 109560;2234.0 71.0 109561;2076.0 54.0 109562;3204.0 88.0 109563;2692.0 88.0 109564;2475.0 65.0 109565;1782.0 45.0 109566;2362.0 85.0 109567,109536.0 20000;109568.0 20000;109571.0 20000;109476.0 20000;109541.0 20000;109542.0 20000;109569.0 20000;109551.0 20000;109553.0 20000;109524.0 20000;109557.0 20000;109560.0 20000;109561.0 20000;109562.0 20000;109563.0 20000;109564.0 20000;109565.0 20000;109566.0 20000;109567.0 20000,109568 1048;109569 1023;109571 1080;109476 1110;109536 1032;109542 1041;109551 1073;109553 1093;109541 1048;109524 1047;109557 1043;109560 1037;109561 1024;109562 1076;109563 1031;109564 1011;109565 1018;109566 1075;109567 1090
data,1241356200,425332.0;15143.0;214524.0;7984.0;400088.0;14168.0;429888.0;20790.0;1.04534772394;0.994647415434;1.3583613094,2469.0 116.0 109568;1921.0 44.0 109569;811.0 45.0 109571;3749.0 137.0 109476;2831.0 115.0 109541;6415.0 220.0 109542;2926.0 114.0 109551;2873.0 80.0 109553;8376.0 326.0 109524;3363.0 106.0 109557;5737.0 86.0 109536;2628.0 84.0 109560;2250.0 71.0 109561;2093.0 54.0 109562;3223.0 89.0 109563;2707.0 89.0 109564;2497.0 65.0 109565;1800.0 45.0 109566;2376.0 85.0 109567,109536.0 20000;109568.0 20000;109571.0 20000;109476.0 20000;109541.0 20000;109542.0 20000;109569.0 20000;109551.0 20000;109553.0 20000;109524.0 20000;109557.0 20000;109560.0 20000;109561.0 20000;109562.0 20000;109563.0 20000;109564.0 20000;109565.0 20000;109566.0 20000;109567.0 20000,109568 999;109569 1108;109571 1108;109476 976;109541 1051;109542 1043;109551 1024;109553 1082;109524 1112;109557 1091;109536 1020;109560 1062;109561 979;109562 1066;109563 1071;109564 1059;109565 1079;109566 1032;109567 1038
