Time(Iteration),GOBLinCoTheta,,
Time(Iteration),GOBLinCoTheta,,
Time(Iteration),GOBLinCoTheta,,
0,0.81515496332,,
0,0.72994532498,,
0,0.846795558949,,
10,0.240964989317,,
10,0.221766422619,,
10,0.223316051193,,
20,0.187730564115,,
20,0.198161451645,,
20,0.183114966248,,
30,0.168980274219,,
30,0.163887936221,,
30,0.172015316912,,
40,0.154764434931,,
40,0.150605416918,,
40,0.155003014485,,
50,0.151181905285,,
50,0.139976114469,,
50,0.146866679042,,
60,0.137122114689,,
60,0.130961400294,,
60,0.138715596985,,
70,0.134412000271,,
70,0.129854996828,,
70,0.130608204201,,
80,0.128211404287,,
80,0.120785412003,,
80,0.130875749789,,
90,0.121879732374,,
90,0.115341020365,,
90,0.127188931418,,
100,0.11657409827,,
100,0.108103059442,,
100,0.121442724043,,
110,0.109579416337,,
110,0.107267361145,,
110,0.116048648971,,
120,0.11009141606,,
120,0.105042077566,,
120,0.111861133931,,
130,0.105696779801,,
130,0.103066493126,,
130,0.108841061052,,
140,0.102645145254,,
150,0.100278154429,,
140,0.104116256075,,
140,0.106557620606,,
160,0.0962127964902,,
150,0.10349023993,,
150,0.10277850613,,
170,0.0945842201215,,
160,0.102095380204,,
160,0.0992742715966,,
180,0.094490432759,,
170,0.0991005653949,,
190,0.0940855666477,,
170,0.0961258586104,,
180,0.0981647223251,,
200,0.0928024280937,,
180,0.0944202767946,,
190,0.0965863685323,,
210,0.0896608434987,,
190,0.0943336999183,,
200,0.0967328873202,,
220,0.088763081248,,
210,0.0942263217235,,
200,0.0927094863051,,
230,0.0873457122319,,
220,0.0914625435324,,
210,0.0881364404306,,
240,0.0857524415519,,
230,0.088916060277,,
220,0.0862654693084,,
250,0.0849183855681,,
240,0.0884880575242,,
230,0.0862026138466,,
260,0.0831913063568,,
250,0.0869375175647,,
240,0.0871473032381,,
270,0.0807427018114,,
260,0.0849538503264,,
250,0.0833117979825,,
280,0.0795998027915,,
270,0.0840529304969,,
290,0.0791403547666,,
260,0.0823505638424,,
280,0.0842781175946,,
300,0.0787755163819,,
270,0.0813906185335,,
290,0.0819163546853,,
310,0.0790673132136,,
280,0.0798573649321,,
300,0.0817198502255,,
320,0.0786880189212,,
290,0.079467785702,,
310,0.0797508302404,,
330,0.0770432409424,,
300,0.0784361932743,,
320,0.078879322356,,
340,0.0763800498123,,
310,0.0771172269717,,
330,0.0790954494956,,
350,0.0763366608763,,
320,0.0769688782757,,
340,0.0802464601191,,
330,0.076183058898,,
360,0.0760545240185,,
350,0.0792071092519,,
340,0.0753589458915,,
370,0.075132277786,,
360,0.0795076396951,,
350,0.0757423155785,,
380,0.0753116436392,,
370,0.0776907397413,,
360,0.0736273338374,,
390,0.0731912932897,,
380,0.078155005016,,
370,0.0741734310591,,
400,0.0739886694307,,
390,0.0785217594617,,
380,0.0735379702104,,
410,0.0736677458314,,
400,0.0777486059295,,
390,0.0741612765973,,
420,0.0726343756962,,
410,0.0776280356763,,
400,0.0736919686415,,
430,0.0720337250659,,
420,0.0765433677546,,
410,0.0729454352498,,
440,0.0714864885248,,
420,0.0725720122243,,
430,0.0758952677051,,
450,0.0710179885038,,
430,0.0717595528823,,
440,0.0770617105173,,
460,0.0708946524952,,
440,0.0713352685772,,
450,0.0765837638039,,
450,0.0715142942357,,
470,0.0698921598865,,
460,0.0752112502488,,
460,0.0716416020965,,
480,0.0691087992294,,
470,0.073880910997,,
470,0.0710290713384,,
490,0.0699909164834,,
480,0.0731773615243,,
480,0.0713266284746,,
490,0.0691707526807,,
490,0.0703672817754,,
