Time(Iteration),syncCoLinUCBCoTheta,GOBLinCoTheta,AsyncCoLinUCBCoTheta,LinUCBCoTheta,syncCoLinUCBTheta,AsyncCoLinUCBTheta,
0,0.938636595224,0.779157186337,0.646462597281,0.74560668534,1.0,0.740155373343,
Time(Iteration),syncCoLinUCBCoTheta,GOBLinCoTheta,AsyncCoLinUCBCoTheta,LinUCBCoTheta,syncCoLinUCBTheta,AsyncCoLinUCBTheta,
Time(Iteration),syncCoLinUCBCoTheta,GOBLinCoTheta,AsyncCoLinUCBCoTheta,LinUCBCoTheta,syncCoLinUCBTheta,AsyncCoLinUCBTheta,
0,0.970369994167,0.661554561017,0.723922289747,0.787269566639,1.0,0.76856886277,
0,0.991687183881,0.620982686386,0.771073735058,0.819851098473,1.0,0.786069145139,
10,0.224103916578,0.284666313566,0.218674702468,0.231760726935,0.299361659959,0.304749867676,
10,0.218107533346,0.316670483147,0.220278434225,0.22877289598,0.240687293986,0.243720610018,
10,0.269111806865,0.31597949618,0.250697779049,0.264059908579,0.322885158053,0.31924705323,
20,0.157167659808,0.261339369076,0.164323575025,0.174500821704,0.226747930903,0.23343261631,
20,0.177262816959,0.285266454302,0.168081729733,0.172080466957,0.198539478131,0.187355630416,
30,0.16281491184,0.279559786579,0.157426702012,0.159670465628,0.175741316976,0.168626296378,
30,0.133307776016,0.26061308522,0.138092647117,0.155321613038,0.199280840559,0.205040651031,
20,0.171865582525,0.283821753787,0.177562139543,0.198026529644,0.225560102289,0.237720966973,
40,0.16126728491,0.278445243599,0.164101960859,0.167937786221,0.1701267649,0.169683393322,
40,0.100536303465,0.248549629795,0.105659863197,0.137677866966,0.17194412276,0.177491970228,
30,0.155168492388,0.285582516937,0.169346686607,0.181611083967,0.20224240208,0.219814213531,
50,0.149783775442,0.27157148566,0.153366890202,0.151257925586,0.15886575704,0.160146353522,
50,0.0906977335946,0.249871709074,0.104400317735,0.135568049962,0.167474338891,0.178191418642,
40,0.144528524207,0.270072553473,0.160510859778,0.168206920036,0.191635631352,0.208235811871,
60,0.132493209815,0.261192521741,0.134205983688,0.137247854954,0.142591232556,0.142305971487,
60,0.0936790203225,0.238297633208,0.102379055583,0.133467876698,0.169387891565,0.173474779588,
70,0.124163553316,0.255079043959,0.124291513403,0.127666843719,0.132692258107,0.130968452233,
70,0.0970980854541,0.243611488858,0.0998879423485,0.130474124569,0.169006269624,0.169832747394,
50,0.138452127062,0.269083422744,0.15106887466,0.154069966258,0.183492431607,0.197101861074,
80,0.120660953017,0.247387640247,0.119169474541,0.122267203536,0.129012396942,0.125801374189,
80,0.086441419765,0.238492379374,0.0922689120174,0.120143294319,0.154990119466,0.155814773465,
60,0.127602039873,0.261794229692,0.136305864677,0.138037183121,0.169680040104,0.176828961835,
90,0.117617109111,0.249252960813,0.112057283299,0.115389776834,0.126148832618,0.119395888856,
90,0.0811318468865,0.232766943092,0.0868814484876,0.114851709237,0.146688948396,0.145700041332,
100,0.077304475069,0.227035862358,0.0839561829409,0.110100008837,0.142609576372,0.142714903469,
100,0.114539225936,0.249410774954,0.107801746962,0.110812173734,0.120119447914,0.11223843209,
110,0.0738889180151,0.227246020532,0.0790690377548,0.105226791314,0.140716957287,0.137194214035,
70,0.119826308977,0.250777576164,0.125884737104,0.12880972689,0.156503289692,0.162264763916,
120,0.0687709427501,0.222530235856,0.0721247064108,0.10027387037,0.135238175993,0.128693931214,
110,0.109604233929,0.247881098137,0.107941003236,0.11292766878,0.11504103284,0.112603433562,
80,0.114384851498,0.244744245094,0.119579033452,0.122849593764,0.14655689297,0.150864744057,
130,0.0725121208312,0.221369729401,0.075497971337,0.101892469851,0.137360202035,0.130907884187,
120,0.0986576127748,0.239456418148,0.0969719210719,0.102529417589,0.10386909857,0.101173544708,
90,0.107287377887,0.240239599536,0.112585073841,0.118178504759,0.138381950591,0.142610275335,
140,0.0693045274041,0.216501344842,0.0706973354765,0.0952586799168,0.132134559375,0.124080893251,
130,0.0990598118466,0.239749753884,0.0967116984733,0.100958702775,0.106083718591,0.102663853,
150,0.0660850440576,0.213722238202,0.0637949637827,0.0875414324749,0.125671301762,0.113534094504,
140,0.0962228670067,0.238254162908,0.0942096868047,0.0983651662559,0.105136727537,0.10168940137,
100,0.103332487068,0.233847279414,0.108200861152,0.112862657857,0.133340975823,0.136310867173,
160,0.0630155017542,0.213838637204,0.0611345837522,0.0832780510065,0.1200284439,0.111086958751,
150,0.0954971716943,0.234604310351,0.0929233319807,0.0945386420937,0.101170315281,0.0974591285791,
110,0.0988300109412,0.232243395475,0.106235781026,0.113015458812,0.132547253343,0.136558891519,
170,0.0616005121547,0.216636646846,0.0619354767492,0.0838240594595,0.121198405942,0.114588583072,
160,0.0941351751281,0.233452765266,0.0895283681047,0.0905623829606,0.0991519438015,0.0937068063675,
120,0.09742292236,0.229712506953,0.0997830863504,0.108059809176,0.134837758694,0.132424341629,
180,0.0616055769111,0.2137568695,0.0612988404603,0.0818254164483,0.118586241368,0.112263043458,
170,0.0913863968346,0.232800770883,0.0863934554197,0.0898524537754,0.0962754539653,0.0903890310196,
130,0.0897827494667,0.226710458995,0.092392955472,0.101106937702,0.124622164983,0.12453870365,
190,0.0601640516563,0.209610454034,0.060015594272,0.0790518079908,0.11705965241,0.112569899048,
180,0.0881300095215,0.233104268559,0.0857654440252,0.0898514818653,0.092642073843,0.0894308398298,
140,0.0887669255214,0.229452484302,0.0934023967882,0.101690400495,0.121400938698,0.122767785741,
200,0.0600165862242,0.20606930804,0.0587404625121,0.075607859276,0.115650541082,0.109750580983,
190,0.0860619936563,0.231303211221,0.0808035847956,0.0838608031195,0.0913116513814,0.0856094437579,
150,0.0896644698009,0.229685975367,0.093997108269,0.100048505492,0.120661502124,0.121942449498,
200,0.0815108121377,0.231010990093,0.0779096112377,0.0798477447206,0.0870943699673,0.0825742781397,
210,0.0555781708464,0.202362795903,0.0553482855148,0.0723591106079,0.112541195345,0.106906206335,
160,0.0833046105512,0.223209228136,0.0884428323066,0.0952404865427,0.117435117189,0.118955214014,
210,0.0803598910718,0.230354713321,0.0775642798512,0.0790750234949,0.0854067906181,0.0819903297224,
220,0.054675580315,0.203431653288,0.0551194905921,0.0714632621135,0.112629514927,0.107541330224,
220,0.0785480721535,0.23027440342,0.0758507445794,0.0779295772421,0.0825099692274,0.0791148221672,
170,0.0799165346505,0.220116653055,0.0849569741658,0.093283050939,0.112478182048,0.114638680359,
230,0.050895396823,0.203248277472,0.0505416800711,0.067275909338,0.106019261964,0.101009752387,
230,0.0773661102756,0.230159245259,0.0736483707038,0.0756478374007,0.0814197404759,0.0775005190488,
180,0.0793142755532,0.217294770377,0.0850847490669,0.0933944968679,0.111397210798,0.114064141116,
240,0.0489113761197,0.202478750985,0.048922710473,0.0671893095388,0.10483909834,0.0995954028522,
240,0.0747210916282,0.229134858564,0.0718606122522,0.0741521132144,0.0784987640414,0.0750964800065,
