Time(Iteration),syncCoLinUCB,GOBLin,AsyncCoLinUCB,LinUCB
Time(Iteration),syncCoLinUCB,GOBLin,AsyncCoLinUCB,LinUCB
0,14.7357392259,11.1239142451,13.2288462512,14.6916142881
0,14.9631243825,5.13418269803,11.3656680111,14.243170302
Time(Iteration),syncCoLinUCB,GOBLin,AsyncCoLinUCB,LinUCB
Time(Iteration),syncCoLinUCB,GOBLin,AsyncCoLinUCB,LinUCB
Time(Iteration),syncCoLinUCB,GOBLin,AsyncCoLinUCB,LinUCB
Time(Iteration),syncCoLinUCB,GOBLin,AsyncCoLinUCB,LinUCB
Time(Iteration),syncCoLinUCB,GOBLin,AsyncCoLinUCB,LinUCB
0,12.7561672162,13.5856230372,12.7910968235,13.6635473188
Time(Iteration),syncCoLinUCB,GOBLin,AsyncCoLinUCB,LinUCB
Time(Iteration),syncCoLinUCB,GOBLin,AsyncCoLinUCB,LinUCB
0,11.8576642328,7.52027438481,8.09765217024,11.1886871463
0,10.4054592471,18.4871541817,9.20871319968,10.7800687545
0,13.185121711,11.9023752153,10.6633524897,11.5743541059
0,13.4268906202,7.01884974162,10.1695830478,12.0333605983
0,13.765218739,19.8874588309,10.6134976552,13.4907384945
0,15.6091839217,14.5393465062,17.3498315945,16.1715843318
10,28.1178241008,43.2027964498,28.1652097379,43.5412669751
10,36.5340995253,36.1614220099,35.0380239481,43.9063384702
10,37.9958100061,33.2992849868,35.2045262927,43.272079076
20,40.0189095808,41.2434257403,38.637676004,48.9213022516
20,43.1749776905,40.1423986761,40.4046736323,48.3839460433
30,45.1011769083,43.3519114592,42.3770610262,50.4455380269
30,42.5811914897,44.1451683053,41.2645721492,52.4912744706
20,31.6116105657,48.7012274527,31.6478201195,48.4591070647
40,47.4538953022,45.1486667377,44.9191084908,53.2574609398
10,42.3808817594,31.0405574509,38.9276349293,47.9902766163
40,44.3529974651,46.268510368,42.9957831575,54.6375831341
10,38.4861002923,47.2686085738,34.5230973033,46.5335824115
10,36.2720719066,31.381251299,36.8194405181,45.4089132967
10,34.8241941078,35.0651092025,34.1111136561,44.8388613183
10,37.7408460126,40.9443109245,40.8752689648,46.1558895984
50,49.4171655939,46.375048898,46.6782660783,55.1830029974
50,45.9923081105,47.9430401849,44.6782316009,56.5555728198
10,35.9062975466,29.330837983,35.2992441568,49.9744909463
30,33.281011344,50.5550023369,33.2311157674,51.3511197034
60,50.3026856257,48.164499167,47.5090903193,56.3052850135
60,47.4353511772,49.2679868196,46.1071240113,58.0362435155
20,47.8699958635,35.4491051713,42.8717478211,53.4928619218
20,41.4162781314,53.6307866044,37.7058660886,51.4857913067
20,41.5060809301,37.4217482835,40.9860572325,51.784553365
20,37.3593831279,40.2104949512,37.0895624475,50.2321794841
20,41.9728329668,45.8526134688,45.4830642495,52.4971078725
70,51.2686551446,49.5004994367,48.4364478451,57.6071589235
70,48.3651133074,50.5279872139,47.0592351658,59.2750778529
20,39.9566995031,33.9500292067,38.4348389376,55.6517293366
80,51.9891173274,50.2643866709,49.2022502487,58.5284201063
80,49.6379280424,51.707346066,48.3350306068,60.9366244459
40,34.6289631833,52.8580477553,34.6902618299,53.3414502395
30,44.3263325864,40.2225459209,43.3963726398,54.7083624134
30,43.3413216954,58.4684404662,39.5823216646,53.9321630068
30,50.0491180774,38.8339143105,44.9869679415,56.6415483059
30,45.4261938769,48.8877267638,48.3580395541,56.3012554569
30,39.2382213571,43.6320875712,38.8755359158,52.8954731774
