Time(Iteration),GOBLinCoTheta,,
Time(Iteration),GOBLinCoTheta,,
0,0.673394489857,,
0,0.688358523701,,
10,0.246955149533,,
10,0.257810919192,,
20,0.22329058475,,
20,0.208788124132,,
30,0.18868838156,,
40,0.168582206595,,
30,0.174925401279,,
50,0.152424257572,,
60,0.154962547992,,
40,0.164392243887,,
70,0.147624745596,,
50,0.148625196919,,
80,0.142276419381,,
60,0.149677993991,,
90,0.132277237666,,
70,0.145693280813,,
100,0.126722058254,,
110,0.124242495808,,
80,0.145569814781,,
120,0.119501745143,,
90,0.13820022962,,
130,0.116758808724,,
100,0.13025695568,,
140,0.113790001972,,
110,0.124033482446,,
150,0.10917948912,,
120,0.123247145846,,
160,0.109483706939,,
130,0.1216944954,,
170,0.10986583394,,
140,0.115813068331,,
180,0.105977781623,,
150,0.116490512122,,
190,0.105579312087,,
160,0.114874224158,,
200,0.102675075929,,
170,0.110146106717,,
210,0.0999934681983,,
180,0.108953972847,,
220,0.0969129881935,,
230,0.0952999600876,,
190,0.107520373923,,
240,0.0945753272109,,
200,0.105754128096,,
250,0.0953026262543,,
210,0.10385058857,,
260,0.0954670949704,,
220,0.101338950359,,
270,0.0924300739999,,
230,0.101028075948,,
280,0.0926321330676,,
240,0.097949143998,,
290,0.0914597458975,,
250,0.0969399002322,,
300,0.0913853282743,,
260,0.095017157075,,
310,0.0897719669805,,
270,0.091949535101,,
320,0.0880746758386,,
280,0.0894106942241,,
330,0.0860251927545,,
290,0.0889386197594,,
340,0.083006684591,,
300,0.089662298487,,
350,0.08219723718,,
310,0.0898217286731,,
360,0.0809715357078,,
320,0.0888389219245,,
370,0.0802009348484,,
330,0.0877890281948,,
340,0.0887390007205,,
380,0.0766103471465,,
350,0.0872655353618,,
390,0.0771676240454,,
360,0.0873150479934,,
400,0.0772713733276,,
370,0.0866564066957,,
410,0.0755042856978,,
380,0.0872160512912,,
420,0.0756045366034,,
390,0.0860291499977,,
430,0.07504588631,,
400,0.0857512475217,,
440,0.0755034571661,,
410,0.0863354587293,,
450,0.0759933831116,,
420,0.087445100951,,
460,0.0753993175956,,
430,0.0865155950745,,
470,0.0767590957044,,
440,0.086294335576,,
480,0.0750944840561,,
450,0.0860013213252,,
460,0.0847157804547,,
490,0.0747396244887,,
470,0.0850711834584,,
480,0.0834446474498,,
490,0.0833286706017,,
