Time(Iteration),syncCoLinUCBCoTheta,GOBLinCoTheta,AsyncCoLinUCBCoTheta,LinUCBCoTheta,syncCoLinUCBTheta,AsyncCoLinUCBTheta,
0,0.910589334788,0.788864281875,0.642257140904,0.717138598176,1.0,0.774501083631,
10,0.204657756302,0.310550351214,0.198820902723,0.231140557216,0.374374472334,0.355642081615,
20,0.144847845078,0.264126584662,0.143809449886,0.186755171856,0.283244037283,0.284655006744,
30,0.125735391453,0.245412028829,0.117811481673,0.157648918334,0.24980808578,0.247910265919,
40,0.105861636071,0.228913349758,0.105414745977,0.138591880502,0.233096876541,0.239122091768,
50,0.0945074300572,0.22751197979,0.093604234764,0.13122220747,0.215466399395,0.221400200957,
60,0.085361067809,0.219306053341,0.0855879550684,0.119736588828,0.201831588957,0.207514910157,
70,0.0777989509468,0.223236725704,0.0792705644943,0.117770930729,0.190598015282,0.197599376913,
80,0.0762759317502,0.213532257099,0.0763124897013,0.107609259384,0.186223186923,0.192257000155,
90,0.0722545428218,0.216172884171,0.0737567130407,0.10201274204,0.183524636995,0.188739575854,
100,0.0730835248395,0.216804062032,0.0736526097198,0.101606318512,0.178017357703,0.182078905193,
110,0.0721838713346,0.212527057061,0.070275166285,0.0977949485365,0.171157827826,0.172052562136,
120,0.0669349830124,0.206608674576,0.0669076339453,0.0931573187581,0.163852408944,0.166668582316,
130,0.0649236673338,0.207766010591,0.0646846168118,0.0926028128354,0.153768676125,0.156067330787,
140,0.0612823282335,0.209510956205,0.0617505239629,0.0908041036741,0.149324080958,0.153143436499,
150,0.059613203791,0.206781333749,0.060260543189,0.0856810734907,0.147334960895,0.153002266895,
160,0.0595863566631,0.206699845202,0.0607220745325,0.0878411640116,0.148488134421,0.153145480514,
170,0.0552149551464,0.20395933278,0.0553242132611,0.0828534784946,0.143320137979,0.14782859936,
180,0.0517689198756,0.203379424194,0.0522372711773,0.0805677938703,0.139734698356,0.14469894398,
190,0.0527785454192,0.205362504183,0.0529260259848,0.0810415511567,0.142319910639,0.147158033047,
200,0.0518817030594,0.206653555526,0.0521401353535,0.08035910892,0.146735222627,0.151597290079,
210,0.0526885858558,0.204968778323,0.0530587243655,0.0789298170735,0.145469119302,0.14965798203,
220,0.0522521017676,0.205865583349,0.0526846653835,0.0777482158627,0.147334001445,0.15287295676,
230,0.0513248649885,0.202451030976,0.0509306911312,0.0745365510887,0.145666270343,0.148172794357,
240,0.050300231621,0.201106616377,0.050544245873,0.0740808622198,0.140120605543,0.144210778318,
250,0.0480154464792,0.199268826813,0.0483640223098,0.0700195672885,0.133853552793,0.138451438848,
260,0.0493180981572,0.196712742872,0.0490374272297,0.069274414087,0.12892788289,0.133470411118,
270,0.0488701646718,0.196151170036,0.0488761490607,0.068653101628,0.128447610486,0.133375679255,
280,0.0481644956651,0.19445389611,0.0480512051594,0.0685807196958,0.127127157634,0.131439749557,
290,0.047000777431,0.193838699193,0.0472621192695,0.0687331515813,0.122917839448,0.128752388296,
300,0.0473946389659,0.191369962818,0.0474178933562,0.0674938321093,0.120952125112,0.125807111719,
310,0.0484401281822,0.192933483543,0.0480270924965,0.0671692853177,0.12066282767,0.123925029629,
320,0.0481388842507,0.191035074641,0.0477505239473,0.065168397855,0.120829195378,0.123878209926,
330,0.048436618002,0.191334426465,0.0482690513625,0.0659853929122,0.120750518056,0.123721831244,
340,0.0482301411962,0.190754770429,0.0478587759708,0.0653748845742,0.119375775451,0.12268669195,
350,0.0466586492418,0.190448315307,0.046662187698,0.0646237646695,0.12171274662,0.125827457234,
360,0.0452169716025,0.189736027841,0.0450653564936,0.0629240890274,0.120426412589,0.123996632116,
370,0.0432772423578,0.187552211738,0.0432702238268,0.0610138990266,0.118722718889,0.12278038052,
380,0.0430586362829,0.186813959996,0.0430947227795,0.0606565892517,0.120122953047,0.124088512669,
390,0.042392364534,0.187695588012,0.0424927786075,0.0594138741947,0.118527354221,0.122485201515,
400,0.0430544051359,0.188445248746,0.0435580933056,0.060793504746,0.118245591392,0.121532697482,
410,0.042719441708,0.185907635774,0.0426153083812,0.0587337954613,0.116769106414,0.119914402858,
