Time(Iteration),syncCoLinUCB,GOBLin,AsyncCoLinUCB,LinUCB
0,30.3942056775,36.2291156932,32.2916365286,31.3318280829
Time(Iteration),syncCoLinUCB,GOBLin,AsyncCoLinUCB,LinUCB
Time(Iteration),syncCoLinUCB,GOBLin,AsyncCoLinUCB,LinUCB
Time(Iteration),syncCoLinUCB,GOBLin,AsyncCoLinUCB,LinUCB
Time(Iteration),syncCoLinUCB,GOBLin,AsyncCoLinUCB,LinUCB
Time(Iteration),syncCoLinUCB,GOBLin,AsyncCoLinUCB,LinUCB
0,35.3260535372,33.2379447902,31.6023000728,35.4603413188
0,36.6618513765,39.7309818014,35.276269983,37.6035100718
0,38.3869396405,31.5440468838,35.9035625442,35.266815876
0,31.900387975,33.7092758325,32.3892818753,31.1750382047
0,35.2030820339,29.7442506312,33.9014459931,36.5616951945
10,78.7458426723,76.5445034891,79.5575892057,86.1699046923
10,88.3485437303,66.6701273398,85.3605818771,90.0360225411
10,97.6938202747,78.9320601101,94.471508053,105.923621471
10,89.8150309217,62.8171269643,90.9864953243,101.368212105
10,83.2548048971,69.5214760045,86.2428232152,92.1872174635
20,87.6919813183,86.2071296063,88.0267791887,96.3678846574
20,95.5222960565,74.9434020767,92.2631375355,98.2841072205
20,97.4973485446,71.3748853967,98.8085318045,109.745506564
20,90.3457669627,78.7304174009,93.4545199485,101.335852466
20,104.277361057,86.9561982976,101.61038558,114.668367136
10,90.4525606197,62.2492096792,90.538872208,102.981616093
30,92.1982392914,91.1549116685,93.0565170725,102.211435964
30,99.5770211898,79.4115939058,96.1399284883,102.687246069
30,100.194627917,76.8041235671,101.890154176,113.782223327
30,107.603876755,91.7678612096,105.372525441,119.259529522
30,96.1621122762,83.4942629614,98.7793700092,107.665120056
40,96.1366445226,94.9997348502,96.525028542,106.198302735
40,101.326132206,82.2194010297,98.0130244363,104.980351844
40,102.560347234,79.698784858,104.289879708,116.388238735
40,109.907940753,95.8064907127,107.430562574,121.928713903
40,99.4566485101,86.8955861648,101.947899756,111.898623069
20,96.0836697313,69.1235477922,96.8081610566,111.166660604
50,98.9766843699,98.2473156701,99.3017799709,109.480809052
50,104.346575251,85.4894089888,100.648277209,108.278769036
50,104.346340902,82.2680898663,106.437421651,118.812666624
50,112.215175521,98.2419788906,109.70195228,124.494581469
50,102.478218512,89.3070895597,104.768757281,114.912763171
60,100.376360409,100.422973075,100.782856267,111.310782731
60,106.612128619,87.7081690619,103.20399736,111.174366841
60,106.080295979,84.1764688098,108.09420432,120.69967608
60,113.69855486,100.561581917,111.198097458,126.20363547
60,103.82243932,91.1153072362,106.153189748,116.536048437
30,99.8332655465,73.8593527102,100.527341762,115.61264935
70,101.726565663,102.168809631,102.180066916,112.956443922
70,107.895672934,89.032940718,104.450790648,112.630319406
70,107.699231717,85.876349323,109.870502684,122.603707512
70,115.276972769,102.330467304,112.675908302,127.943958945
70,105.381481978,92.9834103406,107.678733277,118.438610051
80,103.318992844,104.387034484,103.778284657,114.861253346
80,109.443755556,90.3400817042,105.847406107,114.177779016
80,109.568247072,87.6425657417,111.870696164,124.719805167
40,102.797915419,77.7132912444,103.516699621,119.983053338
80,116.494281813,103.791015584,113.811094529,129.291087882
80,106.783739835,94.6278886047,109.178752008,119.974086419
90,104.689715281,105.680781587,105.214831183,116.592941689
90,110.315039464,91.8478062027,106.683398309,115.261408952
90,110.851809731,88.7754755469,113.17286212,126.138093437
90,117.865064153,105.42694611,115.216586711,130.893478815
90,107.849676511,95.89848334,110.30770098,121.231387402
100,105.879942549,106.869210512,106.339487992,117.980926743
100,111.674714868,93.3141138773,108.198403909,116.845472909
50,105.031437114,80.4895054601,105.619843268,122.758388074
100,111.781081733,90.1407529162,114.067345216,127.292487671
100,118.408110614,106.104928748,115.78970929,131.606183306
100,109.211099843,97.7051332944,111.745919178,122.799174307
110,107.06642347,107.866710345,107.3660649,119.226903038
110,112.702574651,94.4798777882,109.521460231,118.335798605
110,112.539460028,91.255249333,114.681727803,127.964653475
110,119.166416694,107.042844966,116.420850186,132.493036519
