Time(Iteration),syncCoLinUCB,GOBLin,AsyncCoLinUCB,LinUCB
Time(Iteration),syncCoLinUCB,GOBLin,AsyncCoLinUCB,LinUCB
0,13.9288295679,13.8267719665,10.780639936,12.9781254854
0,12.8375428821,5.65952267289,13.2180765535,11.9991134084
10,30.0713613744,31.2618499869,31.560938653,44.9196271043
10,40.990311706,37.7334676738,34.7225520966,45.4178160724
20,33.1107536655,36.21637071,34.7481234406,50.696080268
30,35.0157495638,40.4350230367,36.762428842,53.8142014048
20,45.7731165309,42.3845866568,37.8003940638,50.3971590226
40,37.100773964,43.0120521249,38.8052688071,57.015238455
30,47.4925897743,44.959806551,39.4843876551,53.1427536165
50,37.8830771914,45.1127307648,39.6486864255,58.7115568349
60,38.6199522008,46.9739963595,40.3525362637,60.0844020757
40,48.7629840343,47.0488814606,41.0181084909,55.3002023361
70,39.4136336679,48.6583632633,41.1105247768,61.7941565853
80,39.9694183394,49.928807434,41.6245323499,63.1020703725
50,50.1034069209,49.6277171549,42.4783694186,57.0901991664
90,40.6059713881,51.0778145791,42.2372617164,64.3617272962
100,41.0461298389,52.2530984219,42.7082408184,65.8596346569
60,50.871434759,50.71355402,43.2896942734,58.3769347254
110,41.539472042,53.3682818171,43.2013232105,66.9049899873
120,42.1796705105,54.502977825,43.8392824451,68.0109642756
70,51.5010652966,52.0795061535,43.9828264789,59.8151702112
130,42.5435511208,55.5024224391,44.1835018558,68.814664888
140,42.8296246439,56.4035655076,44.4693997194,69.6175637689
80,52.1433773008,52.7494999706,44.6813891451,60.8055228188
150,43.0331296772,56.9879660304,44.6555453933,70.1995407084
160,43.5559713413,57.6762849679,45.1717048532,71.0618710942
90,52.7117137251,53.6251431998,45.2327988467,61.6636314563
170,43.7565382459,58.017490631,45.364806606,71.3961238779
100,53.2892176405,54.9171005932,45.8666371788,62.5373619861
180,44.1179665945,58.6688859124,45.7251798746,72.1233733265
110,53.691460437,55.7491859441,46.2938944906,63.4468128373
190,44.4997453427,59.369391736,46.1341762817,72.8158539953
200,44.7932049385,59.7887882416,46.4564889947,73.4623341462
120,53.8977943184,56.1886768772,46.5027487953,64.060933171
210,45.1766153766,60.2997624244,46.8518079686,74.1011298906
130,54.2702741659,56.9055099165,46.8818814143,64.7966088077
220,45.3794356769,60.8085198801,47.0414639038,74.5722971149
230,45.6682414507,61.2511076466,47.3541537768,74.9999819166
140,54.6880765564,57.6839217263,47.2656207474,65.5174035552
240,45.9488211616,61.7157267168,47.6347334878,75.448993749
150,55.1225228551,58.4863572182,47.6967191381,66.2249335781
250,46.2448869823,62.0518096024,47.9398847121,75.9930170027
160,55.3767174846,58.9812146815,47.9426992537,66.8864699643
260,46.6075787278,62.6468523256,48.3256839201,76.5528573135
270,46.8987956086,63.0128362586,48.6283135565,76.9374504246
170,55.6356235036,59.4344299006,48.202801539,67.3392789815
280,47.0423879342,63.3294295769,48.7582338441,77.1888464305
180,56.0263151299,60.0570394268,48.5730548833,67.8563023429
290,47.3807230116,63.7683428265,49.0881492303,77.6145477535
300,47.6363034861,63.9769683402,49.3343918827,77.9597392382
190,56.2404899302,60.5166972762,48.7903985025,68.3200727945
310,47.7371573376,64.2807264903,49.466894136,78.1706985696
200,56.4919568752,60.9876070246,49.0634484023,68.9327989727
320,47.8298650552,64.5940184707,49.5628979039,78.4726923608
330,48.3043189545,64.8581317315,50.0225823628,78.9983171828
210,56.6972135807,61.5282448387,49.2967855725,69.3176616923
340,48.4674203089,65.0971681579,50.1970618824,79.3212082366
220,56.9380345638,61.963175295,49.5680655831,69.8628761351
350,48.6565970693,65.3597667595,50.3862386428,79.6563555858
360,48.7868238134,65.6447172869,50.5201077921,79.8650119246
230,57.1103158467,62.4230490797,49.7198528051,70.4055048802
370,48.8530605132,65.7222432332,50.5946286141,79.9875181964
240,57.2102873788,62.6710722877,49.8083400983,70.7298035608
380,49.1308528487,66.1744286473,50.8790313167,80.3676913409
390,49.1951043574,66.3267757583,50.9432828254,80.6034253546
250,57.41314688,63.0681864784,50.0296214395,71.2375274179
400,49.3761927779,66.5675159194,51.1243712459,80.8471446758
260,57.7121577642,63.5916001447,50.3307106344,71.6531172423
410,49.5047312042,66.7133845199,51.2529096722,81.0424412442
420,49.6292856767,66.9597123871,51.3839468083,81.2745793239
270,57.9542791323,63.8910621413,50.5634752248,71.981547917
430,49.8385400562,67.1866211466,51.6187047685,81.6224703492
280,58.0778077282,64.2275279378,50.6870038207,72.3659766249
440,49.8936004577,67.2802991462,51.6737651701,81.7377131527
450,49.9545292274,67.4098956688,51.7346939398,81.8646654854
290,58.1818621094,64.5909703749,50.7955765635,72.6018520129
460,50.0808161294,67.552526935,51.8734282578,82.0085612702
300,58.3357843004,64.9595270933,50.9392948557,72.9279248629
470,50.224356819,67.8302659963,52.0169689474,82.1579580333
480,50.3223263471,68.0062932166,52.1318109036,82.3269351879
310,58.4187821694,65.1886807956,51.0222927247,73.0916855684
490,50.3528282581,68.1628207663,52.1983385059,82.5330058667
320,58.4748439547,65.3525205655,51.078150625,73.339773433
330,58.6556313029,65.6389726516,51.2626930359,73.6562007979
340,58.8114096538,65.9840036034,51.4193203071,74.0363345216
350,58.9870671656,66.2712281975,51.605668581,74.2944850066
360,59.095058479,66.6243165675,51.7498204138,74.5286740978
370,59.2249600659,66.8855831626,51.8797220006,74.7618363612
380,59.4141003655,67.1528995681,52.0688623002,75.0337049918
390,59.5234670213,67.3230268262,52.1896204347,75.2980205822
400,59.6321739248,67.4667640033,52.2948026773,75.4328755222
410,59.7500333654,67.6897327328,52.411690321,75.7451864151
420,59.8844376928,67.8524929517,52.5445732979,75.9388147856
430,59.9962425227,68.0305513878,52.6445176805,76.1284182199
440,60.1178462594,68.172393903,52.7661214172,76.2955620831
450,60.2026432594,68.4446900914,52.8528948592,76.4784195932
460,60.3454486817,68.6814648481,52.9957002816,76.7466353568
470,60.435521711,68.8041194357,53.085360353,76.9394753024
480,60.550834246,68.8801059676,53.1912700751,77.0297132811
490,60.7438645194,69.1424355245,53.3843003484,77.2649267693
