Time(Iteration),syncCoLinUCB,GOBLin,AsyncCoLinUCB,LinUCB
0,2.77822534206,0.761458554622,1.49988074322,3.13151486231
10,5.2758221446,5.64865377081,4.14506507342,10.1852027675
20,6.11619658754,7.62158569674,4.73588397306,12.2900416916
30,6.36458356201,8.7539768565,5.05115275793,13.8146138137
40,6.51299578856,9.38438211558,5.15522412916,14.5928441739
Time(Iteration),syncCoLinUCB,GOBLin,AsyncCoLinUCB,LinUCB
0,2.60845080984,0.680187417976,1.21523286405,2.48760403203
10,4.92468675855,5.96188667222,3.33599146663,10.3427068375
20,5.23951202949,7.24888944007,3.68283373932,11.6722701346
30,5.57463776088,8.55913060686,3.95596205108,12.7249195356
