Time(Iteration),GOBLinCoTheta,,
Time(Iteration),GOBLinCoTheta,,
0,0.811220059504,,
Time(Iteration),GOBLinCoTheta,,
Time(Iteration),GOBLinCoTheta,,
Time(Iteration),GOBLinCoTheta,,
0,0.831880733623,,
Time(Iteration),GOBLinCoTheta,,
0,0.804735953092,,
Time(Iteration),GOBLinCoTheta,,
0,0.791420790039,,
0,0.849492695009,,
0,0.768141583445,,
0,0.792397089527,,
10,0.252693832406,,
10,0.246207267804,,
10,0.257216040558,,
10,0.255562536268,,
10,0.220015483518,,
10,0.241516904914,,
10,0.2389970029,,
20,0.190336852279,,
20,0.17833430912,,
20,0.201701747359,,
20,0.197122809639,,
20,0.201041393712,,
20,0.184494763742,,
20,0.188180759825,,
30,0.166112304895,,
30,0.188452512223,,
30,0.150354821361,,
30,0.16810658223,,
30,0.193522513096,,
30,0.171523662232,,
30,0.167253064289,,
40,0.154843225054,,
40,0.170110545876,,
40,0.139393025329,,
40,0.15879529566,,
40,0.159415804947,,
40,0.162681722189,,
50,0.147499433074,,
40,0.145953716809,,
50,0.155433440766,,
50,0.136774186107,,
50,0.15479891977,,
50,0.142634402105,,
50,0.152525223886,,
60,0.14038326206,,
60,0.139719698464,,
60,0.143102262187,,
60,0.129776926876,,
60,0.140140453777,,
50,0.129974660533,,
60,0.143301311296,,
70,0.128630286145,,
70,0.132218792487,,
70,0.144744988743,,
70,0.125299264093,,
70,0.128274885958,,
60,0.128253258208,,
80,0.119055926979,,
80,0.129581007454,,
70,0.134131821575,,
80,0.14128687172,,
80,0.121115988372,,
80,0.120476859127,,
90,0.11299081479,,
90,0.124674756768,,
70,0.126769254453,,
90,0.130579814464,,
80,0.122993776855,,
90,0.112521786924,,
90,0.108496089818,,
100,0.123241417856,,
100,0.122422897579,,
100,0.108110367617,,
90,0.11404050888,,
80,0.120463970263,,
100,0.107348146084,,
100,0.106487210888,,
110,0.114735949915,,
110,0.116285322881,,
110,0.0973131733743,,
100,0.111753020289,,
90,0.10958553628,,
110,0.103987449302,,
120,0.113129551857,,
110,0.100277470134,,
120,0.112054362834,,
120,0.0921790376971,,
110,0.103746185824,,
120,0.102131340063,,
100,0.102486426809,,
120,0.0989033883588,,
130,0.107905344826,,
130,0.104750512511,,
120,0.101851915596,,
130,0.090310251718,,
130,0.0997834942172,,
110,0.102707276179,,
140,0.103065641505,,
140,0.100918792075,,
130,0.0954579909751,,
130,0.0988864149523,,
140,0.0918490230174,,
140,0.101196614765,,
150,0.101707044306,,
150,0.0963620135064,,
120,0.101891525164,,
140,0.098429918636,,
140,0.0864850023537,,
150,0.089648410587,,
150,0.0988536851834,,
160,0.0968905842924,,
150,0.0994123108535,,
160,0.0927318970706,,
130,0.0978062390854,,
150,0.0842460703399,,
160,0.0967803235255,,
160,0.0907545965686,,
160,0.0976346810257,,
170,0.0954843440932,,
170,0.0910229402547,,
140,0.0919401897997,,
160,0.0840043238161,,
170,0.0975903891823,,
170,0.0955835086402,,
170,0.092620285703,,
180,0.0925468886778,,
180,0.0880850019031,,
150,0.090466190439,,
170,0.0837440527656,,
180,0.0968322627557,,
180,0.0954590012179,,
180,0.0892928067023,,
190,0.0892950970967,,
190,0.0839796489093,,
190,0.0926112079909,,
160,0.0886635754112,,
180,0.0843609544896,,
190,0.0963769517332,,
190,0.0889509230779,,
200,0.0873208439934,,
200,0.0871201929837,,
200,0.0852198469744,,
170,0.0885325531408,,
200,0.0952887544781,,
200,0.0854684070535,,
190,0.0813211463639,,
210,0.0840440079636,,
210,0.0847054471052,,
210,0.0841972881023,,
210,0.0823157735499,,
180,0.0859879325217,,
210,0.0918631226122,,
200,0.0800325640736,,
220,0.0811194628117,,
220,0.0810300943551,,
220,0.0835736795075,,
220,0.0813515046501,,
210,0.0772810751643,,
220,0.0882723765407,,
190,0.0835295995719,,
230,0.078529184998,,
230,0.0798462014701,,
230,0.0809762095529,,
230,0.0768582383292,,
220,0.075566011159,,
230,0.0848568265764,,
240,0.0776536184571,,
200,0.0812995401585,,
240,0.0786298534597,,
240,0.0779304240805,,
250,0.0767181055961,,
230,0.0747043462965,,
240,0.0843263683717,,
240,0.0739519796048,,
250,0.0751370078565,,
210,0.0788901340372,,
250,0.075724538423,,
260,0.075253148422,,
240,0.0725658242211,,
250,0.0836110967492,,
250,0.0737991578969,,
260,0.0729496479432,,
220,0.0793081079179,,
260,0.0728096366381,,
270,0.0703022658382,,
250,0.0677333454233,,
260,0.0817664086565,,
270,0.0727668540603,,
260,0.0720178583098,,
230,0.0791078271182,,
280,0.0701512801319,,
270,0.0719021689146,,
260,0.0659030697383,,
270,0.0815256168312,,
280,0.0713287347924,,
270,0.0713770374096,,
240,0.0776884545556,,
290,0.0701234384832,,
270,0.0644259453073,,
280,0.0729920065338,,
280,0.0799051352821,,
290,0.0708219796951,,
280,0.0697099699477,,
250,0.0773853999768,,
300,0.069881769311,,
280,0.0647801748944,,
290,0.0709013568074,,
290,0.0785798959476,,
300,0.0709772888767,,
290,0.069114345168,,
310,0.0691862351701,,
260,0.077795261861,,
300,0.0696880576517,,
290,0.0638577924845,,
300,0.0782100654382,,
310,0.071175883239,,
300,0.06729115655,,
310,0.0688242103027,,
320,0.0676034549292,,
270,0.0758571943917,,
300,0.0653729716137,,
310,0.0751704702819,,
320,0.0719924194743,,
320,0.0671862033125,,
310,0.0650499243324,,
330,0.0667787519702,,
280,0.0733972519215,,
310,0.0635727239924,,
320,0.0746351195868,,
330,0.0712836561594,,
330,0.0663779397649,,
320,0.0647375347262,,
340,0.0657814689352,,
290,0.07289327356,,
330,0.0727256662778,,
320,0.0614385282015,,
340,0.0698655048423,,
340,0.0678545179189,,
340,0.0722782347599,,
330,0.0636393439875,,
350,0.0652289632364,,
300,0.0701439810707,,
350,0.0658118024891,,
330,0.0621322560539,,
350,0.0719153064859,,
350,0.0686148214855,,
340,0.0638480884385,,
360,0.0651947768619,,
360,0.0634517281651,,
310,0.0702157118408,,
340,0.061247751846,,
360,0.072616132471,,
360,0.0665923555337,,
350,0.0642500919117,,
370,0.0635139519596,,
370,0.0623696508661,,
320,0.0710633985198,,
350,0.0599072256514,,
370,0.0723351878587,,
370,0.0660572356147,,
360,0.0636295981262,,
380,0.0632377385549,,
380,0.0622209912416,,
330,0.0714593286295,,
380,0.0715745549649,,
360,0.0573906377323,,
380,0.0660215365681,,
390,0.0606588587814,,
370,0.0625944997185,,
390,0.0625088363202,,
340,0.0674475333641,,
390,0.0651187315196,,
390,0.0713510702535,,
370,0.0574465175119,,
400,0.0608380691334,,
380,0.0616455199119,,
400,0.0647491373847,,
400,0.0724421394131,,
400,0.0599771997994,,
350,0.0678364709167,,
410,0.0586218895695,,
410,0.0731806984988,,
380,0.0564415223676,,
410,0.0620359673173,,
410,0.0592260621049,,
390,0.059698587935,,
420,0.0717154144389,,
360,0.0673301213467,,
420,0.0581764223706,,
420,0.060755428882,,
390,0.0568575325847,,
