Time(Iteration),syncCoLinUCB,GOBLin,AsyncCoLinUCB,LinUCB
200,49.6718668738,55.8133478855,56.8779051816,72.7179100385
210,51.1214145701,58.1100799343,45.1413648752,73.7389553
220,46.4550716007,63.7723355694,67.231602644,69.1589797286
220,51.6331711953,67.0154004115,47.007219793,76.8744947896
220,48.5200329397,55.1492610791,44.9907517104,66.354515837
200,44.3001027615,52.1848867823,48.2193026458,70.0089303766
210,47.9916539367,64.9349711617,49.3157455025,75.6570590328
240,46.1472722469,70.0349492945,42.5122986387,70.1664730151
210,49.9621634974,56.7638675059,57.1663072088,73.5166238156
230,46.7621169582,64.4689901613,67.6224149447,69.8654862656
220,51.3740616227,58.5136749008,45.3999274767,74.2241743444
230,51.8695981982,67.3320103306,47.1929148925,77.1937029967
210,44.6345781877,52.5981752304,48.5760970295,70.4983267679
250,46.3286578582,70.6330002727,42.6859167396,70.6853553092
230,48.7477721737,55.6173418287,45.2569381683,66.9759965888
240,46.9939639919,65.1052074514,67.8626257168,70.4778783007
220,48.2364942757,65.3930957225,49.6862140955,76.2033008722
220,50.2030208474,57.0728869496,57.400585128,73.9160378259
230,51.6266524567,58.8310831519,45.6387307004,74.6421102191
260,46.4934569835,71.0252620503,42.8328102985,71.0867220782
240,52.0642107147,67.7696079926,47.3568432565,77.6611920862
250,47.1432917159,65.630083829,68.028268364,70.9254577515
220,44.9255074103,53.1536074928,48.769560166,70.9749076106
240,48.9501057633,55.987732613,45.4616687812,67.4977494267
230,48.3953580797,65.7755634429,49.8757647849,76.6553970967
230,50.3787437262,57.7351594519,57.5084765241,74.3808960853
260,47.3158453818,66.2911414653,68.2077970777,71.4161710155
270,46.6219603018,71.3561728805,42.9608167638,71.3935572882
250,52.3441948499,68.2142764546,47.623036967,78.0776729408
240,51.8697224143,59.2524477391,45.8883644602,75.0229143412
230,45.1357608612,53.5787553665,48.9569428103,71.3180647874
250,49.0035196462,56.3601688947,45.5294859976,67.9192112474
240,48.7514814882,66.3416958967,50.1958085272,77.2004816644
240,50.5904624703,58.2974003366,57.707105636,74.8417976232
270,47.4943787424,66.7243009893,68.3845970211,71.7117602003
280,46.7983573042,71.8277507222,43.1372137662,71.8827862294
240,45.3402376435,54.3385895177,49.1654051557,72.0100067975
250,52.1040210629,59.7949784384,46.1166293546,75.4967205853
260,52.5674829142,68.5329903802,47.7994811295,78.3177190416
250,50.7863962118,58.7242285512,57.9211833414,75.2342183326
260,49.1829873053,57.0592327761,45.708946569,68.4191983082
250,49.0259673383,66.8607643622,50.39352034,77.6310873508
280,47.6870496638,67.0010607994,68.5829714118,72.0277100393
290,46.9172955677,72.0595360246,43.2368419116,72.2184834297
250,45.5564884482,54.7648889534,49.4085842953,72.3821828891
260,52.1818289475,60.0131691855,46.2186124698,75.7231154907
290,47.8205960748,67.2889782033,68.7299416526,72.2828940923
270,52.7243911064,68.8171833038,47.9120336601,78.6045611629
260,51.0962140987,59.1386809563,58.2361901109,75.7642956093
270,49.3360317671,57.2528467724,45.832767594,68.7042959015
260,49.3312669559,67.3182705475,50.6340852204,78.0367134153
300,47.0740529764,72.3687284393,43.366182426,72.3712519344
260,45.7697520698,55.2011268271,49.5816186151,72.8753353053
300,47.9606643082,67.774809908,68.8655104109,72.7016637644
270,51.2658360513,59.2903472904,58.3654560836,75.9602042342
280,52.9495332734,69.0313662981,48.106498001,78.8580520798
270,49.4800228898,67.7226893979,50.8040459193,78.4857334033
280,49.5680987606,57.8435504571,46.0834653686,69.3356179192
270,52.2975111505,60.3512369204,46.3415628426,76.0529714878
310,47.1851405551,72.647540407,43.4654175697,72.5444470253
310,48.0532690164,68.1163953435,68.9852910566,73.0595178718
270,45.9921295616,55.6960752103,49.7549496354,73.2678856889
280,51.4726932279,59.5281454039,58.5758370091,76.3740626254
290,49.7031995874,58.1199907951,46.244773267,69.6391050816
290,53.1906922016,69.4922244306,48.3884246863,79.3263501121
320,47.3462996734,72.9605927885,43.6531884306,72.8305630143
280,52.4585988724,60.5481834238,46.4945434488,76.2606830203
280,49.7109467079,68.1030217486,51.0297762723,78.8361894653
320,48.2360569354,68.5757220267,69.1332753103,73.556295714
290,51.6489377173,59.8587762505,58.7650464242,76.6804946813
280,46.0425696479,55.9925819425,49.8437783996,73.6832796313
300,49.860596609,58.4894486087,46.4278663527,70.1309188789
300,53.4006616877,69.8627069151,48.5944033465,79.723670544
330,47.4097021123,73.2367944546,43.7141911832,73.0293388487
290,52.5891749503,60.8167633881,46.6542391347,76.4958514172
290,49.867780373,68.533471849,51.2485983615,79.3964765695
330,48.4937474829,69.0393472361,69.4196730033,74.164095984
300,51.7962911339,60.1022985174,58.9010316128,76.873313019
290,46.1942513671,56.4185460409,49.9942151706,74.0851487954
310,50.0296102211,58.7995245348,46.5732076473,70.4685722197
310,53.6775017235,70.2314532742,48.8415799617,80.0942352402
340,47.5363604725,73.526741584,43.8425534654,73.2212495613
300,52.7372150033,61.0910142361,46.7998850736,76.7174580191
340,48.7140553308,69.6480136179,69.6834634751,74.7701916281
300,50.0496692013,68.8271889839,51.4270402946,79.7354873853
310,51.9137585298,60.4790188023,58.9951065885,77.0557552472
300,46.3933355774,56.7280195707,50.1823693535,74.4898987637
320,50.2541636971,59.1693667296,46.7637103128,70.8920409545
320,53.9046160298,70.5986338603,49.0541552623,80.4348004346
310,52.8643101869,61.2243195139,46.9208140265,76.9252340382
350,47.7261819264,73.7914949693,44.0181128563,73.4973688203
350,48.9186466952,70.103616933,69.8423398187,75.1321575438
320,52.0403170305,60.8132665138,59.1256663703,77.34638787
310,50.324570825,69.2083378088,51.7534339322,80.2069468686
330,50.4296936505,59.5006412418,46.9431419863,71.240386833
310,46.4944964199,56.9735938141,50.28927931,74.7569586221
330,54.0121534378,70.764447683,49.1676313836,80.6381208711
320,53.041232701,61.4311324706,47.1230029725,77.1864014669
360,47.8542127964,74.0356263346,44.1269629397,73.6630030711
340,50.6745042763,59.829424596,47.1106115217,71.5784723999
320,50.4780661866,69.4822793896,51.9981472507,80.5635854285
360,49.0504892994,70.4261388338,69.9843309617,75.5055192511
320,46.6108566883,57.3013924742,50.4069100508,75.0152842022
330,52.2118825555,61.121547668,59.2731013584,77.6094990865
330,53.0963087714,61.613211431,47.1786573537,77.3016800834
370,47.9548455392,74.2658211466,44.2264070657,73.8750156727
340,54.1302978687,70.9634038607,49.3301378628,80.8415348785
350,50.8340256095,60.2460247805,47.2896834927,71.93452039
330,50.5782146651,69.6398761617,52.0982957292,80.7153197727
330,46.7198028447,57.6674483577,50.5131380733,75.2892202814
340,52.349111654,61.3378759357,59.4112909836,77.7981508798
370,49.2111169908,70.9536325916,70.1202008503,76.0108386836
340,53.3377372792,61.888390021,47.4760417105,77.593067021
340,50.6578073294,69.8095264406,52.1777240983,80.8980676756
360,50.9012836304,60.5943416155,47.3787623866,72.1551743298
350,54.3185266868,71.2140694197,49.5118200433,81.1846635523
380,48.0731660093,74.6071870167,44.3518396151,74.2135193128
350,52.5425089448,61.6725616168,59.6163216132,78.0883750854
340,46.8451120348,58.0173631439,50.6531190652,75.5777279844
380,49.3273024846,71.3039818223,70.2325169035,76.2885560219
350,53.4217700103,62.1869881511,47.567507197,77.9787141527
360,54.5699030947,71.529654776,49.7295973972,81.5019442949
370,50.956836822,60.7606776296,47.4625602112,72.3339761
350,50.9456747898,70.2407894588,52.4872668686,81.3930475465
390,48.1467926068,74.845111203,44.4254662125,74.3749128666
360,52.6492240304,62.0561110917,59.7100984157,78.4985683562
350,47.1056573844,58.4580223409,50.9063678361,75.9729978442
390,49.4748734167,71.5955404768,70.350528009,76.5571445171
380,51.1836112748,61.052887806,47.6287529169,72.6517149571
360,51.1240776591,70.6064670826,52.6951623685,81.792534668
360,53.5213147845,62.4076516551,47.6731701586,78.2103493187
370,54.7261656718,71.7605737843,49.9120058367,81.7223639168
400,48.2362499863,75.0890908404,44.5110589393,74.5410029574
370,52.7954500476,62.3345181789,59.8327364678,78.8006777868
360,47.2419423662,58.7410400853,51.0559838308,76.262212631
390,51.2776070815,61.3871351238,47.7363600555,73.0164860646
370,51.4091820681,70.9777413722,52.9802667775,82.2014123448
400,49.5976924544,71.9260725452,70.4695840934,76.8230780375
370,53.8061342573,62.8288945183,47.971961596,78.6353292857
410,48.4014600696,75.4497218874,44.6692113747,74.8588483346
380,54.8389397738,71.9650154143,50.0384185159,81.9099981248
400,51.4181251075,61.737263248,47.8676569261,73.3101814106
380,52.8539825298,62.6289695568,59.8482217644,78.9199085714
370,47.3883001394,58.9831143469,51.2021799635,76.5374175098
380,51.5685417881,71.2980580312,53.1609311507,82.4949644715
410,49.8071627901,72.3270562837,70.6989650027,77.1822720217
410,51.4685925583,61.9247451717,47.9326312281,73.4786077362
380,53.9040167703,63.1315031415,48.1060847119,78.8781851781
420,48.6507705885,75.7540175592,44.9185218936,75.1543398299
390,54.9688269659,72.2096317551,50.130417636,82.0845419619
390,52.9385719243,62.897396644,59.9051301528,79.1467192748
390,51.7471082347,71.6521300064,53.344398878,82.8104106521
380,47.5878915458,59.2990465578,51.3967779649,76.9181878672
420,50.0767136812,72.7408398718,70.9313663252,77.6169490708
420,51.5987731978,62.2627737191,48.0302010165,73.7339748918
390,54.1096929661,63.41271826,48.3498149344,79.2303173473
430,48.7235822706,76.01279746,44.9842168915,75.3971243692
400,53.0396034718,63.1074556891,60.0008022802,79.361144058
400,55.1360131427,72.402749405,50.2468718209,82.2731534048
400,51.9484734167,71.8643076596,53.54576406,83.1174900293
400,54.1972285742,63.6051892924,48.4487053517,79.4398428472
390,47.781890853,59.6862278457,51.5607178698,77.3060511013
430,51.6737143274,62.4499346421,48.1502054146,73.9802582417
430,50.199352773,72.9201882373,71.0732685262,77.9015325116
410,53.2053798085,63.4555891659,60.1613834806,79.7900390452
440,48.7748352958,76.195480879,45.0198430156,75.5145336225
410,55.3166162429,72.6854879514,50.3670857526,82.4697931872
410,52.093835739,72.0204271306,53.687179965,83.3087818699
410,54.3128596599,63.9754483881,48.6343313145,79.7819362327
440,51.8874652695,62.7182754695,48.3651862321,74.2915549362
440,50.5116128783,73.3417970579,71.4040326486,78.4082777481
400,47.9135900517,59.8698520848,51.6759125194,77.5344447706
420,53.3013000601,63.7714513885,60.2427026424,80.1037048331
450,48.9497266516,76.4345443931,45.1855685692,75.7203166609
420,55.3914645549,72.9315629393,50.4419340645,82.6481182697
420,52.2586850407,72.3290750372,53.8577296955,83.5953727232
420,54.4938021065,64.215384058,48.8247194345,80.1354238081
450,51.9945314759,63.0297344526,48.4597234975,74.5883339644
450,50.6894109084,73.6815334155,71.5885023767,78.729554147
410,47.9555635028,60.1131167744,51.731108369,77.7700836649
430,53.4601917705,64.1502173044,60.3358543817,80.3435997036
460,49.0023420978,76.6181183004,45.2380707508,75.8721669552
430,55.4756632721,73.1485564288,50.5272414439,82.8977309952
430,52.4479286709,72.5545104858,54.0015288908,83.8157623996
430,54.5502087357,64.4511385296,48.8873851851,80.2896977207
460,52.1635148257,63.2486552792,48.5902192136,74.7713805985
460,50.928894621,74.0900735443,71.8279860893,79.1339454199
440,53.5133354775,64.4949381286,60.3583528283,80.6110467652
420,48.1036268941,60.4058378994,51.8758655224,78.0219915404
470,49.1182134003,76.8199401622,45.3443376817,76.0244168912
440,55.6327872188,73.3376817365,50.6875183734,83.1182239951
440,52.5130625638,72.745618451,54.0830202848,83.9787403495
440,54.7471308948,64.8134350596,49.0882214656,80.5901797518
470,52.2208834602,63.5463679494,48.6475878481,74.9555286844
470,51.0672902301,74.3907166122,71.9557061245,79.4523733739
450,53.5979314857,64.7366571308,60.4405544196,80.8162433349
430,48.1875299478,60.5591664162,51.9597685762,78.1574896892
450,55.7280749907,73.4696877437,50.7453314393,83.2656720861
480,49.1664351724,76.9817635831,45.407460565,76.144183941
450,52.5793077807,72.8916704301,54.1367484531,84.1470883785
450,54.8969008753,65.1076038664,49.2800803875,80.8689159086
480,52.2847827967,63.901340999,48.7114871845,75.1811362312
460,53.6509796597,64.9213522315,60.4830716976,81.0147063928
480,51.2318534559,74.7885643698,72.1193504169,79.8259245565
460,55.8643523543,73.7568323101,50.8830726045,83.5636346343
490,49.3352549216,77.2699963302,45.5717126134,76.4199340781
440,48.3372729967,60.8040527548,52.1000071924,78.4789495524
460,52.7110400427,73.1479736454,54.2756356718,84.3922489862
460,55.0318859878,65.2992366887,49.4037208171,81.0796023575
490,52.4533730211,64.1024142512,48.8412868495,75.406054673
470,53.7308243911,65.1492246643,60.5563597049,81.2424364145
490,51.3851030256,75.0784325025,72.257373882,80.0595218658
470,56.092869746,74.1659287383,51.1177975947,83.959251828
450,48.4998909031,61.0254488351,52.237111021,78.7161148591
470,52.8005019278,73.3257055607,54.3742406969,84.5999702268
470,55.1347516882,65.4937713098,49.5065865175,81.2668955967
480,53.8351163549,65.3913599117,60.6573333676,81.4062160802
460,48.5513227309,61.1706073714,52.2885428488,78.8346168341
480,56.1959381674,74.302191581,51.2187530026,84.1205836644
480,53.000874721,73.525242343,54.5845920882,84.8895450051
480,55.3790556796,65.7975464704,49.7523316262,81.5541745475
490,53.8713676499,65.6342545819,60.6935846626,81.5895763909
470,48.6180317836,61.3836014423,52.3552519015,78.9751709761
490,53.1406985803,73.6761937515,54.701852278,85.0850051445
490,56.317435111,74.4516867229,51.351356678,84.3000203845
490,55.4608134509,66.0050395571,49.8363120651,81.7462093768
480,48.6783469563,61.4857872074,52.4115926119,79.1036963182
490,48.7934673302,61.7554673774,52.5267129858,79.4507500293
