Time(Iteration),syncCoLinUCBCoTheta,GOBLinCoTheta,AsyncCoLinUCBCoTheta,LinUCBCoTheta,syncCoLinUCBTheta,AsyncCoLinUCBTheta,
Time(Iteration),syncCoLinUCBCoTheta,GOBLinCoTheta,AsyncCoLinUCBCoTheta,LinUCBCoTheta,syncCoLinUCBTheta,AsyncCoLinUCBTheta,
Time(Iteration),syncCoLinUCBCoTheta,GOBLinCoTheta,AsyncCoLinUCBCoTheta,LinUCBCoTheta,syncCoLinUCBTheta,AsyncCoLinUCBTheta,
Time(Iteration),syncCoLinUCBCoTheta,GOBLinCoTheta,AsyncCoLinUCBCoTheta,LinUCBCoTheta,syncCoLinUCBTheta,AsyncCoLinUCBTheta,
Time(Iteration),syncCoLinUCBCoTheta,GOBLinCoTheta,AsyncCoLinUCBCoTheta,LinUCBCoTheta,syncCoLinUCBTheta,AsyncCoLinUCBTheta,
0,0.991687183881,0.849182498231,0.842927934956,0.844931002921,1.0,0.856708222651,
Time(Iteration),syncCoLinUCBCoTheta,GOBLinCoTheta,AsyncCoLinUCBCoTheta,LinUCBCoTheta,syncCoLinUCBTheta,AsyncCoLinUCBTheta,
Time(Iteration),syncCoLinUCBCoTheta,GOBLinCoTheta,AsyncCoLinUCBCoTheta,LinUCBCoTheta,syncCoLinUCBTheta,AsyncCoLinUCBTheta,
0,0.991687183881,0.745563753173,0.836976935749,0.855180892925,1.0,0.847851162484,
0,0.970369994167,0.66082027048,0.745360412179,0.804711740767,1.0,0.802713319076,
Time(Iteration),syncCoLinUCBCoTheta,GOBLinCoTheta,AsyncCoLinUCBCoTheta,LinUCBCoTheta,syncCoLinUCBTheta,AsyncCoLinUCBTheta,
0,0.970369994167,0.84120892244,0.692333148882,0.771632298485,1.0,0.737090321107,
0,0.991687183881,0.833001813443,0.804499355613,0.829654449384,1.0,0.818116864782,
Time(Iteration),syncCoLinUCBCoTheta,GOBLinCoTheta,AsyncCoLinUCBCoTheta,LinUCBCoTheta,syncCoLinUCBTheta,AsyncCoLinUCBTheta,
0,0.970369994167,0.680765268279,0.762276577504,0.776693684959,1.0,0.798996498257,
0,0.970369994167,0.804421528314,0.768972680153,0.793203826296,1.0,0.820929206345,
0,0.970369994167,0.719515365644,0.786481330577,0.817241869906,1.0,0.825958887115,
0,0.938636595224,0.745785271628,0.658963032237,0.75321091216,1.0,0.760220025838,
10,0.216278306002,0.313713698674,0.230021744124,0.245869932479,0.283094294049,0.291132976458,
10,0.176472314616,0.306828126997,0.17361445916,0.192697238287,0.233238161987,0.235801843434,
10,0.232327999912,0.285730336097,0.226199566614,0.243961053137,0.25613178685,0.250730429302,
10,0.221500340751,0.307616773909,0.219060941918,0.233469116216,0.290663797018,0.276706525509,
10,0.210009312197,0.301800557863,0.213654502276,0.231098155558,0.259290070228,0.269247968796,
10,0.200735131124,0.281107419472,0.200275816212,0.2277683722,0.253455723949,0.252536431033,
10,0.246270425506,0.29257241236,0.222186379759,0.238760579652,0.267491814822,0.240770314018,
10,0.21552878644,0.289779796936,0.214280068114,0.22660056316,0.23058384762,0.230849557577,
10,0.202723328264,0.284209670436,0.199971172543,0.221676938363,0.307555707854,0.302834292032,
