Time(Iteration),syncCoLinUCBCoTheta,GOBLinCoTheta,AsyncCoLinUCBCoTheta,LinUCBCoTheta,syncCoLinUCBTheta,AsyncCoLinUCBTheta,
0,0.991687183881,0.820821306367,0.792663611287,0.82802025716,1.0,0.809049729328,
10,0.203361174465,0.276930797344,0.220081797361,0.236696956541,0.22798310531,0.237906587536,
20,0.159626543869,0.273332419019,0.166290756419,0.175859759725,0.184607053935,0.188980903258,
30,0.146978876343,0.269802170474,0.146236661003,0.156035318121,0.169046106604,0.167532602139,
40,0.138258432869,0.271869377879,0.141034088444,0.14963881787,0.160743363506,0.163017727911,
50,0.133169636523,0.268779804807,0.133011239767,0.141109694264,0.156256583241,0.156019987272,
60,0.12352610678,0.266319096712,0.121296665772,0.129147289797,0.147233984894,0.144895243514,
70,0.118490165457,0.262929319646,0.116153405194,0.122694767147,0.142818001955,0.141603515713,
80,0.111582857468,0.254767746266,0.111209604456,0.117117500277,0.131934917816,0.132011172624,
90,0.113257579406,0.254906100702,0.113047311285,0.11842578289,0.133375356346,0.133719230987,
100,0.111345911372,0.253991980375,0.110504708784,0.114998216134,0.129702095109,0.130943781382,
110,0.107383524934,0.250865397248,0.105663710301,0.109384038994,0.127307593165,0.127243854985,
120,0.101224900161,0.243404307144,0.0998538973373,0.103156511744,0.120626124676,0.12045097333,
130,0.0997179304802,0.242709125163,0.097273724951,0.103334183874,0.117025254989,0.115660663182,
140,0.0960087897397,0.242741188986,0.0942745672618,0.0999909439226,0.113203978757,0.112331778152,
150,0.0914770306419,0.240936349627,0.0915585277037,0.0972495880169,0.110504844326,0.111124533243,
160,0.0915419603004,0.240449407612,0.0920822983845,0.0971003295668,0.109886032295,0.111185293189,
170,0.0884550366028,0.238586593612,0.0903317265846,0.0957241107845,0.105321472518,0.107989884675,
180,0.0869556706178,0.236793869427,0.0887256280081,0.095329012403,0.103736549342,0.105967037486,
190,0.0864216229522,0.236376843164,0.086688811289,0.0928192643213,0.102428250663,0.103558998987,
200,0.0836590829469,0.234296956666,0.0841724083379,0.090448885062,0.0985831013493,0.0994919642526,
210,0.0842653538223,0.235973466862,0.0851373782457,0.0909968816282,0.0983603583535,0.0995332661224,
220,0.0831748561201,0.23189319195,0.0852285300759,0.0907327612103,0.0980186642902,0.100372414818,
230,0.0830992170489,0.231597654482,0.082833939579,0.0885267485098,0.0976597733266,0.0979080983932,
240,0.0794819314003,0.22843357698,0.0778115379404,0.0833537434692,0.0936354083414,0.0921970019432,
250,0.0754816345618,0.225860530921,0.0753601194356,0.0810742044676,0.090393612201,0.0902479669261,
260,0.0731063762081,0.227741413598,0.0734535421354,0.0790060480498,0.0872684601323,0.0877450671838,
270,0.0741896191836,0.225146899185,0.0745989670529,0.0798204667769,0.0890667443594,0.0893382186627,
280,0.0725653087881,0.223868906753,0.0703420795571,0.0753256814246,0.0862414900195,0.0835625018098,
290,0.0709502798129,0.222520805687,0.0703375892248,0.0748917998242,0.0830687038527,0.0817798475976,
300,0.0705230966141,0.223263916898,0.069784319624,0.0748447143327,0.0820274478175,0.0810172534031,
310,0.068327513438,0.222968502187,0.0676193751136,0.0728984206003,0.0783777167083,0.0772228234668,
320,0.0694482737287,0.224725539137,0.0683241533335,0.0727312948294,0.0780808303946,0.0764354139153,
330,0.0683629295944,0.223999291346,0.0673166270742,0.0719375826933,0.0752026961887,0.0738496606691,
340,0.0672308387206,0.223471435474,0.0667543621274,0.0712241042653,0.0733494455711,0.0725633043686,
350,0.0657803667155,0.222551064905,0.06503286717,0.0697137017834,0.0717414499885,0.070666003285,
360,0.0633922418965,0.222174404436,0.0637573286146,0.0680842820738,0.0679921385655,0.068372100165,
370,0.0637598058481,0.221317952527,0.0635694636314,0.0676671345973,0.0677943829208,0.0676720638344,
380,0.0605543808438,0.220566908567,0.0606221938015,0.0648426731832,0.0657317139005,0.0656473774288,
390,0.0606208694963,0.221816114195,0.060611157568,0.0643716772369,0.0656665151326,0.0659812717208,
400,0.0619221689405,0.222220464068,0.0619148835561,0.0658418468414,0.0690462660212,0.0687188683271,
410,0.0612342059437,0.222869403039,0.0607442042684,0.0650102585673,0.0686354182009,0.0676536164349,
420,0.0588454720077,0.223521002054,0.0593576291394,0.0635097770762,0.0651235519734,0.0655048124137,
430,0.0589097087009,0.224235743097,0.0582803472625,0.0622137897819,0.0662365564068,0.0658634810979,
440,0.0587104590779,0.223460122491,0.0585206597154,0.0628744353022,0.065830517699,0.0655887934492,
450,0.0600086158883,0.223250757803,0.0598649468215,0.0637886149042,0.0673458090912,0.0671964375706,
460,0.0604211589427,0.22279309184,0.0597140446908,0.0635888507327,0.0675469609507,0.0668325759295,
470,0.0598361677624,0.222649212602,0.0590555856179,0.0628343688047,0.0675254901596,0.0665054010759,
480,0.0585424871017,0.221359755081,0.0575873079939,0.0612527030038,0.066786672729,0.0656154646452,
490,0.0551080449488,0.221419497658,0.0542607683261,0.0578143437242,0.0621340402617,0.0609609746876,
