Time(Iteration),syncCoLinUCB,GOBLin,AsyncCoLinUCB,LinUCB
200,56.8566503496,57.634989795,53.9678144923,64.1915416783
190,62.3853522065,51.4671281879,59.9740535876,72.5833274138
210,57.2145583928,57.8973681204,54.2722051906,64.4912409495
200,62.6315893441,51.7911320638,60.222390054,72.8537956752
220,57.4453422257,58.3181185821,54.5134293876,64.806671711
210,62.9588348835,52.0487043603,60.5496355934,73.2286410185
230,57.8560019129,58.6151030889,54.9598113476,65.2024772686
240,58.2195745799,59.1112231886,55.3739481616,65.5968785253
220,63.4212689307,52.6338815934,61.0119577704,73.8605581064
250,58.5396173107,59.597525719,55.7364381471,66.0016296968
230,63.6935188526,52.9551559931,61.2806368577,74.1547882259
260,58.8733751159,59.8542651583,56.0437017882,66.3436315338
240,64.1221628606,53.2963103369,61.725308239,74.6766109137
270,59.065965396,60.0472647361,56.2406813129,66.5905657493
250,64.3611091232,53.5047680937,61.9807937274,75.065369439
280,59.2643417757,60.3202498086,56.499804171,66.9186013915
260,64.7232622082,53.910597645,62.3483975213,75.5632948634
290,59.6666386867,60.6550352295,56.928435557,67.4129724883
270,64.9529255678,54.1714264002,62.608620523,75.8744304148
300,59.8558988491,60.8555312857,57.0723171225,67.5877151351
280,65.3431073705,54.525503123,63.0374499828,76.3042613648
310,60.1147315634,61.1160052584,57.3568465862,67.8465478494
290,65.6084233203,54.7897206381,63.2930300985,76.5924442578
300,66.0043390356,55.0539877955,63.6889458138,77.0197328881
320,60.4067624201,61.4321366306,57.6594872909,68.1985181635
310,66.4285868324,55.3793250203,64.1223905153,77.508079381
330,60.5809728029,61.5975743804,57.8634089311,68.4368462213
320,66.6300773543,55.6906813839,64.3308398105,77.7778419004
340,60.6704132128,61.7203680588,57.952491882,68.5284858707
330,66.9584950932,55.9150159361,64.6749278728,78.1388230168
350,60.8351774488,61.8877898886,58.1237048691,68.7390017584
340,67.1270816459,56.220360212,64.866371208,78.4578675072
360,61.0833928319,62.2243952897,58.3719202522,69.0107010583
350,67.2346694512,56.3906772154,64.9846791771,78.5895415108
370,61.3304145127,62.584580227,58.679649829,69.294835194
360,67.5465594093,56.7378708151,65.2907765888,78.9530973386
380,61.6087481309,62.9327403251,58.9559740453,69.6797640041
370,67.6807388463,56.9909736389,65.4654837048,79.1733728376
390,61.6998804029,63.0422353491,59.0491708645,69.7914746395
380,67.866444568,57.1211422766,65.6523846493,79.3598464967
400,61.8644919278,63.2487522177,59.2444431921,70.0084192796
390,67.9526624695,57.2348896957,65.7435924732,79.4613144945
410,62.0591320119,63.5316853654,59.4120888234,70.1961488201
400,68.1720915473,57.4763069219,66.0133006824,79.750373992
420,62.1813878085,63.7102290675,59.5930473672,70.3534691915
410,68.3774652505,57.7232232082,66.2573590737,80.01762361
430,62.3872005144,63.9372681452,59.7988600732,70.5753276382
420,68.6434360949,57.8956221458,66.5323952781,80.3438320202
440,62.5922759535,64.1807424056,60.0072552599,70.8048138022
430,68.7560300797,58.0460591169,66.6449892628,80.5169758061
450,62.6886250169,64.3081038919,60.1602596568,70.9473991755
440,68.9539948756,58.2149585666,66.8801849635,80.7503528611
460,62.863173991,64.5294583042,60.3348408616,71.1943005328
450,69.2149544929,58.4321653317,67.1212833368,80.999567527
470,63.0481328742,64.7123250566,60.5197997448,71.4788238336
460,69.2689179566,58.5278468591,67.1947095038,81.0548489284
480,63.1824527804,64.8939054451,60.654119651,71.6633234605
470,69.4083272511,58.6842417174,67.3303240886,81.2371487358
490,63.4478692939,65.1438185741,60.9195361645,71.933177539
480,69.5101549964,58.8059060677,67.420361624,81.3381916525
490,69.6732886633,58.9810735916,67.5767007999,81.546249085
