Time(Iteration),syncCoLinUCB,GOBLin,AsyncCoLinUCB,LinUCB
370,63.6293456021,63.4194262078,64.3400296881,77.9977637987
430,59.1770407978,64.3165298727,58.55478191,72.8851003061
380,63.8754480085,63.6325707385,64.5929657462,78.2724519103
440,59.3072076422,64.3978402935,58.6849487545,73.065002919
390,63.9751156914,63.7535140519,64.6742681845,78.4400647372
450,59.4147765692,64.5419569766,58.7915200271,73.1897732549
460,59.4990189565,64.7281964537,58.8889878713,73.3556179995
400,64.1642500337,64.0129708371,64.8913800263,78.7123251455
470,59.6422632813,64.8791228567,59.0322321961,73.5020032733
410,64.4317295306,64.3064711884,65.1388135699,79.0585249335
480,59.7590248559,65.0805185685,59.1429584524,73.607886248
420,64.5976935682,64.4317223702,65.3334486471,79.2531600108
490,59.8778014247,65.387312051,59.2617350212,73.7323505672
430,64.8381375028,64.6912467333,65.5540020175,79.4898749481
440,65.0196077771,64.8469141281,65.7354722919,79.7202130403
450,65.1186420763,65.0007908908,65.8315865618,79.8226246513
460,65.3175575219,65.1507253981,66.0344242814,80.1551385328
470,65.4405093427,65.4094602589,66.1171425304,80.3565005769
480,65.6690809222,65.5989089446,66.3254481884,80.688690551
490,65.8304915336,65.820480519,66.5083296466,80.8735483078
