Time(Iteration),syncCoLinUCBCoTheta,GOBLinCoTheta,AsyncCoLinUCBCoTheta,LinUCBCoTheta,syncCoLinUCBTheta,AsyncCoLinUCBTheta,
0,0.910589334788,0.780617898,0.784462009354,0.733280232821,1.0,0.865238783799,
10,0.205161216211,0.29575970708,0.177547409141,0.252302188782,0.351138009078,0.305967006756,
20,0.165285855566,0.264560638929,0.142773111241,0.199827771359,0.306045042999,0.257880885477,
30,0.146931008065,0.254363839434,0.125361635306,0.173340736555,0.280931701334,0.237528746474,
40,0.124541896551,0.242567977783,0.105896337855,0.152227092414,0.244715097078,0.212070637485,
50,0.116827165897,0.228669207182,0.0984536207777,0.14244909072,0.239841627544,0.205279867046,
60,0.10709869652,0.225424816229,0.0960315420484,0.136283149484,0.227645602896,0.203201675887,
70,0.101019081049,0.22177888356,0.0908067630753,0.13628806762,0.222160187708,0.197269680489,
80,0.0913454940713,0.214933879152,0.0846031674468,0.130787739592,0.201597272731,0.182421684364,
90,0.0824604100935,0.209355241143,0.0761086400435,0.117489957052,0.193261665872,0.176184459777,
100,0.0791477388786,0.210049814767,0.0731324118054,0.114520344521,0.187533195182,0.173589932923,
110,0.0726326579949,0.207221165957,0.0686592167524,0.109583903657,0.171775419205,0.165174408098,
120,0.0713203024008,0.199293869489,0.0655174555796,0.104190415217,0.172577822885,0.164449865124,
130,0.0665466255751,0.197468841122,0.0621383944344,0.0983375969407,0.168040028317,0.160739046325,
140,0.0669094983212,0.195768501888,0.0618337409716,0.0961479005423,0.170602560059,0.162321336673,
150,0.0677359618749,0.196597437783,0.0632460366776,0.0945372055252,0.167010046975,0.158756794528,
160,0.0664324065062,0.194478500262,0.0618539119026,0.0912449957969,0.165294205196,0.155216081766,
170,0.0662380990549,0.193882288477,0.0630795531418,0.0923938057549,0.161227510334,0.153921029133,
180,0.0652660381591,0.197387643066,0.0618621773769,0.0907315292718,0.160432584808,0.154633286822,
190,0.0648674962441,0.196954598865,0.0613914032186,0.0878770798363,0.159944809598,0.153683825247,
200,0.0635805503948,0.19713836774,0.060333365812,0.0856262010342,0.157182836011,0.153892467226,
210,0.0609134449493,0.196251706633,0.0568807172354,0.0807794770746,0.159564659061,0.156607231358,
220,0.0599539417825,0.194629518408,0.0573811964945,0.0805018336345,0.158353699934,0.156935054161,
230,0.0578558682133,0.189999448669,0.0553178423123,0.0778961346768,0.156967342134,0.154450419161,
240,0.0567285836213,0.188657675652,0.0547530859919,0.0785091152745,0.15374433681,0.151529805176,
250,0.0574607557738,0.18726196853,0.0551967072094,0.0790021775231,0.152373799994,0.14845459483,
260,0.0562786014131,0.187195029235,0.054457184404,0.0782946956669,0.15045545621,0.146245822935,
270,0.055411259399,0.186431651412,0.0533177117419,0.0760948884659,0.146446509448,0.142508421813,
280,0.0538977917518,0.185300401095,0.0521145948626,0.074802456818,0.148258440864,0.14451412397,
290,0.0512017947506,0.183876210564,0.0500505235581,0.0737827962799,0.145126089132,0.142770326049,
300,0.0511760990414,0.183996420272,0.0493917045795,0.0726070721018,0.145025711269,0.141868628351,
310,0.0491599350343,0.183372958406,0.0480379971198,0.071024830315,0.143070910057,0.139394003362,
320,0.0473947292783,0.181421799879,0.0467322395575,0.0673531242908,0.13892735139,0.135874586255,
330,0.0471564597969,0.179267780331,0.0458556911632,0.0661872702978,0.136369886492,0.132654162485,
340,0.0452952593664,0.17816378226,0.043800265075,0.0635535042788,0.134318544386,0.129417590849,
350,0.0437882246632,0.178355544879,0.0427443676514,0.0626506911425,0.129433052967,0.126080106301,
360,0.0444105750744,0.176762567902,0.0433322751483,0.0622729144669,0.131212939335,0.127415628673,
370,0.0446081328791,0.176629759573,0.0440068339108,0.0625798823799,0.130595346367,0.127200708657,
