Time(Iteration),syncCoLinUCBCoTheta,GOBLinCoTheta,AsyncCoLinUCBCoTheta,LinUCBCoTheta,syncCoLinUCBTheta,AsyncCoLinUCBTheta,
0,0.991687183881,0.688094786914,0.779733898092,0.816378067755,1.0,0.789674873916,
10,0.229347602681,0.270588116207,0.203020826297,0.212286926019,0.252145735064,0.218129550435,
20,0.148967975128,0.260267855685,0.150386317964,0.162361561178,0.168245183919,0.162286657493,
30,0.14092060723,0.267558450542,0.134936866014,0.149385051606,0.157171024763,0.147202924215,
40,0.127892842722,0.270098587198,0.1253032719,0.14013210017,0.140196449166,0.134201461598,
50,0.110407033255,0.266867852958,0.113886566961,0.124751811185,0.122791705091,0.124558684755,
60,0.116431939493,0.277802930455,0.116762940386,0.12439685202,0.126094358928,0.124598954386,
70,0.11590727294,0.26913731809,0.114578364946,0.120304349404,0.126448932165,0.122464984816,
80,0.113873333584,0.264240980541,0.113042706705,0.118685981538,0.125892781855,0.122618362754,
90,0.112958373822,0.26292632631,0.114103898817,0.118841125816,0.125612415446,0.123469785355,
100,0.111563155044,0.263617784304,0.110807916446,0.114544646041,0.121482555602,0.11826860353,
110,0.105799316322,0.255360642268,0.107416511723,0.111118455322,0.114202975827,0.113506756094,
120,0.0962165447387,0.246503977032,0.100336609884,0.103327857228,0.105581651805,0.10692970332,
130,0.0934770505473,0.24343942719,0.0987862034651,0.102644818289,0.103984868336,0.106723362788,
140,0.0902937249514,0.245323341097,0.0952963023171,0.0985536447592,0.0992113864883,0.101821812322,
150,0.0906950269175,0.249110881907,0.0921934286384,0.0968787671421,0.100794126739,0.101008782586,
160,0.089266891712,0.25086690176,0.0913467309755,0.0958898689304,0.0997044824482,0.0999558133556,
170,0.0863595110381,0.251358513844,0.0866662123978,0.0905676309963,0.0967714703786,0.0958979567529,
180,0.0840768410174,0.251117902494,0.0855169831946,0.0891777911256,0.0953182492502,0.0952312548934,
190,0.0848212848632,0.249382495584,0.0876254136928,0.0910247281886,0.0958733453677,0.0974513148756,
200,0.0806502576361,0.2460186422,0.0840973428786,0.0874829264045,0.092795921074,0.0946946538777,
210,0.0782985982344,0.244491620208,0.0825116112529,0.0857529424014,0.0909307888836,0.0939553685476,
220,0.0760451207091,0.243396660303,0.0808325239887,0.0829551543656,0.0885216886803,0.0918398345325,
230,0.0773493219562,0.243697500974,0.0821560531379,0.0845561639566,0.0885909210367,0.0916928259272,
240,0.0763996042811,0.243535790774,0.0816732138807,0.0849892170306,0.0886396942608,0.0919045342316,
250,0.0756702125069,0.240239244603,0.0797636008425,0.0832435160136,0.0887471233896,0.0906005668095,
260,0.0755774835343,0.242118822362,0.0795269228142,0.0835206662726,0.0893093171869,0.090825699153,
270,0.0722928275574,0.239876289261,0.0748524207031,0.0798327273344,0.0857050098285,0.0857735542633,
280,0.0722534478198,0.236611061912,0.0750530474329,0.0784991139331,0.0855993883359,0.085095970725,
290,0.0689147403837,0.233965157556,0.0715864290388,0.0753086984698,0.0837208205202,0.0831133455224,
300,0.0672220305708,0.234565253697,0.0706436534167,0.0728614874374,0.0811455519463,0.0812097158226,
310,0.0653581295205,0.233835037327,0.0679961354021,0.0703988818701,0.0806342556491,0.0804733343658,
320,0.0663597183789,0.234571045172,0.0692814237975,0.0714784929506,0.0825302143489,0.082379121507,
330,0.0664386176457,0.235187778968,0.0685540238666,0.0711661192962,0.0825970260718,0.0820828183785,
340,0.0647820800419,0.235191088205,0.0669820790121,0.0697021483051,0.0815379443821,0.080696837152,
350,0.0637257255158,0.233546805469,0.0653873884084,0.0684100966731,0.0790650847361,0.0781321255308,
360,0.0636342916203,0.233420970951,0.0648197882711,0.0693502288539,0.0794029437661,0.0779412743681,
370,0.0617993872115,0.231928991723,0.0629689757745,0.067906965335,0.0759418806743,0.0753720317522,
380,0.0615226565758,0.233438427634,0.0618169414895,0.0678857387206,0.076310807739,0.074293109614,
390,0.059109713629,0.23118585069,0.0600066644624,0.0654676919463,0.0733536695208,0.0723703897477,
400,0.0593329006904,0.23008705378,0.0603648302789,0.066077399088,0.0734916691047,0.0725084463397,
410,0.0585225674351,0.229267092887,0.0592701178316,0.0648960822113,0.0731964819382,0.0720728413534,
420,0.0594210567853,0.229443306654,0.0605819099678,0.0660559470444,0.0750296943912,0.0743190574921,
430,0.0591146293678,0.228590343615,0.0601378550041,0.0657215950076,0.0734467095415,0.0726977883768,
440,0.0581569032039,0.22829529524,0.0598207645422,0.0655903412945,0.071635130634,0.0725500513492,
450,0.0570939325311,0.228167807347,0.0579143174103,0.0634209616052,0.0709756895927,0.0710337333716,
460,0.0554124188951,0.227376539549,0.0567755814536,0.0620285323385,0.0687440233666,0.069369688918,
470,0.0562708770199,0.22751969463,0.0576445205156,0.0627733808202,0.0699016771861,0.0707225522298,
480,0.0580394917984,0.229619363178,0.0588822192427,0.0641405876761,0.0730737766435,0.0732673103298,
490,0.0573317513941,0.229625219257,0.0579920461979,0.0638737846463,0.0715104776148,0.0711509566479,
