Time(Iteration),GOBLinCoTheta,,
Time(Iteration),GOBLinCoTheta,,
Time(Iteration),GOBLinCoTheta,,
Time(Iteration),GOBLinCoTheta,,
Time(Iteration),GOBLinCoTheta,,
0,0.782297210113,,
Time(Iteration),GOBLinCoTheta,,
0,0.715485972286,,
0,0.760560362716,,
Time(Iteration),GOBLinCoTheta,,
Time(Iteration),GOBLinCoTheta,,
0,0.75775661425,,
Time(Iteration),GOBLinCoTheta,,
0,0.649840762439,,
0,0.657573410963,,
0,0.711394686695,,
0,0.823130799634,,
0,0.728746779626,,
10,0.244497632731,,
10,0.280689956151,,
10,0.246093429217,,
10,0.239978972122,,
10,0.234315456524,,
10,0.23190198596,,
10,0.247109440747,,
10,0.240133777626,,
10,0.242897919641,,
20,0.242979433694,,
20,0.211723762131,,
20,0.210788305532,,
20,0.183113505604,,
20,0.223698190461,,
20,0.20468622689,,
20,0.19342184107,,
30,0.21957540468,,
20,0.202009644637,,
30,0.203220576983,,
20,0.215363527386,,
30,0.196611090068,,
30,0.168598873581,,
30,0.183714419374,,
30,0.194910012366,,
30,0.178499616632,,
40,0.179619788851,,
40,0.199851040642,,
40,0.183504926589,,
30,0.184108706812,,
40,0.151990754892,,
40,0.180393937203,,
40,0.173922378485,,
40,0.172266597961,,
50,0.165468274698,,
30,0.192357250402,,
50,0.168862078118,,
50,0.189196342108,,
50,0.133952605504,,
50,0.174908387095,,
40,0.177343396708,,
50,0.16412420877,,
60,0.15382345246,,
60,0.13665011593,,
40,0.183423505442,,
60,0.176753790499,,
60,0.156955696095,,
50,0.147784202066,,
50,0.168981147011,,
60,0.156037596522,,
70,0.143712374645,,
70,0.164608807748,,
60,0.128170822674,,
70,0.150541991234,,
70,0.156569648496,,
60,0.162460667614,,
80,0.135310761156,,
80,0.16085849859,,
70,0.13205854679,,
80,0.1422145928,,
80,0.140111227858,,
60,0.167333983991,,
50,0.176956219498,,
70,0.154410916564,,
70,0.129944052573,,
90,0.14915168125,,
90,0.140901755464,,
90,0.13444580191,,
80,0.124632685791,,
70,0.151286476267,,
60,0.168407359782,,
80,0.152931658009,,
90,0.137852439827,,
80,0.124940084938,,
100,0.135437065777,,
80,0.14453824148,,
100,0.126814907998,,
100,0.133870873938,,
90,0.119844538303,,
90,0.14467408912,,
110,0.130512386931,,
100,0.133978345147,,
90,0.142442770337,,
90,0.119046165125,,
110,0.130844982162,,
100,0.137991143903,,
70,0.159347307965,,
100,0.112815408484,,
110,0.128066463639,,
100,0.132975655525,,
110,0.134934262338,,
100,0.116177238632,,
110,0.13394592515,,
120,0.126071568457,,
120,0.129563113583,,
110,0.108953940278,,
80,0.14478703679,,
120,0.122887589639,,
110,0.126370727178,,
130,0.128691448164,,
120,0.127977720074,,
110,0.114995525855,,
130,0.120974563086,,
120,0.129573017898,,
120,0.105401159395,,
90,0.140317024787,,
130,0.117372466185,,
130,0.126282771181,,
140,0.127409660709,,
120,0.116079346017,,
130,0.125958477123,,
120,0.114853138268,,
140,0.113929203061,,
130,0.103148935675,,
100,0.136614503101,,
140,0.119618856267,,
140,0.12249485342,,
130,0.112225075644,,
140,0.109947360319,,
130,0.111924346189,,
150,0.125083032275,,
150,0.112508329904,,
140,0.102814824417,,
110,0.132307383725,,
150,0.125447268753,,
150,0.117004321551,,
140,0.106779026314,,
150,0.103341321933,,
140,0.112051108061,,
160,0.122658638003,,
120,0.129100407156,,
160,0.111081972205,,
150,0.10129357219,,
160,0.122341974191,,
160,0.116096940748,,
160,0.104452582381,,
150,0.107250940599,,
150,0.113287253098,,
130,0.123822954637,,
170,0.121334821103,,
170,0.11550365998,,
170,0.109461761297,,
160,0.102635562174,,
170,0.114844425925,,
170,0.102585525501,,
140,0.123061344284,,
180,0.114558489201,,
180,0.119373458864,,
160,0.111275584831,,
180,0.108860612585,,
160,0.107615566847,,
170,0.0992658293197,,
180,0.115202290072,,
150,0.11983325177,,
190,0.112888217033,,
180,0.0999028415341,,
190,0.11588223893,,
190,0.108516184577,,
170,0.10900473376,,
170,0.106085708052,,
160,0.117142222269,,
190,0.10810216238,,
180,0.0981800169756,,
200,0.11018049153,,
190,0.0991579226228,,
200,0.107708203204,,
200,0.113853286522,,
180,0.105701146008,,
200,0.107378672116,,
170,0.111104696416,,
180,0.106390495523,,
210,0.109818607198,,
190,0.0960753736405,,
190,0.10566897948,,
200,0.100534682262,,
210,0.106768955519,,
210,0.109743041282,,
210,0.106771412983,,
180,0.107610058318,,
220,0.110659865262,,
190,0.105065131686,,
200,0.0966802745589,,
200,0.105813713247,,
210,0.0972318702536,,
230,0.109868965785,,
220,0.10536757785,,
220,0.105021336993,,
220,0.109592423447,,
190,0.107577298781,,
200,0.103366426439,,
210,0.0955388994785,,
220,0.0935155914435,,
210,0.105686818552,,
240,0.110111479768,,
230,0.102936325571,,
230,0.102654360145,,
230,0.109610855687,,
200,0.103535693581,,
210,0.105413724524,,
230,0.0920583745921,,
220,0.0915629717571,,
220,0.103838041218,,
250,0.108615090251,,
240,0.0988316367999,,
240,0.10235032714,,
240,0.110351645555,,
210,0.101726883354,,
220,0.104876351087,,
230,0.101087968403,,
240,0.0900573748128,,
230,0.093462214115,,
260,0.106382970884,,
250,0.097000754003,,
250,0.0996340073609,,
220,0.099209817463,,
250,0.105803352047,,
230,0.103779310284,,
240,0.0982637748011,,
250,0.0903801081099,,
270,0.103747437286,,
240,0.0910968058316,,
260,0.0962433054789,,
260,0.0976559464222,,
230,0.0981586154757,,
260,0.102301424283,,
260,0.0900846291629,,
250,0.0986908698674,,
240,0.10151434703,,
280,0.10060063083,,
270,0.0955975431805,,
250,0.0889215554378,,
270,0.0969239789737,,
270,0.100559950918,,
240,0.0975612030289,,
270,0.0899287423919,,
260,0.0981468257122,,
250,0.100388883949,,
290,0.0968365708,,
280,0.0940879554898,,
280,0.0977983287078,,
260,0.0880705479736,,
280,0.0996047444225,,
280,0.0880914730732,,
250,0.096022444018,,
270,0.0976991945223,,
260,0.100065395526,,
290,0.0938822765106,,
300,0.0965569158624,,
290,0.102558325611,,
290,0.096830102615,,
290,0.0844888038366,,
270,0.0871130867316,,
260,0.093979436926,,
280,0.0944295635857,,
270,0.0962781827994,,
310,0.0977139239415,,
300,0.0904627186087,,
300,0.098921448874,,
300,0.0834809671084,,
300,0.0948556490834,,
280,0.085455817723,,
280,0.0944184257093,,
290,0.0936713410641,,
270,0.0932810362117,,
320,0.0964408415412,,
310,0.088472334798,,
310,0.0807942689669,,
310,0.0953637814234,,
310,0.0948091426214,,
290,0.0938843065615,,
300,0.0954216473592,,
280,0.0903100858404,,
290,0.0838282418634,,
330,0.09618820031,,
320,0.0893576964569,,
320,0.077761256702,,
320,0.0949324570991,,
300,0.0939537114657,,
310,0.0958423563693,,
320,0.0937805841131,,
290,0.0897195158464,,
340,0.0951941317135,,
300,0.0831911053703,,
330,0.0895730667002,,
330,0.0773566390532,,
330,0.0945940199019,,
310,0.0930400658711,,
330,0.0912588349731,,
320,0.0939434767705,,
300,0.0884368226413,,
350,0.097658389881,,
340,0.0874863884481,,
310,0.0836914439088,,
340,0.0743865369097,,
320,0.0939365013692,,
340,0.0923093166382,,
340,0.0905746483965,,
330,0.0924343333598,,
360,0.0960170827944,,
310,0.0886784229439,,
350,0.0891376158965,,
350,0.0742129400718,,
320,0.0824511313361,,
330,0.0930484545302,,
350,0.09137233224,,
320,0.0877364747123,,
350,0.0907068464018,,
340,0.0941163703535,,
370,0.0943219842334,,
360,0.0723182779274,,
360,0.0878278536193,,
330,0.0821487417394,,
330,0.0867668433461,,
360,0.092087364019,,
340,0.0943825895291,,
360,0.0908699407563,,
350,0.0911667729958,,
380,0.0947082775573,,
370,0.0720989660661,,
370,0.0860307674264,,
340,0.0823350408797,,
370,0.0902993119867,,
340,0.0860358139149,,
350,0.0951383655999,,
360,0.0895973495917,,
380,0.0702392446082,,
390,0.0947373821743,,
380,0.0866197014464,,
370,0.0918538982518,,
350,0.0817212185497,,
360,0.0941602128639,,
370,0.0889187110918,,
350,0.0850716250995,,
380,0.0897292385298,,
390,0.0701645221904,,
390,0.0850752277954,,
360,0.0804550917482,,
370,0.0910528567477,,
380,0.0875660552407,,
400,0.093391696393,,
360,0.0836719366304,,
390,0.0900932750688,,
380,0.0919456694465,,
400,0.08388279741,,
400,0.0710620591377,,
380,0.0902981998735,,
370,0.0803707614707,,
390,0.0860611675079,,
370,0.0823990841716,,
410,0.0913151495799,,
390,0.0903369514849,,
410,0.0806553561126,,
390,0.0890896859055,,
410,0.0710083290441,,
380,0.0789334222899,,
400,0.0899214708258,,
420,0.0912955766576,,
400,0.0851378392931,,
380,0.0815934305258,,
420,0.0806874441423,,
400,0.0898982089177,,
390,0.0778188716656,,
400,0.088256054796,,
420,0.0709620644048,,
430,0.0918333929721,,
410,0.0897863773612,,
410,0.0831099981091,,
390,0.0821469405967,,
430,0.0798474464833,,
410,0.089664942827,,
400,0.076841227561,,
440,0.0912850155603,,
430,0.0695934041551,,
410,0.0872670304621,,
420,0.081042492741,,
400,0.0824638401549,,
420,0.0900657377132,,
440,0.0803849878007,,
450,0.089663781108,,
440,0.0710520199739,,
420,0.0882960972848,,
410,0.076076736716,,
420,0.087391460522,,
430,0.081449751441,,
410,0.0813971489305,,
450,0.0799086202856,,
460,0.0886444281601,,
430,0.0891616022722,,
420,0.0755008286363,,
450,0.0708245764698,,
430,0.0892053860523,,
430,0.0883453904421,,
440,0.0812308648013,,
470,0.0855880309871,,
420,0.0816082803236,,
460,0.0780143044081,,
430,0.0755421569585,,
440,0.0905064984235,,
460,0.0692829328821,,
440,0.0875371857077,,
440,0.0877025380296,,
480,0.0839363019266,,
450,0.0795425014418,,
440,0.0726846236516,,
430,0.0809643272425,,
470,0.0768464632524,,
450,0.0871699980446,,
450,0.0877250882722,,
470,0.0704578644985,,
450,0.0722206635937,,
450,0.0864995148369,,
490,0.0846102839986,,
460,0.0792184748954,,
440,0.0811849570719,,
480,0.0764996019549,,
460,0.0723124812311,,
460,0.0861351895326,,
460,0.0872608772618,,
480,0.0702789365856,,
460,0.085530586943,,
470,0.0777018740417,,
450,0.0770593378014,,
470,0.0725923100156,,
490,0.0766385553405,,
