Time(Iteration),syncCoLinUCB,GOBLin,AsyncCoLinUCB,LinUCB
0,31.7614690048,30.9714625668,25.2294547577,32.8557521519
10,64.6379643172,65.0839508812,62.0082171304,97.1180067701
20,68.915260919,73.6255572719,66.6423115355,105.916182334
30,72.3659395441,78.3129438613,69.2838010589,110.548067339
40,74.4246332171,81.7958125832,71.21420344,113.712526965
50,75.9012207995,84.0306127234,72.8953624964,116.09194506
60,77.8433373398,86.5223873096,74.8367734165,119.078493493
70,79.1468196058,88.8158036919,75.8173832474,121.391285518
80,80.4728056539,90.8177966008,77.0208782774,123.16076032
90,81.0483507312,91.6773663133,77.5965968389,124.45187842
100,82.1104619311,93.2986077815,78.5993073147,126.125627943
110,82.7229895393,94.4984782381,79.227232189,127.313850298
120,83.4180923577,95.5598084841,79.8520318044,128.637555086
130,84.1113978911,97.076358931,80.5465902532,130.040749148
140,84.5574164693,98.2085719755,81.0102226064,131.018267936
150,84.9510254264,99.1842370612,81.3174696919,132.047439635
160,85.2615372859,100.098893708,81.7092157443,132.834680657
170,85.6732298338,100.883175443,82.1023848077,133.63492016
180,85.9567457639,101.41661428,82.3866970378,134.21932676
190,86.3255446342,102.187187328,82.7657120655,134.833165748
200,86.9118315772,102.787831589,83.3487063699,135.486287758
210,87.2541411429,103.259690868,83.7119641654,135.985237076
220,87.3732550888,103.452496931,83.8647723865,136.28241839
230,87.5994691659,103.980776621,84.0890681291,136.821022338
240,87.9432995552,104.645310089,84.4859259268,137.748765486
250,88.152167106,105.142411139,84.7076466485,138.202598727
260,88.390846727,105.597956894,84.9633077606,138.783290438
270,88.7056449403,105.966991537,85.255741055,139.333007892
280,88.8611866421,106.285889367,85.3997221168,139.660475937
290,89.0475812079,106.776938265,85.619408848,140.191167182
300,89.281383645,107.421631203,85.8473529175,140.836121173
310,89.5064420742,107.818610981,86.0862164148,141.231122245
320,89.671256206,108.159172277,86.2335692979,141.513232099
330,89.9128645068,108.779044662,86.461023541,142.119098818
340,90.1168543326,109.16023698,86.7234508967,142.677230585
350,90.2192164131,109.517261749,86.8258129771,143.015872715
360,90.3743376329,109.917566168,86.9459618958,143.271035477
370,90.4551412864,110.216952955,87.0267655493,143.530016088
380,90.6371855298,110.59786318,87.1770295541,143.98567994
390,90.7903579978,110.993921103,87.3226612915,144.274717073
400,90.8745516998,111.356884202,87.4068549934,144.65080055
410,91.0361034084,111.610712421,87.568406702,144.884387663
420,91.1788950721,111.857372087,87.7034779953,145.107422202
430,91.2628887567,112.171823683,87.7869607173,145.409218963
440,91.4335541104,112.315283258,87.9431301867,145.597921995
450,91.5763608095,112.774597973,88.0829296421,145.974932802
460,91.7209016149,113.043261644,88.2274704475,146.255515124
470,91.8007936214,113.311541981,88.307362454,146.491765617
480,91.9290475834,113.580433173,88.4365591514,146.791757471
490,92.0692819309,113.856864375,88.5802158562,147.045230935
