Time(Iteration),GOBLinCoTheta,,
480,0.0752343271406,,
480,0.069585820148,,
470,0.0768966040103,,
490,0.0718166523456,,
480,0.0688019305966,,
460,0.0769742189698,,
470,0.0857018984044,,
480,0.075486647168,,
470,0.0764714319028,,
490,0.0746689880805,,
490,0.069324483234,,
490,0.0674799102624,,
470,0.0755251400778,,
490,0.0757258453639,,
480,0.0845574495166,,
480,0.0750707412242,,
480,0.0757743726763,,
490,0.0844102201799,,
490,0.0772463370127,,
490,0.0746274253813,,
