Time(Iteration),syncCoLinUCB,GOBLin,AsyncCoLinUCB,LinUCB
0,15.6946363409,10.6309890289,14.4302758319,15.8313602473
Time(Iteration),syncCoLinUCB,GOBLin,AsyncCoLinUCB,LinUCB
Time(Iteration),syncCoLinUCB,GOBLin,AsyncCoLinUCB,LinUCB
0,15.882220803,7.75861970519,15.6769901232,16.9866093995
Time(Iteration),syncCoLinUCB,GOBLin,AsyncCoLinUCB,LinUCB
Time(Iteration),syncCoLinUCB,GOBLin,AsyncCoLinUCB,LinUCB
200,63.4203490789,62.9120072362,61.9432737304,73.2805242286
120,60.575921494,55.1348707424,62.471094725,68.2697253128
130,63.1867300744,51.8851832829,61.9216309428,67.0382881597
130,62.8206683424,53.9806467647,61.257718369,66.01557961
120,65.2672317067,56.7074748136,65.4885060507,69.1518218639
190,61.3103228483,57.2178102691,55.7563554058,67.3091841023
210,63.7164560226,63.2614610977,62.1873272637,73.5774215426
140,64.3170828009,52.7887060053,63.0317826945,68.1118077754
130,59.8823579877,45.7846441682,59.9779532764,63.3474791199
130,61.0659811267,55.8335253971,62.960465712,68.8293768664
200,61.5464108483,57.5492108431,55.9812729811,67.551897043
220,64.0362861104,63.5802151488,62.5271733832,73.9631647613
140,63.2413747206,54.5748633697,61.7094686942,66.5069114239
130,65.8765910403,57.3404492161,66.2595322153,69.9025749257
150,65.0969150695,53.4709008567,63.7050419523,68.8169693815
140,60.5860652321,46.3600032576,60.681599642,64.1027476907
140,61.4496242078,56.2629281512,63.3764548593,69.2965812004
230,64.2831015007,63.9165099199,62.8489943087,74.382817648
210,61.7529793149,57.8124512669,56.200709346,67.8183619956
150,63.7840697628,55.061725505,62.1979840051,67.0008549824
140,66.5810289842,58.0902679343,67.0071550435,70.6510347197
240,64.5495486409,64.2425243144,63.1503490057,74.8361457667
150,61.9820292615,56.7958066924,63.9227992088,69.8343381506
160,65.5157291387,53.9457033859,64.1306281655,69.2602687792
150,61.1670246015,46.68579694,61.3298663628,64.8352062648
220,62.03426204,58.2836021161,56.5249401369,68.19232463
160,64.0882077997,55.3349118978,62.4919968444,67.4096395474
250,64.8468867781,64.6091350047,63.4441497357,75.2181144085
150,67.1585426008,58.8632149837,67.6622673962,71.3299348596
230,62.1476648582,58.5040605446,56.7346510989,68.4143519614
170,65.8314775363,54.3182479816,64.4773247039,69.7376896107
160,62.5333596568,57.2450216289,64.5811014105,70.4873034298
160,61.5709749098,47.0648068994,61.7147587828,65.2487667379
260,65.1659133697,64.9717999132,63.6917334775,75.5341829135
170,64.4334627099,55.7244755314,62.8226790571,67.7678524905
160,67.7813099701,59.3850940967,68.3289807648,72.0517316286
240,62.432456435,58.8224351123,57.0081288326,68.7311701368
180,66.2851849421,54.7072023453,64.9268829107,70.2178240013
270,65.2748536397,65.2760664408,63.7572292983,75.6785754646
170,63.1489457704,58.0551628444,65.1201083231,71.1063424126
170,61.9683361642,47.2886417771,62.0504080198,65.6414956689
180,64.7804504865,56.1559014648,63.1835570289,68.2189028851
250,62.6511469958,59.0514125793,57.293835148,68.9966429217
170,68.2144011153,59.8816312714,68.765615629,72.5067787761
280,65.5253745382,65.6679416669,63.9851339354,76.0850322978
190,66.6335733987,54.9824490067,65.2032417838,70.5130079688
180,68.5921444132,60.2397118636,69.2383409377,73.0142434641
180,63.6382352422,58.4933324105,65.5363787682,71.6290219035
260,62.8054799051,59.2534288419,57.4768604616,69.2457564676
180,62.4587970395,47.703538277,62.5319134451,66.1452277688
190,65.3112349858,56.5195137293,63.7334542009,68.7688000571
290,65.7642497007,65.9397575538,64.1955580445,76.33514948
200,66.9662157004,55.2116785758,65.5619631696,70.8717293546
270,63.0290524492,59.502927513,57.6699146292,69.4988821061
190,68.9439184576,60.6556370889,69.652777304,73.4286798303
300,66.1297911274,66.202190023,64.6155509156,76.7700849541
190,64.2601745626,58.8859384579,66.1663574551,72.2453348923
200,65.6763823867,56.976083137,64.1016732647,69.1777648655
190,62.8058853268,47.9815493992,62.8700044202,66.5257716514
280,63.1461341065,59.8085004454,57.7673929615,69.6030106578
200,69.3759991432,61.2139400282,70.0965513339,73.8724538602
310,66.4755679789,66.6105883759,65.023573368,77.1775366717
210,65.9895123825,57.4607453234,64.4713467603,69.5573978469
210,67.3878863883,55.5889746876,66.0385317748,71.3765107637
200,64.6598028195,59.1992269254,66.5752121127,72.6855241933
200,63.1384639028,48.2381084813,63.1900687484,66.8566195002
320,66.6715191613,66.8978057474,65.2001915378,77.3928702479
290,63.2208025321,59.9068570846,57.8575964486,69.7069539635
210,69.6716647164,61.6193985456,70.4049969289,74.2091315602
210,64.8493983149,59.4105080214,66.7518654662,72.8621775468
220,66.3447566345,57.8171129969,64.8251407842,69.8808108462
330,67.0073519627,67.1632039036,65.5026375934,77.7648632614
220,67.6912544855,55.8976412565,66.3839196807,71.732078258
300,63.4244185352,60.0946109386,58.0722499348,69.9216074497
210,63.4306548755,48.4821238849,63.4312452567,67.1308561748
220,69.9669365723,61.8833546194,70.7087671195,74.504403416
340,67.148949119,67.3786775442,65.5447466933,77.8684460664
220,65.0977017039,59.6125347602,66.9870730098,73.0994501044
310,63.4870648961,60.2348768302,58.1652848917,70.0949439397
230,66.6627495613,58.3257707521,65.2304202312,70.3223521853
230,68.194663062,56.5496846434,67.0203512315,72.362982645
350,67.2552787618,67.558977004,65.6591741839,78.01123338
230,70.1476939751,62.0538572691,70.8845892048,74.6638117343
220,63.7071960865,48.7235467929,63.6607381094,67.4023310562
320,63.7236753014,60.5271538808,58.4734316744,70.4030907224
230,65.3118630592,59.8435259901,67.1924549308,73.3049954038
360,67.4748978874,67.8168420857,65.8488229201,78.2068956316
240,67.1623850078,58.5501772422,65.6693042742,70.8071205315
240,68.5261359162,56.8344799974,67.3529808875,72.6910508522
240,70.415610246,62.2739571557,71.1540739678,74.9332964973
370,67.8252828628,68.1756833052,66.1955264697,78.5998870186
230,63.8948883461,48.9617022445,63.8272313778,67.5883673236
330,63.8688339908,60.7604135608,58.6448391118,70.5868201031
250,67.331035829,58.8187633889,65.8113195499,70.9675518776
240,65.5511624997,60.2971795501,67.4430253238,73.5671256949
250,68.8306047623,57.1641462999,67.6843528366,73.0525879662
380,67.9815255728,68.4067267812,66.3207901063,78.8410625825
240,64.2733917847,49.2736777732,64.1500196651,67.9499856636
250,70.7457567392,62.6221516608,71.573606369,75.3608588383
260,67.6698915755,59.0939450786,66.1676322921,71.3257122653
340,63.9990212081,60.8828842829,58.784959908,70.7423608595
250,65.7405751676,60.6362879972,67.7201259479,73.8854321609
390,68.2229447691,68.5786241485,66.5512728647,79.1009177754
260,69.1754092927,57.5933678229,67.9950853904,73.4340644536
250,64.5212749075,49.5220482382,64.3930245614,68.1862762838
270,67.8776874952,59.3355078188,66.363410832,71.5202734189
400,68.4656618344,68.8338727245,66.7939899299,79.3603170477
350,64.112088471,60.9834066608,58.9079568602,70.8815593547
260,71.0781933017,62.9258420492,71.8878209895,75.6750734588
270,69.3436915774,57.7179219496,68.163367675,73.6240367484
260,65.8574776886,60.9211309612,67.8567913487,74.0691934237
260,64.8150720328,49.850047151,64.6413385897,68.4391038315
280,68.1734452061,59.5888527965,66.6509088742,71.8187612279
410,68.7020540087,69.1317685639,67.0160449818,79.6441717691
360,64.1906391641,61.087530854,58.9877918177,70.962379633
280,69.6600393813,58.3264348349,68.479715479,73.9591171068
270,71.2629734374,63.1746204038,72.0553183756,75.8960871176
270,66.0307016626,61.0724674036,68.0300153227,74.2608714244
270,64.9976514939,50.0739309499,64.8371665773,68.634931819
420,68.9746561887,69.4022046902,67.2300912262,79.9180064521
290,68.4345244876,59.9300556311,66.9255338591,72.0933862128
370,64.3741318009,61.3568476239,59.1602264775,71.2350954582
280,71.5108342092,63.4308254422,72.3012620426,76.1335266769
430,69.0973856389,69.5942297238,67.3655410613,80.0540747846
290,69.8181391793,58.5021884286,68.637815277,74.1172169048
280,66.2265861523,61.3379804249,68.2301645781,74.5165447824
300,68.6883419397,60.2857379374,67.1868298923,72.354682246
280,65.1765433901,50.2768753767,65.0551913641,68.8278795597
380,64.5514098008,61.6070676375,59.3161583699,71.4571601879
440,69.2819070212,69.7866693405,67.5665203904,80.2868277931
290,71.6813571363,63.6718260659,72.4876782135,76.3023347993
310,69.0701920808,60.4372228725,67.5496346062,72.7174869599
290,66.3850388853,61.5340230363,68.4100108935,74.7280717903
300,70.0950168043,58.8954851285,68.8817286302,74.361130258
290,65.450705242,50.5702199001,65.2623559971,69.1071858041
450,69.4889332005,70.0609510379,67.7626914053,80.509268158
390,64.6944112011,61.8079166099,59.4521421636,71.6116680087
300,71.8548178686,63.9441340705,72.6611389457,76.449760028
300,66.7183603645,61.8965154934,68.7737256889,75.1684931349
310,70.3157000675,59.1214824148,69.123165013,74.6140018264
320,69.259659962,60.6331054772,67.7244786997,72.8971177065
460,69.6335358023,70.2382836918,67.9191215754,80.6770196688
300,65.6423648653,50.6652720342,65.4506205781,69.296807704
400,64.7580955585,62.0131188305,59.5101791579,71.7133051903
310,72.11185478,64.1661992679,72.8630036851,76.6530795398
310,66.9386601468,62.2038211431,69.001994753,75.4025830443
470,69.7553173678,70.3913807793,68.0539548506,80.8421147606
320,70.7885378301,59.3827564739,69.5629821563,75.046353259
330,69.4274739434,60.7848404314,67.8663677282,73.0589736289
310,65.7844431234,50.9336599398,65.5926988362,69.450432061
410,64.8086878402,62.1757857474,59.5604971445,71.7793580564
320,67.1203515333,62.3699501464,69.1836861394,75.6391211693
320,72.3384567963,64.3838687533,73.0714581224,76.8712605666
480,69.8681153374,70.5520828775,68.1610983894,80.9816429643
330,71.1795920101,59.884745522,69.9540363363,75.4849866588
340,69.7292025605,60.9993950568,68.1567956447,73.3494015454
320,65.9649818715,51.2186338202,65.787147983,69.6448812078
420,64.9600071594,62.4281276597,59.7235739071,72.0055736248
330,67.3485435739,62.5844430882,69.4270852578,75.8892546916
490,70.1276867701,70.7619704404,68.3428861415,81.1997936841
330,72.4972734357,64.5330980268,73.2224308845,77.0167871961
340,71.3959901145,60.1526835305,70.2303831083,75.7714524738
330,66.1439213094,51.3488916971,65.9119173951,69.771171105
350,70.0141454215,61.3631215144,68.4605807973,73.6596187496
430,65.0830198735,62.5571047269,59.8465866211,72.126955802
340,67.5873951074,62.7273438645,69.6903528211,76.1969420056
350,71.5897069318,60.4400005047,70.4193920644,75.96046143
440,65.2559741282,62.8767065814,60.04423929,72.3530174804
340,72.7593164621,64.7134319351,73.5167138456,77.2803071631
360,70.2753763752,61.616555769,68.7157952799,73.9148332322
340,66.384431999,51.5210865548,66.0971393716,69.980426798
360,71.9049973373,60.6701713027,70.7027908053,76.2438601709
350,67.8557906329,62.9978360965,69.9374022605,76.4378284217
450,65.3001745107,62.9667040703,60.0584413352,72.4144767271
460,65.3923393806,63.0986492635,60.1463612463,72.5400821067
350,72.9666725051,64.8615562583,73.6796721961,77.4654991675
360,67.9318733925,63.1777192935,70.0134850201,76.5327223385
370,70.4831676178,61.8332383366,68.9253201985,74.1243581509
370,72.2557808502,61.0332264734,71.0312298513,76.5755614006
350,66.7876466205,51.817222736,66.4328520635,70.3197916825
470,65.4441576889,63.1749048656,60.1826729146,72.6069220636
370,68.0531067437,63.3618168152,70.1926190076,76.7010588565
360,73.0637796722,64.9552891679,73.7954316111,77.5830505883
480,65.5017351297,63.2567574298,60.2402503553,72.6644995043
380,70.7089240321,62.0678856948,69.1633057542,74.3623437065
380,72.3671203964,61.1476989902,71.1618933022,76.7272112114
360,67.0268272406,52.0563931528,66.6871177865,70.5806053327
490,65.6363089335,63.4375472155,60.3443097032,72.8091368147
380,68.3095642858,63.5905993634,70.41915933,76.9543378002
370,73.3008816306,65.137057445,74.0516520759,77.7922202948
390,71.157871808,62.361995967,69.5650881283,74.8031510228
390,72.6648263374,61.4747259388,71.4595992432,77.0322342758
370,67.1544439918,52.2546412491,66.8147345377,70.7360124564
390,68.4858682731,63.8688520922,70.5954633173,77.1114625407
400,72.8515793882,61.6505711289,71.6730215744,77.3040999513
380,73.4786174165,65.3694807201,74.2049302728,77.9381823367
380,67.3456671402,52.5406735867,67.0119269461,70.9356648676
400,71.2342615925,62.472819492,69.6752346438,74.9299084317
400,68.5336339419,64.0026864987,70.6664958287,77.2052290547
410,72.9788104057,61.9466911174,71.8083614687,77.4394398456
390,73.7265202347,65.6583402156,74.447266256,78.2568847391
390,67.471172639,52.7856189077,67.1529208484,71.0760568054
410,71.451613623,62.8023725697,69.8820918114,75.2306119891
420,73.1321928409,62.1040661793,71.9731978843,77.6042762612
410,68.6344438479,64.2111577048,70.779647887,77.3812088318
400,73.9701122596,65.927543924,74.6806583245,78.4902768075
430,73.2472225179,62.2350207732,72.0865619011,77.7315429722
400,67.6788195699,53.0323724569,67.3388280554,71.2742814827
420,71.6610450773,63.0326292715,70.1065508458,75.5285891187
420,68.7873572399,64.3511269729,70.9302340796,77.5388277337
440,73.3659585355,62.3716438059,72.2052979187,77.862520773
410,74.1361804808,66.1386760707,74.8384675774,78.6890711716
410,67.7850513133,53.1158587474,67.4506627046,71.3801846469
430,71.893229791,63.2611528525,70.2628599875,75.6912742063
430,69.0031166916,64.5887413118,71.1459935313,77.7634585715
420,74.2519982974,66.2864538464,74.9473177244,78.7879036621
450,73.4767867034,62.5351821714,72.3116602658,77.9876933751
440,72.0834315758,63.4674349049,70.4530617722,75.8861203208
420,68.0496913182,53.4388233654,67.614369614,71.5547038496
430,74.4344699116,66.5014211721,75.1679048047,79.030974026
440,69.1216223868,64.7301579679,71.2644992265,77.9028876203
460,73.6521359277,62.7699064509,72.4870094901,78.1630425994
450,72.2494986147,63.6177349469,70.5898172951,76.0347452549
440,74.5888085803,66.6286414096,75.3320803275,79.2121176419
430,68.2034520367,53.5958933643,67.7395649555,71.6798991911
450,69.2902146932,64.9177208238,71.4756278138,78.1159510304
470,73.8555450555,62.9604470985,72.690418618,78.3664517272
460,72.4774938178,63.8287071262,70.7632067924,76.2081347522
450,74.7626634125,66.8342656504,75.5059351597,79.3970447973
460,69.4083029761,65.0101720242,71.6095781507,78.2512780042
480,73.9889329495,63.0643993075,72.7920430793,78.4680761886
460,74.8623111829,66.9229821113,75.6055829301,79.4966050865
440,68.4970424964,53.8766294576,67.9905482996,71.9308825353
470,72.6363653135,64.0425293705,70.922078288,76.4163838268
470,69.5901263692,65.2060185387,71.7914015438,78.4135881465
490,74.2171679581,63.311990468,73.0104616258,78.6864947351
470,75.0351461363,67.1237663743,75.7524870994,79.6435092558
450,68.6917565906,54.1178344938,68.1462052265,72.1229467137
480,72.7199641115,64.1682526817,71.005677086,76.5601203924
480,75.1286325339,67.2932638667,75.8623706523,79.7689595328
480,69.8117643986,65.4339412752,72.0130395731,78.6281841552
490,72.9562403549,64.384745501,71.2417916816,76.7973680659
460,68.8362611887,54.3339615647,68.2881497582,72.280659617
490,75.1772163419,67.3898053645,75.9078702275,79.8200126257
490,69.9237739856,65.5365171323,72.1759343242,78.8002827852
470,68.9509307554,54.4836164564,68.4089132972,72.4032513483
480,69.0777258764,54.5805112573,68.502664261,72.510350118
490,69.1559465548,54.7245312934,68.5943810677,72.5980873546
