Time(Iteration),GOBLinCoTheta,,
Time(Iteration),GOBLinCoTheta,,
Time(Iteration),GOBLinCoTheta,,
0,0.800818868543,,
0,0.826193838498,,
0,0.814840903564,,
10,0.205081405399,,
20,0.172986479089,,
10,0.206765773926,,
10,0.234030237611,,
30,0.157446319337,,
20,0.196936939486,,
40,0.146884814071,,
20,0.182451368276,,
50,0.138479624142,,
30,0.175968672836,,
30,0.157583702955,,
60,0.128895216757,,
40,0.168771154506,,
40,0.139145506042,,
70,0.121546631526,,
50,0.156673329186,,
50,0.129165528751,,
80,0.119672115712,,
60,0.146850550067,,
60,0.120502081309,,
90,0.113457652987,,
70,0.143067541796,,
70,0.118449644048,,
100,0.112108011929,,
80,0.138185103985,,
80,0.114676876784,,
110,0.106434108712,,
90,0.129771259583,,
90,0.112381998571,,
120,0.103350167367,,
100,0.123043596926,,
100,0.105630407748,,
130,0.0981431770365,,
110,0.120909343696,,
110,0.101423842814,,
140,0.0963338449015,,
120,0.112489142533,,
120,0.0989853276189,,
150,0.0962666582091,,
130,0.106419749858,,
130,0.0923630323308,,
160,0.0947844240325,,
140,0.103683071438,,
140,0.0899805353557,,
170,0.0926846210534,,
150,0.100708451354,,
150,0.0882974454225,,
180,0.0862005708088,,
160,0.098615649196,,
160,0.0863744147445,,
190,0.0829927902344,,
170,0.0964654317876,,
170,0.0820750692131,,
180,0.0961804352521,,
200,0.0821182978152,,
190,0.0926240350314,,
180,0.0800369278375,,
210,0.0800992836588,,
200,0.0893637299816,,
190,0.0779393458982,,
220,0.0780347976266,,
210,0.0867004024681,,
200,0.0761473276133,,
230,0.0754339204109,,
220,0.0845210296273,,
210,0.0762314657914,,
230,0.0834046801247,,
240,0.0749132536056,,
220,0.0749908615089,,
240,0.0813968627091,,
250,0.0738921381107,,
230,0.0762064431207,,
250,0.0786994935714,,
260,0.0705810859324,,
260,0.0772475977339,,
240,0.0761004530596,,
270,0.0699308129443,,
270,0.0777436225068,,
250,0.0766020489617,,
280,0.0701474250354,,
280,0.0761300845838,,
260,0.0758798892813,,
290,0.068634455969,,
270,0.0741015787165,,
290,0.0754310481024,,
300,0.0687059504882,,
280,0.0751499458372,,
300,0.0737981938904,,
310,0.0687711575332,,
290,0.0735893951853,,
310,0.0728639938441,,
320,0.0673944822407,,
300,0.0721103646924,,
320,0.0725535075291,,
330,0.0670611018979,,
310,0.0709341482326,,
340,0.0667200132788,,
330,0.0714645753681,,
320,0.0706526390884,,
350,0.066436647173,,
340,0.0715753494432,,
330,0.0693428731469,,
350,0.0701029784026,,
360,0.0657567205817,,
340,0.0686458609812,,
360,0.0699052485235,,
370,0.0644611575176,,
350,0.0684390681875,,
370,0.0694783141045,,
380,0.0624325791296,,
360,0.0680929905833,,
380,0.0678660049215,,
390,0.0625767384051,,
370,0.0671390444546,,
390,0.0667179731333,,
400,0.0633762141021,,
380,0.0653411864116,,
400,0.0651454647489,,
410,0.0626179439491,,
390,0.063175546654,,
410,0.0652236128634,,
420,0.062092322823,,
420,0.0631997328835,,
400,0.0620179113444,,
430,0.0618938717299,,
430,0.064294732588,,
440,0.0616500674905,,
410,0.0610409488076,,
450,0.0605204700038,,
440,0.0635328901815,,
420,0.0599318233421,,
460,0.0598719403959,,
450,0.0623430293592,,
430,0.0604412142168,,
470,0.0589552853786,,
460,0.0620150904141,,
440,0.0599589764176,,
480,0.0587046162806,,
470,0.0608942331295,,
450,0.0598139164127,,
490,0.0560128702883,,
480,0.0605377401527,,
460,0.0603733174746,,
490,0.0598406272278,,
470,0.0589834005869,,
480,0.0590265144917,,
490,0.0591888275991,,
