Time(Iteration),syncCoLinUCB,GOBLin,AsyncCoLinUCB,LinUCB
250,60.6946448892,59.2228241507,59.1643683204,70.4558577456
270,63.7324136063,58.2206091306,62.7994524226,74.851495399
280,65.5436058812,62.3583479161,65.1683307148,76.544758532
260,60.8835380143,59.5053696365,59.3320821567,70.6496453531
290,65.8449916916,62.6087288484,65.4746825862,76.8807776711
280,64.0447886989,58.5143617694,63.0783685441,75.1167433908
270,61.0559881231,59.6568419541,59.4803036241,70.814781331
300,66.0753019622,62.9952400254,65.7674801528,77.1674069253
290,64.3908878585,58.8533468408,63.444728967,75.5006960809
280,61.2653204031,59.9587200675,59.689635904,71.0622167368
310,66.358625522,63.2516134621,66.0445337316,77.469371757
300,64.535341671,59.1284426473,63.6176273259,75.6264975551
290,61.3939013236,60.2416276781,59.8303054,71.2477025392
320,66.4963645678,63.6622049671,66.2052689512,77.7572545354
310,64.6831242577,59.3355899455,63.7943807634,75.8593399862
330,66.6779857596,63.9148567199,66.3840925657,78.0140994466
300,61.5720441969,60.4612577888,60.0039758233,71.5393974329
320,64.9505069351,59.669919443,64.0943076497,76.2115432079
340,66.7935818486,64.0974246848,66.4996886547,78.1799287544
310,61.8041915311,60.4902259291,60.2361021813,71.7155661557
330,65.16882729,59.9169553832,64.3126280047,76.5164493351
350,66.9115280391,64.2561015173,66.6245628468,78.3094091299
320,62.0563377298,60.6767930825,60.48824838,72.0227722639
340,65.3937433506,60.377487706,64.5302068632,76.8666531558
360,67.0868008952,64.4664901291,66.8041263795,78.5942974736
330,62.2994232659,60.7673308659,60.6929753553,72.2714582574
350,65.7165809196,60.8633017931,64.9404813874,77.3911798142
370,67.1992295707,64.6133372526,66.9130160552,78.74621257
340,62.503809177,61.0839359428,60.8867949511,72.5457107407
360,65.9299055119,61.2176465157,65.2652016476,77.7763339077
380,67.3944417517,64.8695086512,67.143872077,79.0351037414
350,62.648834062,61.2210384489,61.0318198361,72.7585364474
390,67.4809471551,64.975203818,67.2122649136,79.1684456061
370,66.1158681218,61.5258464762,65.4481023173,78.063024618
360,62.796556032,61.4495103771,61.2445686868,73.0063205888
400,67.5766649526,65.0555796164,67.323170821,79.2765822111
380,66.2996432066,61.8554402039,65.6323579051,78.2993411052
370,62.9077425779,61.59203147,61.3557552328,73.1725202713
410,67.7672315455,65.2566798484,67.513737414,79.546201746
390,66.4354726418,62.0052933878,65.8552630022,78.5379932489
380,62.9697032209,61.7620163989,61.4156349522,73.3041738026
420,67.850776758,65.3656858063,67.5972826264,79.6684723857
390,63.1016528494,61.8909906911,61.5475845807,73.4512443591
400,66.5139087664,62.2440507334,66.0032307787,78.7085102644
430,68.0107394471,65.539931433,67.7572453155,79.8259783787
400,63.1957903629,61.9934210107,61.6230203126,73.5494716917
410,66.6578814231,62.3929464975,66.1844183999,78.9028846532
440,68.1914216946,65.7947689212,67.9315856558,80.1102601466
410,63.3027331273,62.2029998631,61.729963077,73.6913670995
420,66.8843494231,62.8112862977,66.4107084501,79.2471250114
450,68.4098027228,66.0353383928,68.1469453495,80.3361922439
420,63.4580866032,62.3579860957,61.8776330361,73.8603356772
430,67.0449395438,63.028790974,66.5855896079,79.4903677424
460,68.5533660812,66.1853521136,68.3333424176,80.5211809538
430,63.6966061651,62.5797139719,62.116152598,74.1081759128
440,67.2012597236,63.3318395187,66.7840596876,79.7415935486
440,63.8012251602,62.714581213,62.2207715931,74.208867657
470,68.6340577384,66.3414685414,68.4203004668,80.6412137656
450,67.3943770653,63.5868110061,66.969933686,80.0291928067
450,63.9110947664,62.7940177292,62.3306411993,74.3235774358
480,68.7535728426,66.5733840194,68.5340889255,80.868715075
460,67.6100139907,63.8346694293,67.2171693373,80.2731554662
460,64.0070814273,62.8698004281,62.4379198944,74.4343568923
490,68.9210101443,66.7267151276,68.6753732764,81.0337783048
470,67.7016585018,64.0094105947,67.3078682978,80.4310932832
470,64.1249736252,63.0214280487,62.5687300914,74.6060693663
480,67.7894720394,64.1452779107,67.3836384339,80.5833290237
480,64.2057263004,63.1727398179,62.6494827666,74.7141978041
490,67.9400644053,64.3478808411,67.5393711938,80.7701325663
490,64.2929432218,63.304871964,62.736699688,74.8261964451
