Time(Iteration),syncCoLinUCB,GOBLin,AsyncCoLinUCB,LinUCB
0,12.6247375465,7.32656535669,10.2331712808,11.6458473237
10,40.2764888929,29.9899602692,37.9367880982,44.7864360251
20,43.5228041712,34.7259195108,41.7929311581,49.5410520344
30,44.8632774273,37.7027963433,43.1188520186,51.3026617996
40,46.0401016326,39.8491198532,44.3757853756,52.8946016085
50,46.6673633392,40.7908356817,45.5137246505,54.1412424673
60,47.5492897767,42.3285640125,46.3529610784,55.1843443558
70,48.3258474407,43.6204127639,47.3359576363,56.3229963275
80,48.9536396651,44.6208109604,47.8914964276,57.1286134546
90,49.864968297,45.6994408012,48.7165234535,58.276793753
100,50.5804245571,46.4852016325,49.3056253574,59.1428612808
110,51.2002293209,47.3372709231,49.8321361763,60.0995059495
120,51.6988109436,47.9853825399,50.1896555564,60.8490637749
130,52.05975696,48.6371910452,50.6306037062,61.3367743766
140,52.4886651568,49.1454719086,51.0655249723,62.0275262207
150,52.8987335867,49.6260325646,51.2857535686,62.4345334124
160,53.3014562663,50.0396258943,51.6359537703,62.957893163
170,53.7464095495,50.6495021676,52.1590270876,63.4609401827
180,54.0350890222,51.0481969702,52.3787890542,63.7121512515
190,54.2462540106,51.6031459376,52.7370216464,64.0384766557
200,54.5399219755,51.9667120295,53.0595212174,64.4471581006
210,54.9158451916,52.4010315152,53.4340963128,64.9680652368
220,55.46624219,53.0222002834,53.9758234705,65.59164138
230,55.677478581,53.2913659992,54.1628819639,65.8981265612
240,55.9544549406,53.5853466669,54.4681286818,66.2758474776
250,56.2575009825,53.7737754859,54.7015920091,66.6402163992
260,56.5858753849,54.0718778878,55.0200560682,67.0054483523
270,56.7761806309,54.2547369428,55.2179404146,67.2874841583
280,57.0624717889,54.5759988824,55.5203364171,67.6696113763
290,57.2360059921,54.7574366708,55.6797647441,67.8819078036
300,57.4272506294,55.0501091945,55.9044285829,68.0887717067
310,57.7479349938,55.3782053661,56.1618622354,68.3775758184
320,57.8538546117,55.6853918919,56.2906869207,68.5627203075
330,58.028912985,55.8379361275,56.465745294,68.7443462069
340,58.2672689425,56.0904342101,56.7041012514,69.0135594228
350,58.4801924132,56.2850698176,56.9170247221,69.2355184663
360,58.6632459547,56.5179469285,57.1284421807,69.4602239376
370,58.8214446051,56.6871326319,57.2692926317,69.6374066549
380,58.9163874201,56.8240523656,57.4127123107,69.8197477959
390,59.1182693418,57.0660639983,57.623588888,70.0360328824
400,59.3333239526,57.1948737683,57.8057011678,70.2608972399
410,59.4353988671,57.2719653863,57.9100147664,70.3968568348
420,59.5026759983,57.385374054,58.0243804737,70.4651963841
430,59.5833467568,57.4873210773,58.1287150938,70.5718264687
440,59.7706119877,57.7173268731,58.3217739113,70.7747335779
450,59.8356080125,57.8087759363,58.384473162,70.852953769
460,60.0486320982,58.083957152,58.5952189103,71.0953483629
470,60.1360453787,58.2358478121,58.7069566049,71.2108062232
480,60.2082291313,58.2950772436,58.7920960672,71.2943936376
490,60.2711956841,58.3897390052,58.858688016,71.3635770382
