Time(Iteration),syncCoLinUCBCoTheta,GOBLinCoTheta,AsyncCoLinUCBCoTheta,LinUCBCoTheta,syncCoLinUCBTheta,AsyncCoLinUCBTheta,
Time(Iteration),syncCoLinUCBCoTheta,GOBLinCoTheta,AsyncCoLinUCBCoTheta,LinUCBCoTheta,syncCoLinUCBTheta,AsyncCoLinUCBTheta,
Time(Iteration),syncCoLinUCBCoTheta,GOBLinCoTheta,AsyncCoLinUCBCoTheta,LinUCBCoTheta,syncCoLinUCBTheta,AsyncCoLinUCBTheta,
Time(Iteration),syncCoLinUCBCoTheta,GOBLinCoTheta,AsyncCoLinUCBCoTheta,LinUCBCoTheta,syncCoLinUCBTheta,AsyncCoLinUCBTheta,
0,0.991687183881,0.79013064477,0.804635693571,0.800825887181,1.0,0.819117369075,
0,0.991687183881,0.692151423929,0.745724225086,0.800988912386,1.0,0.752913549137,
0,0.991687183881,0.655959759523,0.798468796148,0.857438626424,1.0,0.811664818757,
0,0.991687183881,0.847080451568,0.725390448402,0.781498078385,1.0,0.750767936716,
10,0.237621726425,0.313483495491,0.252024309751,0.25566680585,0.254625785463,0.270178350949,
10,0.243779316389,0.29782432814,0.229843564142,0.228052618856,0.264776929857,0.245346086741,
10,0.252879898663,0.326036221689,0.232213710654,0.24853040823,0.27091329083,0.25345787155,
10,0.233935298887,0.318188640828,0.218592385989,0.236328908199,0.256953359672,0.243088680447,
20,0.176285482219,0.266444891756,0.182866631769,0.190474207343,0.190197684495,0.196626961544,
20,0.172171864811,0.27831422564,0.168184377273,0.17662099562,0.188747944018,0.182293444362,
20,0.211509691002,0.305420038223,0.213287600908,0.217917478406,0.224256453444,0.229117877571,
20,0.194221386183,0.297198070015,0.184336194867,0.193359009616,0.207447264956,0.203464090155,
30,0.173673522939,0.290118290886,0.17474289205,0.177685622291,0.184393266721,0.187430433529,
30,0.152078255883,0.268277583259,0.152790178569,0.156168593298,0.168497334859,0.166252862534,
30,0.164775877668,0.284229995939,0.173703427209,0.179866982858,0.177379715811,0.187589535007,
30,0.15722057035,0.287253022028,0.154832227277,0.167967992448,0.164479733429,0.166804939642,
40,0.160271583313,0.28468017444,0.169776307292,0.166907989011,0.169053876758,0.179414985005,
40,0.132597554325,0.270919412787,0.139002174225,0.144471225472,0.14660901606,0.151612552262,
