Time(Iteration),syncCoLinUCB,GOBLin,AsyncCoLinUCB,LinUCB
0,11.3460598,14.9545469882,12.6997722693,11.7819713578
10,33.7144671773,32.4892852461,36.9954240682,45.4409121225
Time(Iteration),syncCoLinUCB,GOBLin,AsyncCoLinUCB,LinUCB
0,12.5338964201,4.91679072376,11.656182929,12.1197789811
20,37.3845589768,37.1783651296,40.9192964092,50.2530069022
10,30.2355000272,24.4055546956,31.9278652913,43.6328827934
30,39.3548815346,40.16920795,42.6044372499,53.5234771521
20,33.0414652087,29.8527041246,34.8363964132,49.1697814574
40,41.723906604,41.7960691568,44.5729544606,56.1533482705
30,34.6352354282,33.6925288917,36.6886596859,52.7021728988
50,43.017958632,44.242715061,45.6318686403,58.1253296981
40,35.9882076017,36.2413283223,37.9777138428,54.8988153032
60,44.1467652171,45.7988754029,46.5816574984,59.4218119684
50,36.9306939941,38.1787811186,38.8259226313,56.7015341825
70,45.0670139152,47.0630612207,47.450897061,60.8237494723
60,37.853304247,39.9375399927,39.8538934981,58.6679353838
80,45.8203057869,48.3184273973,48.2521051006,62.3299881236
70,38.1483075745,40.8408713548,40.1291745892,59.7817980889
90,46.3603850125,49.5002928192,48.7846612888,63.3601525876
80,38.9806050245,41.985011133,40.8568275605,61.4529671344
100,46.8167595068,50.1134698295,49.3400125052,64.1240341126
90,39.5937231944,43.3279249357,41.3002647254,62.3888249683
110,47.2508911994,50.6295263769,49.8682841393,64.7997053906
100,40.025825066,44.3448551006,41.754370588,63.4099603727
120,47.6689019988,51.3228140934,50.3196119989,65.3206179626
110,40.4546763584,45.4764626737,42.2360212541,64.47065142
130,47.974409197,51.9068435309,50.7268091027,65.9865842442
120,40.7574340511,46.3158891462,42.5260533533,65.4015104702
140,48.328884161,52.3767165197,51.0655148731,66.5611449582
130,41.0935680617,47.3336066247,42.8855862041,66.3512927793
150,48.7545055171,53.1104835499,51.4894857345,67.342171612
140,41.4466826428,48.069791337,43.285382879,66.9256118689
160,49.1860792498,53.6877280161,51.9287296764,67.936892533
150,41.7398918962,49.0938202797,43.5891062602,67.7390079851
170,49.4007933136,54.1586602746,52.1545227028,68.3580590431
160,41.89260157,49.9187913287,43.758623962,68.4187654943
180,49.6766846953,54.432116203,52.4149159515,68.7624146171
170,42.2378823024,50.7219698125,44.0327813366,69.2235989557
190,49.9293163568,54.9661310173,52.6837799617,69.1779733752
180,42.5340014541,51.5397394576,44.3289725529,69.8831140164
200,50.2103173276,55.3324266643,52.9591579732,69.6262617913
190,42.881584469,52.2988895946,44.6877090254,70.3832093548
210,50.2819969517,55.5108481488,53.0220925327,69.966361934
200,43.0220876492,52.719443241,44.8478805693,70.7836180296
220,50.5445940079,56.0427675342,53.3153545735,70.5411833826
210,43.2347211912,53.2041128819,45.0881454718,71.2511369751
230,50.8906990405,56.4365368789,53.6490843764,71.1235745179
220,43.3694184843,53.5630601213,45.2030631646,71.6205008404
240,51.0826031133,56.9234806624,53.8319525315,71.538113423
230,43.4725605767,54.0262952087,45.355007713,72.1314049111
250,51.3012731275,57.2741603128,54.0598102907,71.9551989299
240,43.641450879,54.4686660732,45.5060475164,72.5278751726
260,51.7908356857,57.6095538479,54.5562061101,72.5802754405
250,43.8720957894,55.0086170653,45.7002418103,72.8748234319
270,51.9097407043,58.0313452104,54.6757095019,72.9367448274
260,44.0785151587,55.5241607875,45.9205791365,73.4774234543
280,52.2387160679,58.5823584849,55.0128257141,73.3655157854
270,44.309645779,55.9170845241,46.1517097568,73.8782838177
280,44.3927034003,56.2889222318,46.2295954956,74.1159144594
290,52.3802384227,58.9600561249,55.1269440143,73.7827553633
290,44.5609364951,56.6877244343,46.4015385636,74.5909182333
300,52.5477466621,59.2169114783,55.2468125051,74.0247586708
300,44.7485237883,57.0071856809,46.5867870124,74.8803901914
310,52.600793926,59.5199077342,55.2970430303,74.3860139554
320,52.8334797115,59.8755812126,55.5214696723,74.7069742068
310,44.9088993425,57.4683771761,46.7543043729,75.1663251883
330,53.0359995217,60.0837859986,55.7248573986,75.0887679953
320,45.0189212689,57.6960547386,46.8643262993,75.3649392394
340,53.0966394474,60.2651050742,55.7863261682,75.2574302022
330,45.2145100025,57.9325034077,47.0451667094,75.6575358555
350,53.19303753,60.6693989759,55.8853973958,75.6271158765
340,45.2609595489,58.1840328696,47.0800701788,75.8808548067
360,53.3058695943,60.9751058522,55.9936996876,75.9304785926
350,45.4167906479,58.4924150752,47.2394350859,76.2115653576
370,53.3914472542,61.2442179174,56.1035549606,76.0875491756
360,45.63579829,58.9249092213,47.457543119,76.6329007328
380,53.4869317914,61.5643535763,56.1957317044,76.2815759417
370,45.7511464719,59.0986147906,47.5577416873,76.8134979343
390,53.5250333925,61.6926628485,56.232753735,76.4305894724
380,45.8884706911,59.2261802682,47.6692886263,76.9886131916
400,53.6465857445,61.8874893952,56.3539053507,76.5824844415
410,53.7689247309,62.1210904407,56.4759207026,76.7891564862
390,45.9697507781,59.4109202185,47.7506538722,77.2060820485
420,53.9206523557,62.3164993815,56.6330465221,77.0315285076
400,46.0157194699,59.5871730309,47.796622564,77.3472209065
430,53.9934998935,62.6235117165,56.6904329047,77.1669069167
410,46.214634474,59.781951245,47.9798205956,77.6288266787
440,54.0645554885,62.835875511,56.7715037521,77.3768126307
420,46.278579487,59.9027292084,48.0437656085,77.8051083575
450,54.12437508,63.0211930119,56.8313233436,77.5863027991
430,46.3669746706,60.1083857674,48.1327895719,78.0216987001
460,54.1529345838,63.1037048028,56.8598101283,77.6840873967
440,46.5851268419,60.5071183985,48.3556930968,78.3224203484
470,54.2483259639,63.3761613146,56.9641557506,77.9235912934
450,46.7099324655,60.7693703602,48.4865960523,78.5444653137
480,54.2825243361,63.4822212678,56.995824998,78.043255341
