Time(Iteration),syncCoLinUCB,GOBLin,AsyncCoLinUCB,LinUCB
0,14.570955257,15.571692092,14.3214337388,15.6211182694
10,43.605849606,41.4972458744,41.784886745,46.6327629506
20,47.4842092593,45.9295602581,45.7679549144,51.7246718939
30,49.821001929,48.3816565639,48.1923572522,54.1280801447
40,52.1554160751,50.0004578444,50.6994682449,56.7583084116
50,53.0173407508,51.7469804122,51.9115185558,58.1565898485
60,54.6626159319,53.2864482624,53.6513574661,60.135706628
70,55.4434692136,53.9894232505,54.4753311265,60.9518102317
80,56.3280557814,55.0597669094,55.400846247,62.017132125
90,56.9882498373,55.9997102052,56.0929081512,62.7741700734
100,57.8704295136,56.9076469327,57.0887737054,63.8071651074
110,58.8251649066,57.6157166917,58.1037355644,64.820450151
120,59.513729944,58.152196459,58.9201334254,65.6940698627
130,60.3325304986,58.458621822,59.7651489371,66.5711711401
140,60.9499104509,59.0239982759,60.4274873822,67.1837291696
150,61.4511787671,59.4424148399,61.0036502262,67.7805469041
160,61.9702759886,60.0108925908,61.6095897205,68.3989123595
170,62.4048171166,60.429426689,62.0310870963,68.78288773
180,62.8172083512,60.8891395532,62.5185317127,69.297801208
190,63.3989524911,61.5710776324,63.1048025113,69.8645004769
200,63.550654965,61.7730619746,63.2578350265,70.0149417903
210,63.9925261586,62.3114003075,63.6633509676,70.5418168229
220,64.372512429,62.6986900884,64.0433372379,70.9407031365
230,64.7216350937,63.1045297224,64.3810710835,71.3110734339
240,65.2763943802,63.6091682102,64.93583037,71.8708065001
250,65.6047451167,63.9426861379,65.3014657181,72.263331117
260,66.0563462523,64.3126672198,65.7480108988,72.7074837935
270,66.2605865669,64.4852885199,65.9905926587,73.1672060751
280,66.3982536641,64.8139765771,66.1739549099,73.3634080015
290,66.7103213204,65.0191587563,66.5195867795,73.6951409834
300,66.7574140923,65.1390795457,66.6236116505,73.8112358558
310,67.0655873833,65.5449223575,66.8944731861,74.1472835151
320,67.2723728667,65.7359996393,67.1408551527,74.4200231967
330,67.4973306025,65.8268776855,67.3579946008,74.6420162106
340,67.7306981466,66.0655683827,67.5762833156,74.9029704011
350,67.9748483277,66.3968253478,67.8185500007,75.1634728719
360,68.1681842901,66.5939802421,68.0118859631,75.3783132756
370,68.3366184392,66.7601062752,68.1803201122,75.5661720316
380,68.4388088077,66.9560697729,68.3009533893,75.7847071298
390,68.552975265,67.121434121,68.4064988094,75.9041841643
400,68.7646645621,67.3348261899,68.6266617122,76.1142464201
410,68.8590905508,67.4457379384,68.7236248695,76.2112095774
420,69.117159207,67.8364342722,68.996964244,76.5699208368
430,69.2404143598,68.012560714,69.127671952,76.7468851496
440,69.4107976408,68.161044721,69.298055233,76.9256407235
450,69.5566218745,68.2949975466,69.4457349817,77.0733204722
460,69.656013675,68.4043026918,69.572564587,77.2001500775
470,69.7545726132,68.4886603139,69.6550608183,77.2826463088
480,69.8776456408,68.5442963128,69.7781338459,77.4057193364
490,69.972156085,68.5892399896,69.8536827557,77.5443884217
