Time(Iteration),GOBLinCoTheta,,
Time(Iteration),GOBLinCoTheta,,
Time(Iteration),GOBLinCoTheta,,
Time(Iteration),GOBLinCoTheta,,
0,0.809076699947,,
0,0.857168456845,,
Time(Iteration),GOBLinCoTheta,,
0,0.77110120465,,
Time(Iteration),GOBLinCoTheta,,
0,0.80892001185,,
Time(Iteration),GOBLinCoTheta,,
Time(Iteration),GOBLinCoTheta,,
0,0.839408224037,,
0,0.768027893013,,
0,0.774796280491,,
0,0.758653162755,,
10,0.226969192241,,
10,0.234601528755,,
10,0.222952604974,,
10,0.20054199797,,
10,0.241210006335,,
10,0.248125055028,,
10,0.228733474356,,
10,0.245473032749,,
20,0.204380695034,,
20,0.185627168181,,
20,0.188281715397,,
20,0.18099473162,,
20,0.198742946867,,
20,0.197383181349,,
20,0.17624083303,,
20,0.19112430428,,
30,0.182784699376,,
30,0.166417757152,,
30,0.17431803572,,
30,0.176749883495,,
30,0.172269019582,,
30,0.171667063674,,
30,0.177585484791,,
30,0.159684374042,,
40,0.165021715407,,
40,0.14643513805,,
40,0.155263505986,,
40,0.156231452556,,
40,0.146826530219,,
40,0.155576041221,,
40,0.16516887649,,
40,0.143245036857,,
50,0.156488708293,,
50,0.138575826778,,
50,0.135664419949,,
50,0.146251077228,,
50,0.14136196071,,
50,0.144198660103,,
50,0.147522469722,,
60,0.143930296669,,
50,0.132856691573,,
60,0.134633356796,,
60,0.130304439772,,
60,0.14085832489,,
60,0.128304717831,,
60,0.142172147366,,
70,0.139479652457,,
60,0.134462620608,,
60,0.126034627978,,
70,0.123190389647,,
70,0.120454114868,,
70,0.134330392701,,
70,0.124481379917,,
70,0.137474720184,,
80,0.130473548246,,
70,0.127110930185,,
70,0.130683143133,,
80,0.119308340321,,
80,0.115741957001,,
80,0.121501013272,,
80,0.11721756184,,
80,0.130435658183,,
90,0.127916867971,,
80,0.125394408456,,
80,0.120175621213,,
90,0.115259387777,,
90,0.113919187566,,
90,0.118587564323,,
90,0.116276094604,,
90,0.129323373139,,
90,0.117893243507,,
100,0.124118589894,,
90,0.116133403737,,
100,0.11607326974,,
100,0.107349036119,,
100,0.115228380615,,
100,0.110644425762,,
100,0.130828998479,,
110,0.121437854324,,
100,0.112348662752,,
110,0.10863398065,,
100,0.11017020831,,
110,0.102039417791,,
110,0.111094374129,,
110,0.11117693454,,
110,0.122362110937,,
120,0.105680206722,,
120,0.118208349645,,
110,0.110095577077,,
110,0.110268743397,,
120,0.102911312072,,
120,0.118086054056,,
120,0.108105175862,,
120,0.103711702372,,
130,0.103419223585,,
120,0.104888352073,,
130,0.11728218774,,
130,0.117069661311,,
120,0.105098740315,,
130,0.0990955148323,,
130,0.100875237417,,
130,0.106364022491,,
140,0.0994789079159,,
140,0.118043559348,,
130,0.101135724049,,
140,0.113301862982,,
130,0.101175053613,,
140,0.096523481401,,
140,0.0957978427002,,
140,0.106153169204,,
150,0.0935141189063,,
150,0.114026870788,,
140,0.0972610039868,,
150,0.109819654479,,
140,0.0963794002414,,
150,0.0967231436212,,
150,0.105103438826,,
150,0.0943683344085,,
160,0.0877128005822,,
160,0.111637777955,,
150,0.0959263367038,,
160,0.108039926356,,
150,0.0915445713435,,
160,0.0982438220732,,
160,0.103632453767,,
160,0.0952484750404,,
170,0.0856334697738,,
170,0.110000747566,,
170,0.104985687411,,
160,0.094780505278,,
160,0.0899975478791,,
170,0.0957871952959,,
170,0.103496377951,,
170,0.0945592609739,,
180,0.0856351570643,,
180,0.101879356907,,
180,0.108952784063,,
170,0.0878096766373,,
170,0.0885216021848,,
180,0.0915655253273,,
180,0.0987117861364,,
190,0.0874051674222,,
180,0.0939950530056,,
190,0.0981635673108,,
180,0.0875646653421,,
190,0.106267574649,,
180,0.0920810199434,,
190,0.0921477200603,,
190,0.0978843756252,,
190,0.0934774353083,,
200,0.0855998110062,,
200,0.0945275636737,,
190,0.0839157811112,,
200,0.0912120129454,,
190,0.0891694179047,,
200,0.106536618029,,
200,0.0974504283169,,
200,0.0901422206868,,
210,0.0826165778175,,
210,0.0924362236903,,
200,0.0820591557726,,
210,0.0910281759985,,
200,0.0877949825518,,
210,0.10098868313,,
210,0.09717074437,,
210,0.0909509791014,,
220,0.0931123289142,,
220,0.0814770783021,,
210,0.0792349721575,,
220,0.0919042864021,,
220,0.0977777499734,,
210,0.0846897714044,,
220,0.0926017623483,,
230,0.0929100269009,,
220,0.0953956849018,,
220,0.0799206644025,,
230,0.0890956584023,,
230,0.0801071549349,,
230,0.0954036755092,,
220,0.0846724014316,,
230,0.0905288070985,,
240,0.0856688969589,,
240,0.0914090291984,,
230,0.0798244916075,,
230,0.0946337814217,,
240,0.0795784301563,,
240,0.0905864923434,,
240,0.0868185633012,,
250,0.0856255312801,,
230,0.0841050714808,,
250,0.0907803813853,,
240,0.0812147222646,,
240,0.0930016501397,,
250,0.0797471483133,,
260,0.0854882665097,,
250,0.0888519544007,,
250,0.0871834346795,,
240,0.0805880148344,,
250,0.0793370209393,,
260,0.086129912003,,
250,0.0923310778743,,
260,0.0798817675306,,
270,0.0843400575763,,
260,0.084681653227,,
260,0.0862520657477,,
260,0.0794933834977,,
250,0.0791658362894,,
270,0.08407109556,,
260,0.0933040213561,,
280,0.0825958754561,,
270,0.0774818729994,,
270,0.0850871036543,,
270,0.0839100673737,,
270,0.0792627075567,,
280,0.0834766685615,,
290,0.0826628422736,,
260,0.0783621428468,,
270,0.0922228729107,,
280,0.085693248208,,
280,0.0773380227321,,
280,0.0845092312491,,
290,0.0839082012334,,
300,0.0825307684105,,
280,0.0778091970574,,
270,0.0773527450396,,
290,0.0842828481621,,
280,0.0915706140182,,
290,0.0751795335523,,
290,0.0838248609822,,
300,0.0819200605121,,
310,0.0801380097799,,
290,0.0781391162753,,
300,0.0820094260585,,
280,0.0744030478719,,
290,0.0906467973045,,
300,0.0739716823152,,
320,0.0786290518206,,
310,0.0795799882378,,
300,0.0829442716899,,
310,0.0821858654409,,
300,0.0788644660868,,
300,0.0893547898223,,
310,0.07441622812,,
290,0.0755238891067,,
330,0.0788206355106,,
320,0.0788879812818,,
310,0.0817180929293,,
320,0.0812452236647,,
310,0.0770416408232,,
300,0.0759163151911,,
320,0.0744926096423,,
310,0.0879965944526,,
340,0.0789533794719,,
330,0.0766445351232,,
320,0.0792021429838,,
330,0.0794036306124,,
320,0.077009056433,,
330,0.072827934955,,
310,0.0744972701629,,
340,0.0729346157744,,
350,0.0771403454938,,
330,0.077011684113,,
320,0.085583962119,,
340,0.0770328306204,,
350,0.0734100771104,,
320,0.0739882428937,,
330,0.0772318463438,,
340,0.0729855909631,,
360,0.0763305227058,,
340,0.0776044351617,,
350,0.0754243528249,,
330,0.0846321801937,,
360,0.0725031423116,,
330,0.0753998207471,,
350,0.0722904496762,,
350,0.0768354786846,,
340,0.0753892604547,,
370,0.0761470034281,,
370,0.0702744560393,,
360,0.0730611649844,,
340,0.0852864737809,,
340,0.0749210579846,,
360,0.0715749883626,,
380,0.0687740783905,,
360,0.0765123961287,,
350,0.0759008307991,,
380,0.0760052523542,,
370,0.0712656285768,,
350,0.0843128624958,,
390,0.068807293844,,
350,0.073591977608,,
370,0.0715913293722,,
360,0.0744306179273,,
390,0.0748073333782,,
370,0.0765989288978,,
380,0.0712290043292,,
400,0.0678869247148,,
360,0.083983219208,,
380,0.0715609612644,,
360,0.0714943334617,,
370,0.0736486589407,,
400,0.075393219773,,
390,0.0692734523656,,
410,0.0665353911241,,
380,0.0760948216799,,
370,0.0816131291833,,
390,0.0709263840938,,
380,0.071988422974,,
410,0.0751167685296,,
370,0.0710042161973,,
420,0.0664220736888,,
400,0.068995220877,,
390,0.073613286305,,
380,0.0799629557095,,
420,0.0755873860416,,
400,0.0698298430887,,
390,0.0710883262193,,
430,0.0659526100993,,
380,0.0702464354131,,
410,0.0670842760031,,
400,0.0726059236318,,
390,0.0795587916966,,
430,0.0749619773274,,
410,0.069041204565,,
400,0.0719353245552,,
440,0.066229727084,,
420,0.0666129880803,,
390,0.0705086169575,,
440,0.0739822613436,,
410,0.0722069260601,,
400,0.0790369953582,,
410,0.0697785218659,,
420,0.0696031890746,,
450,0.0663197802296,,
430,0.066687685565,,
450,0.0730392727787,,
420,0.0727434609693,,
410,0.0776995112255,,
400,0.0681570559227,,
460,0.0655469644461,,
430,0.0703657859751,,
420,0.0692729756038,,
440,0.0662160988085,,
460,0.0733891959661,,
430,0.0728687811558,,
470,0.0658620426538,,
420,0.0775021166909,,
440,0.0695347904447,,
450,0.0652201546741,,
470,0.0723477488491,,
410,0.0694142709892,,
430,0.0690787982512,,
480,0.0639982727029,,
440,0.0723013242181,,
430,0.0779205178796,,
460,0.0643271955579,,
480,0.0709584461706,,
450,0.0696909320863,,
440,0.068775417387,,
420,0.0669860051749,,
490,0.0632828502517,,
440,0.0774742149422,,
490,0.0706476110985,,
470,0.0624553488286,,
450,0.0705224250755,,
460,0.068957645288,,
450,0.0697845669402,,
430,0.0630301467528,,
450,0.0769396686067,,
480,0.0611954387932,,
460,0.0699620070975,,
460,0.068910711593,,
470,0.0673761886141,,
460,0.0760674416545,,
490,0.0616491752696,,
440,0.0613048291836,,
470,0.0674036403995,,
470,0.0694771651664,,
480,0.0659691731166,,
470,0.0751493596821,,
450,0.0609850878713,,
480,0.0658550974293,,
480,0.0694853583829,,
480,0.0747497769606,,
490,0.0668275694487,,
490,0.062268385997,,
490,0.0692696707225,,
460,0.0617594098837,,
490,0.0743973787514,,
470,0.0616631369678,,
480,0.0608793867387,,
490,0.0596950393218,,
