Time(Iteration),syncCoLinUCBCoTheta,GOBLinCoTheta,AsyncCoLinUCBCoTheta,LinUCBCoTheta,syncCoLinUCBTheta,AsyncCoLinUCBTheta,
0,0.938636595224,0.614320492588,0.67440119238,0.755122294648,1.0,0.764936344841,
10,0.185384134328,0.279060836621,0.189997029629,0.219315548546,0.279802643183,0.287808284497,
20,0.156408285595,0.279312014842,0.154425357744,0.194737163836,0.233823160174,0.236311528484,
30,0.13901427969,0.272794738257,0.129620141905,0.167479181589,0.20476457783,0.199244094712,
40,0.132336766779,0.276071891006,0.131327831863,0.170393523813,0.196468256353,0.199651881509,
50,0.128536232334,0.27481843342,0.126542834626,0.15861640018,0.195663119916,0.195077571241,
60,0.113377102636,0.259275827366,0.112510925912,0.135545252755,0.179027515666,0.178871708511,
70,0.111557873088,0.251641591466,0.109846986567,0.135374480869,0.172963814707,0.172039340605,
80,0.0990659275392,0.246341417435,0.0982802625519,0.125805191767,0.161066503608,0.160048360227,
90,0.0929121590729,0.242207740604,0.0913544337437,0.120651107459,0.150860742171,0.148645965136,
100,0.084208697125,0.237662018123,0.0818355695275,0.107142380208,0.141665390446,0.138505233458,
110,0.0799968142544,0.233496414762,0.0794201806479,0.102865764394,0.135101357549,0.134057318056,
120,0.0781483374941,0.22654386533,0.0783273077826,0.0985429602377,0.133569159827,0.131856007062,
130,0.0802442549453,0.217579239251,0.0796084705445,0.0982600880326,0.134982324499,0.133206254708,
140,0.0755664066036,0.214025957478,0.0755906260774,0.0940757713566,0.128574513527,0.127826758143,
150,0.0726916110497,0.219695731035,0.0713937974261,0.0927746553319,0.122530734672,0.12080402112,
160,0.0711013977713,0.217373842158,0.0702550520834,0.0882482347863,0.121129804785,0.118248815936,
170,0.0708928431957,0.213110486237,0.0707356294297,0.0863066607577,0.117435679176,0.116814208402,
180,0.0700090339629,0.210940608816,0.070002621214,0.0861908297739,0.116405250876,0.114546582126,
190,0.0668613212798,0.207542209633,0.0659876739313,0.0816364566657,0.10870469747,0.106864690749,
200,0.0665282728818,0.205946510751,0.0645506212312,0.0799095109379,0.108622193373,0.105025152292,
210,0.0643059206879,0.203241488165,0.0629792083736,0.0784116006793,0.103010183063,0.102233921549,
220,0.0646819172194,0.202422585411,0.0637698202606,0.0793427325481,0.104450505333,0.102676075213,
230,0.0621179192905,0.204002604066,0.0611320161114,0.0777710268661,0.102470007294,0.101513248809,
240,0.0614114107919,0.202155017412,0.0604248487616,0.0775004955183,0.10401745392,0.102995166782,
250,0.0581487525859,0.200777009283,0.0575286367428,0.0753061837903,0.0988666483611,0.0976072914793,
260,0.0592975795485,0.199545064004,0.0586273309716,0.0748322637735,0.101634418481,0.0998863366932,
270,0.0568601908926,0.202016318835,0.0564081863852,0.0741467840385,0.0998749634879,0.0985209510883,
280,0.0580776497939,0.203153082154,0.0576435948468,0.075089804436,0.0994986311588,0.0973344865964,
290,0.0585322469903,0.204334133947,0.0583360378758,0.0754976566362,0.0998370676453,0.0985630818704,
300,0.0574216310769,0.201315816845,0.057005978127,0.0733577253731,0.102101733596,0.100750581557,
310,0.0573896592713,0.200905414158,0.0568149087733,0.0723420984557,0.102177427377,0.0998276827746,
320,0.0564899147549,0.201646073011,0.0556546097305,0.0719779851572,0.101562470703,0.0989380601225,
330,0.0549425106874,0.200593852972,0.0544519354783,0.0719722394582,0.0977819323942,0.0961251648694,
340,0.0535114862467,0.198778723888,0.0532815147575,0.0700052718864,0.0951371247166,0.0944836384616,
350,0.0540715896947,0.197244289972,0.0537418938479,0.0701705916951,0.0989387482807,0.0973317192661,
360,0.0544341584464,0.196670705464,0.0537375994537,0.0703427982055,0.0961891980834,0.0931904258323,
370,0.0535603468599,0.196692327204,0.0528509822598,0.0694960126821,0.0904759069425,0.0886887100896,
380,0.0519045359831,0.197123971614,0.0514148499384,0.0683987235985,0.0869321518607,0.0859630014308,
390,0.0521203807764,0.197651932402,0.0513106481831,0.0678280942748,0.0872864136079,0.08571960504,
400,0.0509674785681,0.197482656071,0.0505434524829,0.0664836615173,0.0853307921949,0.0844223568547,
