Time(Iteration),syncCoLinUCB,GOBLin,AsyncCoLinUCB,LinUCB
0,10.9352206416,14.7066939649,7.52660230514,11.4139264221
10,31.7137210468,37.5244527364,28.5107613716,43.1985868968
20,34.4414882183,42.2437994703,31.2862316353,47.7121311541
30,36.2989186839,45.5521089379,33.2605146192,50.7740307723
40,37.4965600959,47.876185159,34.4913211463,52.3979330887
50,38.3886425005,49.638072073,35.3530418741,53.5348334989
60,39.2930346381,51.5497862403,36.218837622,55.3996607625
70,39.8147395709,52.5295827694,36.7438132745,56.2921122948
80,40.7706378872,54.1749115542,37.699891988,57.7739012764
90,41.139435453,55.0577941118,38.0952761436,58.5599695397
100,41.6136991684,55.8815339585,38.5724227286,59.3436242489
110,42.1529716538,56.871896465,39.0488200759,60.1227447339
120,42.4161072502,57.756356152,39.3446359969,60.7590549334
130,42.7297265023,58.544446966,39.658255249,61.4379593681
140,43.0934027925,59.3316458604,39.9969375298,61.9818517753
150,43.3663024387,59.9843658274,40.2709351532,62.6333556544
160,43.6484088399,60.6653701718,40.5530415544,63.1017256615
170,43.9248226873,61.0697973689,40.8264748662,63.6582228568
180,44.0356039398,61.7625575419,40.9277236303,64.0555554824
190,44.3660496742,62.5202360587,41.2579303671,64.7110169036
200,44.7605613946,63.053151732,41.6416077931,65.189785304
210,44.9634888466,63.5744144617,41.8445352451,65.6893992072
220,45.0847795434,63.9161759108,41.9658259418,65.9436950668
230,45.4291848628,64.6804560742,42.3002983648,66.5035438067
240,45.5611541713,65.1247342786,42.425544457,66.8721822577
250,45.7439151216,65.6798042798,42.6230635471,67.3222199786
260,45.8880787955,66.2034395758,42.7654900092,67.6107416473
270,46.0595520903,66.6393610615,42.9217910238,67.8984392391
280,46.1807789418,66.9860911001,43.0468800205,68.3027184613
290,46.3675486892,67.3651557652,43.2336497679,68.5951441888
300,46.5408602124,67.6772611242,43.4069612911,68.9211003976
310,46.7079473192,68.0715399752,43.552633333,69.1994042884
320,46.7835323829,68.5209264291,43.640469741,69.5462529378
330,46.9054561266,68.8396183148,43.7786542905,69.8130345453
340,47.0079518126,69.1705567382,43.8811499765,70.111325772
350,47.1252706743,69.5702639446,43.9984688381,70.379706582
360,47.2119817671,69.7439067964,44.0820545731,70.5311102393
370,47.4060807714,70.0576599975,44.2761535775,70.8711309295
380,47.4929398537,70.3623201773,44.3679190487,71.0597247096
390,47.7329430908,70.8934249128,44.5998335662,71.5181233199
400,47.7877366166,71.1462437959,44.6534348587,71.7084816799
410,47.8465509094,71.4486672714,44.7122491516,71.9331904374
