Time(Iteration),syncCoLinUCBCoTheta,GOBLinCoTheta,AsyncCoLinUCBCoTheta,LinUCBCoTheta,syncCoLinUCBTheta,AsyncCoLinUCBTheta,
0,0.991687183881,0.822105324535,0.845715543945,0.842401109557,1.0,0.854569584736,
Time(Iteration),syncCoLinUCBCoTheta,GOBLinCoTheta,AsyncCoLinUCBCoTheta,LinUCBCoTheta,syncCoLinUCBTheta,AsyncCoLinUCBTheta,
0,0.991687183881,0.773476798964,0.827673499441,0.838560704354,1.0,0.838395342659,
10,0.216177578862,0.300342026621,0.216592399124,0.225430715568,0.241837499644,0.244866373401,
10,0.245866413133,0.272630745697,0.231469509752,0.244817399191,0.262548741371,0.25122000711,
20,0.184439621391,0.282802952509,0.18039824343,0.191046928004,0.206316179038,0.209574163038,
20,0.199159350799,0.263908049888,0.196096461959,0.202230291818,0.210207944163,0.208672597095,
30,0.165562217431,0.282558397799,0.16060111082,0.170149386837,0.180868335404,0.184502615332,
30,0.172108651198,0.269106208484,0.17900010188,0.185554261183,0.179465478633,0.187761471377,
40,0.137019230737,0.271603252385,0.132679659673,0.142464117074,0.154659509707,0.157688723291,
40,0.157563326337,0.268954547622,0.159436276945,0.163019171188,0.167480088858,0.168925404186,
50,0.118955236127,0.26028795182,0.115318867075,0.122621888262,0.132132807054,0.136849890698,
50,0.135121046709,0.255624970543,0.134697155835,0.139840059676,0.144652019797,0.1427365306,
60,0.11099731754,0.252791851829,0.106959304559,0.112693639955,0.119436412525,0.124881480344,
60,0.130619114539,0.261192311693,0.130306730933,0.132689690841,0.140084423324,0.13966829194,
70,0.106615685608,0.253931086585,0.100406628657,0.102962403935,0.113378903902,0.117085678235,
70,0.122404145729,0.258203791208,0.125685300689,0.126650370725,0.135057463797,0.138124462622,
80,0.10550692946,0.248932778862,0.0997260835178,0.101293608008,0.109917285596,0.111298741299,
90,0.106417168774,0.247518981652,0.0978380562048,0.100144271778,0.115396619149,0.111892156077,
80,0.115539921046,0.259554564276,0.118572803519,0.119878393679,0.130408073116,0.133769726501,
100,0.0965906181891,0.246656781014,0.0942530318949,0.0973662153725,0.106075724985,0.108385068245,
90,0.112130278532,0.25751102733,0.114223355724,0.115311563195,0.12618764718,0.128513430292,
110,0.0938876056318,0.243895698239,0.0914909306135,0.0957494703995,0.104816922027,0.105570073147,
100,0.105563896447,0.248011526085,0.10832628573,0.111335026069,0.120441635897,0.12296278276,
120,0.0915767574013,0.244901843065,0.0870974207389,0.0898778901582,0.1026385618,0.0979231984892,
110,0.101336782549,0.244497447536,0.102135600659,0.107276616593,0.117197241429,0.117749583555,
130,0.0881448023205,0.246548884615,0.0847448746759,0.0874507902398,0.0987903805356,0.0953868355148,
120,0.0940510248582,0.242779093665,0.0951114862943,0.0992375319388,0.108321472687,0.108569621578,
140,0.0866385736496,0.241697509597,0.0840153718852,0.0863089423471,0.0967842827,0.0940375015456,
