Time(Iteration),syncCoLinUCB,GOBLin,AsyncCoLinUCB,LinUCB
380,57.4385017558,75.0706693472,55.5353967709,73.3237004646
320,65.8478210638,56.3733260001,60.1079106173,67.7364256822
390,57.5440628228,75.4962603792,55.6945894646,73.579456572
330,65.8966491594,56.5407723882,60.1603538291,67.8647171766
400,57.6367537704,75.6761091056,55.7940249788,73.7592055908
340,66.0326593652,56.7408429309,60.2963640349,68.0007273823
410,57.8530505556,75.9714548885,55.9667391041,74.0095079686
350,66.2697546131,56.9157791346,60.5320887033,68.2383085339
420,58.003629529,76.1718153788,56.1453423408,74.2098658258
360,66.4303516936,57.0546196556,60.6979789201,68.4269922738
430,58.1382541976,76.28235797,56.2683876562,74.3320347957
370,66.5586758576,57.215966717,60.8429333665,68.576234096
440,58.3227922765,76.7001477752,56.4733605207,74.6244631691
380,66.7769851736,57.3904638813,61.0456715586,68.7841882826
450,58.4567494727,76.896850003,56.6086564274,74.7784146573
390,67.0387596636,57.5851308673,61.2849043548,69.015621963
460,58.6880440135,77.1918835692,56.8774904225,75.1136025104
400,67.1837546349,57.6624544976,61.4285082382,69.1557328762
470,58.7449821998,77.3419886011,56.9372295523,75.1901475241
410,67.3259595374,57.820762584,61.5707131407,69.3221243992
480,59.1038882826,77.6935110238,57.192221328,75.4945739787
420,67.5617248389,58.0595888431,61.79793162,69.5493428785
490,59.2341960617,77.8943276771,57.3322146717,75.7922594608
430,67.6777019173,58.2019203234,61.9139086985,69.6946745156
440,67.781400751,58.3537366879,62.0191018707,69.7982052118
450,67.9313281898,58.528622387,62.1690293094,69.9660505909
460,68.0714477649,58.6185230953,62.3316916024,70.1198124486
470,68.2794548903,58.7723320164,62.533636063,70.3290517984
480,68.3048253478,58.7901255093,62.5590065205,70.3544222559
490,68.3873320161,58.9769773187,62.6415131888,70.4436209384
