Time(Iteration),syncCoLinUCBCoTheta,GOBLinCoTheta,AsyncCoLinUCBCoTheta,LinUCBCoTheta,syncCoLinUCBTheta,AsyncCoLinUCBTheta,
0,0.991687183881,0.814859173183,0.790547128616,0.798037520621,1.0,0.798037124736,
10,0.233469264115,0.304849291407,0.226348554001,0.237391198802,0.250640781835,0.249286877947,
20,0.192535509333,0.266788707404,0.185025116117,0.1983972259,0.208957434891,0.197188793935,
30,0.170922850879,0.270590069972,0.155211876044,0.173593500476,0.18576027458,0.165518128516,
40,0.154323825149,0.270827366065,0.138163503676,0.152999984928,0.172824208523,0.153498184977,
50,0.150555490992,0.271706741682,0.137381243161,0.153155445669,0.164586864571,0.148779814642,
60,0.139396673407,0.264090918122,0.128741364201,0.143588734018,0.153708111147,0.140272701346,
70,0.131349344802,0.260272932396,0.125909956295,0.140830852034,0.144047261185,0.136656469008,
80,0.130883748987,0.258720230849,0.125335648422,0.139597263043,0.143720835471,0.137156423541,
90,0.128097136567,0.260119831574,0.123169934573,0.137705951956,0.143767790496,0.137745856589,
100,0.124551385717,0.255316484846,0.121643479518,0.133586845436,0.13539407156,0.131839860686,
110,0.118831162245,0.250076072568,0.115307258146,0.12574302042,0.131319169965,0.127160169733,
120,0.114386382838,0.246939202189,0.109435411921,0.120709641718,0.126207449949,0.121162600323,
130,0.105567256398,0.248941034877,0.103296459782,0.115802866458,0.116674285624,0.115377263351,
140,0.0988109303445,0.24395332478,0.0974094470581,0.106979763175,0.110159513974,0.108831046856,
150,0.096738954184,0.240811003498,0.0978809155235,0.106537988574,0.108022959873,0.109204909464,
160,0.0934388620643,0.235957966628,0.0957366760722,0.10389237357,0.1065981638,0.109011338928,
170,0.0906363713211,0.235415897453,0.0951184491721,0.103114187019,0.107278920022,0.111586462578,
180,0.0889883724341,0.231755141276,0.0925043657745,0.100365410726,0.103576858658,0.10715522283,
190,0.0884487110745,0.232608366819,0.0915440442388,0.0997403445892,0.104247234768,0.107552355233,
200,0.083436521242,0.230287274108,0.0853863926706,0.0929072439658,0.0983705548063,0.0997375035561,
210,0.0804714355245,0.227821758223,0.0825823911188,0.0898651779781,0.0958878262511,0.0969280791807,
220,0.0764445982032,0.226199088525,0.0785217618936,0.0858223152222,0.0891367140822,0.0904315297693,
230,0.0744034949255,0.225424887117,0.076871959953,0.0844310001196,0.0857212214118,0.0879756040135,
240,0.0722502300674,0.223560204012,0.076375352882,0.083511456946,0.0824611169251,0.0865932345165,
250,0.0750135028094,0.226348211038,0.0775090579862,0.0846505400508,0.0841755793607,0.0865280311037,
260,0.0739496036314,0.225696051786,0.0771324636094,0.0842876186522,0.0858604903941,0.0886896719861,
270,0.0741014000858,0.225685509192,0.078367292473,0.0853231920997,0.0864790485843,0.0911248918749,
280,0.0714558122172,0.223601391786,0.0745335065792,0.0816986914352,0.0823122453429,0.0862423908704,
290,0.0713556400142,0.225763158762,0.0746086305567,0.0820898232173,0.0842444053291,0.0883423847286,
300,0.071238003642,0.225539420608,0.0744309735368,0.0817492954722,0.0836686060651,0.0874698952548,
310,0.071346065424,0.224855986948,0.0742637170022,0.0817741208227,0.0851336242949,0.0885219328524,
320,0.070312700152,0.223563889105,0.0732761027195,0.0808382930014,0.0841137282555,0.0877472035137,
330,0.0690808540103,0.223826623273,0.0728032973103,0.0795334922333,0.0843175993982,0.0887099557361,
340,0.0670123868483,0.223234883982,0.0710315974122,0.07788474684,0.0818779232662,0.0865591625016,
350,0.0651615073088,0.223259971205,0.0698854853763,0.0766700204253,0.0800646472345,0.0853606237326,
360,0.065039731135,0.223334082843,0.0695885505849,0.0761271705847,0.0798245112782,0.0848658770482,
370,0.0633364639547,0.223263876993,0.0675693717212,0.073999564505,0.0777156379931,0.0826880700063,
380,0.0631281562387,0.222351788797,0.0664035535514,0.0726271670624,0.0778790408254,0.0816178786335,
390,0.0619279522693,0.222130381255,0.0650637225656,0.0710481454258,0.0767427782439,0.0798618264022,
400,0.0596466385866,0.22197449305,0.0630720341197,0.0691650082147,0.0735822465463,0.0776179655027,
410,0.0605654331323,0.220654367919,0.0617074582198,0.0671929134434,0.0726972031185,0.0741787770877,
420,0.0595583608267,0.220826934709,0.0605710342943,0.06614171594,0.0712864441663,0.0722774048588,
430,0.059135743029,0.220116700545,0.059798983621,0.0648378737382,0.0695309675187,0.0705670218743,
440,0.0578184377549,0.218144597095,0.0583768489461,0.0634607415001,0.0680124082089,0.0692300037205,
450,0.056101390801,0.21915185712,0.0564183816355,0.0613584536888,0.0665043220412,0.0672795643574,
460,0.0560479394704,0.219855449777,0.0564833256815,0.0608640575456,0.0669927727714,0.0678374420162,
470,0.0569663350807,0.220319448383,0.0562681788186,0.0608795755794,0.0675947726235,0.0668942420125,
480,0.0548236305597,0.220256355356,0.0546157531283,0.0591842781358,0.0656422772828,0.0660382954548,
490,0.0541412617763,0.220438902027,0.0543323250501,0.0586758950447,0.0645525195806,0.0649426151385,
