
New Run at  02/10/2015 06:06:54
, Time,  exp3CTRRatio_1; exp3CTRRatio_2; exp3CTRRatio_3; exp3CTRRatio_4; exp3CTRRatio_5; exp3CTRRatio_6; exp3CTRRatio_7; exp3CTRRatio_8; exp3CTRRatio_9; greedyCTRRatio_1, greedyCTRRatio_2, greedyCTRRatio_3, greedyCTRRatio_4, greedyCTRRatio_5, greedyCTRRatio_6, greedyCTRRatio_7, greedyCTRRatio_8, greedyCTRRatio_9  
data,1241679300,1.0527419261;1.04617140993;1.0376406315;1.05605611878;1.02865252654;0.954092394125;1.05464946855;1.01303674142;1.01317800435;0.98600064581;1.49379873127;1.431151403;1.387890852;1.33662451555;1.27072665162;1.22501585616;1.17302721085;1.104123788
