
New Run at  02/10/2015 11:20:14
, Time,  exp3CTRRatio_1; exp3CTRRatio_2; exp3CTRRatio_3; exp3CTRRatio_4; exp3CTRRatio_5; exp3CTRRatio_6; exp3CTRRatio_7; exp3CTRRatio_8; exp3CTRRatio_9; greedyCTRRatio_1, greedyCTRRatio_2, greedyCTRRatio_3, greedyCTRRatio_4, greedyCTRRatio_5, greedyCTRRatio_6, greedyCTRRatio_7, greedyCTRRatio_8, greedyCTRRatio_9  
data,1242024900,1.06245834495;1.05512419949;1.01853666191;1.06619691499;1.02242283545;0.963597231002;1.03558073601;1.00603356258;0.996260056471;0.893494015464;1.50151669241;1.44516697186;1.40302119401;1.34714006781;1.27515237009;1.23209291415;1.17584260025;1.11004658518
