
New Run at  02/10/2015 00:30:56
, Time,  exp3CTRRatio_1; exp3CTRRatio_2; exp3CTRRatio_3; exp3CTRRatio_4; exp3CTRRatio_5; exp3CTRRatio_6; exp3CTRRatio_7; exp3CTRRatio_8; exp3CTRRatio_9; greedyCTRRatio_1, greedyCTRRatio_2, greedyCTRRatio_3, greedyCTRRatio_4, greedyCTRRatio_5, greedyCTRRatio_6, greedyCTRRatio_7, greedyCTRRatio_8, greedyCTRRatio_9  
data,1241333700,1.31619746513;1.28784939048;1.24074562019;1.31594643617;1.20182112633;1.12899595225;1.13271413495;1.08712071091;1.05351899943;1.24749321017;1.44525269456;1.37326939765;1.3571862748;1.31233829055;1.24633840448;1.23679670857;1.17867031066;1.09988646904
