
New Run at  02/10/2015 11:10:08
, Time,  exp3CTRRatio_1; exp3CTRRatio_2; exp3CTRRatio_3; exp3CTRRatio_4; exp3CTRRatio_5; exp3CTRRatio_6; exp3CTRRatio_7; exp3CTRRatio_8; exp3CTRRatio_9; greedyCTRRatio_1, greedyCTRRatio_2, greedyCTRRatio_3, greedyCTRRatio_4, greedyCTRRatio_5, greedyCTRRatio_6, greedyCTRRatio_7, greedyCTRRatio_8, greedyCTRRatio_9  
data,1242024900,1.334201103;1.34381477071;1.29320865371;1.33651026859;1.21440872215;1.13183392126;1.13224662259;1.09011363131;1.0423761981;0.975648845865;1.46241408214;1.44257505027;1.37581387804;1.35074613064;1.29585642225;1.23668353701;1.17445289593;1.11848343353
