
New Run at  02/09/2015 22:58:34
, Time,  exp3CTRRatio_1; exp3CTRRatio_2; exp3CTRRatio_3; exp3CTRRatio_4; exp3CTRRatio_5; exp3CTRRatio_6; exp3CTRRatio_7; exp3CTRRatio_8; exp3CTRRatio_9; greedyCTRRatio_1, greedyCTRRatio_2, greedyCTRRatio_3, greedyCTRRatio_4, greedyCTRRatio_5, greedyCTRRatio_6, greedyCTRRatio_7, greedyCTRRatio_8, greedyCTRRatio_9  
data,1241247300,1.29415764942;1.26871886248;1.23745411699;1.28918829353;1.18901436887;1.09324974362;1.09463826804;1.05873063596;1.03719968105;0.915721094799;1.33669291784;1.43864858265;1.33503741406;1.29306993125;1.26254304727;1.23070610024;1.14813767683;1.10892018124
