
New Run at  02/10/2015 01:51:50
, Time,  exp3CTRRatio_1; exp3CTRRatio_2; exp3CTRRatio_3; exp3CTRRatio_4; exp3CTRRatio_5; exp3CTRRatio_6; exp3CTRRatio_7; exp3CTRRatio_8; exp3CTRRatio_9; greedyCTRRatio_1, greedyCTRRatio_2, greedyCTRRatio_3, greedyCTRRatio_4, greedyCTRRatio_5, greedyCTRRatio_6, greedyCTRRatio_7, greedyCTRRatio_8, greedyCTRRatio_9  
data,1241420100,1.25713773504;1.23069759478;1.19399333495;1.2531753558;1.16221517976;1.06923384638;1.11276540023;1.08122300136;1.05031074553;1.16734496351;1.42216696454;1.36610368739;1.34059691963;1.29626074165;1.23341129224;1.21647321032;1.16733718104;1.09929509153
