
New Run at  02/10/2015 06:00:20
, Time,  exp3CTRRatio_1; exp3CTRRatio_2; exp3CTRRatio_3; exp3CTRRatio_4; exp3CTRRatio_5; exp3CTRRatio_6; exp3CTRRatio_7; exp3CTRRatio_8; exp3CTRRatio_9; greedyCTRRatio_1, greedyCTRRatio_2, greedyCTRRatio_3, greedyCTRRatio_4, greedyCTRRatio_5, greedyCTRRatio_6, greedyCTRRatio_7, greedyCTRRatio_8, greedyCTRRatio_9  
data,1241679300,1.33221874684;1.33149600368;1.28822664065;1.3366093587;1.21474901537;1.13591160961;1.13685003585;1.08788363621;1.04298453019;0.941830742735;1.4549541408;1.44327680986;1.36279324026;1.34804927908;1.29804230121;1.23769697666;1.18226927023;1.11792193191
