
New Run at  02/09/2015 19:08:12
, Time,  exp3CTRRatio_1; exp3CTRRatio_2; exp3CTRRatio_3; exp3CTRRatio_4; exp3CTRRatio_5; exp3CTRRatio_6; exp3CTRRatio_7; exp3CTRRatio_8; exp3CTRRatio_9; greedyCTRRatio_1, greedyCTRRatio_2, greedyCTRRatio_3, greedyCTRRatio_4, greedyCTRRatio_5, greedyCTRRatio_6, greedyCTRRatio_7, greedyCTRRatio_8, greedyCTRRatio_9  
data,1241247300,1.31523646985;1.28172536807;1.26546769318;1.30926899234;1.18969990431;1.12756483174;1.12750340415;1.0747531718;1.04478870455;0.950627422766;1.48542508908;1.41111676605;1.35586631026;1.30051878037;1.28162146289;1.21473382885;1.14925302627;1.09714713106
