
New Run at  02/10/2015 09:04:32
, Time,  exp3CTRRatio_1; exp3CTRRatio_2; exp3CTRRatio_3; exp3CTRRatio_4; exp3CTRRatio_5; exp3CTRRatio_6; exp3CTRRatio_7; exp3CTRRatio_8; exp3CTRRatio_9; greedyCTRRatio_1, greedyCTRRatio_2, greedyCTRRatio_3, greedyCTRRatio_4, greedyCTRRatio_5, greedyCTRRatio_6, greedyCTRRatio_7, greedyCTRRatio_8, greedyCTRRatio_9  
data,1241852100,1.07241241472;1.06329381523;1.05429445965;1.07488129295;1.03501487585;0.963756488893;1.05231436573;1.00869738696;1.00506730117;0.901128012599;1.51976588997;1.4592306864;1.41553107129;1.35916244293;1.28426300217;1.23970646944;1.1818948501;1.11469778749
