
New Run at  02/10/2015 03:01:55
, Time,  exp3CTRRatio_1; exp3CTRRatio_2; exp3CTRRatio_3; exp3CTRRatio_4; exp3CTRRatio_5; exp3CTRRatio_6; exp3CTRRatio_7; exp3CTRRatio_8; exp3CTRRatio_9; greedyCTRRatio_1, greedyCTRRatio_2, greedyCTRRatio_3, greedyCTRRatio_4, greedyCTRRatio_5, greedyCTRRatio_6, greedyCTRRatio_7, greedyCTRRatio_8, greedyCTRRatio_9  
data,1241506500,1.11970640866;1.10721609746;1.09146501928;1.12035452909;1.07686870325;0.8994325956;1.06455032565;1.04237004826;1.01798327723;1.04551923785;1.43212954885;1.36125709116;1.34256681424;1.28661549839;1.23062160567;1.20005630132;1.15799350014;1.09657804044
