
New Run at  02/10/2015 07:29:40
, Time,  exp3CTRRatio_1; exp3CTRRatio_2; exp3CTRRatio_3; exp3CTRRatio_4; exp3CTRRatio_5; exp3CTRRatio_6; exp3CTRRatio_7; exp3CTRRatio_8; exp3CTRRatio_9; greedyCTRRatio_1, greedyCTRRatio_2, greedyCTRRatio_3, greedyCTRRatio_4, greedyCTRRatio_5, greedyCTRRatio_6, greedyCTRRatio_7, greedyCTRRatio_8, greedyCTRRatio_9  
data,1241765700,1.35033192834;1.36452956132;1.31263055694;1.35519603917;1.2326056429;1.14383589525;1.14522504435;1.09446653434;1.0434127019;0.955829372798;1.48434294326;1.47315756715;1.38955372332;1.37207699229;1.31129064062;1.25303040001;1.18948869342;1.12558200627
