
New Run at  02/06/2015 04:16:31
, Time, randomAccesses; randomClicks; exp3Access; exp3Clicks; ucb1Accesses; ucb1Clicks; greedyAccesses; greedyClicks; exp3CTRRatio; ucb1CTRRatio; greedyCTRRatio; extremeGreedyCTRRatio, Article Access; Clicks; ID; Theta, ID; epochArticles, ID ;epochSelectedArticles 
data,1241766300,1587136.0;58177.0;1595050.0;74244.0;1490672.0;55644.0;1601434.0;81225.0;1.26984256619;1.01835469083;1.38370495301;1.09636509895,3159.0 72.0 109697;4460.0 150.0 109698;37411.0 1776.0 109635;7572.0 361.0 109699;2432.0 68.0 109701;1760.0 20.0 109702;9686.0 479.0 109704;5769.0 223.0 109673;2543.0 86.0 109706;2180.0 72.0 109675;4958.0 211.0 109708;1684.0 67.0 109709;1871.0 71.0 109710;1238.0 34.0 109707;3112.0 101.0 109651;62.0 2.0 109716;7570.0 344.0 109689;5777.0 237.0 109690;7915.0 209.0 109667;6933.0 81.0 109660,109697.0 11555;109635.0 11555;109667.0 11555;109699.0 11555;109701.0 11555;109702.0 11555;109704.0 11555;109673.0 11555;109706.0 11555;109707.0 11555;109708.0 11555;109709.0 11555;109710.0 11555;109651.0 11555;109716.0 11555;109698.0 11555;109689.0 11555;109690.0 11555;109675.0 11555;109660.0 11555,109697 568;109698 594;109635 570;109699 570;109701 602;109702 549;109704 602;109673 571;109706 581;109675 561;109708 589;109709 604;109710 584;109707 559;109651 581;109716 592;109689 590;109690 578;109667 555;109660 555
data,1241766900,1588163.0;58200.0;1596050.0;74264.0;1491658.0;55660.0;1602473.0;81249.0;1.2697082287;1.01823033088;1.38356444473;1.09618306898,3205.0 73.0 109697;4515.0 150.0 109698;7937.0 209.0 109667;7611.0 362.0 109699;2448.0 69.0 109701;1776.0 20.0 109702;9766.0 481.0 109704;5844.0 226.0 109673;2571.0 87.0 109706;2219.0 73.0 109675;5069.0 213.0 109708;1725.0 68.0 109709;1974.0 74.0 109710;3122.0 101.0 109651;1270.0 34.0 109707;37585.0 1779.0 109635;7626.0 345.0 109689;81.0 2.0 109716;5797.0 237.0 109690;6951.0 81.0 109660,109697.0 20000;109635.0 20000;109667.0 20000;109699.0 20000;109701.0 20000;109702.0 20000;109704.0 20000;109673.0 20000;109706.0 20000;109707.0 20000;109708.0 20000;109709.0 20000;109710.0 20000;109651.0 20000;109716.0 20000;109698.0 20000;109689.0 20000;109690.0 20000;109675.0 20000;109660.0 20000,109697 1003;109698 1008;109667 1045;109699 1015;109701 986;109702 979;109704 958;109673 963;109706 998;109675 976;109708 1020;109709 1037;109710 1035;109651 976;109707 1038;109635 1023;109689 940;109716 1023;109690 985;109660 992
data,1241767800,1589136.0;58227.0;1597098.0;74290.0;1492657.0;55686.0;1603539.0;81280.0;1.26950800577;1.01817552338;1.38337785557;1.096031421,3255.0 73.0 109697;4561.0 150.0 109698;7949.0 210.0 109667;2461.0 70.0 109701;1788.0 20.0 109702;9844.0 482.0 109704;6006.0 237.0 109673;2597.0 87.0 109706;1303.0 35.0 109707;5154.0 213.0 109708;1759.0 69.0 109709;2064.0 74.0 109710;3136.0 102.0 109651;7669.0 364.0 109699;97.0 2.0 109716;37765.0 1783.0 109635;7690.0 346.0 109689;5817.0 238.0 109690;2260.0 74.0 109675;6965.0 81.0 109660,109697.0 20000;109635.0 20000;109667.0 20000;109699.0 20000;109701.0 20000;109702.0 20000;109704.0 20000;109673.0 20000;109706.0 20000;109707.0 20000;109708.0 20000;109709.0 20000;109710.0 20000;109651.0 20000;109716.0 20000;109698.0 20000;109689.0 20000;109690.0 20000;109675.0 20000;109660.0 20000,109697 993;109698 993;109667 1018;109701 949;109702 959;109704 1026;109673 1025;109706 946;109707 996;109708 967;109709 1053;109710 1061;109651 967;109699 1031;109716 1000;109635 997;109689 1021;109690 963;109675 984;109660 1051
data,1241768700,1590118.0;58240.0;1598095.0;74310.0;1493678.0;55706.0;1604527.0;81311.0;1.26955832032;1.0182466217;1.38359906607;1.09611890317,3284.0 74.0 109697;4605.0 150.0 109698;37925.0 1786.0 109635;7739.0 366.0 109699;2477.0 70.0 109701;1801.0 20.0 109702;9955.0 489.0 109704;6178.0 239.0 109673;2614.0 87.0 109706;1333.0 36.0 109707;5217.0 213.0 109708;1791.0 69.0 109709;2129.0 76.0 109710;3153.0 102.0 109651;113.0 2.0 109716;7961.0 210.0 109667;7742.0 347.0 109689;5843.0 239.0 109690;2303.0 74.0 109675;6974.0 81.0 109660,109697.0 20000;109635.0 20000;109667.0 20000;109699.0 20000;109701.0 20000;109702.0 20000;109704.0 20000;109673.0 20000;109706.0 20000;109707.0 20000;109708.0 20000;109709.0 20000;109710.0 20000;109651.0 20000;109716.0 20000;109698.0 20000;109689.0 20000;109690.0 20000;109675.0 20000;109660.0 20000,109697 969;109698 1042;109635 1001;109699 1001;109701 1055;109702 1029;109704 955;109673 1064;109706 1048;109707 1000;109708 1002;109709 955;109710 988;109651 967;109716 1003;109667 924;109689 979;109690 1021;109675 1016;109660 981
