
New Run at  02/06/2015 03:16:36
, Time, randomAccesses; randomClicks; exp3Access; exp3Clicks; ucb1Accesses; ucb1Clicks; greedyAccesses; greedyClicks; exp3CTRRatio; ucb1CTRRatio; greedyCTRRatio; extremeGreedyCTRRatio, Article Access; Clicks; ID; Theta, ID; epochArticles, ID ;epochSelectedArticles 
data,1241679900,1343129.0;49480.0;1349569.0;62059.0;1269765.0;47509.0;1354897.0;67725.0;1.24823890542;1.01564181409;1.35684665335;1.08813660739,874.0 18.0 109680;3293.0 130.0 109666;2535.0 73.0 109667;3071.0 98.0 109668;28780.0 1841.0 109670;2702.0 34.0 109660;2092.0 73.0 109674;10602.0 684.0 109676;1153.0 27.0 109678;1370.0 55.0 109679;1473.0 27.0 109648;1102.0 44.0 109681;844.0 32.0 109682;28321.0 1390.0 109635;6861.0 239.0 109652;5700.0 203.0 109656;702.0 20.0 109683;8569.0 205.0 109628;5335.0 225.0 109661;6696.0 305.0 109663,109648.0 14595;109666.0 14595;109635.0 14595;109668.0 14595;109670.0 14595;109628.0 14595;109674.0 14595;109676.0 14595;109678.0 14595;109679.0 14595;109680.0 14595;109681.0 14595;109682.0 14595;109683.0 14595;109652.0 14595;109656.0 14595;109667.0 14595;109660.0 14595;109661.0 14595;109663.0 14595,109680 783;109666 751;109667 741;109668 696;109670 734;109660 728;109674 757;109676 744;109678 737;109679 746;109648 738;109681 686;109682 698;109635 710;109652 747;109656 657;109683 747;109628 755;109661 713;109663 727
data,1241680500,1344118.0;49503.0;1350549.0;62098.0;1270764.0;47533.0;1355857.0;67743.0;1.24845572546;1.01563158919;1.35661437895;1.08802236005,887.0 19.0 109680;3312.0 131.0 109666;2549.0 73.0 109667;3094.0 98.0 109668;29195.0 1863.0 109670;8589.0 205.0 109628;2112.0 73.0 109674;10757.0 692.0 109676;1167.0 28.0 109678;1408.0 56.0 109679;1485.0 27.0 109648;1118.0 44.0 109681;862.0 32.0 109682;718.0 21.0 109683;6875.0 239.0 109652;28337.0 1390.0 109635;5718.0 203.0 109656;2714.0 34.0 109660;5371.0 225.0 109661;6787.0 309.0 109663,109648.0 20000;109666.0 20000;109635.0 20000;109668.0 20000;109670.0 20000;109628.0 20000;109674.0 20000;109676.0 20000;109678.0 20000;109679.0 20000;109680.0 20000;109681.0 20000;109682.0 20000;109683.0 20000;109652.0 20000;109656.0 20000;109667.0 20000;109660.0 20000;109661.0 20000;109663.0 20000,109680 982;109666 1038;109667 989;109668 987;109670 973;109628 993;109674 999;109676 973;109678 1022;109679 987;109648 1044;109681 957;109682 960;109683 1014;109652 1019;109635 1047;109656 982;109660 978;109661 967;109663 1089
data,1241681400,1345152.0;49533.0;1351581.0;62132.0;1271775.0;47549.0;1356800.0;67758.0;1.24838914904;1.01533143841;1.35619292113;1.08785515322,907.0 20.0 109680;3333.0 131.0 109666;2563.0 75.0 109667;3109.0 98.0 109668;29673.0 1886.0 109670;8609.0 205.0 109628;2129.0 73.0 109674;10932.0 696.0 109676;1185.0 28.0 109678;1434.0 57.0 109679;1495.0 27.0 109648;1133.0 44.0 109681;878.0 32.0 109682;28356.0 1390.0 109635;6894.0 239.0 109652;5737.0 204.0 109656;731.0 22.0 109683;2733.0 34.0 109660;5404.0 225.0 109661;6852.0 310.0 109663,109648.0 20000;109666.0 20000;109635.0 20000;109668.0 20000;109670.0 20000;109628.0 20000;109674.0 20000;109676.0 20000;109678.0 20000;109679.0 20000;109680.0 20000;109681.0 20000;109682.0 20000;109683.0 20000;109652.0 20000;109656.0 20000;109667.0 20000;109660.0 20000;109661.0 20000;109663.0 20000,109680 1002;109666 985;109667 982;109668 965;109670 1033;109628 1063;109674 1053;109676 1010;109678 974;109679 977;109648 1019;109681 1026;109682 943;109635 981;109652 965;109656 1024;109683 1015;109660 1043;109661 946;109663 994
data,1241682000,1346148.0;49558.0;1352601.0;62174.0;1272730.0;47575.0;1357808.0;67782.0;1.24858508754;1.01536351709;1.3559855295;1.0878660721,1514.0 27.0 109648;3351.0 131.0 109666;28370.0 1390.0 109635;3128.0 98.0 109668;30206.0 1915.0 109670;8627.0 205.0 109628;2142.0 73.0 109674;11100.0 704.0 109676;1201.0 28.0 109678;1457.0 59.0 109679;926.0 20.0 109680;1147.0 45.0 109681;885.0 32.0 109682;2578.0 75.0 109667;6918.0 240.0 109652;5754.0 204.0 109656;746.0 23.0 109683;2742.0 34.0 109660;5425.0 225.0 109661;6890.0 310.0 109663,109648.0 20000;109666.0 20000;109635.0 20000;109668.0 20000;109670.0 20000;109628.0 20000;109674.0 20000;109676.0 20000;109678.0 20000;109679.0 20000;109680.0 20000;109681.0 20000;109682.0 20000;109683.0 20000;109652.0 20000;109656.0 20000;109667.0 20000;109660.0 20000;109661.0 20000;109663.0 20000,109648 1049;109666 970;109635 1049;109668 985;109670 1023;109628 1002;109674 966;109676 949;109678 996;109679 979;109680 929;109681 1027;109682 1008;109667 1023;109652 1019;109656 1032;109683 1012;109660 962;109661 1000;109663 1020
data,1241682900,1347130.0;49582.0;1353574.0;62223.0;1273737.0;47599.0;1358761.0;67807.0;1.24897690923;1.01532137916;1.35586647954;1.08774053804,1531.0 27.0 109648;3376.0 131.0 109666;28385.0 1390.0 109635;3149.0 98.0 109668;30693.0 1948.0 109670;2755.0 34.0 109660;2163.0 73.0 109674;11258.0 716.0 109676;1216.0 30.0 109678;1487.0 59.0 109679;937.0 20.0 109680;1166.0 46.0 109681;902.0 32.0 109682;2595.0 75.0 109667;6935.0 240.0 109652;5764.0 204.0 109656;760.0 23.0 109683;8640.0 205.0 109628;5448.0 225.0 109661;6920.0 311.0 109663,109648.0 20000;109666.0 20000;109635.0 20000;109668.0 20000;109670.0 20000;109628.0 20000;109674.0 20000;109676.0 20000;109678.0 20000;109679.0 20000;109680.0 20000;109681.0 20000;109682.0 20000;109683.0 20000;109652.0 20000;109656.0 20000;109667.0 20000;109660.0 20000;109661.0 20000;109663.0 20000,109648 998;109666 1003;109635 999;109668 973;109670 1030;109660 968;109674 978;109676 935;109678 1005;109679 1053;109680 1012;109681 1024;109682 953;109667 1007;109652 1019;109656 1044;109683 927;109628 1040;109661 1025;109663 1007
data,1241683500,1348075.0;49600.0;1354594.0;62248.0;1274724.0;47632.0;1359794.0;67827.0;1.24896029733;1.01558208907;1.35569460048;1.08752576799,1554.0 27.0 109648;3388.0 131.0 109666;28407.0 1391.0 109635;3167.0 98.0 109668;31247.0 1965.0 109670;2769.0 34.0 109660;2177.0 73.0 109674;11432.0 721.0 109676;1232.0 30.0 109678;1507.0 59.0 109679;951.0 20.0 109680;1186.0 46.0 109681;917.0 32.0 109682;2610.0 75.0 109667;6946.0 240.0 109652;5783.0 204.0 109656;767.0 23.0 109683;8659.0 207.0 109628;5465.0 225.0 109661;6936.0 311.0 109663,109648.0 20000;109666.0 20000;109635.0 20000;109668.0 20000;109670.0 20000;109628.0 20000;109674.0 20000;109676.0 20000;109678.0 20000;109679.0 20000;109680.0 20000;109681.0 20000;109682.0 20000;109683.0 20000;109652.0 20000;109656.0 20000;109667.0 20000;109660.0 20000;109661.0 20000;109663.0 20000,109648 990;109666 953;109635 1070;109668 992;109670 1007;109660 971;109674 992;109676 1066;109678 1043;109679 1001;109680 1025;109681 962;109682 1033;109667 1019;109652 896;109656 1023;109683 960;109628 1022;109661 992;109663 983
