data,1241350800,414616.0;14940.0;416872.0;16761.0;390128.0;13671.0;418686.0;20534.0;1.11581619421;0.972497787566;1.36107036625,2495.0 78.0 109568;1453.0 47.0 109569;9382.0 535.0 109571;9887.0 124.0 109536;5614.0 210.0 109541;12625.0 475.0 109542;7672.0 289.0 109551;5655.0 134.0 109553;9626.0 374.0 109476;17338.0 712.0 109524;5118.0 157.0 109557;3953.0 107.0 109560;5451.0 196.0 109561;3553.0 69.0 109562;3421.0 89.0 109563;3306.0 94.0 109564;3017.0 92.0 109565;2595.0 69.0 109566;2469.0 65.0 109567,109536.0 16129;109568.0 16129;109571.0 16129;109476.0 16129;109541.0 16129;109542.0 16129;109569.0 16129;109551.0 16129;109553.0 16129;109524.0 16129;109557.0 16129;109560.0 16129;109561.0 16129;109562.0 16129;109563.0 16129;109564.0 16129;109565.0 16129;109566.0 16129;109567.0 16129,109568 847;109569 847;109571 854;109536 839;109541 886;109542 848;109551 857;109553 826;109476 792;109524 823;109557 851;109560 862;109561 831;109562 877;109563 840;109564 851;109565 878;109566 803;109567 917
data,1241351100,414837.0;14946.0;417075.0;16763.0;390346.0;13678.0;418899.0;20538.0;1.11555270472;0.972580086094;1.36082203482,9904.0 124.0 109536;2511.0 79.0 109568;9388.0 535.0 109571;9640.0 374.0 109476;5624.0 210.0 109541;12636.0 475.0 109542;1463.0 47.0 109569;7683.0 289.0 109551;5665.0 134.0 109553;17346.0 712.0 109524;5129.0 157.0 109557;3963.0 108.0 109560;5462.0 196.0 109561;3563.0 69.0 109562;3434.0 89.0 109563;3314.0 94.0 109564;3024.0 92.0 109565;2608.0 69.0 109566;2476.0 65.0 109567,109536.0 3871;109568.0 3871;109571.0 3871;109476.0 3871;109541.0 3871;109542.0 3871;109569.0 3871;109551.0 3871;109553.0 3871;109524.0 3871;109557.0 3871;109560.0 3871;109561.0 3871;109562.0 3871;109563.0 3871;109564.0 3871;109565.0 3871;109566.0 3871;109567.0 3871,109536 190;109568 201;109571 189;109476 190;109541 183;109542 199;109569 226;109551 208;109553 231;109524 193;109557 223;109560 192;109561 215;109562 195;109563 215;109564 207;109565 213;109566 201;109567 200
data,1241351700,415890.0;14981.0;418093.0;16795.0;391442.0;13703.0;419922.0;20586.0;1.11517952167;0.971820173174;1.36094637816,2564.0 80.0 109568;1510.0 48.0 109569;9467.0 540.0 109571;9701.0 376.0 109476;9946.0 124.0 109536;12674.0 476.0 109542;7753.0 294.0 109551;5700.0 134.0 109553;17412.0 714.0 109524;5171.0 158.0 109557;3478.0 91.0 109563;4024.0 109.0 109560;5512.0 197.0 109561;3625.0 72.0 109562;5675.0 212.0 109541;3374.0 95.0 109564;3068.0 93.0 109565;2658.0 71.0 109566;2539.0 66.0 109567,109536.0 20000;109568.0 20000;109571.0 20000;109476.0 20000;109541.0 20000;109542.0 20000;109569.0 20000;109551.0 20000;109553.0 20000;109524.0 20000;109557.0 20000;109560.0 20000;109561.0 20000;109562.0 20000;109563.0 20000;109564.0 20000;109565.0 20000;109566.0 20000;109567.0 20000,109568 1045;109569 1046;109571 998;109476 1097;109536 1011;109542 1073;109551 1013;109553 1049;109524 1090;109557 1069;109563 1071;109560 1043;109561 1093;109562 1054;109541 1074;109564 1010;109565 998;109566 1107;109567 1059
data,1241352300,416888.0;15012.0;419148.0;16823.0;392473.0;13734.0;420959.0;20645.0;1.11459447315;0.97178031297;1.36193357574,9987.0 124.0 109536;1561.0 50.0 109569;9629.0 547.0 109571;9748.0 377.0 109476;12719.0 478.0 109542;2620.0 80.0 109568;7834.0 295.0 109551;5737.0 135.0 109553;5726.0 214.0 109541;17494.0 720.0 109524;5219.0 158.0 109557;4069.0 110.0 109560;5560.0 197.0 109561;3675.0 74.0 109562;3527.0 91.0 109563;3415.0 96.0 109564;3104.0 93.0 109565;2702.0 72.0 109566;2580.0 67.0 109567,109536.0 20000;109568.0 20000;109571.0 20000;109476.0 20000;109541.0 20000;109542.0 20000;109569.0 20000;109551.0 20000;109553.0 20000;109524.0 20000;109557.0 20000;109560.0 20000;109561.0 20000;109562.0 20000;109563.0 20000;109564.0 20000;109565.0 20000;109566.0 20000;109567.0 20000,109536 1055;109569 1022;109571 1026;109476 1030;109542 1050;109568 1008;109551 1070;109553 1088;109541 1057;109524 1023;109557 1059;109560 1054;109561 1079;109562 1037;109563 1123;109564 1089;109565 1067;109566 1036;109567 1027
data,1241352900,417927.0;15044.0;420231.0;16859.0;393526.0;13761.0;421963.0;20695.0;1.1145019397;0.971434824827;1.36247381395,10023.0 125.0 109536;2670.0 84.0 109568;9741.0 550.0 109571;9805.0 381.0 109476;5773.0 215.0 109541;12778.0 479.0 109542;1608.0 50.0 109569;7937.0 301.0 109551;5776.0 135.0 109553;17597.0 724.0 109524;5276.0 159.0 109557;4113.0 111.0 109560;5612.0 200.0 109561;3737.0 75.0 109562;3564.0 91.0 109563;3447.0 98.0 109564;3143.0 94.0 109565;2764.0 75.0 109566;2625.0 67.0 109567,109536.0 20000;109568.0 20000;109571.0 20000;109476.0 20000;109541.0 20000;109542.0 20000;109569.0 20000;109551.0 20000;109553.0 20000;109524.0 20000;109557.0 20000;109560.0 20000;109561.0 20000;109562.0 20000;109563.0 20000;109564.0 20000;109565.0 20000;109566.0 20000;109567.0 20000,109536 1010;109568 1034;109571 1012;109476 1086;109541 1015;109542 1061;109569 1064;109551 1031;109553 1033;109524 1034;109557 1058;109560 1100;109561 1037;109562 1115;109563 1098;109564 1110;109565 1046;109566 1020;109567 1036
data,1241353500,418931.0;15075.0;421244.0;16888.0;394593.0;13788.0;423011.0;20752.0;1.11411409809;0.971039900512;1.36330640599,10058.0 125.0 109536;1644.0 50.0 109569;9837.0 555.0 109571;9851.0 382.0 109476;5824.0 218.0 109541;12818.0 480.0 109542;2729.0 84.0 109568;8083.0 309.0 109551;5806.0 136.0 109553;17726.0 729.0 109524;5316.0 160.0 109557;4160.0 111.0 109560;5656.0 202.0 109561;3768.0 75.0 109562;3598.0 91.0 109563;3476.0 98.0 109564;3175.0 94.0 109565;2813.0 76.0 109566;2664.0 68.0 109567,109536.0 20000;109568.0 20000;109571.0 20000;109476.0 20000;109541.0 20000;109542.0 20000;109569.0 20000;109551.0 20000;109553.0 20000;109524.0 20000;109557.0 20000;109560.0 20000;109561.0 20000;109562.0 20000;109563.0 20000;109564.0 20000;109565.0 20000;109566.0 20000;109567.0 20000,109536 1020;109569 1072;109571 1056;109476 1101;109541 1098;109542 1041;109568 1090;109551 1076;109553 989;109524 1075;109557 1026;109560 1052;109561 1053;109562 1077;109563 1057;109564 1041;109565 994;109566 1033;109567 1049
data,1241354100,419928.0;15097.0;422303.0;16917.0;395682.0;13806.0;424058.0;20813.0;1.1142518432;0.970522824225;1.36519158291,2775.0 84.0 109568;1686.0 50.0 109569;9950.0 563.0 109571;9892.0 383.0 109476;5877.0 221.0 109541;12854.0 480.0 109542;8216.0 314.0 109551;5846.0 136.0 109553;17864.0 734.0 109524;5357.0 161.0 109557;10102.0 125.0 109536;4197.0 112.0 109560;5710.0 203.0 109561;3805.0 76.0 109562;3637.0 92.0 109563;3512.0 98.0 109564;3208.0 94.0 109565;2871.0 76.0 109566;2702.0 70.0 109567,109536.0 20000;109568.0 20000;109571.0 20000;109476.0 20000;109541.0 20000;109542.0 20000;109569.0 20000;109551.0 20000;109553.0 20000;109524.0 20000;109557.0 20000;109560.0 20000;109561.0 20000;109562.0 20000;109563.0 20000;109564.0 20000;109565.0 20000;109566.0 20000;109567.0 20000,109568 1057;109569 1114;109571 1017;109476 1006;109541 1112;109542 1010;109551 1031;109553 1075;109524 1042;109557 1027;109536 1090;109560 1097;109561 1010;109562 1016;109563 1061;109564 1075;109565 1012;109566 1065;109567 1083
data,1241354700,420993.0;15123.0;423328.0;16953.0;396734.0;13841.0;425113.0;20869.0;1.11482446244;0.971191717989;1.36657721578,10136.0 125.0 109536;1730.0 51.0 109569;10189.0 580.0 109571;9929.0 384.0 109476;5926.0 223.0 109541;12883.0 481.0 109542;2811.0 85.0 109568;8277.0 315.0 109551;5885.0 136.0 109553;17953.0 737.0 109524;5396.0 163.0 109557;4242.0 113.0 109560;5747.0 204.0 109561;3845.0 77.0 109562;3676.0 92.0 109563;3543.0 99.0 109564;3254.0 95.0 109565;2920.0 77.0 109566;2744.0 71.0 109567,109536.0 20000;109568.0 20000;109571.0 20000;109476.0 20000;109541.0 20000;109542.0 20000;109569.0 20000;109551.0 20000;109553.0 20000;109524.0 20000;109557.0 20000;109560.0 20000;109561.0 20000;109562.0 20000;109563.0 20000;109564.0 20000;109565.0 20000;109566.0 20000;109567.0 20000,109536 1071;109569 1070;109571 1055;109476 1017;109541 1005;109542 1042;109568 1048;109551 1085;109553 1092;109524 1063;109557 1020;109560 1028;109561 1092;109562 1061;109563 1071;109564 1020;109565 1084;109566 1079;109567 997
data,1241355300,422049.0;15155.0;424375.0;16997.0;397816.0;13868.0;426203.0;20919.0;1.11539686031;0.970819568277;1.36688303233,10178.0 125.0 109536;1768.0 52.0 109569;10422.0 590.0 109571;9966.0 385.0 109476;12923.0 482.0 109542;2853.0 86.0 109568;8397.0 324.0 109551;5931.0 141.0 109553;18020.0 742.0 109524;5436.0 163.0 109557;3704.0 93.0 109563;4280.0 115.0 109560;5778.0 205.0 109561;3882.0 78.0 109562;2791.0 75.0 109567;3578.0 99.0 109564;3300.0 95.0 109565;2955.0 77.0 109566;5971.0 225.0 109541,109536.0 20000;109568.0 20000;109571.0 20000;109476.0 20000;109541.0 20000;109542.0 20000;109569.0 20000;109551.0 20000;109553.0 20000;109524.0 20000;109557.0 20000;109560.0 20000;109561.0 20000;109562.0 20000;109563.0 20000;109564.0 20000;109565.0 20000;109566.0 20000;109567.0 20000,109536 1069;109569 1070;109571 1074;109476 1023;109542 1045;109568 1018;109551 1043;109553 1157;109524 1068;109557 1050;109563 1020;109560 1074;109561 1025;109562 960;109567 1091;109564 1042;109565 1035;109566 1111;109541 1025
data,1241355600,423094.0;15186.0;425370.0;17036.0;398866.0;13891.0;427281.0;20980.0;1.11582026646;0.970286445267;1.36799771974,2896.0 88.0 109568;1807.0 53.0 109569;10615.0 602.0 109571;9999.0 387.0 109476;10214.0 125.0 109536;12960.0 484.0 109542;8526.0 328.0 109551;5968.0 143.0 109553;6012.0 225.0 109541;18123.0 746.0 109524;5473.0 164.0 109557;4310.0 115.0 109560;5813.0 209.0 109561;3907.0 78.0 109562;3742.0 94.0 109563;3619.0 100.0 109564;3339.0 95.0 109565;2986.0 78.0 109566;2819.0 77.0 109567,109536.0 20000;109568.0 20000;109571.0 20000;109476.0 20000;109541.0 20000;109542.0 20000;109569.0 20000;109551.0 20000;109553.0 20000;109524.0 20000;109557.0 20000;109560.0 20000;109561.0 20000;109562.0 20000;109563.0 20000;109564.0 20000;109565.0 20000;109566.0 20000;109567.0 20000,109568 1048;109569 1023;109571 1080;109476 1110;109536 1032;109542 1041;109551 1073;109553 1093;109541 1048;109524 1047;109557 1043;109560 1037;109561 1024;109562 1076;109563 1031;109564 1011;109565 1018;109566 1075;109567 1090
data,1241356200,424171.0;15213.0;426428.0;17087.0;399928.0;13918.0;428394.0;21057.0;1.11723932499;0.970333730932;1.37050058536,2930.0 89.0 109568;1854.0 53.0 109569;10937.0 630.0 109571;10035.0 389.0 109476;6058.0 226.0 109541;13001.0 487.0 109542;8580.0 330.0 109551;6004.0 145.0 109553;18188.0 748.0 109524;5515.0 166.0 109557;10245.0 126.0 109536;4345.0 116.0 109560;5852.0 210.0 109561;3944.0 78.0 109562;3790.0 95.0 109563;3659.0 101.0 109564;3381.0 96.0 109565;3016.0 79.0 109566;2852.0 78.0 109567,109536.0 20000;109568.0 20000;109571.0 20000;109476.0 20000;109541.0 20000;109542.0 20000;109569.0 20000;109551.0 20000;109553.0 20000;109524.0 20000;109557.0 20000;109560.0 20000;109561.0 20000;109562.0 20000;109563.0 20000;109564.0 20000;109565.0 20000;109566.0 20000;109567.0 20000,109568 999;109569 1108;109571 1108;109476 976;109541 1051;109542 1043;109551 1024;109553 1082;109524 1112;109557 1091;109536 1020;109560 1062;109561 979;109562 1066;109563 1071;109564 1059;109565 1079;109566 1032;109567 1038
